"","clean_name","incent_prop","Alea_cat","cur_munilevel_rate","av","eav","final_tax_to_dist","final_tax_to_tif","current_taxable_eav","pins_in_muni","all_exemptions","abatements","new_av","new_TEAV_noIncents","new_TEAV_noExemps","forgone_EAV_incent","forgone_TIF_EAV","munilevy","muni_exemptions","muni_abatements","muni_forgoneTIF","muni_forgone_EAV_incent","muni_current_TEAV","muni_TEAV_noExe","muni_TEAV_noInc","muni_TEAV_max","muni_TEAV_neither","muni_rate_noExe","muni_rate_noInc","muni_rate_neither","muni_rate_noTIFs","muni_rate_lowest","change_noExe","change_noInc","change_neither","change_max"
"521","River Forest","Non-Incentive","Non-Incentive",10.357,194679707,584564789,55209094.17,464832.89,533060675.581732,24,47040557,0,194679707,533060675.581732,580101232.581732,0,44881.0360142898,61661342.48,47040557,0,78152.395481317,2159836.63222941,595359104.760066,642399661.760066,597518941.392295,644637650.787776,644559498.392295,9.59859510371759,10.3195628135773,9.56643143632201,10.3556406219123,9.56527165371849,0.758404896282414,0.0374371864227037,0.790568563677988,0.791728346281506
"522","River Grove","Incentive","Industrial",12.8544036112586,3352782,10067399,1381379.32,0,10363453.9361809,1,0,0,8381955,25908634.8404521,10363453.9361809,15545180.9042713,0,27917026.99,33636359,0,182044.89144486,15545180.9042713,217501032.371395,251137391.371395,233046213.275666,266864617.167111,266682572.275666,11.1162367489574,11.9791806945078,10.4682607310172,12.8246197825896,10.4611196817142,1.73816686230121,0.875222916750852,2.38614288024147,2.39328392954439
"523","River Grove","Non-Incentive","Commercial",12.8544036112586,16729048,50232311,4700580.46,1666234.29,37102159.758204,14,0,0,16729048,37102159.758204,37102159.758204,0,129623.616963498,27917026.99,33636359,0,182044.89144486,15545180.9042713,217501032.371395,251137391.371395,233046213.275666,266864617.167111,266682572.275666,11.1162367489574,11.9791806945078,10.4682607310172,12.8246197825896,10.4611196817142,1.73816686230121,0.875222916750852,2.38614288024147,2.39328392954439
"524","River Grove","Non-Incentive","Industrial",12.8544036112586,10202801,30635950,4125111.12,7858.5,32348618.2943142,2,0,0,10202801,32348618.2943142,32348618.2943142,0,611.346915629526,27917026.99,33636359,0,182044.89144486,15545180.9042713,217501032.371395,251137391.371395,233046213.275666,266864617.167111,266682572.275666,11.1162367489574,11.9791806945078,10.4682607310172,12.8246197825896,10.4611196817142,1.73816686230121,0.875222916750852,2.38614288024147,2.39328392954439
"525","River Grove","Non-Incentive","Land",12.8544036112586,292936,879600,110192.33,4070.76,855367.295328503,2,0,0,292936,855367.295328503,855367.295328503,0,316.682136574161,27917026.99,33636359,0,182044.89144486,15545180.9042713,217501032.371395,251137391.371395,233046213.275666,266864617.167111,266682572.275666,11.1162367489574,11.9791806945078,10.4682607310172,12.8246197825896,10.4611196817142,1.73816686230121,0.875222916750852,2.38614288024147,2.39328392954439
"526","River Grove","Non-Incentive","Non-Incentive",12.8544036112586,58540808,175780533,17599763.76,661914.96,136831433.087367,25,33636359,0,58540808,136831433.087367,170467792.087367,0,51493.2454291583,27917026.99,33636359,0,182044.89144486,15545180.9042713,217501032.371395,251137391.371395,233046213.275666,266864617.167111,266682572.275666,11.1162367489574,11.9791806945078,10.4682607310172,12.8246197825896,10.4611196817142,1.73816686230121,0.875222916750852,2.38614288024147,2.39328392954439
"527","Riverdale","Incentive","Commercial",31.023814231499,102962,309164,97000.19,0,309163.952191235,2,0,0,257405,772909.880478088,309163.952191235,463745.928286853,0,29466293.34,26974599,260112,0,6820288.89185029,95590842.2548094,122565441.254809,102411131.14666,129645842.14666,129385730.14666,24.04127381938,28.7725494387932,22.7739900734028,30.8254354130011,22.7282979940589,6.9825404121191,2.25126479270584,8.24982415809626,8.29551623744016
"528","Riverdale","Incentive","Industrial",31.023814231499,1417465,4256220,1281464.93,0,4237695.30904229,5,0,0,3543662.5,10594238.2726057,4237695.30904229,6356542.96356343,0,29466293.34,26974599,260112,0,6820288.89185029,95590842.2548094,122565441.254809,102411131.14666,129645842.14666,129385730.14666,24.04127381938,28.7725494387932,22.7739900734028,30.8254354130011,22.7282979940589,6.9825404121191,2.25126479270584,8.24982415809626,8.29551623744016
"529","Riverdale","Non-Incentive","Commercial",31.023814231499,5083787,15265090,4675432.34,0,15141905.510071,8,10000,0,5083787,15141905.510071,15151905.510071,0,0,29466293.34,26974599,260112,0,6820288.89185029,95590842.2548094,122565441.254809,102411131.14666,129645842.14666,129385730.14666,24.04127381938,28.7725494387932,22.7739900734028,30.8254354130011,22.7282979940589,6.9825404121191,2.25126479270584,8.24982415809626,8.29551623744016
"530","Riverdale","Non-Incentive","Industrial",31.023814231499,6903034,20727739,6043221.64,0,20136087.4539528,2,0,260112,6903034,20136087.4539528,20136087.4539528,0,0,29466293.34,26974599,260112,0,6820288.89185029,95590842.2548094,122565441.254809,102411131.14666,129645842.14666,129385730.14666,24.04127381938,28.7725494387932,22.7739900734028,30.8254354130011,22.7282979940589,6.9825404121191,2.25126479270584,8.24982415809626,8.29551623744016
"531","Riverdale","Non-Incentive","Land",31.023814231499,664880,1996433,605980.76,0,1956426.50189,2,0,0,664880,1956426.50189,1956426.50189,0,0,29466293.34,26974599,260112,0,6820288.89185029,95590842.2548094,122565441.254809,102411131.14666,129645842.14666,129385730.14666,24.04127381938,28.7725494387932,22.7739900734028,30.8254354130011,22.7282979940589,6.9825404121191,2.25126479270584,8.24982415809626,8.29551623744016
"532","Riverdale","Non-Incentive","Non-Incentive",31.023814231499,26910088,80802835,16763193.48,0,53809563.527662,28,26964599,0,26910088,53809563.527662,80774162.527662,0,0,29466293.34,26974599,260112,0,6820288.89185029,95590842.2548094,122565441.254809,102411131.14666,129645842.14666,129385730.14666,24.04127381938,28.7725494387932,22.7739900734028,30.8254354130011,22.7282979940589,6.9825404121191,2.25126479270584,8.24982415809626,8.29551623744016
"533","Riverside","Non-Incentive","Commercial",12.2558804865151,4967824,14916885,1828362.46,0,14916883.9030758,8,0,0,4967824,14916883.9030758,14916883.9030758,0,0,39140544.67,40170094,0,0,0,319362876.980295,359532970.980295,319362876.980295,359532970.980295,359532970.980295,10.8864966023228,12.255821665965,10.8864966023228,12.255821665965,10.8864966023228,1.36938388419228,5.88205501159678e-05,1.36938388419228,1.36938388419228
"534","Riverside","Non-Incentive","Land",12.2558804865151,105488,316748,38820.89,0,316912.985624138,1,0,0,105488,316912.985624138,316912.985624138,0,0,39140544.67,40170094,0,0,0,319362876.980295,359532970.980295,319362876.980295,359532970.980295,359532970.980295,10.8864966023228,12.255821665965,10.8864966023228,12.255821665965,10.8864966023228,1.36938388419228,5.88205501159678e-05,1.36938388419228,1.36938388419228
"535","Riverside","Non-Incentive","Non-Incentive",12.2558804865151,114648014,344253602,37273361.32,0,304129080.091595,25,40170094,0,114648014,304129080.091595,344299174.091595,0,0,39140544.67,40170094,0,0,0,319362876.980295,359532970.980295,319362876.980295,359532970.980295,359532970.980295,10.8864966023228,12.255821665965,10.8864966023228,12.255821665965,10.8864966023228,1.36938388419228,5.88205501159678e-05,1.36938388419228,1.36938388419228
"536","Robbins","Incentive","Commercial",14.9939157218959,144451,433744,63929.54,0,433744.080331094,2,0,0,361127.5,1084360.20082774,433744.080331094,650616.120496642,0,6690817.32,9883132,0,27364.1734160768,662556.075717484,44727622.7283979,54610754.7283979,45390178.8041154,55300674.9775315,55273310.8041154,12.2518308953543,14.7406718728179,12.1049693290705,14.9498810818081,12.0989794839185,2.74208482654164,0.253243849077997,2.88894639282538,2.89493623797739
"537","Robbins","Incentive","Industrial",14.9939157218959,2651,7960,1173.22,0,7959.97014722844,1,0,0,6627.5,19899.9253680711,7959.97014722844,11939.9552208427,0,6690817.32,9883132,0,27364.1734160768,662556.075717484,44727622.7283979,54610754.7283979,45390178.8041154,55300674.9775315,55273310.8041154,12.2518308953543,14.7406718728179,12.1049693290705,14.9498810818081,12.0989794839185,2.74208482654164,0.253243849077997,2.88894639282538,2.89493623797739
"538","Robbins","Non-Incentive","Commercial",14.9939157218959,3839508,11528892,1727863.72,0,11600629.6386397,7,10000,0,3839508,11600629.6386397,11610629.6386397,0,0,6690817.32,9883132,0,27364.1734160768,662556.075717484,44727622.7283979,54610754.7283979,45390178.8041154,55300674.9775315,55273310.8041154,12.2518308953543,14.7406718728179,12.1049693290705,14.9498810818081,12.0989794839185,2.74208482654164,0.253243849077997,2.88894639282538,2.89493623797739
"539","Robbins","Non-Incentive","Industrial",14.9939157218959,897868,2696030,21839.94,410296.11,138988.030328453,2,0,0,897868,138988.030328453,138988.030328453,0,27364.1734160768,6690817.32,9883132,0,27364.1734160768,662556.075717484,44727622.7283979,54610754.7283979,45390178.8041154,55300674.9775315,55273310.8041154,12.2518308953543,14.7406718728179,12.1049693290705,14.9498810818081,12.0989794839185,2.74208482654164,0.253243849077997,2.88894639282538,2.89493623797739
"540","Robbins","Non-Incentive","Land",14.9939157218959,1368662,4109884,618459.92,0,4098748.69400997,2,0,0,1368662,4098748.69400997,4098748.69400997,0,0,6690817.32,9883132,0,27364.1734160768,662556.075717484,44727622.7283979,54610754.7283979,45390178.8041154,55300674.9775315,55273310.8041154,12.2518308953543,14.7406718728179,12.1049693290705,14.9498810818081,12.0989794839185,2.74208482654164,0.253243849077997,2.88894639282538,2.89493623797739
"541","Robbins","Non-Incentive","Non-Incentive",14.9939157218959,12780387,38375655,4257550.98,0,28447552.3149415,22,9873132,0,12780387,28447552.3149415,38320684.3149415,0,0,6690817.32,9883132,0,27364.1734160768,662556.075717484,44727622.7283979,54610754.7283979,45390178.8041154,55300674.9775315,55273310.8041154,12.2518308953543,14.7406718728179,12.1049693290705,14.9498810818081,12.0989794839185,2.74208482654164,0.253243849077997,2.88894639282538,2.89493623797739
"542","Rolling Meadows","Incentive","Commercial",11.1215190163593,962646,2890537,317120.82,0,2890537.0522286,2,0,0,2406615,7226342.63057151,2890537.0522286,4335805.5783429,0,96495893.87,90895933,0,393354.440482906,23916488.0821247,867696877.645353,958592810.645353,891613365.727478,982902653.16796,982509298.727478,10.0664111808888,10.8226163468588,9.8213720719976,11.1158829236151,9.81744159088261,1.05510783547048,0.298902669500473,1.30014694436167,1.30407742547667
"543","Rolling Meadows","Incentive","Industrial",11.1215190163593,4380793,13154206,1460609.22,0,13053788.3358545,4,0,0,10951982.5,32634470.8396363,13053788.3358545,19580682.5037818,0,96495893.87,90895933,0,393354.440482906,23916488.0821247,867696877.645353,958592810.645353,891613365.727478,982902653.16796,982509298.727478,10.0664111808888,10.8226163468588,9.8213720719976,11.1158829236151,9.81744159088261,1.05510783547048,0.298902669500473,1.30014694436167,1.30407742547667
"544","Rolling Meadows","Non-Incentive","Commercial",11.1215190163593,117530979,352910271,34042772.79,4024910.91,309813755.246287,11,0,0,117530979,309813755.246287,309813755.246287,0,361902.983223742,96495893.87,90895933,0,393354.440482906,23916488.0821247,867696877.645353,958592810.645353,891613365.727478,982902653.16796,982509298.727478,10.0664111808888,10.8226163468588,9.8213720719976,11.1158829236151,9.81744159088261,1.05510783547048,0.298902669500473,1.30014694436167,1.30407742547667
"545","Rolling Meadows","Non-Incentive","Industrial",11.1215190163593,29053121,87237812,9861492.8,0,87066313.399525,3,0,0,29053121,87066313.399525,87066313.399525,0,0,96495893.87,90895933,0,393354.440482906,23916488.0821247,867696877.645353,958592810.645353,891613365.727478,982902653.16796,982509298.727478,10.0664111808888,10.8226163468588,9.8213720719976,11.1158829236151,9.81744159088261,1.05510783547048,0.298902669500473,1.30014694436167,1.30407742547667
"546","Rolling Meadows","Non-Incentive","Land",11.1215190163593,872227,2619037,286019.5,2644.98,2577386.73333941,2,0,0,872227,2577386.73333941,2577386.73333941,0,237.82542619487,96495893.87,90895933,0,393354.440482906,23916488.0821247,867696877.645353,958592810.645353,891613365.727478,982902653.16796,982509298.727478,10.0664111808888,10.8226163468588,9.8213720719976,11.1158829236151,9.81744159088261,1.05510783547048,0.298902669500473,1.30014694436167,1.30407742547667
"547","Rolling Meadows","Non-Incentive","Non-Incentive",11.1215190163593,181751014,545743646,50527878.74,347143,452295096.878119,23,90895933,0,181751014,452295096.878119,543191029.878119,0,31213.6318329688,96495893.87,90895933,0,393354.440482906,23916488.0821247,867696877.645353,958592810.645353,891613365.727478,982902653.16796,982509298.727478,10.0664111808888,10.8226163468588,9.8213720719976,11.1158829236151,9.81744159088261,1.05510783547048,0.298902669500473,1.30014694436167,1.30407742547667
"548","Roselle","Non-Incentive","Commercial",10.4858242264648,5996566,18005889,1716097.44,175441.52,16328775.2466892,8,0,0,5996566,16328775.2466892,16328775.2466892,0,16731.3046843957,10575003.08,14133127,0,19611.4855216614,0,100852688.119726,114985815.119726,100852688.119726,115005426.605248,114985815.119726,9.19678924655971,10.4855936685059,9.19678924655971,10.4835550705041,9.19522094926733,1.28903497990507,0.000230557958877498,1.28903497990507,1.29060327719745
"549","Roselle","Non-Incentive","Land",10.4858242264648,356944,1071795,95308.15,17479.18,906288.648707173,2,0,0,356944,906288.648707173,906288.648707173,0,1666.93429362329,10575003.08,14133127,0,19611.4855216614,0,100852688.119726,114985815.119726,100852688.119726,115005426.605248,114985815.119726,9.19678924655971,10.4855936685059,9.19678924655971,10.4835550705041,9.19522094926733,1.28903497990507,0.000230557958877498,1.28903497990507,1.29060327719745
"550","Roselle","Non-Incentive","Non-Incentive",10.4858242264648,32590680,97860037,8763597.49,12721.89,83617624.2243297,16,14133127,0,32590680,83617624.2243297,97750751.2243297,0,1213.24654364239,10575003.08,14133127,0,19611.4855216614,0,100852688.119726,114985815.119726,100852688.119726,115005426.605248,114985815.119726,9.19678924655971,10.4855936685059,9.19678924655971,10.4835550705041,9.19522094926733,1.28903497990507,0.000230557958877498,1.28903497990507,1.29060327719745
"551","Rosemont","Non-Incentive","Commercial",10.6457296726505,265800357,798118736,58371840.9,28085553.68,553388179.262538,12,0,0,265800357,553388179.262538,553388179.262538,0,2638199.02849435,64649664.22,7143759,0,2641122.4814616,0,611852837.266581,618996596.266581,611852837.266581,621637718.748043,618996596.266581,10.4442681284402,10.5662113963251,10.4442681284402,10.5207973478711,10.3998940653412,0.201461544210305,0.0795182763253681,0.201461544210305,0.245835607309294
"552","Rosemont","Non-Incentive","Industrial",10.6457296726505,291571,875500,102091.14,1502.94,864213.914426326,2,0,0,291571,864213.914426326,864213.914426326,0,141.177734755105,64649664.22,7143759,0,2641122.4814616,0,611852837.266581,618996596.266581,611852837.266581,621637718.748043,618996596.266581,10.4442681284402,10.5662113963251,10.4442681284402,10.5207973478711,10.3998940653412,0.201461544210305,0.0795182763253681,0.201461544210305,0.245835607309294
"553","Rosemont","Non-Incentive","Land",10.6457296726505,291699,875883,85578.72,5136.76,838215.131872633,2,0,0,291699,838215.131872633,838215.131872633,0,482.518357872326,64649664.22,7143759,0,2641122.4814616,0,611852837.266581,618996596.266581,611852837.266581,621637718.748043,618996596.266581,10.4442681284402,10.5662113963251,10.4442681284402,10.5207973478711,10.3998940653412,0.201461544210305,0.0795182763253681,0.201461544210305,0.245835607309294
"554","Rosemont","Non-Incentive","Non-Incentive",10.6457296726505,21412783,64296162,6090153.46,24482.59,56762228.9577439,16,7143759,0,21412783,56762228.9577439,63905987.9577439,0,2299.75687461774,64649664.22,7143759,0,2641122.4814616,0,611852837.266581,618996596.266581,611852837.266581,621637718.748043,618996596.266581,10.4442681284402,10.5662113963251,10.4442681284402,10.5207973478711,10.3998940653412,0.201461544210305,0.0795182763253681,0.201461544210305,0.245835607309294
"555","Sauk Village","Incentive","Commercial",17.2020817453742,911914,2738203,85019.79,389127.39,490989.778239778,2,0,0,2279785,1227474.44559945,490989.778239778,736484.667359667,22620.9476131945,11855618.38,20098153,0,375601.706563071,4726769.69867621,69676859.5717289,89775012.5717289,74403629.2704051,94877383.9769682,94501782.2704051,13.2059222721106,15.9341936626682,12.54539130921,16.9239141118855,12.4957264661492,3.99615947326365,1.26788808270605,4.65669043616417,4.70635527922502
"556","Sauk Village","Incentive","Industrial",17.2020817453742,10771190,32342655,419619.61,4466680.93,2660190.0208777,4,0,0,26927975,6650475.05219425,2660190.0208777,3990285.03131655,259659.324732667,11855618.38,20098153,0,375601.706563071,4726769.69867621,69676859.5717289,89775012.5717289,74403629.2704051,94877383.9769682,94501782.2704051,13.2059222721106,15.9341936626682,12.54539130921,16.9239141118855,12.4957264661492,3.99615947326365,1.26788808270605,4.65669043616417,4.70635527922502
"557","Sauk Village","Non-Incentive","Commercial",17.2020817453742,2488992,7473696,1189108.51,99055.6,6898582.75275418,8,0,0,2488992,6898582.75275418,6898582.75275418,0,5758.34956874548,11855618.38,20098153,0,375601.706563071,4726769.69867621,69676859.5717289,89775012.5717289,74403629.2704051,94877383.9769682,94501782.2704051,13.2059222721106,15.9341936626682,12.54539130921,16.9239141118855,12.4957264661492,3.99615947326365,1.26788808270605,4.65669043616417,4.70635527922502
"558","Sauk Village","Non-Incentive","Industrial",17.2020817453742,5525174,16590442,2217353.68,653910.36,12825733.1706046,2,0,0,5525174,12825733.1706046,12825733.1706046,0,38013.4433540779,11855618.38,20098153,0,375601.706563071,4726769.69867621,69676859.5717289,89775012.5717289,74403629.2704051,94877383.9769682,94501782.2704051,13.2059222721106,15.9341936626682,12.54539130921,16.9239141118855,12.4957264661492,3.99615947326365,1.26788808270605,4.65669043616417,4.70635527922502
"559","Sauk Village","Non-Incentive","Land",17.2020817453742,1786628,5364712,396449.24,534664.51,2328342.54725779,2,0,0,1786628,2328342.54725779,2328342.54725779,0,31081.3840972344,11855618.38,20098153,0,375601.706563071,4726769.69867621,69676859.5717289,89775012.5717289,74403629.2704051,94877383.9769682,94501782.2704051,13.2059222721106,15.9341936626682,12.54539130921,16.9239141118855,12.4957264661492,3.99615947326365,1.26788808270605,4.65669043616417,4.70635527922502
"560","Sauk Village","Non-Incentive","Non-Incentive",17.2020817453742,22121171,66341044,7548067.55,317692.47,44473021.3019949,17,20098153,0,22121171,44473021.3019949,64571174.3019949,0,18468.2571971518,11855618.38,20098153,0,375601.706563071,4726769.69867621,69676859.5717289,89775012.5717289,74403629.2704051,94877383.9769682,94501782.2704051,13.2059222721106,15.9341936626682,12.54539130921,16.9239141118855,12.4957264661492,3.99615947326365,1.26788808270605,4.65669043616417,4.70635527922502
"561","Schaumburg","Incentive","Industrial",10.139514004437,22598541,67856639,5538877.56,1311535.35,54867911.3617197,5,0,0,56496352.5,137169778.404299,54867911.3617197,82301867.0425796,129348.936194188,369684365.71,288580175,0,1940856.63882789,82301867.0425796,3655702455.40467,3944282630.40467,3738004322.44725,4028525354.08608,4026584497.44725,9.37266419146215,9.8898859878249,9.18109047368483,10.107173777518,9.17666722228853,0.766849812974899,0.249628016612144,0.958423530752214,0.962846782148523
"562","Schaumburg","Non-Incentive","Commercial",10.139514004437,591656107,1776565826,174004337.38,5515567.44,1721959962.33125,14,0,0,591656107,1721959962.33125,1721959962.33125,0,543967.633713646,369684365.71,288580175,0,1940856.63882789,82301867.0425796,3655702455.40467,3944282630.40467,3738004322.44725,4028525354.08608,4026584497.44725,9.37266419146215,9.8898859878249,9.18109047368483,10.107173777518,9.17666722228853,0.766849812974899,0.249628016612144,0.958423530752214,0.962846782148523
"563","Schaumburg","Non-Incentive","Industrial",10.139514004437,119183509,357872333,25330643.32,10800890.71,250884854.117201,5,0,0,119183509,250884854.117201,250884854.117201,0,1065227.65344311,369684365.71,288580175,0,1940856.63882789,82301867.0425796,3655702455.40467,3944282630.40467,3738004322.44725,4028525354.08608,4026584497.44725,9.37266419146215,9.8898859878249,9.18109047368483,10.107173777518,9.17666722228853,0.766849812974899,0.249628016612144,0.958423530752214,0.962846782148523
"564","Schaumburg","Non-Incentive","Land",10.139514004437,8679893,26063172,2482730.7,148075.98,24533259.6357602,2,0,0,8679893,24533259.6357602,24533259.6357602,0,14603.8537877853,369684365.71,288580175,0,1940856.63882789,82301867.0425796,3655702455.40467,3944282630.40467,3738004322.44725,4028525354.08608,4026584497.44725,9.37266419146215,9.8898859878249,9.18109047368483,10.107173777518,9.17666722228853,0.766849812974899,0.249628016612144,0.958423530752214,0.962846782148523
"565","Schaumburg","Non-Incentive","Non-Incentive",10.139514004437,636100830,1909998277,162327776.75,1903273.59,1603456467.95874,29,288580175,0,636100830,1603456467.95874,1892036642.95874,0,187708.561689163,369684365.71,288580175,0,1940856.63882789,82301867.0425796,3655702455.40467,3944282630.40467,3738004322.44725,4028525354.08608,4026584497.44725,9.37266419146215,9.8898859878249,9.18109047368483,10.107173777518,9.17666722228853,0.766849812974899,0.249628016612144,0.958423530752214,0.962846782148523
"566","Schiller Park","Incentive","Commercial",12.9064070660522,2219666,6664991,96966.52,753952.87,759509.046761181,2,0,0,5549165,1898772.61690295,759509.046761181,1139263.57014177,58416.9448663312,46866444.84,37429113,0,112749.987084137,26686416.0379648,368256145.358872,405685258.358872,394942561.396836,432484424.383921,432371674.396836,11.5524150494376,11.8666483233011,10.8393883353666,12.7226933196911,10.8365624743046,1.35399201661465,1.03975874275116,2.06701873068561,2.06984459174767
"567","Schiller Park","Incentive","Industrial",12.9064070660522,5682277,17062174,2170807.87,0,17031434.9785487,2,0,0,14205692.5,42578587.4463716,17031434.9785487,25547152.467823,0,46866444.84,37429113,0,112749.987084137,26686416.0379648,368256145.358872,405685258.358872,394942561.396836,432484424.383921,432371674.396836,11.5524150494376,11.8666483233011,10.8393883353666,12.7226933196911,10.8365624743046,1.35399201661465,1.03975874275116,2.06701873068561,2.06984459174767
"568","Schiller Park","Non-Incentive","Commercial",12.9064070660522,32845391,98624865,12085539.78,397593.12,96554656.892089,13,0,0,32845391,96554656.892089,96554656.892089,0,30805.8716856832,46866444.84,37429113,0,112749.987084137,26686416.0379648,368256145.358872,405685258.358872,394942561.396836,432484424.383921,432371674.396836,11.5524150494376,11.8666483233011,10.8393883353666,12.7226933196911,10.8365624743046,1.35399201661465,1.03975874275116,2.06701873068561,2.06984459174767
"569","Schiller Park","Non-Incentive","Industrial",12.9064070660522,34598243,103888146,13165625.35,81615.98,103286144.227288,4,0,0,34598243,103286144.227288,103286144.227288,0,6323.6793619097,46866444.84,37429113,0,112749.987084137,26686416.0379648,368256145.358872,405685258.358872,394942561.396836,432484424.383921,432371674.396836,11.5524150494376,11.8666483233011,10.8393883353666,12.7226933196911,10.8365624743046,1.35399201661465,1.03975874275116,2.06701873068561,2.06984459174767
"570","Schiller Park","Non-Incentive","Land",12.9064070660522,629755,1890963,239084.59,2335.35,1866477.19718702,2,0,0,629755,1866477.19718702,1866477.19718702,0,180.945013437758,46866444.84,37429113,0,112749.987084137,26686416.0379648,368256145.358872,405685258.358872,394942561.396836,432484424.383921,432371674.396836,11.5524150494376,11.8666483233011,10.8393883353666,12.7226933196911,10.8365624743046,1.35399201661465,1.03975874275116,2.06701873068561,2.06984459174767
"571","Schiller Park","Non-Incentive","Non-Incentive",12.9064070660522,62548746,187815126,19108420.73,219699.91,148757923.016997,25,37429113,0,62548746,148757923.016997,186187036.016997,0,17022.5461567749,46866444.84,37429113,0,112749.987084137,26686416.0379648,368256145.358872,405685258.358872,394942561.396836,432484424.383921,432371674.396836,11.5524150494376,11.8666483233011,10.8393883353666,12.7226933196911,10.8365624743046,1.35399201661465,1.03975874275116,2.06701873068561,2.06984459174767
"572","Skokie","Incentive","Commercial",10.1780829015544,74900,224902,26898.27,0,224901.923076923,1,0,0,187250,562254.807692308,224901.923076923,337352.884615385,0,261876689.1,258218016,0,770455.852624506,32644112.9874738,2557248987.64474,2815467003.64474,2589893100.63221,2848881572.48484,2848111116.63221,9.3013588424581,10.1114864175697,9.19474972625575,10.2374784431645,9.19226308419648,0.876724059096308,0.0665964839847426,0.983333175298656,0.985819817357923
"573","Skokie","Incentive","Industrial",10.1780829015544,7797338,23413070,2327969.62,11490.26,21537840.0685723,2,0,0,19493345,53844600.1714308,21537840.0685723,32306760.1028585,1128.92183244501,261876689.1,258218016,0,770455.852624506,32644112.9874738,2557248987.64474,2815467003.64474,2589893100.63221,2848881572.48484,2848111116.63221,9.3013588424581,10.1114864175697,9.19474972625575,10.2374784431645,9.19226308419648,0.876724059096308,0.0665964839847426,0.983333175298656,0.985819817357923
"574","Skokie","Non-Incentive","Commercial",10.1780829015544,306634597,920731717,84026867.17,5467023.92,821135603.305043,17,0,0,306634597,821135603.305043,821135603.305043,0,537136.90219256,261876689.1,258218016,0,770455.852624506,32644112.9874738,2557248987.64474,2815467003.64474,2589893100.63221,2848881572.48484,2848111116.63221,9.3013588424581,10.1114864175697,9.19474972625575,10.2374784431645,9.19226308419648,0.876724059096308,0.0665964839847426,0.983333175298656,0.985819817357923
"575","Skokie","Non-Incentive","Industrial",10.1780829015544,81005687,243235778,24007443.79,1870917.44,218532574.467517,3,0,0,81005687,218532574.467517,218532574.467517,0,183818.25517596,261876689.1,258218016,0,770455.852624506,32644112.9874738,2557248987.64474,2815467003.64474,2589893100.63221,2848881572.48484,2848111116.63221,9.3013588424581,10.1114864175697,9.19474972625575,10.2374784431645,9.19226308419648,0.876724059096308,0.0665964839847426,0.983333175298656,0.985819817357923
"576","Skokie","Non-Incentive","Land",10.1780829015544,2249188,6753635,593244.81,125060.88,5808374.58326196,2,0,0,2249188,5808374.58326196,5808374.58326196,0,12287.2726828449,261876689.1,258218016,0,770455.852624506,32644112.9874738,2557248987.64474,2815467003.64474,2589893100.63221,2848881572.48484,2848111116.63221,9.3013588424581,10.1114864175697,9.19474972625575,10.2374784431645,9.19226308419648,0.876724059096308,0.0665964839847426,0.983333175298656,0.985819817357923
"577","Skokie","Non-Incentive","Non-Incentive",10.1780829015544,587228652,1763271271,150894265.44,367271.04,1490009693.29727,30,258218016,0,587228652,1490009693.29727,1748227709.29727,0,36084.5007406955,261876689.1,258218016,0,770455.852624506,32644112.9874738,2557248987.64474,2815467003.64474,2589893100.63221,2848881572.48484,2848111116.63221,9.3013588424581,10.1114864175697,9.19474972625575,10.2374784431645,9.19226308419648,0.876724059096308,0.0665964839847426,0.983333175298656,0.985819817357923
"578","South Barrington","Non-Incentive","Commercial",8.50398061389338,25456006,76436748,7268373.85,0,76608959.2547444,10,0,0,25456006,76608959.2547444,76608959.2547444,0,0,38588220.69,19044354,0,0,0,448205804.250773,467250158.250773,448205804.250773,467250158.250773,467250158.250773,8.25857841000232,8.6094870534987,8.25857841000232,8.6094870534987,8.25857841000232,0.245402203891054,-0.105506439605323,0.245402203891054,0.245402203891054
"579","South Barrington","Non-Incentive","Industrial",8.50398061389338,405005,1216109,100754.63,0,1216108.9921545,1,0,0,405005,1216108.9921545,1216108.9921545,0,0,38588220.69,19044354,0,0,0,448205804.250773,467250158.250773,448205804.250773,467250158.250773,467250158.250773,8.25857841000232,8.6094870534987,8.25857841000232,8.6094870534987,8.25857841000232,0.245402203891054,-0.105506439605323,0.245402203891054,0.245402203891054
"580","South Barrington","Non-Incentive","Land",8.50398061389338,2722918,8176097,700571.78,0,8196207.65366947,2,0,0,2722918,8196207.65366947,8196207.65366947,0,0,38588220.69,19044354,0,0,0,448205804.250773,467250158.250773,448205804.250773,467250158.250773,467250158.250773,8.25857841000232,8.6094870534987,8.25857841000232,8.6094870534987,8.25857841000232,0.245402203891054,-0.105506439605323,0.245402203891054,0.245402203891054
"581","South Barrington","Non-Incentive","Non-Incentive",8.50398061389338,127054272,381415569,30518520.43,0,362184528.350204,15,19044354,0,127054272,362184528.350204,381228882.350204,0,0,38588220.69,19044354,0,0,0,448205804.250773,467250158.250773,448205804.250773,467250158.250773,467250158.250773,8.25857841000232,8.6094870534987,8.25857841000232,8.6094870534987,8.25857841000232,0.245402203891054,-0.105506439605323,0.245402203891054,0.245402203891054
