year,actual_keypin,incent_pins,project_pins,fmv,tax_code,in_tif,pin_classes,land_use,incent_prop,triad,exe_abate,clean_name,landuse_change,incent_change,tif_change,pin_classes_2011,pin_classes_2022,base_year_fmv_2011,end_year_fmv_2022,fmv_growth_2011,fmv_2022_2011_diff,landuse_change2,land_use2,tif_change2,incent_change2,in_tif2
2022,31014190190000,0,1,0,32012,0,0,Exempt,Non-Incentive,South,0,Flossmoor,Changes Land Use,Never Incentive,Never TIF,590,0,58120,0,0,-58120,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,31014190200000,0,1,0,32012,0,0,Exempt,Non-Incentive,South,0,Flossmoor,Changes Land Use,Never Incentive,Never TIF,590,0,88516,0,0,-88516,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3102357 - ARMITAGE CAPITAL CORPO,0,1,0,31038,0,0,Exempt,Non-Incentive,South,0,Forest Park,Changes Land Use,Never Incentive,Never TIF,593,0,819368,0,0,-819368,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3102535 - ANTONIO SANTOYO,0,1,0,31210,1,0,Exempt,Non-Incentive,South,0,Melrose Park,Changes Land Use,Never Incentive,Always TIF,522,0,332856,0,0,-332856,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,31033110330000,0,1,0,32043,0,0,Exempt,Non-Incentive,South,0,Country Club Hills,Changes Land Use,Never Incentive,Never TIF,517,0,789320,0,0,-789320,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3104643 - TAXPAYER OF,0,1,0,31184,1,0,Exempt,Non-Incentive,South,0,Hillside,Changes Land Use,Never Incentive,Changes,517,0,215312,0,0,-215312,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,3104714 - GRANITE AMERICA,0,1,0,31132,1,0,Exempt,Non-Incentive,South,0,Maywood,Changes Land Use,Never Incentive,Always TIF,593,0,519120,0,0,-519120,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,3104997 - NEW HOPE CHRISTIAN CHU,0,1,0,31021,0,0,Exempt,Non-Incentive,South,0,Maywood,Changes Land Use,Never Incentive,Changes,593,0,70172,0,0,-70172,Changes,Multi Land Uses,Changes,Never Incentive,0
2022,"3106580 - REBOUND INVESTMENTS, L",0,1,0,31132,1,0,Exempt,Non-Incentive,South,0,Maywood,Changes Land Use,Never Incentive,Always TIF,535,0,1872216,0,0,-1872216,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,3107753 - RONALD SCARLATO,0,1,0,31035,0,0,Exempt,Non-Incentive,South,0,Bellwood,Changes Land Use,Never Incentive,Changes,580,0,27204,0,0,-27204,Changes,Multi Land Uses,Changes,Never Incentive,0
2022,3110008 - CESAR EVARISTO,0,1,0,31204,1,0,Exempt,Non-Incentive,South,0,Bellwood,Changes Land Use,Never Incentive,Always TIF,517,0,100000,0,0,-100000,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,31102000250000,0,1,0,32072,0,0,Exempt,Non-Incentive,South,0,Country Club Hills,Changes Land Use,Never Incentive,Never TIF,597,0,638760,0,0,-638760,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3110275 - JATC PAINTERS,0,1,0,31026,0,0,Exempt,Non-Incentive,South,0,Berkeley,Changes Land Use,Never Incentive,Never TIF,493,0,804292,0,0,-804292,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,31113030080000,0,1,0,32012,0,0,Exempt,Non-Incentive,South,0,Flossmoor,Changes Land Use,Never Incentive,Changes,597,0,2173344,0,0,-2173344,Changes,Multi Land Uses,Changes,Never Incentive,0
2022,31113030090000,0,1,0,32012,0,0,Exempt,Non-Incentive,South,0,Flossmoor,Changes Land Use,Never Incentive,Changes,597,0,1654520,0,0,-1654520,Changes,Multi Land Uses,Changes,Never Incentive,0
2022,3111573 - SHARE FOOD SHARE LOVE,0,1,0,31054,0,0,Exempt,Non-Incentive,South,0,Brookfield,Changes Land Use,Never Incentive,Never TIF,593,0,215692,0,0,-215692,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3111952 - ISKALI VICENTE DEL REA,0,1,0,31132,1,0,Exempt,Non-Incentive,South,0,Maywood,Changes Land Use,Never Incentive,Always TIF,517,0,78476,0,0,-78476,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,3113244 - LOUIS LITTLETON,0,1,0,31204,1,0,Exempt,Non-Incentive,South,0,Bellwood,Changes Land Use,Never Incentive,Always TIF,517,0,269060,0,0,-269060,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,3113275 - SEAWAY BANK AND TRUST,0,1,0,31017,0,0,Exempt,Non-Incentive,South,0,Melrose Park,Changes Land Use,Never Incentive,Never TIF,522,0,517188,0,0,-517188,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3113612 - JORGE LOPEZ,0,1,0,31148,1,0,Exempt,Non-Incentive,South,0,Melrose Park,Changes Land Use,Never Incentive,Always TIF,593,0,420276,0,0,-420276,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,3113786 - GAMA LP,0,1,0,31046,0,0,Exempt,Non-Incentive,South,0,Westchester,Changes Land Use,Never Incentive,Never TIF,517,0,3092756,0,0,-3092756,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,31142000190000,0,1,0,32204,1,0,Exempt,Non-Incentive,South,0,Olympia Fields,Changes Land Use,Never Incentive,Changes,592,0,506384,0,0,-506384,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,31143010050000,0,1,0,32204,1,0,Exempt,Non-Incentive,South,0,Olympia Fields,Changes Land Use,Never Incentive,Changes,0,0,0,0,NA,0,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,3114392 - WASHINGTON SIGHT LLC,0,1,0,31035,0,0,Exempt,Non-Incentive,South,0,Bellwood,Changes Land Use,Never Incentive,Changes,593,0,8315692,0,0,-8315692,Changes,Multi Land Uses,Changes,Never Incentive,0
2022,3114415 - BARBARA HUFF,0,1,0,31195,1,0,Exempt,Non-Incentive,South,0,Berkeley,Changes Land Use,Never Incentive,Changes,517,0,348420,0,0,-348420,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,3115217 - PMP PARTNERS,0,1,0,31058,0,0,Exempt,Non-Incentive,North,0,North Lake,Changes Land Use,Never Incentive,Never TIF,593,0,256672,0,0,-256672,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3115223 - PMP PARTNERS,0,1,0,31058,0,0,Exempt,Non-Incentive,North,0,North Lake,Changes Land Use,Never Incentive,Never TIF,593,0,708220,0,0,-708220,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3115645 - SHERYL ABEL,0,1,0,31133,1,0,Exempt,Non-Incentive,South,0,Maywood,Changes Land Use,Never Incentive,Always TIF,517,0,136076,0,0,-136076,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,3116260 - A M T S,0,1,0,31042,0,0,Exempt,Non-Incentive,South,0,Broadview,Changes Land Use,Never Incentive,Never TIF,593,0,388800,0,0,-388800,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3116777 - M HOLLAND COMPANY,0,1,0,31058,0,0,Exempt,Non-Incentive,North,0,North Lake,Changes Land Use,Never Incentive,Never TIF,593,0,4102600,0,0,-4102600,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3118103 - CATNAP FROM THE HEART,0,1,0,31219,1,0,Exempt,Non-Incentive,South,0,La Grange Park,Changes Land Use,Never Incentive,Changes,599,0,166324,0,0,-166324,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,3118261 - APP FUND IRONWORKERS,0,1,0,31038,0,0,Exempt,Non-Incentive,South,0,Forest Park,Changes Land Use,Never Incentive,Never TIF,497,0,924048,0,0,-924048,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3119389 - ZFINANCIAL,0,1,0,31026,0,0,Exempt,Non-Incentive,South,0,Berkeley,Changes Land Use,Never Incentive,Never TIF,517,0,26708,0,0,-26708,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,31252020150000,0,1,0,32143,1,0,Exempt,Non-Incentive,South,0,Park Forest,Changes Land Use,Never Incentive,Always TIF,590,0,388116,0,0,-388116,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,31252020160000,0,1,0,32143,1,0,Exempt,Non-Incentive,South,0,Park Forest,Changes Land Use,Never Incentive,Always TIF,590,0,370960,0,0,-370960,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,31252020280000,0,1,0,32143,1,0,Exempt,Non-Incentive,South,0,Park Forest,Changes Land Use,Never Incentive,Always TIF,590,0,590724,0,0,-590724,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,31252020300000,0,1,0,32143,1,0,Exempt,Non-Incentive,South,0,Park Forest,Changes Land Use,Never Incentive,Always TIF,530,0,4179504,0,0,-4179504,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,31252020350000,0,1,0,32143,1,0,Exempt,Non-Incentive,South,0,Park Forest,Changes Land Use,Never Incentive,Always TIF,517,0,4971532,0,0,-4971532,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,31252020370000,0,1,0,32143,1,0,Exempt,Non-Incentive,South,0,Park Forest,Changes Land Use,Never Incentive,Always TIF,590,0,159628,0,0,-159628,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,31262030020000,0,1,0,32015,0,0,Exempt,Non-Incentive,South,0,Matteson,Changes Land Use,Never Incentive,Never TIF,593,0,141640,0,0,-141640,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,31262030080000,0,1,0,32015,0,0,Exempt,Non-Incentive,South,0,Matteson,Changes Land Use,Never Incentive,Never TIF,593,0,406760,0,0,-406760,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,31262030130000,0,1,0,32015,0,0,Exempt,Non-Incentive,South,0,Matteson,Changes Land Use,Never Incentive,Never TIF,517,0,240436,0,0,-240436,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,31263030490000,0,1,0,32192,1,0,Exempt,Non-Incentive,South,0,Richton Park,Changes Land Use,Never Incentive,Always TIF,597,0,299604,0,0,-299604,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,31341000160000,0,1,0,32016,0,0,Exempt,Non-Incentive,South,0,Richton Park,Changes Land Use,Never Incentive,Changes,592,0,7939028,0,0,-7939028,Changes,Multi Land Uses,Changes,Never Incentive,0
2022,31351000380000,0,1,0,32168,1,0,Exempt,Non-Incentive,South,0,Richton Park,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,31351010020000,0,1,0,32016,0,0,Exempt,Non-Incentive,South,0,Richton Park,Changes Land Use,Never Incentive,Never TIF,590,0,12848,0,0,-12848,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,31351010290000,0,1,0,32192,1,0,Exempt,Non-Incentive,South,0,Richton Park,Changes Land Use,Never Incentive,Always TIF,517,0,261716,0,0,-261716,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,31362000310000,0,1,0,32191,1,0,Exempt,Non-Incentive,South,0,Park Forest,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,3200634 - LILLIE KINNARD,0,1,0,32062,0,0,Exempt,Non-Incentive,South,0,Hazelcrest,Changes Land Use,Never Incentive,Never TIF,517,0,2493132,0,0,-2493132,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3201147 - EXCEPTIONAL DEVEL INST,0,1,0,32021,0,0,Exempt,Non-Incentive,South,0,Park Forest,Changes Land Use,Never Incentive,Never TIF,517,0,525404,0,0,-525404,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3201396 - ADVOCATE HEALTH & HOSP,0,1,0,32204,1,0,Exempt,Non-Incentive,South,0,Olympia Fields,Changes Land Use,Never Incentive,Changes,492,0,674860,0,0,-674860,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,3202308 - UNIVERSITY SQUARE 2751,0,1,0,32205,1,0,Exempt,Non-Incentive,South,0,Olympia Fields,Changes Land Use,Never Incentive,Changes,592,0,1257448,0,0,-1257448,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,3202318 - JASNETT FORBES,0,1,0,32192,1,0,Exempt,Non-Incentive,South,0,Richton Park,Changes Land Use,Never Incentive,Always TIF,517,0,45148,0,0,-45148,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,3202352 - O L L EDUCATION SERV,0,1,0,32043,0,0,Exempt,Non-Incentive,South,0,Country Club Hills,Changes Land Use,Never Incentive,Changes,517,0,1926072,0,0,-1926072,Changes,Multi Land Uses,Changes,Never Incentive,0
2022,3202546 - NORTH COMMUNITY BANK,0,1,0,32036,0,0,Exempt,Non-Incentive,South,0,Matteson,Changes Land Use,Never Incentive,Never TIF,517,0,273436,0,0,-273436,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32033220150000,0,1,0,12173,1,0,Exempt,Non-Incentive,South,0,Glenwood,Changes Land Use,Never Incentive,Always TIF,597,0,78220,0,0,-78220,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,32041010180000,0,1,0,12232,1,0,Exempt,Non-Incentive,South,0,Glenwood,Changes Land Use,Never Incentive,Always TIF,590,0,11816,0,0,-11816,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,32043020060000,0,1,0,12231,1,0,Exempt,Non-Incentive,South,0,Glenwood,Changes Land Use,Never Incentive,Always TIF,590,0,360156,0,0,-360156,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,32093020300000,0,1,0,12027,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,517,0,204508,0,0,-204508,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32093050270000,0,1,0,12027,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,597,0,889916,0,0,-889916,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3210582 - FIRST MIDWEST BANK,0,1,0,32015,0,0,Exempt,Non-Incentive,South,0,Matteson,Changes Land Use,Never Incentive,Never TIF,528,0,1694736,0,0,-1694736,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3211424 - CARSON MATTESON LLC,0,1,0,32139,1,0,Exempt,Non-Incentive,South,0,Matteson,Changes Land Use,Never Incentive,Always TIF,531,0,6573832,0,0,-6573832,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,3211713 - BRIAN P. LISTON,0,1,0,32055,0,0,Exempt,Non-Incentive,South,0,Flossmoor,Changes Land Use,Never Incentive,Never TIF,517,0,653080,0,0,-653080,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3211792 - ROBERT J TRIUMPH,0,1,0,32165,1,0,Exempt,Non-Incentive,South,0,Richton Park,Changes Land Use,Never Incentive,Always TIF,517,0,105136,0,0,-105136,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,32124040040000,0,1,0,12041,0,0,Exempt,Non-Incentive,South,0,Lynwood,Changes Land Use,Never Incentive,Never TIF,517,0,410920,0,0,-410920,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3212572 - SERTOMA CENTER INC,0,1,0,32172,1,0,Exempt,Non-Incentive,South,0,Matteson,Changes Land Use,Never Incentive,Always TIF,531,0,136228,0,0,-136228,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,3212679 - PKS CHRISTIAN LEARNING,0,1,0,32021,0,0,Exempt,Non-Incentive,South,0,Park Forest,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3213003 - VILLAGE OF RICHTON PK,0,1,0,32192,1,0,Exempt,Non-Incentive,South,0,Richton Park,Changes Land Use,Never Incentive,Always TIF,531,0,331264,0,0,-331264,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,3213016 - OLY LOT LLC,0,1,0,32009,0,0,Exempt,Non-Incentive,South,0,Olympia Fields,Changes Land Use,Never Incentive,Never TIF,100,0,149530,0,0,-149530,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3213630 - GLORIA J. TAYLOR FOUND,0,1,0,32204,1,0,Exempt,Non-Incentive,South,0,Olympia Fields,Changes Land Use,Never Incentive,Changes,517,0,572212,0,0,-572212,Changes,Multi Land Uses,Changes,Never Incentive,1
2022,3213779 - SHAKTI 51 LLC,0,1,0,32021,0,0,Exempt,Non-Incentive,South,0,Park Forest,Changes Land Use,Never Incentive,Never TIF,517,0,342216,0,0,-342216,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,3214121 - ALAN D ARICO,0,1,0,32043,0,0,Exempt,Non-Incentive,South,0,Country Club Hills,Changes Land Use,Never Incentive,Never TIF,592,0,503168,0,0,-503168,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32171150010000,0,1,0,12054,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,517,0,449208,0,0,-449208,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32171150110000,0,1,0,12054,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,100,0,108900,0,0,-108900,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32171150120000,0,1,0,12054,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,100,0,140910,0,0,-140910,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32171150410000,0,1,0,12054,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32173020170000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Changes Sometime,Never TIF,890,0,221640,0,0,-221640,Changes,Multi Land Uses,Never TIF,Changes,0
2022,32173020270000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Changes Sometime,Never TIF,890,0,727100,0,0,-727100,Changes,Multi Land Uses,Never TIF,Changes,0
2022,32173020280000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Changes Sometime,Never TIF,890,0,261360,0,0,-261360,Changes,Multi Land Uses,Never TIF,Changes,0
2022,32173060520000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,190,0,167640,0,0,-167640,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32173060640000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,517,0,220612,0,0,-220612,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32174010010000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,517,0,191616,0,0,-191616,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32174010020000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,590,0,17668,0,0,-17668,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32174010030000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,590,0,18376,0,0,-18376,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32174010040000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,590,0,16996,0,0,-16996,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32174050260000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,590,0,18724,0,0,-18724,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32174050270000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,590,0,21768,0,0,-21768,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32174050280000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,590,0,21768,0,0,-21768,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32174050290000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,590,0,18724,0,0,-18724,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32174050300000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,590,0,18724,0,0,-18724,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32174050310000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,590,0,18724,0,0,-18724,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32174050320000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,590,0,18724,0,0,-18724,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32174050330000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,590,0,18724,0,0,-18724,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32174050340000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,590,0,18724,0,0,-18724,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32174050350000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,590,0,18724,0,0,-18724,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32174050360000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,590,0,21768,0,0,-21768,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32174060160000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,590,0,18932,0,0,-18932,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32174060170000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,590,0,18932,0,0,-18932,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32174060180000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,590,0,18932,0,0,-18932,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32174060190000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,590,0,26000,0,0,-26000,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32174060450000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,517,0,446924,0,0,-446924,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32191010030000,0,1,0,12127,1,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Always TIF,523,0,140884,0,0,-140884,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,32192110170000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,517,0,207232,0,0,-207232,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32192210190000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,590,0,20672,0,0,-20672,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32194010050000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,517,0,196988,0,0,-196988,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32201180070000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32202040290000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,580,0,19752,0,0,-19752,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32202040300000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,581,0,28920,0,0,-28920,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32202040310000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,581,0,30744,0,0,-30744,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32202040320000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,581,0,30744,0,0,-30744,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32202040330000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,593,0,40012,0,0,-40012,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32202040340000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,593,0,39364,0,0,-39364,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32202040350000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,593,0,39364,0,0,-39364,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32202040370000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,580,0,19880,0,0,-19880,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32202040380000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,580,0,19880,0,0,-19880,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32202040390000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,580,0,19880,0,0,-19880,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32202040400000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,580,0,19880,0,0,-19880,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32202040410000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,580,0,19880,0,0,-19880,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32202040420000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,580,0,19892,0,0,-19892,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2022,32202050150000,0,1,0,12181,1,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Always TIF,590,0,1667416,0,0,-1667416,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2022,32202090250000,0,1,0,12028,0,0,Exempt,Non-Incentive,South,0,Chicago Heights,Changes Land Use,Never Incentive,Never TIF,590,0,23452,0,0,-23452,Changes,Multi Land Uses,Never TIF,Never Incentive,0
