year,actual_keypin,incent_pins,project_pins,fmv,tax_code,in_tif,pin_classes,land_use,incent_prop,triad,exe_abate,clean_name,landuse_change,incent_change,tif_change,pin_classes_2011,pin_classes_2022,base_year_fmv_2011,end_year_fmv_2022,fmv_growth_2011,fmv_2022_2011_diff,landuse_change2,land_use2,tif_change2,incent_change2,in_tif2
2011,16111320430000,0,2,0,77052,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,597,0,6908052,NA,6908052,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16112020240000,0,1,0,77052,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16112080010000,0,1,0,77052,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16112080020000,0,1,0,77052,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16112270220000,0,2,0,77052,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,"517, 590",0,1968488,NA,1968488,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16113120300000,0,1,0,77029,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,108740,NA,108740,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16113120310000,0,1,0,77029,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,54348,NA,54348,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16114100360000,0,1,0,77052,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,580,0,40740,NA,40740,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16123000040000,0,1,0,77019,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,517,0,158212,NA,158212,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16123000050000,0,1,0,77019,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,70588,NA,70588,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,1612481 - AMERICAN SOCIETY FOR D,0,1,0,16053,0,0,Exempt,Non-Incentive,North,0,Rolling Meadows,Changes Land Use,Never Incentive,Never TIF,0,597,0,919896,NA,919896,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,1613530 - 990 CRISS CIRCLE LLC,0,1,0,16035,0,0,Exempt,Non-Incentive,North,0,Elk Grove Village,Changes Land Use,Never Incentive,Never TIF,0,593,0,300000,NA,300000,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,1613534 - HOOGLAND PROP LLC,0,3,0,16035,0,0,Exempt,Non-Incentive,North,0,Elk Grove Village,Changes Land Use,Changes Sometime,Never TIF,0,"663, 670",0,1335000,NA,1335000,Changes,Multi Land Uses,Never TIF,Changes,0
2011,1614299 - VETTER COMMERCIAL LLC,0,2,0,16042,0,0,Exempt,Non-Incentive,North,0,Des Plaines,Changes Land Use,Never Incentive,Never TIF,0,"591, 592",0,6268836,NA,6268836,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,16151010030000,0,1,0,77029,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16153060030000,0,1,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,517,0,184380,NA,184380,Changes,Multi Land Uses,Changes,Never Incentive,0
2011,16153110230000,0,1,0,77015,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,593,0,4488412,NA,4488412,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16153110240000,0,1,0,77015,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,593,0,4487076,NA,4487076,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,1615907 - HVAC EQUIPMENT SALES L,0,3,0,16007.666666666666,0,0,Exempt,Non-Incentive,NA,0,Arlington Heights,Changes Land Use,Never Incentive,Changes,0,"580, 583, 593",0,1765516,NA,1765516,Changes,Multi Land Uses,Changes,Never Incentive,0
2011,16161160220000,0,1,0,77073,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,517,0,525172,NA,525172,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16164010380000,0,1,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,580,0,106412,NA,106412,Changes,Multi Land Uses,Changes,Never Incentive,0
2011,16222180320000,0,1,0,77079,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16231250230000,0,1,0,77030,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,592,0,1021180,NA,1021180,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16233140380000,0,1,0,77079,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16233140660000,0,1,0,77079,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16233140670000,0,1,0,77079,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16233140680000,0,1,0,77079,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16233140690000,0,1,0,77079,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16233140730000,0,1,0,77079,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16233140750000,0,1,0,77079,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16233140770000,0,1,0,77079,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16234150600000,0,1,0,77079,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,597,0,111856,NA,111856,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16234220270000,0,1,0,77079,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,62588,NA,62588,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16234220280000,0,1,0,77079,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,62532,NA,62532,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16242090410000,0,1,0,77030,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,100,0,31790,NA,31790,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16242090420000,0,1,0,77030,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,100,0,33220,NA,33220,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16242090430000,0,1,0,77030,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,100,0,33220,NA,33220,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16242190100000,0,1,0,77016,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,580,0,225108,NA,225108,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16242200250000,0,1,0,77016,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,580,0,87560,NA,87560,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16243110100000,0,1,0,77079,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,100,0,35010,NA,35010,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16252060200000,0,1,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,315,0,677390,NA,677390,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,16282200270000,0,1,0,15006,1,0,Exempt,Non-Incentive,South,0,Cicero,Changes Land Use,Never Incentive,Always TIF,0,100,0,29480,NA,29480,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16321210100000,0,1,0,11008,1,0,Exempt,Non-Incentive,South,0,Berwyn,Changes Land Use,Changes Sometime,Changes,0,790,0,115280,NA,115280,Changes,Multi Land Uses,Changes,Changes,1
2011,16321210110000,0,1,0,11008,1,0,Exempt,Non-Incentive,South,0,Berwyn,Changes Land Use,Changes Sometime,Changes,0,790,0,68250,NA,68250,Changes,Multi Land Uses,Changes,Changes,1
2011,16333140210000,0,1,0,15009,1,0,Exempt,Non-Incentive,South,0,Cicero,Changes Land Use,Never Incentive,Always TIF,0,590,0,35556,NA,35556,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,16333140220000,0,1,0,15009,1,0,Exempt,Non-Incentive,South,0,Cicero,Changes Land Use,Never Incentive,Always TIF,0,590,0,34080,NA,34080,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,1702015 - WILLIAM DEBB,0,3,0,17007,0,0,Exempt,Non-Incentive,North,0,Evanston,Changes Land Use,Never Incentive,Never TIF,0,278,0,2039400,NA,2039400,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17053290601007,0,1,0,77062,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,599,0,693396,NA,693396,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17061070200000,0,1,0,77068,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,592,0,1596300,NA,1596300,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17074350110000,0,3,0,77033,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,391,0,11475000,NA,11475000,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,17082050180000,0,1,0,77062,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,597,0,625824,NA,625824,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17082050190000,0,1,0,77062,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,597,0,550576,NA,550576,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17083320010000,0,4,0,77034,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,391,0,2959790,NA,2959790,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,17102000350000,0,1,0,74004,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17102000360000,0,1,0,74004,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17102000370000,0,1,0,74004,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17102000380000,0,1,0,74004,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17102000390000,0,1,0,74004,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17102000520000,0,1,0,74004,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17102000580000,0,1,0,74004,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,1710965 - ROBERT FISHER,0,1,0,17007,0,0,Exempt,Non-Incentive,North,0,Evanston,Changes Land Use,Never Incentive,Never TIF,0,592,0,534564,NA,534564,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,1711381 - SIGMA ALPHA EPSILON,0,1,0,17001,0,0,Exempt,Non-Incentive,North,0,Evanston,Changes Land Use,Never Incentive,Never TIF,0,497,0,102715,NA,102715,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,"1711712 - WESLEY REALTY GROUP, I",0,2,0,17001,0,0,Exempt,Non-Incentive,North,0,Evanston,Changes Land Use,Never Incentive,Never TIF,0,597,0,392164,NA,392164,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,1712170 - AJB CREATIVE LLC,0,1,0,17001,0,0,Exempt,Non-Incentive,North,0,Evanston,Changes Land Use,Never Incentive,Never TIF,0,517,0,537640,NA,537640,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,1712682 - 2022 CENTRAL RE  LLC,0,1,0,17001,0,0,Exempt,Non-Incentive,North,0,Evanston,Changes Land Use,Never Incentive,Never TIF,0,517,0,858468,NA,858468,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17153010190000,0,1,0,76016,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,0,0,0,NA,0,Changes,Multi Land Uses,Changes,Never Incentive,1
2011,17153060100000,0,7,0,76016,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,391,0,44905160,NA,44905160,Changes,Multi Land Uses,Changes,Never Incentive,1
2011,17162350020000,0,1,0,76015,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,0,0,0,NA,0,Changes,Multi Land Uses,Changes,Never Incentive,0
2011,17162350271009,0,1,0,76015,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,0,0,0,NA,0,Changes,Multi Land Uses,Changes,Never Incentive,0
2011,17162350271011,0,1,0,76015,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,0,0,0,NA,0,Changes,Multi Land Uses,Changes,Never Incentive,0
2011,17162350271015,0,1,0,76015,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,0,0,0,NA,0,Changes,Multi Land Uses,Changes,Never Incentive,0
2011,17162410260000,0,7,0,76019.85714285714,0.2857142857142857,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,522,0,11695560,NA,11695560,Changes,Multi Land Uses,Changes,Never Incentive,Partly in TIF
2011,17182160410000,0,1,0,77033,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,17182280010000,0,1,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,73888,NA,73888,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17182300010000,0,1,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,73388,NA,73388,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17182300020000,0,1,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,49336,NA,49336,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17182300030000,0,1,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,54840,NA,54840,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17182300040000,0,1,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,24616,NA,24616,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17182300050000,0,1,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,56912,NA,56912,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17182300060000,0,1,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,32432,NA,32432,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17182300100000,0,1,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,80540,NA,80540,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17182300110000,0,1,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,76720,NA,76720,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17182300120000,0,1,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,580,0,224536,NA,224536,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17182300130000,0,1,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,58560,NA,58560,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17182300140000,0,1,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,52164,NA,52164,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17182300150000,0,1,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,59564,NA,59564,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17182300160000,0,1,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,86664,NA,86664,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17182300200000,0,1,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,41324,NA,41324,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17182300230000,0,4,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,591,0,35489484,NA,35489484,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17182300240000,0,1,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,216384,NA,216384,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17182310010000,0,1,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,843976,NA,843976,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17182310120000,0,1,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,97756,NA,97756,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17185010110000,0,1,0,77001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,160112,NA,160112,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17202000790000,0,1,0,77023,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,592,0,1121472,NA,1121472,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,17214020010000,0,1,0,76031,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Changes,0,597,0,38446736,NA,38446736,Changes,Multi Land Uses,Changes,Never Incentive,1
2011,17271290010000,0,1,0,76059,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,626056,NA,626056,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,17271290020000,0,14,0,76059,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,"590, 597",0,77786900,NA,77786900,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,17273070800000,0,1,0,76037,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,590,0,305356,NA,305356,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,17292020040000,0,3,0,77021,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Changes Sometime,Always TIF,0,663,0,783100,NA,783100,Changes,Multi Land Uses,Always TIF,Changes,1
2011,17292020100000,0,9,0,77021,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Changes Sometime,Always TIF,0,663,0,5846730,NA,5846730,Changes,Multi Land Uses,Always TIF,Changes,1
2011,17292030040000,0,1,0,77044,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Changes Sometime,Always TIF,0,670,0,267430,NA,267430,Changes,Multi Land Uses,Always TIF,Changes,1
2011,17292030050000,0,1,0,77021,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Changes Sometime,Always TIF,0,670,0,115150,NA,115150,Changes,Multi Land Uses,Always TIF,Changes,1
2011,17292030060000,0,1,0,77021,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Changes Sometime,Always TIF,0,670,0,26960,NA,26960,Changes,Multi Land Uses,Always TIF,Changes,1
2011,17292030070000,0,1,0,77021,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Changes Sometime,Always TIF,0,670,0,60180,NA,60180,Changes,Multi Land Uses,Always TIF,Changes,1
2011,17302020440000,0,1,0,77021,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,593,0,312992,NA,312992,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,17305020020000,0,1,0,77021,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,17315020100000,0,1,0,76001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,83628,NA,83628,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,17343230580000,0,1,0,76056,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,517,0,481532,NA,481532,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,17344100090000,0,1,0,76001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,241,0,67620,NA,67620,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,18031010310000,0,1,0,21238,1,0,Exempt,Non-Incentive,South,0,Brookfield,Changes Land Use,Never Incentive,Always TIF,0,517,0,659396,NA,659396,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,18064160010000,0,1,0,21034,0,0,Exempt,Non-Incentive,South,0,Western Springs,Changes Land Use,Never Incentive,Changes,0,592,0,649548,NA,649548,Changes,Multi Land Uses,Changes,Never Incentive,0
2011,18124150180000,0,2,0,21038,0,0,Exempt,Non-Incentive,South,0,Summit,Changes Land Use,Never Incentive,Never TIF,0,318,0,833750,NA,833750,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,18134160280000,0,1,0,21038,0,0,Exempt,Non-Incentive,South,0,Summit,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,18263020120000,0,1,0,21029,0,0,Exempt,Non-Incentive,South,0,Justice,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,19013300290000,0,1,0,72001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,19013300300000,0,1,0,72140,1,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Always TIF,0,0,0,0,NA,0,Changes,Multi Land Uses,Always TIF,Never Incentive,1
2011,19132210380000,0,1,0,72001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,33200,NA,33200,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,19132210390000,0,1,0,72001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,30340,NA,30340,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,19132210400000,0,1,0,72001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,517,0,189540,NA,189540,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,19133070020000,0,1,0,72001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,34980,NA,34980,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,19133070030000,0,1,0,72001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,34664,NA,34664,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,19133070040000,0,1,0,72001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,35712,NA,35712,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,19134060410000,0,1,0,72001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,597,0,64920,NA,64920,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,19144280250000,0,1,0,72005,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,37780,NA,37780,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,19241020010000,0,1,0,72005,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,592,0,674936,NA,674936,Changes,Multi Land Uses,Never TIF,Never Incentive,0
2011,20021200180000,0,1,0,70001,0,0,Exempt,Non-Incentive,City,0,Chicago,Changes Land Use,Never Incentive,Never TIF,0,590,0,92844,NA,92844,Changes,Multi Land Uses,Never TIF,Never Incentive,0
