year,clean_name,muni_PC_total,muni_PC_residential,muni_PC_industrial,muni_PC_commercial,muni_PC_inTIF,muni_PC_withincents,muni_PC_incents_inTIFs,muni_PC_claimed_exe,muni_fmv_incentive,muni_fmv_taxed,muni_fmv_inTIF,muni_fmv_exempt,muni_fmv_abated,muni_fmv_tif_increment,muni_fmv_abates_inTIF,muni_fmv_incents_inTIF,muni_fmv_untaxable_value,muni_fmv,muni_fmv_residential,muni_fmv_industrial,muni_fmv_commercial,muni_zero_bill,muni_levy,muni_current_rate_avg,muni_eav_taxed,muni_min_TC_rate,muni_max_TC_rate,muni_avg_C2_bill_noexe,muni_avg_C2_bill_withexe,muni_eav,zero_bills,has_HO_exemp,has_SF_exemp,has_FR_exemp,has_LTHO_exemp,has_DI_exemp,has_VR_exemp,has_DV_exemp,has_AB_exemp,muni_range_TC_rate,muni_effective_rate,muni_pct_eav_taxed,pct_fmv_taxed,pct_fmv_w_incentclass,pct_fmv_inTIF,pct_fmv_in_tif_increment,pct_fmv_untaxable_value,pct_fmv_incents_inTIFs
2021,Ford Heights,1959,798,13,28,466,11,4,288,7759680,42277943,10502448,7843161,0,3341911,0,567400,1350946,54040362,26751920,8484208,5294404,615,3653245.37,27.685,14881097.47843401,14.327,27.959,2525.808,497.357,18764306,615,288,22,73,0,0,0,0,0,13.632,6.76,0.245,0.782,0.144,0.194,0.062,0.025,0.01
2021,Forest Park,5964,5324,74,257,277,4,0,3075,9481250,1120648425,88323916,152412982,0,36202112,0,0,22382845,1309263589,1125677390,48923050,128424949,342,45152753.08,11.335,401170325.640228,9.287,11.338,5661.666,5626.04,468379306,342,3073,929,420,0,51,1,12,0,2.051,3.449,0.113,0.856,0.007,0.067,0.028,0.017,0
2021,Forestview,468,268,70,51,0,9,0,226,27453810,136703438,0,11826723,0,0,0,0,1182672,148530182,48627940,75119018,24398624,60,9139937.28,13.018,73505849.5609651,10.69,14.945,7037.944,5172.327,77057066,60,226,75,31,0,9,0,1,0,4.255,6.154,0.124,0.92,0.185,0,0,0.008,0
2021,Frankfort,1,1,0,0,0,0,0,0,0,104820,0,0,0,0,0,0,21004,314860,314860,0,0,0,2647.31,8.411,31474.378789680177,8.411,8.411,2647.31,NA,31486,0,0,0,0,0,0,0,0,0,0,0.841,0.084,0.333,0,0,0,0.067,0
2021,Franklin Park,7860,6097,913,307,265,100,6,4692,489621430,1792204389,193762570,208709451,0,98285984,0,87453830,35907808,2099200000,938161770,1005672170,136747340,432,105413878,12.988,816100724.3751469,12.091,14.431,5258.117,4353.828,923921202,432,4691,1562,839,1,167,0,19,0,2.34,5.022,0.129,0.854,0.233,0.092,0.047,0.017,0.042
2021,Glencoe,3756,3448,0,64,0,0,0,2461,0,2915198968,0,108867136,0,0,0,0,10886714,3024066054,2942448990,0,59659904,209,85958759.89,9.535,902217911.7629517,8.69,9.548,22216.402,23971.405,934907470,209,2461,745,66,0,9,0,2,0,0.858,2.842,0.095,0.964,0,0,0,0.004,0
2021,Glenview,18265,16836,107,535,5,10,0,13090,191165060,8641741419,74310634,699542588,0,63379579,0,0,79545486,9404664343,8086925560,263764748,1007247025,421,256929623.13,8.356,3071023240.4424067,7.572,11.095,9587.794,10832.698,3309874666,421,13090,5075,1206,0,151,0,8,0,3.523,2.732,0.084,0.919,0.02,0.008,0.007,0.008,0
2021,Glenwood,3913,3403,35,74,367,12,10,2448,6744040,294104731,71019654,116672725,0,30209099,0,4570900,18155446,441344504,374580280,18799510,40619714,460,18917354.58,18.597,101748807.25023085,17.365,20.691,4817.514,3899.224,156123771,460,2447,927,489,0,123,0,12,0,3.326,4.286,0.186,0.666,0.015,0.161,0.068,0.041,0.01
2021,Golf,204,188,0,2,0,0,0,146,0,126467765,0,6197389,0,0,0,0,619739,132665164,126165760,0,6490404,13,3844800.88,9.401,40897786.1929582,9.401,9.401,13701.797,19253.68,42758673,13,146,41,3,0,0,0,0,0,0,2.898,0.094,0.953,0,0,0,0.005,0
2021,Hanover Park,5406,5052,0,127,301,2,2,3743,2854150,813251238,95700792,172300639,0,36218629,0,2854150,23039274,1021781384,905473710,0,91974734,108,33846815.99,12.143,277770675.6113113,11.172,13.763,5876.727,4857.827,346947417,108,3743,976,479,0,92,1,16,0,2.591,3.313,0.122,0.796,0.003,0.094,0.035,0.023,0.003
2021,Harvey,14345,9447,276,891,1235,135,31,4432,64098890,493465648,71189294,152691564,0,14712136,0,7236920,18319224,660869934,421961110,85867046,105456048,2871,54729654.12,26.904,200734513.26030123,22.883,32.305,3180.142,1066.609,255741658,2871,4432,1243,944,0,131,0,6,0,9.422,8.281,0.273,0.747,0.097,0.108,0.022,0.028,0.011
2021,Harwood Heights,2907,2695,43,118,0,1,0,2004,3000000,718347460,0,120879675,0,0,0,0,12087967,839227442,708269030,34732144,95513088,45,24535395.08,8.992,273010075.8615289,8.797,9.15,7059.791,5011.271,309306650,45,2003,867,471,1,71,0,3,0,0.353,2.924,0.09,0.856,0.004,0,0,0.014,0
2021,Hazelcrest,6149,5389,30,160,362,28,5,3511,10570600,388281495,29038316,164997769,0,4193491,0,2390430,17154130,557554785,492125060,8279128,48943907,672,33129544.96,24.99,136630850.4106363,22.176,28.026,4579.308,4008.748,188115006,672,3511,1236,665,0,163,0,20,0,5.85,5.942,0.242,0.696,0.019,0.052,0.008,0.031,0.004
2021,Hickory Hills,5166,4758,33,139,19,1,0,3579,1029130,861626613,12305060,184467376,0,1850150,0,0,18909275,1047944294,933545790,18176602,88641632,148,36842047.48,12.003,305535249.62657535,10.676,12.342,5306.231,5454.574,362314140,148,3579,1294,610,0,102,0,5,0,1.666,3.516,0.121,0.822,0.001,0.012,0.002,0.018,0
2021,Hillside,3444,2827,158,179,181,19,0,2030,45225460,575690539,96341116,103123689,0,43640139,0,0,20876593,722454401,471572360,101726047,143656084,230,32604671.36,13.835,244075639.21427917,12.246,15.802,5067.064,5083.446,306761812,230,2030,661,373,0,86,0,8,0,3.556,4.513,0.134,0.797,0.063,0.133,0.06,0.029,0
2021,Hinsdale,992,796,0,7,0,0,0,514,0,681228276,0,22372784,0,0,0,0,2237278,703601130,693140850,0,7853560,130,15644671.81,7.494,208089697.53463766,7.311,7.614,18786.345,19159.451,214807606,130,514,118,14,0,2,0,1,0,0.303,2.224,0.075,0.968,0,0,0,0.003,0
2021,Hodgkins,623,174,130,96,73,58,2,132,177728620,442162981,30636900,6744660,0,20395784,0,1329550,5599188,469303440,56378110,303586628,103783432,165,22775069.01,10.373,227536708.14912155,8.585,10.466,6020.41,5306.437,244349400,165,132,45,22,0,10,0,1,0,1.881,4.853,0.1,0.942,0.379,0.065,0.043,0.012,0.003
2021,Hoffman Estates,17833,16752,30,282,51,11,0,12890,28188910,4326115770,114401530,608643208,0,33766963,0,0,68951953,4969111865,4069120740,119725066,697586979,568,177316159.13,11.144,1640046021.2245178,8.364,12.021,6044.618,6631.123,1846859328,568,12888,3783,1289,0,209,0,27,0,3.657,3.568,0.108,0.871,0.006,0.023,0.007,0.014,0
2021,Homer Glen,3,0,0,0,0,0,0,0,0,636367,0,0,0,0,0,0,0,636370,0,0,0,0,16656.620000000003,8.717,191082.0236319835,8.717,8.717,NA,NA,191082,0,0,0,0,0,0,0,0,0,0,2.617,0.087,1,0,0,0,0,0
2021,Hometown,1683,1646,0,17,0,0,0,1276,0,139332212,0,61086998,0,0,0,0,6108700,200419302,190542420,0,9824452,61,5811465.68,12.562,46262264.60754657,12.562,12.562,4309.422,2577.24,64604867,61,1276,437,234,0,49,0,0,0,0,2.9,0.126,0.695,0,0,0,0.03,0
2021,Homewood,8544,7784,38,275,300,50,9,5837,44286090,1026053565,65298999,267025171,0,12922827,0,5228920,29345326,1306001335,1077515700,21661426,197615419,583,62854932.64,16.341,382831128.0049968,15.842,20.884,5470.709,4878.443,470946346,583,5837,1884,724,0,160,0,22,0,5.042,4.813,0.164,0.786,0.034,0.05,0.01,0.022,0.004
2021,Indian Head Park,2255,2119,6,14,0,0,0,1453,0,483234174,0,84511936,0,0,0,0,8451194,567685074,546175340,1690510,17939184,52,12849067.31,8.318,153749881.24305427,7.781,8.68,4021.688,6069.803,179107950,52,1452,780,254,0,34,0,3,0,0.899,2.263,0.084,0.851,0,0,0,0.015,0
2021,Inverness,3259,3042,0,40,0,0,0,2397,0,1451380356,0,112386958,0,0,0,0,11244702,1563827550,1534575260,0,21162960,64,42636144.8,9.676,445337882.98225844,8.032,11.398,12137.381,13690.418,479084349,64,2397,992,127,0,22,0,5,0,3.366,2.726,0.096,0.928,0,0,0,0.007,0
2021,Justice,3376,3009,23,64,351,0,0,2277,0,535135417,56803314,119378379,0,34100614,0,0,15594109,688546344,608161560,12783144,25953240,193,20218646.12,11.363,177392878.53270224,10.328,13.813,6495.261,4658.52,224196869,193,2276,749,425,0,91,0,5,0,3.485,2.936,0.114,0.777,0,0.082,0.05,0.023,0
2021,Kenilworth,1013,925,0,30,67,0,0,637,0,969028479,25419394,28373694,0,2145659,0,0,3193937,999547884,987622430,0,11032664,53,29078701.83,9.837,295512960.2274509,9.833,10.003,29510.198,31055.528,305103427,53,637,176,18,0,1,0,2,0,0.17,2.909,0.098,0.969,0,0.025,0.002,0.003,0
2021,La Grange,6767,6047,63,280,0,4,0,4292,2478050,2320605629,0,203275136,0,0,0,0,20327514,2523669365,2352701200,26336282,140759613,292,71548863.53,9.266,770707176.9021835,8.613,9.613,6446.908,10787.128,831681113,292,4291,1294,339,0,61,0,7,0,1,2.835,0.093,0.92,0.001,0,0,0.008,0
2021,La Grange Park,4737,4395,6,112,188,0,0,3527,0,1294473404,71462900,187999480,0,14977860,0,0,21379913,1497347444,1446112310,10446396,34732888,194,40669683.11,10.131,405791042.892496,8.928,12.181,7473.061,8635.606,469957471,194,3526,1149,371,0,53,0,8,0,3.253,2.716,0.1,0.865,0,0.048,0.01,0.014,0
2021,Lansing,12443,10686,184,591,1610,51,39,7842,43892310,994197381,216838988,332554428,1281072,77156952,0,29272450,45595775,1405251890,1145571520,59898332,180626108,940,76739825.71,20.625,373464490.2104507,14.797,21.974,5428.151,3950.947,510356319,940,7842,2521,1343,0,353,0,22,1,7.177,5.461,0.205,0.707,0.031,0.154,0.055,0.032,0.021
2021,Lemont,7755,6509,57,265,414,4,2,5012,6475250,2127341395,69253110,242249519,0,31487837,0,3030070,28037127,2401333344,2164329140,34364502,161694682,424,56597990.02,7.838,722097358.8651855,7.509,8.346,6620.706,7030.071,806208378,424,5012,1695,475,0,79,0,12,0,0.837,2.357,0.078,0.886,0.003,0.029,0.013,0.012,0.001
2021,Lincolnwood,5667,5016,92,318,125,4,1,3900,14930070,1778728172,65634546,186938459,0,18330605,0,665430,23031966,1983997338,1597214610,89532298,288624080,173,66684776.78,9.662,690175706.6859863,9.662,9.662,9268.698,7845.555,759333847,173,3900,1737,552,0,87,0,1,0,0,3.361,0.097,0.897,0.008,0.033,0.009,0.012,0
2021,Lynwood,3472,2711,37,82,19,21,3,1978,13305890,455691288,10023160,92340310,0,8431842,0,1564490,10186093,557373398,474805790,14816786,36479552,163,21086681.03,14.293,153887780.33567685,11.701,25.333,5555.479,5385.48,184200393,163,1978,645,301,0,93,0,10,0,13.632,3.783,0.137,0.818,0.024,0.018,0.015,0.018,0.003
2021,Lyons,4083,3529,108,197,220,15,0,2280,4122720,520423995,36495404,111434755,0,22527479,0,0,15361790,654386442,542426950,48919088,57333384,212,22610760.57,11.507,196342100.66212374,11.469,13.213,4027.86,3820.116,242468959,212,2280,680,406,0,87,0,6,0,1.744,3.455,0.115,0.795,0.006,0.056,0.034,0.023,0
2021,Markham,9509,5366,129,370,1136,49,17,3277,43751100,309975599,45055486,122023302,0,27887890,0,13422140,17277597,459878108,317692370,54101514,65273914,2822,31891599.53,26.517,120271847.1335069,23.596,30.821,3921.731,2237.339,172141750,2822,3274,1138,783,0,113,0,16,0,7.225,6.935,0.265,0.674,0.095,0.098,0.061,0.038,0.029
2021,Matteson,7401,6438,18,180,412,26,11,4856,104550790,1160797836,200253044,222853948,0,65659627,0,56214450,28953884,1450116206,1032547800,112244434,220785022,314,82090659.27,18.126,451402430.93663013,17.616,19.25,6890.748,6336.058,538077868,314,4855,1623,631,0,241,0,39,0,1.634,5.661,0.182,0.8,0.072,0.138,0.045,0.02,0.039
2021,Maywood,7895,6655,138,267,1039,17,4,4579,15638630,743539523,155332426,271499467,0,55468604,0,2589860,35680987,1070450774,960859970,44111720,58600734,812,47801940.05,18.859,253520501.26727912,18.826,20.534,6755.241,5156.774,360642733,812,4578,1675,1173,0,199,0,25,0,1.708,4.466,0.189,0.695,0.015,0.145,0.052,0.033,0.002
2021,Mc Cook,357,75,124,35,54,45,20,50,280518540,233748709,224997426,3003184,0,173481051,0,208149850,18554611,410232986,18326880,361747072,13615544,60,14222399.24,13.204,110184954.85104652,12.062,13.909,9057.955,8270.77,165898898,60,50,23,9,0,2,0,0,0,1.847,3.467,0.129,0.57,0.684,0.548,0.423,0.045,0.507
2021,Melrose Park,6704,5319,411,407,1332,91,38,3434,295460170,1544796567,380729386,180326393,0,146453444,0,125966910,42003837,1871576326,998251490,524977912,312817874,373,79217249.88,10.853,680119958.5986549,9.954,13.475,4793.427,4559.316,806244938,373,3434,1102,667,0,94,0,8,0,3.521,4.233,0.116,0.825,0.158,0.203,0.078,0.022,0.067
2021,Merrionette Park,664,626,6,18,0,0,0,420,0,107158663,0,19354245,0,0,0,0,1935424,126512948,86290440,3425772,36023436,22,5572823.8,11.158,49944647.786341645,11.158,11.158,3195.38,2740.438,55756160,22,420,117,64,0,14,0,0,0,0,4.405,0.112,0.847,0,0,0,0.015,0
2021,Midlothian,5935,5110,14,266,367,22,14,3766,13014400,603066618,67474427,169851900,503188,13264139,0,5961250,19932757,786686173,701733310,2587120,76715913,452,30988553.84,15.033,206220469.11404595,13.887,15.043,5355.258,4308.941,266072583,452,3766,1058,526,0,128,0,18,1,1.156,3.939,0.15,0.767,0.017,0.086,0.017,0.025,0.008
2021,Morton Grove,10697,9879,90,363,728,0,0,7971,0,2363270546,225804723,416018330,0,141009675,0,0,61551711,2920198668,2487022110,142403732,276919816,240,92225884.28,10.668,880716453.9598454,8.863,12.765,7030.567,6557.703,1065507698,240,7969,3313,1399,0,190,0,16,0,3.902,3.158,0.105,0.809,0,0.077,0.048,0.021,0
2021,Mt Prospect,19022,17939,198,429,248,46,0,14230,262119113,5096251564,83798068,737995797,0,22661781,0,0,78302420,5856758867.333333,4821468400,438268918,550870719,474,190531575.47,10.361,1850794754.160414,9.42,12.185,6403.728,6643.199,2085868197,474,14228,5329,2086,0,256,1,30,0,2.765,3.253,0.103,0.87,0.045,0.014,0.004,0.013,0
2021,Niles,11738,10707,146,516,428,20,0,8416,105240590,3149162101,352185706,499360472,0,71658152,0,0,68246258,3720081492,2612970030,417049196,679880226,354,124183334.83,9.319,1358797224.9314225,8.253,11.354,6231.733,5292.433,1563690655,354,8415,3795,1918,0,280,0,18,0,3.101,3.338,0.091,0.847,0.028,0.095,0.019,0.018,0
2021,Norridge,5754,5452,19,175,0,0,0,4275,0,1371999441,0,271617494,0,0,0,0,27161749,1643067890,1418270320,11439500,209232900,83,44264197.37,8.629,511362214.97199464,8.471,9.198,5941.099,5178.468,592755963,83,4273,1887,1059,0,119,0,9,0,0.727,2.694,0.087,0.835,0,0,0,0.017,0
2021,North Lake,4045,3530,89,199,0,26,0,2690,492273297,1089289394,0,131094528,0,0,0,0,13205367,1220328980.6666667,527448130,578179378,110672103,252,56252418.7,13.585,415446083.980665,11.976,13.849,4845.742,4327.782,455081275,252,2689,782,452,0,114,0,3,0,1.873,4.61,0.135,0.893,0.403,0,0,0.011,0
2021,North Riverside,2672,2455,0,120,0,0,0,1879,0,612836278,0,100785766,0,0,0,0,10078577,713622067,546620270,0,165202627,81,26167676.75,9.983,258419939.46179578,8.423,10.646,6285.033,4952.659,288682904,81,1879,677,332,0,61,0,8,0,2.223,3.667,0.101,0.859,0,0,0,0.014,0
2021,Northbrook,14922,13555,229,468,9,8,0,10463,61314630,7102669146,31491174,534956875,0,18091799,0,0,58018637,7655586254,6376606250,399638030,840818844,326,224429595.3,8.484,2655661380.078384,7.973,10.933,9192.511,11039.567,2829834490,326,10462,4311,867,0,104,0,8,0,2.96,2.932,0.085,0.928,0.008,0.004,0.002,0.008,0
2021,Northfield,3006,2541,20,126,0,0,0,1823,0,1579243617,0,86884101,0,0,0,0,8688410,1666127780,1437197960,11900776,200054804,250,46112951.14,8.153,567693843.5586456,7.544,10.345,12520.449,13000.992,593782600,250,1823,757,130,0,13,0,2,0,2.801,2.768,0.081,0.948,0,0,0,0.005,0
2021,Oak Brook,15,10,0,0,0,0,0,5,0,2994092,0,219802,0,0,0,0,21980,3213930,3146600,0,0,1,56975.29,6.472,899035.9011853305,6.316,6.808,4069.336,7056.864,965046,1,5,2,0,0,0,0,0,0,0.492,1.773,0.063,0.932,0,0,0,0.007,0
2021,Oak Forest,10648,9791,70,343,502,54,36,7640,32819590,1434242070,103363098,361928511,0,24691784,0,22690730,39861539,1821037617,1668909160,25032308,113425389,293,68137329.34,14.328,474523310.2074449,12.605,16.434,5621.861,5538.852,594115956,293,7638,2474,1051,1,224,0,33,0,3.829,3.742,0.144,0.788,0.018,0.057,0.014,0.022,0.012
2021,Oak Lawn,26028,24148,60,945,434,5,0,17717,13895523,3396487164,93600062,840498098,0,50259838,0,0,93862279,4287061610.3333335,3791275330,24072590,458351390,1027,147203490.06,12.068,1218196961.5257401,11.146,13.212,4165.249,4384.619,1499982056,1027,17715,6479,3193,0,494,0,54,0,2.066,3.434,0.121,0.792,0.003,0.022,0.012,0.022,0
2021,Oak Park,18838,17475,23,653,0,5,0,12635,3591080,5763055427,0,619797379,0,0,0,0,61983068,6382852557,6051092850,8122148,318765399,694,234665830.64,12.467,1877018760.4167306,12.462,13.057,7703.51,11294.536,2063135342,694,12634,3774,926,1,156,0,23,0,0.595,3.677,0.125,0.903,0.001,0,0,0.01,0
2021,Olympia Fields,2246,1852,0,70,35,2,0,1515,2544790,374874197,18312504,85960809,0,10569928,0,0,11250403,471309805,410386100,0,51536125,116,23807287.83,18.396,129788541.22237407,14.822,19.596,10318.567,9431.674,163470470,116,1513,760,190,0,68,0,12,0,4.774,5.051,0.183,0.795,0.005,0.039,0.022,0.024,0
2021,Orland Hills,2251,2129,3,28,0,2,0,1715,4436413,421228297,0,75043524,0,0,0,0,7508147,496273839.3333333,427095460,1516860,53572609,52,15912484.11,10.951,149913274.44470286,8.403,11.392,5387.252,5302.768,172457417,52,1715,446,193,0,58,0,5,0,2.989,3.206,0.106,0.849,0.009,0,0,0.015,0
2021,Orland Park,25012,22789,56,759,17,27,0,18239,44198180,6260593259,47895124,954021411,0,46898803,0,0,100317517,7263547054,6167646260,48414262,977336102,593,228659583.49,9.905,2321577782.428855,9.357,12.121,6132.719,6668.77,2622057792,593,18237,8046,2687,0,502,0,60,0,2.764,3.148,0.098,0.862,0.006,0.007,0.006,0.014,0
2021,Palatine,27202,25436,124,533,1284,14,4,17487,50523930,5555455979,454353126,802673274,0,256015847,0,13054300,118703736,6614235370,5896345000,106279030,543341530,726,205823269.47,10.841,1899674031.3092818,10.105,11.208,5230.123,6668.297,2256078938,726,17487,5377,1817,0,286,0,32,0,1.103,3.112,0.108,0.84,0.008,0.069,0.039,0.018,0.002
2021,Palos Heights,5620,5082,2,237,25,1,1,4364,15123100,1221431142,32191786,238533193,0,20952794,0,15123100,26869171,1480917212,1308615570,728192,165912740,134,47565953.1,10.997,432239306.6413546,9.292,13.676,7750.291,6741.486,512919446,134,4364,2310,664,0,98,1,20,0,4.384,3.212,0.11,0.825,0.01,0.022,0.014,0.018,0.01
2021,Palos Hills,7874,7414,16,191,0,4,0,5325,2532000,1080476356,0,284855513,0,0,0,0,28485551,1365331544,1265071940,10138060,83772164,186,40531891.69,10.902,365579791.31715137,9.662,12.188,3991.755,4502.52,451113342,186,5325,2196,1139,0,169,0,11,0,2.526,2.969,0.111,0.791,0.002,0,0,0.021,0
2021,Palos Park,2432,2111,5,82,0,0,0,1615,0,730647772,0,84322813,0,0,0,0,8476069,815388648,750984330,1207236,51145132,107,22482523.04,9.264,242965368.82730654,7.952,9.682,8390.478,8940.6,268291000,107,1615,765,187,0,39,0,6,0,1.73,2.757,0.093,0.896,0,0,0,0.01,0
2021,Park Forest,5917,5287,33,164,211,23,1,3437,6857060,275837248,21169468,163382742,0,15118776,0,989600,18955923,454317914,419072870,7715038,25461326,1023,37786877.97,41.779,91359693.43061596,32.937,44.325,7136.371,4124.196,148272304,1023,3436,1080,583,0,171,0,16,0,11.388,8.317,0.414,0.607,0.015,0.047,0.033,0.042,0.002
2021,Park Ridge,16343,15341,3,464,408,1,1,11759,4388610,5093657569,197706790,602503164,0,113724003,0,4388610,77436904,5809553732,5470865870,572000,333055952,434,167681272.14,10.12,1657805155.837773,8.294,10.283,7507.899,10040.195,1890225594,434,11759,4434,1288,0,198,1,22,0,1.989,2.886,0.101,0.877,0.001,0.034,0.02,0.013,0.001
2021,Phoenix,1698,1000,4,32,1665,9,9,474,2151080,16153391,42239952,15148796,0,11844019,0,2151080,2806889,43146104,35513230,1573690,2526194,572,1611281.8,29.95,5405016.904355792,28.47,29.954,2484.155,1055.015,13833270,572,474,76,115,0,26,0,1,0,1.484,3.734,0.298,0.374,0.05,0.979,0.275,0.065,0.05
2021,Posen,2955,2124,119,158,648,29,20,1432,14876970,161391639,49860366,53582156,0,29706923,0,12864500,10480893,244680608,194370720,21524582,22475956,319,7632636.52,13.984,55116704.57995761,11.884,18.865,2893.865,2656.703,86587702,319,1432,318,206,0,38,1,3,0,6.981,3.119,0.138,0.66,0.061,0.204,0.121,0.043,0.053
2021,Prospect Heights,6117,5672,11,253,35,4,0,4101,22810630,1208741482,10111416,200505335,0,1501288,0,0,20425855,1410748224,1261425820,21245270,120249904,289,47307965.51,11.717,415728701.02118963,7.911,13.645,5329.084,6432.56,477061479,289,4101,1619,568,0,73,0,5,0,5.734,3.353,0.114,0.857,0.016,0.007,0.001,0.014,0
2021,Richton Park,4475,4000,2,75,569,6,6,2807,5645670,440092373,103531001,121099487,0,36681383,0,5645670,19496977,598677161,507259840,2514772,54569399,399,27056970.3,18.734,144360876.16836172,17.132,18.882,5327.928,4782.206,202600055,399,2805,794,340,0,123,0,18,0,1.75,4.519,0.187,0.735,0.009,0.173,0.061,0.033,0.009
2021,River Forest,4538,4252,0,113,491,2,2,3228,5439433,1864433128,119610323,156660862,0,20277448,0,5439433,18268824,2041289575.3333333,1946797070,0,92457205,188,61661342.48,10.357,595359104.7600657,10.357,10.357,9680.423,13881.388,650190355,188,3227,1094,224,0,31,0,7,0,0,3.021,0.104,0.913,0.003,0.059,0.01,0.009,0.003
2021,River Grove,3596,3185,66,136,257,6,0,2358,33527820,582050219,82531484,112020378,0,35522064,0,0,17425682,729592656,585408080,74339024,66916192,243,27917026.99,12.855,215271642.78296638,10.869,13.733,7519.374,4722.169,267595793,243,2358,769,445,0,79,0,5,0,2.864,3.826,0.13,0.798,0.046,0.113,0.049,0.024,0
2021,Riverdale,4897,4064,78,172,0,26,0,2392,15204270,248739932,0,89814497,346504,0,0,0,9070074,338901234,263384770,41786786,21364768,878,29466293.34,31.047,96122768.44615473,26.372,31.375,5253.177,1969.039,123357481,878,2392,574,403,0,122,0,10,1,5.003,8.695,0.307,0.734,0.045,0,0,0.027,0
2021,Riverside,3631,3382,0,78,0,0,0,2650,0,1033791482,0,133779911,0,0,0,0,13377991,1167406316,1146480140,0,19871296,155,39140544.67,12.256,319366698.62011796,12.184,12.257,8486.661,11493.948,359487235,155,2649,893,230,0,48,0,7,0,0.073,3.353,0.123,0.886,0,0,0,0.011,0
2021,Robbins,5653,2382,10,95,2,6,0,882,1471020,125612042,3408180,32894169,0,3405630,0,0,4142823,161911014,126884280,3617982,16802542,1944,6690817.32,15.008,44712566.696809046,13.498,16.049,1951.029,954.869,57152165,1944,882,227,219,0,25,0,4,0,2.551,4.132,0.15,0.776,0.009,0.021,0.021,0.026,0
2021,Rolling Meadows,9406,8712,144,223,136,23,0,6330,52803870,2103227585,85240726,302714001,0,59430704,0,0,43544674,2465372680,1813569110,160020414,479119856,256,96495893.87,11.12,873803918.5129894,10.092,11.799,4410.129,5792.963,1004555509,256,6330,2096,891,0,137,0,10,0,1.707,3.914,0.11,0.853,0.021,0.035,0.024,0.018,0
2021,Roselle,1452,1326,0,18,82,0,0,1025,0,303217010,12588022,47068062,0,3177354,0,0,5357864,353462504,325906800,0,23986264,68,10575003.08,10.484,100849635.47038168,9.829,10.531,5395.65,6386.138,116937721,68,1025,308,124,0,20,0,2,0,0.702,2.992,0.105,0.858,0,0.036,0.009,0.015,0
2021,Rosemont,1474,860,4,152,243,0,0,559,0,941043171,408489664,23791118,0,316578118,0,0,81379030,1281412532,214127830,1166284,1063201428,423,64649664.22,10.574,619809414.1490775,9.512,13.338,9325.343,5917.187,864166281,423,559,184,54,0,12,0,0,0,3.826,5.045,0.104,0.734,0,0.319,0.247,0.064,0
2021,Sauk Village,3498,3196,42,32,162,27,23,1711,116831040,191837900,135245322,66933603,0,128920406,0,107817160,20483389,387965694,221211710,129812596,19075108,480,11855618.38,17.203,69427321.08089903,14.233,28.084,2763.388,1478.61,130850752,480,1711,477,306,0,62,0,8,0,13.851,3.056,0.171,0.494,0.301,0.349,0.332,0.053,0.278
2021,Schaumburg,28479,26292,430,722,1051,80,6,19114,225985410,8231904132,714888184,961068955,0,325890800,0,60394880,160973780,9518608513,6361008300,703286206,2367515077,459,369684365.71,10.14,3655120036.6313562,8.971,11.334,5218.69,5568.689,4138356247,459,19111,6291,2540,0,304,0,50,0,2.363,3.884,0.101,0.865,0.024,0.075,0.034,0.017,0.006
2021,Schiller Park,4647,3641,197,151,296,25,2,2492,79019430,825467964,68980632,124651524,0,30459304,0,20104690,16261107,980578976,625487460,195215742,153578224,598,46866444.84,12.922,367118968.6271229,9.528,16.182,6273.428,4662.688,415946265,598,2492,843,489,0,104,0,4,0,6.654,4.779,0.128,0.842,0.081,0.07,0.031,0.017,0.021
2021,Skokie,27068,24790,472,861,227,26,1,17450,78722380,6569884174,200398582,859952763,0,96352430,0,1192650,107993909,7526190069,5871566340,403343136,1228068533,821,261876689.1,10.173,2633357028.4543223,8.159,12.061,5672.283,6143.006,2957630373,821,17450,7175,2697,0,401,0,9,0,3.902,3.48,0.099,0.873,0.01,0.027,0.013,0.014,0
2021,South Barrington,2394,1814,1,64,0,0,0,1406,0,1337490917,0,63424098,0,0,0,0,6372483,1401215944,1270542720,1620020,101824024,82,38588220.69,8.495,448200104.2993085,7.64,10.683,16013.651,17058.998,467244523,82,1406,493,55,0,5,0,3,0,3.043,2.754,0.086,0.955,0,0,0,0.005,0
2021,South Chicago Heights,2208,1562,100,171,408,54,13,967,23103870,162717953,39432868,39521204,0,10507349,0,2962320,6046703,212746504,131304530,36378684,33788170,248,9113780.8,13.828,66922359.517201625,13.111,14.508,2679.603,2046.408,85078798,248,967,284,196,0,32,0,2,0,1.397,4.284,0.136,0.765,0.109,0.185,0.049,0.028,0.014
2021,South Holland,9332,7975,292,341,419,137,50,6214,139582620,1043700282,105674302,307207547,172701,30780219,0,38670440,36177597,1381820044,1034586280,195513248,135443436,534,76544154.96,19.473,392510888.1865479,18.259,24.401,6371.125,5004.068,501100744,534,6212,2411,1150,0,461,0,39,1,6.142,5.539,0.195,0.755,0.101,0.076,0.022,0.026,0.028
