tax_code,class,av,eav,pins_in_class,parcel_count_in_class,final_tax_to_dist,final_tax_to_tif,tax_amt_exe,tax_amt_pre_exe,tax_amt_post_exe,rpm_tif_to_cps,rpm_tif_to_rpm,rpm_tif_to_dist,tif_share,total_bill
10099,239,6339,6339,2,2,593.0799999999999,0,0,593.0799999999999,593.0799999999999,0,0,0,0,593.0799999999999
10100,0,0,0,7,7,0,0,0,0,0,0,0,0,0.47076720105,0
10100,100,138,414,1,1,18.22,16.19,0,34.410000000000004,34.410000000000004,0,0,0,0.47076720105,34.41
10100,212,270029,810815,7,7,35671.9,31731.129999999997,0,67403.03,67403.03,0,0,0,0.47076720105,67403.03
10100,299,411906,1236837,51,1,50405.31,44837.1,7575.965478603794,102818.39,95242.41,0,0,0,0.47076720105,95242.41
10100,399,233628,701514,8,1,30863.18,27453.67,0,58316.85,58316.85,0,0,0,0.47076720105,58316.85
10100,517,902286,2709296,10,10,119195.79,106027.88,0,225223.67,225223.67,0,0,0,0.47076720105,225223.66999999998
10100,590,259585,779456,8,8,34292.21,30503.92,0,64796.13,64796.13,0,0,0,0.47076720105,64796.13
10100,592,5596225,16803787,22,22,739284.37,657613.79,0,1396898.1600000001,1396898.1600000001,0,0,0,0.47076720105,1396898.1600000001
10100,599,595321,1787563,26,1,78643.9,69955.74,0,148599.64,148599.64,0,0,0,0.47076720105,148599.64
10101,0,0,0,16,16,0,0,0,0,0,0,0,0,0.465370187518,0
10101,100,11157,33501,2,2,1470.98,1280.47,0,2751.45,2751.45,0,0,0,0.465370187518,2751.45
10101,203,74863,224791,3,3,9870.35,8591.71,0,18462.059999999998,18462.059999999998,0,0,0,0.465370187518,18462.059999999998
10101,205,99876,299898,3,3,11938.8,10392.19,2299.6398427381823,24630.63,22330.989999999998,0,0,0,0.465370187518,22330.989999999998
10101,206,45600,136923,1,1,5573.09,4851.0999999999995,821.2999438350652,11245.49,10424.19,0,0,0,0.465370187518,10424.189999999999
10101,212,128838,386862,4,4,15757.300000000001,13716.03,2299.6398427381823,31772.97,29473.33,0,0,0,0.465370187518,29473.33
10101,517,359996,1080960,5,5,47464,41315.22,0,88779.22,88779.22,0,0,0,0.465370187518,88779.22
10101,590,232558,698302,7,7,30661.829999999998,26689.73,0,57351.56,57351.56,0,0,0,0.465370187518,57351.56
10101,592,1021619,3067616,7,7,134696.37,117246.93,0,251943.3,251943.3,0,0,0,0.465370187518,251943.3
10102,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
10103,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
10104,100,1,3,1,1,0.23,0,0,0.23,0.23,0,0,0,0,0.23
10104,295,4792233,14389633,103,103,1065958.12,0,89817.1922669071,1155775.31,1065958.12,0,0,0,0,1065958.12
10105,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
10106,517,1513342,4544112,1,1,413514.16,0,0,413514.16,413514.16,0,0,0,0,413514.16
10107,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10107,100,14088,42302,3,3,3397.67,0,0,3397.67,3397.67,0,0,0,0,3397.67
10107,299,12426223,37312228,208,2,2816798.44,0,180120.15986583562,2996918.6100000003,2816798.44,0,0,0,0,2816798.44
10108,100,1,3,1,1,0.24,0,0,0.24,0.24,0,0,0,0,0.24
10109,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0
10110,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0
10110,100,3069521,9216851,33,33,865738.84,0,0,865738.84,865738.84,0,0,0,0,865738.84
10110,417,584107,1753898,1,1,164743.63999999998,0,0,164743.63999999998,164743.63999999998,0,0,0,0,164743.63999999998
10110,517,2211254,6639732,6,6,623670.02,0,0,623670.02,623670.02,0,0,0,0,623670.02
10110,529,2491524,7481299,2,2,702718.37,0,0,702718.37,702718.37,0,0,0,0,702718.37
10110,590,4222851,12679956,13,13,1191028.24,0,0,1191028.24,1191028.24,0,0,0,0,1191028.24
10110,591,14901578,44744968,2,2,4202894.6899999995,0,0,4202894.6899999995,4202894.6899999995,0,0,0,0,4202894.6899999995
10110,592,11936364,35841320,9,9,3366575.06,0,0,3366575.06,3366575.06,0,0,0,0,3366575.06
10110,593,4983855,14965021,4,4,1405664.35,0,0,1405664.35,1405664.35,0,0,0,0,1405664.35
10110,597,8560467,25704514,7,7,2414424.9,0,0,2414424.9,2414424.9,0,0,0,0,2414424.9
10110,599,1666149,5002945,5,1,469926.62,0,0,469926.62,469926.62,0,0,0,0,469926.62
10112,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0
10113,100,29278,87913,2,2,7061.17,0,0,7061.17,7061.17,0,0,0,0,7061.17
10113,209,111236,334008,1,1,26024.309999999998,0,803.1999537390575,26827.510000000002,26024.309999999998,0,0,0,0,26024.309999999998
10113,241,13274,39858,1,1,3201.39,0,0,3201.39,3201.39,0,0,0,0,3201.39
10114,100,36944,110931,15,15,9190.56,0,0,9190.56,9190.56,0,0,0,0,9190.56
10114,208,203313,610488,3,3,48259.15,0,2319.799849720904,50578.95,48259.15,0,0,0,0,48259.15
10114,209,1777007,5335818,14,14,430307.75,0,11764.6992378703,442072.45,430307.75,0,0,0,0,430307.75
10114,290,2649,7954,1,1,658.97,0,0,658.97,658.97,0,0,0,0,658.97
10115,100,3490,10479,1,1,916.48,0,0,916.48,916.48,0,0,0,0,916.48
10116,239,12087,12087,2,2,1135.5,0,0,1135.5,1135.5,0,0,0,0,1135.5
10117,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
10118,239,248,248,1,1,20.740000000000002,0,0,20.740000000000002,20.740000000000002,0,0,0,0,20.740000000000002
10119,100,2,6,2,2,0.56,0,0,0.56,0.56,0,0,0,0,0.56
10120,517,301997,906806,2,2,23198.84,51277.119999999995,0,74475.96,74475.96,0,0,0,0.68850558995,74475.95999999999
10121,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
10122,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
10123,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10124,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
10125,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10126,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
10126,206,79303,238123,1,1,19078.04,0,1560.0599033513258,20638.100000000002,19078.04,0,0,0,0,19078.04
10127,100,9141,27448,2,2,2921.83,0,0,2921.83,2921.83,0,0,0,0,2921.83
10127,517,532442,1598764,1,1,170188.41,0,0,170188.41,170188.41,0,0,0,0,170188.41
10127,528,359100,1078270,1,1,114781.81999999999,0,0,114781.81999999999,114781.81999999999,0,0,0,0,114781.81999999999
10127,531,5516299,16563791,1,1,1763215.3599999999,0,0,1763215.3599999999,1763215.3599999999,0,0,0,0,1763215.3599999999
10127,590,163478,490875,1,1,52253.65,0,0,52253.65,52253.65,0,0,0,0,52253.65
10127,592,473570,1421989,1,1,151370.72,0,0,151370.72,151370.72,0,0,0,0,151370.72
10128,100,51126,153516,3,3,16400.12,0,0,16400.12,16400.12,0,0,0,0,16400.12
10128,517,1469015,4411011,4,4,471228.27999999997,0,0,471228.27999999997,471228.27999999997,0,0,0,0,471228.27999999997
10128,527,3125898,9386134,1,1,1002720.61,0,0,1002720.61,1002720.61,0,0,0,0,1002720.61
10128,590,29862,89667,1,1,9579.130000000001,0,0,9579.130000000001,9579.130000000001,0,0,0,0,9579.130000000001
10129,100,2848,8552,1,1,894.29,0,0,894.29,894.29,0,0,0,0,894.29
10130,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10131,100,171955,516330,27,27,44750.17,0,0,44750.17,44750.17,0,0,0,0,44750.17
10131,208,1653210,4964092,23,23,409610.36,0,20627.458722089756,430237.82,409610.36,0,0,0,0,409610.36
10131,209,923749,2773742,9,9,233466.56,0,6933.5995704503375,240400.16,233466.56,0,0,0,0,233466.56
10131,241,17183,51595,7,7,4471.74,0,0,4471.74,4471.74,0,0,0,0,4471.74
10131,278,2141482,6430227,31,31,534426.85,0,22880.878582486115,557307.73,534426.85,0,0,0,0,534426.85
10132,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0
10132,100,100657,302243,26,26,27503.87,0,0,27503.87,27503.87,0,0,0,0,27503.87
10132,208,1109809,3332424,15,15,290510.54,0,12739.99919353977,303250.54,290510.54,0,0,0,0,290510.54
10132,209,1093689,3284021,11,11,289017.92,0,9827.999377873537,298845.92,289017.92,0,0,0,0,289017.92
10132,278,2953159,8867451,45,45,764532.02,0,42405.99731563952,806938.02,764532.02,0,0,0,0,764532.02
10133,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10134,100,15,45,15,15,3.9000000000000004,0,0,3.9000000000000004,3.9000000000000004,0,0,0,0,3.9000000000000004
10134,204,4841672,14538093,93,93,1201161.95,0,121804.58428959502,1322966.56,1201161.95,0,0,0,0,1201161.95
10134,241,10690,32097,11,11,2920.7999999999997,0,0,2920.7999999999997,2920.7999999999997,0,0,0,0,2920.7999999999997
10135,100,23,69,23,23,5.98,0,0,5.98,5.98,0,0,0,0,5.98
10135,204,3269670,9817838,63,63,793942.33,0,77292.53406045276,871234.87,793942.33,0,0,0,0,793942.33
10136,100,7,21,7,7,1.8900000000000001,0,0,1.8900000000000001,1.8900000000000001,0,0,0,0,1.8900000000000001
10136,241,1408,4228,2,2,383.11,0,0,383.11,383.11,0,0,0,0,383.11
10139,100,353295,1060839,41,41,91943.01,0,0,91943.01,91943.01,0,0,0,0,91943.01
10139,208,3987081,11972009,44,44,1006239.47,0,31374.538056287776,1037614.01,1006239.47,0,0,0,0,1006239.47
10139,209,1801420,5409124,18,18,455981.55,0,12827.159205333124,468808.71,455981.55,0,0,0,0,455981.55
10139,278,460111,1381576,6,6,115407.68,0,4333.499731531461,119741.18,115407.68,0,0,0,0,115407.68
10140,239,227,227,1,1,18.22,0,0,18.22,18.22,0,0,0,0,18.22
10141,100,34412,103329,1,1,9138.41,0,0,9138.41,9138.41,0,0,0,0,9138.41
10141,239,1291,1291,1,1,114.18,0,0,114.18,114.18,0,0,0,0,114.18
10141,522,121921,366092,1,1,32377.170000000002,0,0,32377.170000000002,32377.170000000002,0,0,0,0,32377.170000000002
10141,590,60839,182681,1,1,16156.3,0,0,16156.3,16156.3,0,0,0,0,16156.3
10142,190,150000,450405,1,1,10724.93,29590.44,0,40315.37,40315.37,0,0,0,0.733973969707,40315.369999999995
10142,597,1462361,4391031,1,1,104558.18000000001,288479.27,0,393037.45,393037.45,0,0,0,0.733973969707,393037.45
10145,239,15247,15247,1,1,1349.66,0,0,1349.66,1349.66,0,0,0,0,1349.66
10146,239,16799,16799,1,1,1480.65,0,0,1480.65,1480.65,0,0,0,0,1480.65
10147,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
10148,528,382307,1147953,2,2,95429.26000000001,0,0,95429.26000000001,95429.26000000001,0,0,0,0,95429.26000000001
10148,590,36346,109136,1,1,9072.48,0,0,9072.48,9072.48,0,0,0,0,9072.48
10149,590,133019,399416,1,1,29057.48,7537.01,0,36594.49,36594.49,0,0,0,0.205960061454,36594.49
10149,591,10051893,30182819,1,1,2195798.21,569551.61,0,2765349.82,2765349.82,0,0,0,0.205960061454,2765349.82
10150,590,199169,598045,1,1,56401.62,0,0,56401.62,56401.62,0,0,0,0,56401.62
10150,597,1702861,5113181,1,1,482224.08,0,0,482224.08,482224.08,0,0,0,0,482224.08
10151,239,5507,5507,1,1,368.27,149.01,0,517.28,517.28,0,0,0,0.288069139345,517.28
10151,590,608210,1826272,1,1,122125.84999999999,49415.87,0,171541.72,171541.72,0,0,0,0.288069139345,171541.72
10152,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
10152,100,645173,1937261,4,4,217806.22999999998,0,0,217806.22999999998,217806.22999999998,0,0,0,0,217806.22999999998
10152,190,6742,20244,1,1,2276.04,0,0,2276.04,2276.04,0,0,0,0,2276.04
10152,517,141999,426380,1,1,47937.89,0,0,47937.89,47937.89,0,0,0,0,47937.89
10152,590,745125,2237387,3,3,251549.41999999998,0,0,251549.41999999998,251549.41999999998,0,0,0,0,251549.41999999998
10152,593,172998,519461,1,1,58403,0,0,58403,58403,0,0,0,0,58403
11001,0,0,0,82,82,0,0,0,0,0,0,0,0,0,0
11001,100,30597,91872,9,9,11678.78,0,0,11678.78,11678.78,0,0,0,0,11678.78
11001,190,6345,19052,1,1,2421.9,0,0,2421.9,2421.9,0,0,0,0,2421.9
11001,200,6142,18442,2,2,2344.34,0,0,2344.34,2344.34,0,0,0,0,2344.34
11001,201,230974,693547,73,73,88163.77,0,0,88163.77,88163.77,0,0,0,0,88163.77
11001,202,5090601,15285547,419,419,1365589.9,0,577508.9349901822,1943098.83,1365589.9,0,0,0,0,1365589.9
11001,203,34719931,104253526,1940,1940,10070037.36,0,3182669.5067671877,13252706.74,10070037.36,0,0,0,0,10070037.36
11001,204,5271532,15828826,250,250,1629539.9,0,382619.9990962336,2012159.97,1629539.9,0,0,0,0,1629539.9
11001,205,5879468,17654267,326,326,1735781.03,0,508429.6414198462,2244210.71,1735781.03,0,0,0,0,1735781.03
11001,206,634064,1903903,27,27,204697.9,0,37326.24420070323,242024.15,204697.9,0,0,0,0,204697.9
11001,207,210610,632399,9,9,71746.37,0,8644.159675945304,80390.53,71746.37,0,0,0,0,71746.37
11001,210,18033,54148,1,1,5612.1,0,1271.1999523448976,6883.3,5612.1,0,0,0,0,5612.1
11001,211,43435878,130424918,1775,1775,14174133.77,0,2405480.99174265,16579614.65,14174133.77,0,0,0,0,14174133.77
11001,212,510276,1532205,25,25,186932.88,0,7841.015546053797,194773.9,186932.88,0,0,0,0,186932.88
11001,234,498680,1497388,34,34,140143.96,0,50204.008197937976,190347.93,140143.96,0,0,0,0,140143.96
11001,241,353636,1061868,124,124,134985.14,0,0,134985.14,134985.14,0,0,0,0,134985.14
11001,278,684963,2056740,18,18,245435.64,0,16017.11939954571,261452.76,245435.64,0,0,0,0,245435.64
11001,290,2,6,1,1,0.75,0,0,0.75,0.75,0,0,0,0,0.75
11001,295,43210,129746,2,2,12933.92,0,3559.359866565713,16493.28,12933.92,0,0,0,0,12933.92
11001,299,1453577,4364657,284,15,390702.62,0,164132.2530469638,554834.8099999999,390702.62,0,0,0,0,390702.62
11001,314,1592869,4782907,27,27,608003.14,0,0,608003.14,608003.14,0,0,0,0,608003.14
11001,315,2043723,6136686,19,19,780095.44,0,0,780095.44,780095.44,0,0,0,0,780095.44
11001,397,34933,104893,1,1,13333.99,0,0,13333.99,13333.99,0,0,0,0,13333.99
11001,399,114108,342628,28,1,43554.840000000004,0,0,43554.840000000004,43554.840000000004,0,0,0,0,43554.840000000004
11001,490,4142,12438,4,4,1581.1599999999999,0,0,1581.1599999999999,1581.1599999999999,0,0,0,0,1581.1599999999999
11001,497,9971,29939,3,3,3805.8199999999997,0,0,3805.8199999999997,3805.8199999999997,0,0,0,0,3805.8199999999997
11001,517,1277687,3836510,28,28,487697.11,0,0,487697.11,487697.11,0,0,0,0,487697.11
11001,522,657287,1973636,11,11,249617.35,0,1271.1999523448976,250888.55000000002,249617.35,0,0,0,0,249617.35
11001,523,568234,1706237,6,6,216896.83,0,0,216896.83,216896.83,0,0,0,0,216896.83
11001,526,30449,91429,1,1,11622.46,0,0,11622.46,11622.46,0,0,0,0,11622.46
11001,532,67375,202307,1,1,25717.27,0,0,25717.27,25717.27,0,0,0,0,25717.27
11001,580,96282,289105,9,9,36751.04,0,0,36751.04,36751.04,0,0,0,0,36751.04
11001,590,248725,746845,14,14,94938.97,0,0,94938.97,94938.97,0,0,0,0,94938.97
11001,592,191255,574281,3,3,73002.59000000001,0,0,73002.59000000001,73002.59000000001,0,0,0,0,73002.59000000001
11001,593,88173,264757,3,3,33655.93,0,0,33655.93,33655.93,0,0,0,0,33655.93
11001,597,2486593,7466494,5,5,949140.67,0,0,949140.67,949140.67,0,0,0,0,949140.67
11001,599,41977,126044,5,1,16022.74,0,0,16022.74,16022.74,0,0,0,0,16022.74
11002,0,0,0,235,235,0,0,0,0,0,0,0,0,0,0
11002,100,101688,305337,19,19,44826.55,0,0,44826.55,44826.55,0,0,0,0,44826.55
11002,200,5594,16797,2,2,2465.97,0,0,2465.97,2465.97,0,0,0,0,2465.97
11002,201,212735,638784,60,60,93779.89,0,0,93779.89,93779.89,0,0,0,0,93779.89
11002,202,22113998,66401705,1328,1328,7193790.3,0,2554642.773680708,9748433.1,7193790.3,0,0,0,0,7193790.3
11002,203,72313795,217136621,3861,3861,24269626.77,0,7608199.39385165,31877825.83,24269626.77,0,0,0,0,24269626.77
11002,204,9981035,29970051,444,444,3550065.03,0,849838.2824582318,4399903.3,3550065.03,0,0,0,0,3550065.03
11002,205,19204772,57666172,859,859,6761240.51,0,1704730.0585551467,8465970.54,6761240.51,0,0,0,0,6761240.51
11002,206,4709774,14142038,168,168,1729818.69,0,346373.8121122826,2076192.44,1729818.69,0,0,0,0,1729818.69
11002,207,372190,1117575,15,15,132175.13999999998,0,31896.08626558454,164071.25,132175.13999999998,0,0,0,0,132175.13999999998
11002,210,231912,696364,26,26,74926.46,0,27306.65902025087,102233.12,74926.46,0,0,0,0,74926.46
11002,211,25572633,76786921,1040,1040,9444556.02,0,1828531.6972932066,11273087.55,9444556.02,0,0,0,0,9444556.02
11002,212,1496265,4492833,70,70,606731.46,0,52861.14075336898,659592.57,606731.46,0,0,0,0,606731.46
11002,234,1885337,5661101,106,106,630359.42,0,200746.66550731106,831106.0700000001,630359.42,0,0,0,0,630359.42
11002,241,434805,1305594,157,157,191674.25,0,0,191674.25,191674.25,0,0,0,0,191674.25
11002,278,1568966,4711134,46,46,610755.24,0,80886.28788784085,691641.56,610755.24,0,0,0,0,610755.24
11002,290,61310,184096,8,8,27027.1,0,0,27027.1,27027.1,0,0,0,0,27027.1
11002,295,150153,450864,5,5,55777.979999999996,0,10413.379736373197,66191.37,55777.979999999996,0,0,0,0,55777.979999999996
11002,299,1896804,5695544,239,21,562589.91,0,273572.7910643465,836162.7100000001,562589.91,0,0,0,0,562589.91
11002,313,40553,121769,2,2,17876.9,0,0,17876.9,17876.9,0,0,0,0,17876.9
11002,314,1894027,5687196,51,51,834937.11,0,0,834937.11,834937.11,0,0,0,0,834937.11
11002,315,1921442,5769516,27,27,847022.57,0,0,847022.57,847022.57,0,0,0,0,847022.57
11002,318,526871,1582035,14,14,232258.43,0,0,232258.43,232258.43,0,0,0,0,232258.43
11002,390,67525,202757,9,9,29766.73,0,0,29766.73,29766.73,0,0,0,0,29766.73
11002,399,73011,219230,3,3,32185.21,0,0,32185.21,32185.21,0,0,0,0,32185.21
11002,417,18386,55208,1,1,8105.07,0,0,8105.07,8105.07,0,0,0,0,8105.07
11002,492,12837,38546,1,1,5658.94,0,0,5658.94,5658.94,0,0,0,0,5658.94
11002,517,7974682,23945573,153,153,3515449.53,0,0,3515449.53,3515449.53,0,0,0,0,3515449.53
11002,522,1477661,4436969,30,30,651391.3099999999,0,0,651391.3099999999,651391.3099999999,0,0,0,0,651391.3099999999
11002,523,1161692,3488212,8,8,512104.4,0,0,512104.4,512104.4,0,0,0,0,512104.4
11002,528,365224,1096658,5,5,161000.31,0,0,161000.31,161000.31,0,0,0,0,161000.31
11002,530,415313,1247060,1,1,183080.86000000002,0,0,183080.86000000002,183080.86000000002,0,0,0,0,183080.86000000002
11002,531,360077,1081203,3,3,158731.43999999997,0,0,158731.43999999997,158731.43999999997,0,0,0,0,158731.43999999997
11002,533,55350,166199,1,1,24399.69,0,0,24399.69,24399.69,0,0,0,0,24399.69
11002,580,14600,43839,1,1,6435.99,0,0,6435.99,6435.99,0,0,0,0,6435.99
11002,590,2317013,6957290,102,102,1021399.68,0,0,1021399.68,1021399.68,0,0,0,0,1021399.68
11002,591,337778,1014246,2,2,148901.43,0,0,148901.43,148901.43,0,0,0,0,148901.43
11002,592,908716,2728603,10,10,400586.26,0,0,400586.26,400586.26,0,0,0,0,400586.26
11002,593,177779,533817,4,4,78369.68000000001,0,0,78369.68000000001,78369.68000000001,0,0,0,0,78369.68000000001
11002,597,2208473,6631383,19,19,973553.28,0,0,973553.28,973553.28,0,0,0,0,973553.28
11002,723,121566,365027,5,5,53589.6,0,0,53589.6,53589.6,0,0,0,0,53589.6
11002,790,31857,95656,4,4,14043.26,0,0,14043.26,14043.26,0,0,0,0,14043.26
11003,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
11004,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
11008,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
11009,0,0,0,24,24,0,0,0,0,0,0,0,0,0.49643202731099995,0
11009,203,16841,50568,1,1,3738.4199999999996,3685.4700000000003,0,7423.89,7423.89,0,0,0,0.49643202731099995,7423.889999999999
11009,205,46998,141121,2,2,6360.74,6270.639999999999,8086.588129857304,20717.97,12631.380000000001,0,0,0,0.49643202731099995,12631.38
11009,211,134329,403350,6,6,29079.89,28667.8,1468.0999473253157,59215.79,57747.69,0,0,0,0.49643202731099995,57747.69
11009,212,218931,657384,10,10,48599.6,47910.92,0,96510.52,96510.52,0,0,0,0.49643202731099995,96510.51999999999
11009,241,1653,4963,1,1,366.90999999999997,361.71,0,728.62,728.62,0,0,0,0.49643202731099995,728.6199999999999
11009,290,6160,18497,1,1,1367.45,1348.0900000000001,0,2715.54,2715.54,0,0,0,0.49643202731099995,2715.54
11009,299,1046106,3141125,92,6,176992.33000000002,174484.38,109671.91079502724,461148.60000000003,351476.71,0,0,0,0.49643202731099995,351476.71
11009,318,229427,688900,2,2,50929.530000000006,50207.850000000006,0,101137.38,101137.38,0,0,0,0.49643202731099995,101137.38
11009,397,620109,1862001,1,1,137655.53,135704.82,0,273360.35,273360.35,0,0,0,0.49643202731099995,273360.35
11009,517,1612579,4842091,30,30,357970.13,352897.34,0,710867.47,710867.47,0,0,0,0.49643202731099995,710867.47
11009,522,424642,1275072,7,7,94264.61,92928.72,0,187193.33,187193.33,0,0,0,0.49643202731099995,187193.33000000002
11009,528,553868,1663100,2,2,122951.03,121208.69,0,244159.72,244159.72,0,0,0,0.49643202731099995,244159.72
11009,530,228750,686867,2,2,50779.26,50059.68,0,100838.94,100838.94,0,0,0,0.49643202731099995,100838.94
11009,580,8437,25334,1,1,1872.92,1846.36,0,3719.28,3719.28,0,0,0,0.49643202731099995,3719.2799999999997
11009,590,260511,782235,16,16,57829.73,57010.17,0,114839.9,114839.9,0,0,0,0.49643202731099995,114839.9
11009,592,1343076,4032854,4,4,298144.1,293919.17000000004,0,592063.27,592063.27,0,0,0,0.49643202731099995,592063.27
11009,593,44017,132170,2,2,9771.18,9632.69,0,19403.87,19403.87,0,0,0,0.49643202731099995,19403.870000000003
11009,597,156305,469337,1,1,34697.51,34205.85,0,68903.36,68903.36,0,0,0,0.49643202731099995,68903.36
11009,599,158125,474800,8,2,35101.399999999994,34603.95,0,69705.35,69705.35,0,0,0,0.49643202731099995,69705.34999999999
11011,201,11631,34924,3,3,2015.32,2424.19,0,4439.51,4439.51,0,0,0,0.5460435071349999,4439.51
11011,203,16373,49163,1,1,2259.98,2718.43,1271.1999523448976,6249.61,4978.41,0,0,0,0.5460435071349999,4978.41
11011,211,37621,112965,2,2,5364.73,6452.969999999999,2542.399904689795,14360.1,11817.7,0,0,0,0.5460435071349999,11817.699999999999
11011,212,503091,1510632,20,20,81611.02,98166.03,12254.494660600049,192031.54,179777.05,0,0,0,0.5460435071349999,179777.05
11011,290,5806,17434,1,1,1006.07,1210.14,0,2216.21,2216.21,0,0,0,0.5460435071349999,2216.21
11011,299,84857,254799,11,1,14126.65,16992.22,1271.1999523448976,32390.07,31118.87,0,0,0,0.5460435071349999,31118.870000000003
11011,318,37863,113691,1,1,6560.75,7891.63,0,14452.380000000001,14452.380000000001,0,0,0,0.5460435071349999,14452.380000000001
11011,517,2356419,7075617,49,49,408312.35,491140.09,0,899452.4400000001,899452.4400000001,0,0,0,0.5460435071349999,899452.44
11011,522,45238,135836,2,2,7838.6900000000005,9428.77,0,17267.46,17267.46,0,0,0,0.5460435071349999,17267.46
11011,523,232771,698941,2,2,40333.75,48515.630000000005,0,88849.38,88849.38,0,0,0,0.5460435071349999,88849.38
11011,528,140924,423152,2,2,24418.83,29372.25,0,53791.08,53791.08,0,0,0,0.5460435071349999,53791.08
11011,580,8780,26364,1,1,1521.3799999999999,1830,0,3351.38,3351.38,0,0,0,0.5460435071349999,3351.38
11011,590,65324,196147,5,5,11319.029999999999,13615.189999999999,0,24934.22,24934.22,0,0,0,0.5460435071349999,24934.219999999998
11011,592,373288,1120872,2,2,64682.130000000005,77803.1,0,142485.23,142485.23,0,0,0,0.5460435071349999,142485.23
11011,593,191965,576413,6,6,33262.979999999996,40010.59,0,73273.57,73273.57,0,0,0,0.5460435071349999,73273.56999999999
11012,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
11013,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0
11013,201,5612,16851,1,1,2473.9,0,0,2473.9,2473.9,0,0,0,0,2473.9
11013,211,25750,77320,2,2,8708.78,0,2642.579905185568,11351.36,8708.78,0,0,0,0,8708.78
11013,212,526510,1580952,24,24,219983.77,0,12115.788435291632,232099.55000000002,219983.77,0,0,0,0,219983.77
11013,290,38013,114143,7,7,16757.34,0,0,16757.34,16757.34,0,0,0,0,16757.34
11013,314,47567,142830,2,2,20968.86,0,0,20968.86,20968.86,0,0,0,0,20968.86
11013,318,187261,562289,4,4,82549.66,0,0,82549.66,82549.66,0,0,0,0,82549.66
11013,517,2305172,6921737,37,37,1016180.12,0,0,1016180.12,1016180.12,0,0,0,0,1016180.12
11013,523,129182,387896,3,3,56946.99,0,0,56946.99,56946.99,0,0,0,0,56946.99
11013,528,402346,1208124,1,1,177364.66,0,0,177364.66,177364.66,0,0,0,0,177364.66
11013,530,162500,487939,1,1,71634.31999999999,0,0,71634.31999999999,71634.31999999999,0,0,0,0,71634.31999999999
11013,590,414634,1245022,20,20,182781.71,0,0,182781.71,182781.71,0,0,0,0,182781.71
11013,592,248444,746003,1,1,109520.68000000001,0,0,109520.68000000001,109520.68000000001,0,0,0,0,109520.68000000001
11013,597,1241069,3726558,2,2,547095.97,0,0,547095.97,547095.97,0,0,0,0,547095.97
11013,990,7849,23568,1,1,3460.02,0,0,3460.02,3460.02,0,0,0,0,3460.02
11014,0,0,0,10,10,0,0,0,0,0,0,0,0,0.037817634658,0
