year,class_group,cty_mc_PC,cty_mc_parcels,cty_mc_PC_residential,cty_mc_PC_industrial,cty_mc_PC_commercial,cty_mc_PC_com_incent,cty_mc_PC_com_incent_inTIF,cty_mc_PC_ind_incent,cty_mc_PC_ind_incent_inTIF,cty_mc_PC_inTIF,cty_mc_PC_withincents,cty_mc_PC_incents_inTIFs,cty_mc_PC_claimed_exe,cty_mc_PC_comandind,cty_mc_PC_comandind_inTIF,cty_mc_fmv_incentive,cty_mc_fmv_taxed,cty_mc_fmv_incents_inTIFs,cty_mc_fmv_inTIF,cty_mc_fmv_incents_tif_increment,cty_mc_fmv_tif_increment,cty_mc_fmv_untaxable_value,cty_mc_fmv,cty_mc_fmv_exemptions,cty_mc_fmv_abatements,cty_mc_zero_bill,cty_mc_fmv_residential,cty_mc_fmv_c2,cty_mc_fmv_industrial,cty_mc_fmv_indwithincent,cty_mc_fmv_ind_incent_inTIF,cty_mc_fmv_commercial,cty_mc_fmv_comwithincent,cty_mc_fmv_com_incent_inTIF,cty_mc_fmv_comandind,cty_mc_levy,cty_mc_current_rate_avg,cty_mc_avg_C2_bill_noexe,cty_mc_avg_C2_bill_withexe,cty_mc_av_taxed,cty_mc_av_taxed_commerc,cty_mc_av_taxed_indust,cty_mc_untaxable_value_av,cty_mc_av,cty_mc_final_tax_to_dist,cty_mc_final_tax_to_tif,cty_mc_taxed_eav,cty_mc_taxed_eav_commerc,cty_mc_taxed_eav_indust,exempt_allexemptions_eav,exempt_GHE_eav,exempt_SR_eav,exempt_FR_eav,exempt_LTHO_eav,exempt_DIS_eav,exempt_VET_eav,total_value_eav,untaxable_value_eav,has_HO_exemp,has_SR_exemp,has_FR_exemp,has_LTHO_exemp,has_DI_exemp,has_VR_exemp,has_DV_exemp,has_AB_exemp,cty_mc_taxable_value_fmv,cty_mc_pct_fmv_untaxable,cty_mc_pct_fmv_taxed,cty_mc_pct_fmv_incentinTIF,cty_mc_pct_fmv_incents_tif_increment,cty_mc_pct_av_taxed,cty_mc_pct_av_untaxable,cty_mc_pct_incent_oftotalPC,cty_mc_pct_incent_ofcomPC,cty_mc_pct_incent_ofindPC,cty_mc_pct_PC_incent_inTIF
2013,5A,71101,66412,0,0,71101,0,0,0,0,25553,0,0,471,71101,25553,0,53862905386.29962,0,16417006692,0,5774305026.880641,1461178701.0310426,59654278732,10554541.151722323,59855236.09180722,444,0,0,0,0,0,59654278732,0,0,59654278732,3065556797.5891266,0.09826370205763632,NA,NA,13465726346.574905,13465726346.574905,0,1461178701.0310426,14913569683,3065556797.5891266,327310588.1208735,35847110107.21706,35847110107.21706,0,46859467,3595193,2407499,785088,234531,2000,0,39701413853.1143,3889803820.0147386,127,33,3,6,1,0,0,339,58193100030.968956,0.024494113952755428,0.9029177207603426,NA,NA,0.9029177207603426,0.09797645581102171,0,0,NA,NA
2013,5B,24700,24093,0,24700,0,0,0,0,0,11337,0,0,172,24700,11337,0,10006224392.395948,0,3535030492,0,1153972878.7034554,298523017.9554176,11164892932,144141.8429059765,39975051.27530897,17,0,0,11164892932,0,0,0,0,0,11164892932,714459289.0901948,0.10172793846153846,NA,NA,2501556098.098987,0,2501556098.098987,298523017.9554176,2791223233,714459289.0901948,63546439.47980513,6659392488.749314,0,6659392488.749314,26700326,90930,5000,0,0,0,0,7430515368.569301,794698126.0991172,15,1,0,0,0,0,0,158,10866369914.044582,0.02673765165269187,0.8962221539730882,NA,NA,0.8962221539730882,0.10695060661076748,0,NA,0,NA
2013,6,1704,1657,0,1704,0,0,0,1704,548,548,1704,548,41,1704,548,3712816200,3242117800.0759325,1019521540,1019521540,470575059.4422549,470575059.4422549,537451036.3635826,3712816200,0,44383817.28710416,1,0,0,3712816200,3712816200,1019521540,0,0,0,3712816200,100984508.6209503,0.11954165492957747,NA,NA,324613521.77410126,0,324613521.77410126,537451036.3635826,371694088,100984508.6209503,13224633.149049703,864153656.314835,0,864153656.314835,11891271,0,0,0,0,0,0,989486831.6648,1430748403.9034932,0,0,0,0,0,0,0,41,3175365163.6364174,0.1447556268375425,0.8732233499939837,0.27459520888752853,0.1267434298100334,0.873335176033527,1.44594991880415,1,NA,1,0.3215962441314554
2013,7A,19,19,0,0,19,19,11,0,0,11,19,11,0,19,11,299545840,286936973.08558804,122838180,122838180,12608869.447450975,12608869.447450975,44179215.90840233,299545840,0,0,0,0,0,0,0,0,299545840,299545840,122838180,299545840,5462924.847911808,0.10428105263157894,NA,NA,28870200.333466172,28870200.333466172,0,44179215.90840233,30185373,5462924.847911808,290866.7820881922,76855360.30772029,76855360.30772029,0,0,0,0,0,0,0,0,80356481.4633,117609490.66975784,0,0,0,0,0,0,0,0,255366624.09159768,0.14748732917940818,0.957906720005152,0.4100814085750615,0.04209328845111311,0.9564301336765384,1.4635968191747153,1,1,NA,0.5789473684210527
2013,7B,53,53,0,0,53,53,25,0,0,25,53,25,0,53,25,508642320,489323430.1367086,222466660,222466660,19318892.00245784,19318892.00245784,75330403.72075208,508642320,0,0,0,0,0,0,0,0,508642320,508642320,222466660,508642320,9509826.084118348,0.09391339622641509,NA,NA,49630470.07671684,49630470.07671684,0,75330403.72075208,51562359,9509826.084118348,377726.3758816532,132121274.3912279,132121274.3912279,0,0,0,0,0,0,0,0,137264155.8939,200537067.74501413,0,0,0,0,0,0,0,0,433311916.27924794,0.14810093607773744,0.9620187131434691,0.43737347690612927,0.03798129106217084,0.962532960850702,1.4609572793353398,1,1,NA,0.4716981132075472
2013,8A,360,335,0,0,360,360,145,0,0,145,360,145,21,360,145,274250535,231101876.65098873,100452525,100452525,42543309.128851406,42543309.128851406,40294796.23999633,274250535,0,12653671.91315127,0,0,0,0,0,0,274250535,274250535,100452525,274250535,11762941.260787541,0.19638316666666666,NA,NA,23127632.092541263,23127632.092541263,0,40294796.23999633,27569759,11762941.260787541,2024784.1792124594,61568069.3935541,61568069.3935541,0,3368534,0,0,0,0,0,0,73393455.4339,107268777.07049422,0,0,0,0,0,0,0,21,233955738.7600037,0.14692695582160425,0.8426670039166514,0.3662801423523203,0.15512571061657693,0.8388768321312225,1.461557797440171,1,1,NA,0.4027777777777778
2013,8B,327,327,0,327,0,0,0,327,133,133,327,133,17,327,133,222234460,132652495.85443316,118156590,118156590,83650859.61842844,83650859.61842844,30067933.105869357,222234460,0,18049727.658615377,0,0,0,222234460,222234460,118156590,0,0,0,222234460,7263596.40875827,0.1981420489296636,NA,NA,13265249.585443316,0,13265249.585443316,30067933.105869357,22223446,7263596.40875827,3631583.44124173,35313420.92140865,0,35313420.92140865,4805018,0,0,0,0,0,0,59161035.5966,80043844.72113481,0,0,0,0,0,0,0,17,192166526.89413065,0.13529824810188915,0.5969033598769208,0.5316753756370637,0.37640813948668644,0.5969033598769208,1.3529824810188913,1,NA,1,0.40672782874617736
2013,9,1759,1759,0,0,0,0,0,0,0,602,0,0,0,0,0,0,1306668358.0196743,0,488295580,0,234991257.15437374,23499125.715437375,1551130460,0,0,0,0,0,0,0,0,0,0,0,0,30853221.533350028,0.09808371233655486,NA,NA,130666835.80196743,0,0,23499125.715437375,155113046,30853221.533350028,4698769.66664997,347848183.58841753,0,0,0,0,0,0,0,0,0,412926439.7566,62557022.567065835,0,0,0,0,0,0,0,0,1527631334.2845626,0.015149677168635689,0.8423974589601407,NA,NA,0.8423974589601407,0.1514967716863569,0,NA,NA,NA
2014,0,96705,95945,0,0,0,0,0,0,0,34165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96705,0,0,0,0,0,0,0,0,0,0,0.10636736890543405,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2014,1,63539,63457,0,0,0,0,0,0,0,20394,0,0,5,0,0,0,2806112626.0473304,0,1219115170,0,495071859.9906304,49514417.86344495,3302915220,2476.7915458848565,69841.85227314424,4081,0,0,0,0,0,0,0,0,0,78622311.38390633,0.11321979351264579,NA,NA,280730577.566684,0,0,49514417.86344495,330410837,78622311.38390633,10984213.696093665,765075043.0424838,0,0,19709,0,0,0,0,0,675,900468654.0761,134941643.0032465,0,0,0,0,0,0,1,4,3253400802.136555,0.0149911258889185,0.8495866345752981,NA,NA,0.8496409503865153,0.1498571242790228,0,NA,NA,NA
2014,2,1579992,1144717,1579992,0,0,0,0,0,0,113889,0,0,1060767,0,0,0,284332090343.97845,0,17578401370,0,8127028195.013609,4596689966.94082,330321263360,37821113421.89532,3355630.5727809784,13259,330321263360,330321263360,0,0,0,0,0,0,0,7178421702.1865225,0.10233203864323358,4017.3102278010497,4963.39499104893,28433209034.397846,0,0,4596689966.94082,33032126336,7178421702.1865225,172471815.31347665,77489024581.44444,0,0,10308302550.8692,7155179667,1286242767,1481718486,330534636,31176281,22536203.8692,90022453903.5008,12527359166.90387,1033712,259158,111725,26789,16029,71,2748,26,325724573393.0592,0.013915816136641274,0.860774409288026,NA,NA,0.860774409288026,0.13915816136641274,0,NA,NA,NA
2014,3,21613,16397,21613,0,0,0,0,0,0,4159,0,0,31,0,0,0,16557240269.680523,0,2965795240,0,1227752369.7284038,123859783.2613224,17818905930,6529471.984735626,4315990.900084395,131,17818905930,0,0,0,0,0,0,0,0,378336353.64246416,0.08927524036459539,NA,NA,1655724026.9680524,0,0,123859783.2613224,1781890593,378336353.64246416,25282555.23753584,4512344690.6960335,0,0,2955714,842415,937062,0,0,0,0,4856186433.1029,337555067.32208186,12,19,0,0,0,0,0,2,17695046146.738678,0.006951031884218629,0.9291951107842524,NA,NA,0.9291951107842525,0.06951031884218628,0,NA,NA,NA
2014,4,863,792,0,41,822,0,0,0,0,206,0,0,0,863,206,0,556833029.2254611,0,112186860,0,19084505.922067314,4771126.480516829,577082120,0,0,1,0,0,46414260,0,0,530667860,0,0,577082120,35367623.825606264,0.1113235573580533,NA,NA,139208257.30636528,127978006.46625206,11230250.840113236,4771126.480516829,144270530,35367623.825606264,1020314.0343937356,379384263.63703734,348778461.02247673,30605802.614560597,0,0,0,0,0,0,0,393180475.409,13002750.997352513,0,0,0,0,0,0,0,0,572310993.5194832,0.008267673378126545,0.9649112490705155,NA,NA,0.9649112490705155,0.03307069351250618,0,0,0,NA
2014,5A,70679,66000,0,0,70679,0,0,0,0,25347,0,0,520,70679,25347,0,53477495302.898186,0,16272193876,0,5810226340.804456,1472075126.2791605,59310289892,18378864.712141782,59695299.600044034,453,0,0,0,0,0,59310289892,0,0,59310289892,3146683949.188685,0.10070795016907427,NA,NA,13369373825.724546,13369373825.724546,0,1472075126.2791605,14827572473,3146683949.188685,343098811.80131525,36435554487.2471,36435554487.2471,0,53193880,8918714,2094499,1199843,308924,0,0,40409583260.6669,4011846341.648596,114,34,11,8,0,0,0,399,57838214765.72084,0.024819894304339247,0.9016562792101853,NA,NA,0.9016562792101853,0.09927957721735699,0,0,NA,NA
2014,5B,24415,23799,0,24415,0,0,0,0,0,11597,0,0,168,24415,11597,0,9769290294.362041,0,3816357860,0,1131351517.8025105,293613521.76523525,10901147540,119370.34454922394,42983198.91388104,16,0,0,10901147540,0,0,0,0,0,10901147540,730181221.0675452,0.10464686831865656,NA,NA,2442322573.5905104,0,2442322573.5905104,293613521.76523525,2725286885,730181221.0675452,64537659.282454826,6656061709.806218,0,6656061709.806218,29366858,57330,0,0,24000,0,0,7427224347.690499,800184930.8667955,11,0,0,2,0,0,0,156,10607534018.234764,0.02693418474411688,0.8961708167433942,NA,NA,0.8961708167433942,0.10773673897646752,0,NA,0,NA
2014,6,1747,1696,0,1747,0,0,0,1747,615,615,1747,615,42,1747,615,3667636021.6666665,3192338983.4200993,1260715620,1260715620,475149559.50101745,475149559.50101745,529509275.8495635,3667636021.6666665,0,37167234.18828508,1,0,0,3667636021.6666665,3667636021.6666665,1260715620,0,0,0,3667636021.6666665,105198295.19046064,0.12312149971379507,NA,NA,319904578.899559,0,319904578.899559,529509275.8495635,367434283,105198295.19046064,13974661.119539356,871835948.8749682,0,871835948.8749682,10327791,0,0,0,0,0,0,1001368651.4598999,1443071629.4728153,0,0,0,0,0,0,0,42,3138126745.817103,0.14437345274216745,0.8704077952559262,0.34374065816571925,0.1295519938985378,0.8706443402276619,1.44109926685737,1,NA,1,0.35203205495134515
2014,7A,19,19,0,0,19,19,9,0,0,9,19,9,0,19,9,350174500,336911720.15912086,122983880,122983880,13262781.600609733,13262781.600609733,51863036.1839291,350174500,0,0,0,0,0,0,0,0,350174500,350174500,122983880,350174500,6416230.720053063,0.08316842105263159,NA,NA,33691172.015912086,33691172.015912086,0,51863036.1839291,35017450,6416230.720053063,288945.9599469375,91818551.0949652,91818551.0949652,0,0,0,0,0,0,0,0,95433056.48499998,141342332.51206195,0,0,0,0,0,0,0,0,298311463.8160709,0.14810626183211256,0.9621252265916589,0.3512074123044368,0.037874778433637325,0.9621252265916589,1.4810626183211257,1,1,NA,0.47368421052631576
2014,7B,61,61,0,0,61,61,29,0,0,29,61,29,0,61,29,750340220,724646827.7334969,264969740,264969740,25693395.131323718,25693395.131323718,111266363.6731569,750340220,0,0,0,0,0,0,0,0,750340220,750340220,264969740,750340220,13918916.613439877,0.0854311475409836,NA,NA,72464682.7733497,72464682.7733497,0,111266363.6731569,75034022,13918916.613439877,534804.0565601225,197487999.9622099,197487999.9622099,0,0,0,0,0,0,0,0,204490220.1566,303234220.91845447,0,0,0,0,0,0,0,0,639073856.3268431,0.1482878842255809,0.9657576768755604,0.3531327962134297,0.03424232694246847,0.9657576768755606,1.482878842255809,1,1,NA,0.47540983606557374
2014,8A,375,349,0,0,375,375,149,0,0,149,375,149,26,375,149,293544210,244805789.56641215,105067210,105067210,48000231.14857777,48000231.14857777,43673894.52196945,293544210,0,21530029.72149855,0,0,0,0,0,0,293544210,293544210,105067210,293544210,13393413.676086793,0.2069596,NA,NA,24480578.956641216,24480578.956641216,0,43673894.52196945,29354421,13393413.676086793,2388676.2239132067,66716921.8305343,66716921.8305343,0,5867579,0,0,0,0,0,0,79999603.55129999,119024464.74072334,0,0,0,0,0,0,0,26,249870315.47803056,0.14878131822790663,0.8339656556891794,0.3579263580092416,0.1635195977756733,0.8339656556891794,1.4878131822790663,1,1,NA,0.3973333333333333
2014,8B,346,346,0,346,0,0,0,346,129,129,346,129,22,346,129,225805780,144239917.04562256,109607400,109607400,78070064.31805995,78070064.31805995,30879598.766105074,225805780,0,14366047.77455693,0,0,0,225805780,225805780,109607400,0,0,0,225805780,8381814.040013327,0.20953809248554914,NA,NA,14423991.704562258,0,14423991.704562258,30879598.766105074,22580578,8381814.040013327,3594797.489986673,39309704.59244352,0,39309704.59244352,3915179,0,0,0,0,0,0,61538849.2234,84156170.51726615,0,0,0,0,0,0,0,22,194926181.2338949,0.1367529155635656,0.6387786753980459,0.4854056437350718,0.3457398845948937,0.638778675398046,1.3675291556356561,1,NA,1,0.37283236994219654
2014,9,1816,1816,0,0,0,0,0,0,0,705,0,0,0,0,0,0,1353562216.0728374,0,497856770,0,209550552.13827598,20955055.2138276,1572611310,0,0,1,0,0,0,0,0,0,0,0,0,33290687.17547306,0.09949366189427312,NA,NA,135356221.60728374,0,0,20955055.2138276,157261131,33290687.17547306,4380005.134526939,368886310.7463304,0,0,0,0,0,0,0,0,0,428583760.3143,57108811.97424435,0,0,0,0,0,0,0,0,1551656254.7861724,0.01332500604604427,0.8607099589490027,NA,NA,0.8607099589490027,0.1332500604604427,0,NA,NA,NA
2015,0,96939,96247,0,0,0,0,0,0,0,35525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96939,0,0,0,0,0,0,0,0,0,0,0.10912062152487648,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2015,1,62759,62688,0,0,0,0,0,0,0,21243,0,0,3,0,0,0,2871156768.770221,0,1347677150,0,584813082.7846699,58483172.24698863,3457424740,2529.510961214165,16110.17425519955,4145,0,0,0,0,0,0,0,0,0,80497230.08499907,0.11644560254306155,NA,NA,287115676.87702215,0,0,58483172.24698863,345742474,80497230.08499907,12349297.925000936,766168183.7463336,0,0,4974,0,0,0,0,0,675,922613791.869,156062345.14108914,0,0,0,0,0,0,1,2,3398941567.753011,0.01691524086421289,0.8304321813727235,NA,NA,0.8304321813727236,0.1691524086421289,0,NA,NA,NA
2015,2,1580720,1145507,1580720,0,0,0,0,0,0,120097,0,0,1037970,0,0,0,300094918163.95074,0,20100975690,0,9433165692.757788,4778966596.222085,347926250530,38340939045.965904,1432857.4105302605,14879,347926250530,347926250530,0,0,0,0,0,0,0,7524426069.419115,0.10554308826357604,4346.461855421465,5164.867223426496,30009491816.395077,0,0,4778966596.222085,34792625053,7524426069.419115,195593334.51088455,80080328912.05026,0,0,10231661942.416,7149475514,1322195677,1516338052,82274175,32253220,128742946.416,92844119953.9305,12752672362.018677,1033031,265547,104560,4714,16485,24,4295,10,343147283933.7779,0.013735573527269734,0.8625245083025864,NA,NA,0.8625245083025864,0.13735573527269734,0,NA,NA,NA
2015,3,22178,16667,22178,0,0,0,0,0,0,4209,0,0,33,0,0,0,18641834230.158947,0,3463145180,0,1604416619.9564197,161894139.79215688,20290594680,14524777.96514896,0,38,20290594680,0,0,0,0,0,0,0,0,418094345.99323714,0.09134773559383172,NA,NA,1864183423.0158947,0,0,161894139.79215688,2029059468,418094345.99323714,32353881.10676289,4974573464.317915,0,0,3875937,1400780,2475157,0,0,0,0,5414545190.358,432014512.03537065,13,25,0,0,0,0,0,0,20128700540.207844,0.007978777475247308,0.9187426255443267,NA,NA,0.9187426255443266,0.07978777475247309,0,NA,NA,NA
2015,4,852,781,0,42,810,0,0,0,0,202,0,0,0,852,202,0,544928635.5489138,0,125356996,0,25890691.948411632,6472672.987102908,571984184,0,0,1,0,0,47200808,0,0,524783376,0,0,571984184,34725761.73391552,0.11500536384976526,NA,NA,136232158.88722846,124843105.9336896,11389052.953538883,6472672.987102908,142996046,34725761.73391552,1293688.2560844803,363535515.9905692,333143828.1840507,30391687.80651851,0,0,0,0,0,0,0,381584948.751,17272327.86608411,0,0,0,0,0,0,0,0,565511511.0128971,0.011316174761753391,0.9526987822252684,NA,NA,0.9526987822252684,0.045264699047013565,0,0,0,NA
2015,5A,70665,65939,0,0,70665,0,0,0,0,25853,0,0,141,70665,25853,0,56886924761.579865,0,17821279740,0,6634542606.363725,1663879296.3351696,63544618320,17902545.99962526,3072032.977328087,407,0,0,0,0,0,63544618320,0,0,63544618320,3318598776.1966653,0.10370629434656477,NA,NA,14221731190.394966,14221731190.394966,0,1663879296.3351696,15886154580,3318598776.1966653,374848797.7833348,37950689681.56896,37950689681.56896,0,13992666,8687666,1897499,1019868,338203,0,0,42392203496.729996,4440061902.270399,98,26,9,7,0,0,0,36,61880739023.66483,0.026184425059509422,0.8952280502356138,NA,NA,0.8952280502356138,0.10473770023803769,0,0,NA,NA
2015,5B,24123,23504,0,24123,0,0,0,0,0,11635,0,0,68,24123,11635,0,9619734737.951569,0,4114682172,0,1324105437.624377,333790700.0469037,10944301496,98002.62319655238,10959359.940041222,18,0,0,10944301496,0,0,0,0,0,10944301496,727568124.4131984,0.10804040169133192,NA,NA,2404933684.487892,0,2404933684.487892,333790700.0469037,2736075374,727568124.4131984,72129987.42680167,6417565537.05594,0,6417565537.05594,7376643,65380,0,0,0,0,0,7301217135.519,890720483.0751625,12,0,0,0,0,0,0,56,10610510795.953096,0.030499041000368994,0.8789720149310083,NA,NA,0.8789720149310083,0.12199616400147598,0,NA,0,NA
2015,6,1783,1733,0,1783,0,0,0,1783,596,596,1783,596,26,1783,596,3949390650,3400565499.5758553,1426797290,1426797290,548452446.5650976,548452446.5650976,568323442.8271478,3949390650,0,34519883.82986697,1,0,0,3949390650,3949390650,1426797290,0,0,0,3949390650,113332553.2234215,0.1252667077958497,NA,NA,340115165.10631245,0,340115165.10631245,568323442.8271478,394997680,113332553.2234215,15307928.326578503,907597318.0861948,0,907597318.0861948,9211631,0,0,0,0,0,0,1054051309.0799999,1516571107.184244,0,0,0,0,0,0,0,26,3381067207.172852,0.1439015517057417,0.8610354864682366,0.36127023544758735,0.1388701435663493,0.8610561082442623,1.4388019768297065,1,NA,1,0.33426808749298936
2015,7A,20,20,0,0,20,20,10,0,0,10,20,10,0,20,10,462569560,441147675.9688778,128406230,128406230,21421890.427280862,21421890.427280862,68252861.3839685,462569560,0,0,0,0,0,0,0,0,462569560,462569560,128406230,462569560,8284229.676889121,0.086465,NA,NA,44210094.15578221,44210094.15578221,0,68252861.3839685,48534778,8284229.676889121,1210868.5531108791,117974636.25470482,117974636.25470482,0,0,0,0,0,0,0,0,129515055.093,182132760.60311994,0,0,0,0,0,0,0,0,394316698.6160315,0.14755156258870233,0.9536893780232271,0.27759334185327716,0.04631063580422556,0.9108951555476819,1.4062670974608869,1,1,NA,0.5
2015,7B,127,127,0,0,127,127,32,0,0,32,127,32,0,127,32,1042487730,991403016.5513443,299451420,299451420,51084706.40414061,51084706.40414061,153818923.1231157,1042487730,0,0,0,0,0,0,0,0,1042487730,1042487730,299451420,1042487730,19109043.517339755,0.09186401574803149,NA,NA,99946137.50803798,99946137.50803798,0,153818923.1231157,105054609,19109043.517339755,999798.5826602434,266706267.94019935,266706267.94019935,0,0,0,0,0,0,0,0,280338224.11649996,410465796.35403425,0,0,0,0,0,0,0,0,888668806.8768843,0.14754986432609205,0.9509973000366577,0.28724694917991983,0.04900269320593405,0.9513731806668091,1.4641806255555687,1,1,NA,0.25196850393700787
2015,8A,392,365,0,0,392,392,141,0,0,141,392,141,0,392,141,308971146.6666667,262081517.50134963,126984403.33333333,126984403.33333333,46639451.68226022,46639451.68226022,43857922.58479843,308971146.6666667,0,0,0,0,0,0,0,0,308971146.6666667,308971146.6666667,126984403.33333333,308971146.6666667,14432240.53139568,0.21086270408163266,NA,NA,26326401.958764996,26326401.958764996,0,43857922.58479843,31015365,14432240.53139568,2350204.4986043214,70252003.62696439,70252003.62696439,0,0,0,0,0,0,0,0,82764501.5025,117034866.41753462,0,0,0,0,0,0,0,0,265113224.08186826,0.1419482791773904,0.8482394564308495,0.41099113850372043,0.1509508320936426,0.848818060298984,1.4140708189246984,1,1,NA,0.3596938775510204
2015,8B,389,389,0,389,0,0,0,389,147,147,389,147,0,389,147,248208620,163742299.23147625,108235530,108235530,78053501.90809238,78053501.90809238,32366695.075530674,248208620,0,0,0,0,0,248208620,248208620,108235530,0,0,0,248208620,9745275.732952313,0.21595979434447302,NA,NA,16374229.923147626,0,16374229.923147626,32366695.075530674,24820862,9745275.732952313,3529403.067047687,43694632.549919434,0,43694632.549919434,0,0,0,0,0,0,0,66234470.246999994,86370525.8090536,0,0,0,0,0,0,0,0,215841924.92446932,0.1304011725117793,0.6596962636973537,0.4360667651268518,0.3144673295717626,0.6596962636973537,1.304011725117793,1,NA,1,0.37789203084832906
2015,9,1809,1809,0,0,0,0,0,0,0,689,0,0,0,0,0,0,1418707738.6361854,0,536633990,0,224773281.74033016,22477328.174033016,1655558450,0,0,2,0,0,0,0,0,0,0,0,0,34249980.59950636,0.10194473189607518,NA,NA,141870773.86361855,0,0,22477328.174033016,165555845,34249980.59950636,4548108.230493636,378582160.05506605,0,0,0,0,0,0,0,0,0,441785772.3825,59980750.2324071,0,0,0,0,0,0,0,0,1633081121.825967,0.013576885898551643,0.8569360620497485,NA,NA,0.8569360620497486,0.13576885898551644,0,NA,NA,NA
2016,0,96641,95945,0,0,0,0,0,0,0,36429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96641,0,0,0,0,0,0,0,0,0,0,0.10840821493982884,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2016,1,63441,63352,0,0,0,0,0,0,0,21674,0,0,2,0,0,0,3001580374.669979,0,1520337680,0,695944658.303911,69594707.69682945,3697814400,2407.9623287671234,10.702054794520548,4165,0,0,0,0,0,0,0,0,0,84804201.10046513,0.11478386075251021,NA,NA,300158037.4669979,0,0,69594707.69682945,369781440,84804201.10046513,15638165.519534864,841403010.6274885,0,0,678,0,0,0,0,0,675,1036571332.608,195087884.6157523,0,0,0,0,0,0,1,1,3628219692.3031707,0.018820497777505937,0.8117174227754587,NA,NA,0.8117174227754587,0.18820497777505937,0,NA,NA,NA
2016,2,1581414,1145964,1581414,0,0,0,0,0,0,169595,0,0,1048479,0,0,0,312824249995.53625,0,37587647980,0,10633346710.358961,4946516672.35229,362327849530,38817201836.79814,0,14086,362327849530,362327849530,0,0,0,0,0,0,0,7948085672.0578375,0.10226488615884262,4567.390596320377,5480.295245903828,31282424999.553623,0,0,4946516672.35229,36232784953,7948085672.0578375,232011114.52216285,87690893758.74872,0,0,10881238018.8912,7238540321,1346208616,2038431596,68574164,33724438,155758883.8912,101567742780.2496,13866075535.93795,1045157,270787,136679,3133,17253,28,4716,0,357381332857.6477,0.013652046561611954,0.8633734624631305,NA,NA,0.8633734624631304,0.13652046561611955,0,NA,NA,NA
2016,3,22551,16870,22551,0,0,0,0,0,0,5723,0,0,31,0,0,0,19568123444.72946,0,5421814370,0,1905350696.8908272,192364668.71876308,21519181660,14164451.3413242,4131538.955479452,40,21519181660,0,0,0,0,0,0,0,0,460718154.8221824,0.09113339851891268,NA,NA,1956812344.4729462,0,0,192364668.71876308,2151918166,460718154.8221824,41003872.16781756,5485336364.026563,0,0,5128732,50400,3794999,125180,0,0,0,6032257002.9312,539236639.3524367,9,23,1,0,0,0,0,1,21326816991.28124,0.00893921858916837,0.9093339957765597,NA,NA,0.9093339957765597,0.08939218589168371,0,NA,NA,NA
2016,4,843,772,0,42,801,0,0,0,0,210,0,0,0,843,210,0,540457945.1782309,0,133819456,0,32450750.72812456,8112687.68203114,573581944,0,0,1,0,0,47134396,0,0,526447548,0,0,573581944,33983449.01320236,0.10980953736654804,NA,NA,135114486.29455772,123846624.15026966,11267862.144288078,8112687.68203114,143395486,33983449.01320236,1736101.306797639,378752927.9809042,347166856.8180359,31586071.16286834,0,0,0,0,0,0,0,401966226.3552,22741486.110269688,0,0,0,0,0,0,0,0,565469256.3179688,0.014143903529207223,0.942250624922445,NA,NA,0.942250624922445,0.05657561411682889,0,0,0,NA
2016,5A,70669,65904,0,0,70669,0,0,0,0,27359,0,0,113,70669,27359,0,57175677293.04179,0,19602678080,0,7457461651.822043,1869540008.7745748,64656948536,18389412.10045662,2308971.1757990867,430,0,0,0,0,0,64656948536,0,0,64656948536,3441747477.735268,0.10179800223577523,NA,NA,14293919323.260447,14293919323.260447,0,1869540008.7745748,16164237134,3441747477.735268,441583745.83473206,40068714646.963684,40068714646.963684,0,14505427,8494178,1951999,2041239,397884,2000,0,45311589534.0288,5240694552.596888,100,29,9,7,1,0,0,6,62787408527.225426,0.028914757827360867,0.8842928499975102,NA,NA,0.8842928499975102,0.11565903130944347,0,0,NA,NA
2016,5B,23675,23057,0,23675,0,0,0,0,0,11463,0,0,44,23675,11463,0,9631377108.376469,0,4137754752,0,1448941866.914661,363716243.6978433,11080957824,109417.80821917808,5813690.068493151,18,0,0,11080957824,0,0,0,0,0,11080957824,722517127.3929813,0.10524615966209082,NA,NA,2407844277.094117,0,2407844277.094117,363716243.6978433,2770239456,722517127.3929813,84535260.65701872,6749669077.550229,0,6749669077.550229,4150914,71680,5000,0,0,0,0,7765535243.059199,1019569374.3337944,13,1,0,0,0,0,0,30,10717241580.302156,0.03282353831453797,0.8691827242150568,NA,NA,0.8691827242150568,0.13129415325815189,0,NA,0,NA
