tax_code_num,class_code,major_class_code,major_class_type,Alea_cats,av,eav,exe_homeowner,exe_senior,exe_freeze,exe_longtime_homeowner,exe_disabled,exe_vet_returning,exe_vet_dis,exe_abate,pin_count
39040,241,2,Residential,Nonresidential,7073,21238,0,0,0,0,0,0,0,0,3
39040,278,2,Residential,Owner Occupied,1955058,5870455,710000,176000,222673,0,2000,0,0,0,76
39040,299,2,Residential,Owner Occupied,5690562,17087003,4650000,1888893,975555,0,22000,0,1877,0,838
39040,517,5A,Commercial,NA,10176515,30557021,0,0,0,0,0,0,0,0,36
39040,522,5A,Commercial,NA,767218,2303726,0,0,0,0,0,0,0,0,3
39040,523,5A,Commercial,NA,396821,1191534,0,0,0,0,0,0,0,0,2
39040,527,5A,Commercial,NA,1343374,4033749,0,0,0,0,0,0,0,0,1
39040,528,5A,Commercial,NA,203455,610914,0,0,0,0,0,0,0,0,1
39040,529,5A,Commercial,NA,1209094,3630547,0,0,0,0,0,0,0,0,1
39040,530,5A,Commercial,NA,1769086,5312035,0,0,0,0,0,0,0,0,1
39040,531,5A,Commercial,NA,7884820,23675749,0,0,0,0,0,0,0,0,5
39040,533,5A,Commercial,NA,68393,205364,0,0,0,0,0,0,0,0,2
39040,589,5B,Industrial,NA,126280,379182,0,0,0,0,0,0,0,0,4
39040,590,5A,Commercial,NA,2176597,6535668,0,0,0,0,0,0,0,0,9
39040,593,5B,Industrial,NA,412193,1237692,0,0,0,0,0,0,0,0,6
39040,597,5A,Commercial,NA,6273335,18836944,0,0,0,0,0,0,0,0,7
39042,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,290
39042,100,1,Vacant,Nonresidential,338689,1017051,0,0,0,0,0,0,0,0,415
39042,190,1,Vacant,Nonresidential,8695,26108,0,0,0,0,0,0,0,0,7
39042,201,2,Residential,NA,9007,27047,0,0,0,0,0,0,0,0,7
39042,202,2,Residential,Owner Occupied,481932,1447100,417092,11076,24748,0,0,0,0,0,156
39042,203,2,Residential,Owner Occupied,362152,1087436,365268,31153,60115,0,4000,0,0,0,83
39042,204,2,Residential,Owner Occupied,26768,80377,20000,5312,3122,0,0,0,0,0,5
39042,205,2,Residential,Owner Occupied,81124,243591,50000,8000,6975,0,65,0,0,0,13
39042,206,2,Residential,Owner Occupied,9368,28129,0,0,0,0,0,0,0,0,1
39042,207,2,Residential,Owner Occupied,25490,76539,20000,0,0,0,0,0,0,0,2
39042,211,2,Residential,Rental,148276,445229,20000,16000,2000,0,0,0,0,0,14
39042,212,2,Residential,Rental,80224,240888,0,0,0,0,0,0,0,0,2
39042,234,2,Residential,Owner Occupied,731812,2197402,693878,102115,91345,0,4000,0,5000,0,134
39042,241,2,Residential,Nonresidential,37908,113835,0,0,0,0,0,0,0,0,48
39042,278,2,Residential,Owner Occupied,57354,172217,20000,8000,0,0,0,0,0,0,2
39042,290,2,Residential,NA,2950,8858,0,0,0,0,0,0,0,0,2
39042,318,3,Multi-Family,Rental,61224,183838,0,0,0,0,0,0,0,0,2
39042,517,5A,Commercial,NA,244054,732821,0,0,0,0,0,0,0,0,3
39042,523,5A,Commercial,NA,120939,363144,0,0,0,0,0,0,0,0,1
39042,533,5A,Commercial,NA,305993,918805,0,0,0,0,0,0,0,0,1
39042,590,5A,Commercial,NA,77429,232498,0,0,0,0,0,0,0,0,16
39042,593,5B,Industrial,NA,24714,74209,0,0,0,0,0,0,0,0,1
39044,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,267
39044,100,1,Vacant,Nonresidential,211529,635152,0,0,0,0,0,0,0,0,114
39044,190,1,Vacant,Nonresidential,25890,77740,0,0,0,0,0,0,0,0,5
39044,200,2,Residential,Nonresidential,1625,4879,0,0,0,0,0,0,0,0,1
39044,201,2,Residential,NA,107444,322625,0,0,0,0,0,0,0,0,55
39044,202,2,Residential,Owner Occupied,3709341,11138031,3060000,613718,487329,0,11502,0,0,0,403
39044,203,2,Residential,Owner Occupied,10917429,32781784,7296808,1830103,1521159,0,56866,0,12500,0,986
39044,204,2,Residential,Owner Occupied,1343721,4034783,620990,144000,127467,0,4000,0,0,0,83
39044,205,2,Residential,Owner Occupied,4854674,14577133,2720000,642891,500351,0,10000,0,5000,0,374
39044,206,2,Residential,Owner Occupied,1671354,5018576,700000,179200,175103,0,4000,0,625,0,85
39044,207,2,Residential,Owner Occupied,265062,795901,130000,24000,27868,0,0,0,0,0,17
39044,210,2,Residential,Owner Occupied,108609,326121,40000,8000,2156,0,0,0,0,0,6
39044,211,2,Residential,Rental,6978843,20955367,2050000,515219,711326,0,8000,5000,1250,0,405
39044,212,2,Residential,Rental,1110307,3333919,110000,16000,90714,0,0,0,0,0,37
39044,234,2,Residential,Owner Occupied,1032058,3098965,560000,96000,103365,0,6000,0,5000,0,76
39044,241,2,Residential,Nonresidential,248672,746672,0,0,0,0,0,0,0,0,183
39044,278,2,Residential,Owner Occupied,348606,1046760,120000,20000,4904,0,0,0,0,0,16
39044,290,2,Residential,NA,30219,90739,0,0,0,0,0,0,0,0,10
39044,295,2,Residential,Owner Occupied,247062,741866,118000,19200,9640,0,0,0,1000,0,78
39044,299,2,Residential,Owner Occupied,1025238,3078470,944917,123362,72642,0,2000,0,0,0,171
39044,314,3,Multi-Family,Rental,405388,1217257,0,0,0,0,0,0,0,0,12
39044,315,3,Multi-Family,Rental,694849,2086422,0,0,0,0,0,0,0,0,14
39044,318,3,Multi-Family,Rental,240885,723305,0,0,0,0,0,0,0,0,4
39044,390,3,Multi-Family,NA,4533,13611,0,0,0,0,0,0,0,0,1
39044,391,3,Multi-Family,Rental,80295,241102,0,0,0,0,0,0,0,0,1
39044,396,3,Multi-Family,Rental,32513,97627,0,0,0,0,0,0,0,0,1
39044,490,4,Not For Profit,NA,1263,3792,0,0,0,0,0,0,0,0,1
39044,493,4,Not For Profit,NA,8043,24150,0,0,0,0,0,0,0,0,2
39044,517,5A,Commercial,NA,3243844,9740290,0,0,0,0,0,0,0,0,69
39044,522,5A,Commercial,NA,881322,2646346,0,0,0,0,0,0,0,0,19
39044,523,5A,Commercial,NA,554166,1663994,0,0,0,0,0,0,0,0,5
39044,527,5A,Commercial,NA,24750,74317,0,0,0,0,0,0,0,0,1
39044,528,5A,Commercial,NA,187740,563727,0,0,0,0,0,0,0,0,1
39044,530,5A,Commercial,NA,100598,302066,0,0,0,0,0,0,0,0,2
39044,532,5A,Commercial,NA,200000,600540,0,0,0,0,0,0,0,0,1
39044,580,5B,Industrial,NA,172559,518142,0,0,0,0,0,0,0,0,11
39044,583,5B,Industrial,NA,134566,404061,0,0,0,0,0,0,0,0,2
39044,590,5A,Commercial,NA,325456,977247,0,0,0,0,0,0,0,0,39
39044,592,5A,Commercial,NA,442791,1329569,0,0,0,0,0,0,0,0,9
39044,593,5B,Industrial,NA,1986502,5964867,0,0,0,0,0,0,0,0,18
39044,597,5A,Commercial,NA,1234239,3706050,0,0,0,0,0,0,0,0,6
39044,663,6B,Industrial Incentive,NA,189744,569745,0,0,0,0,0,0,0,0,3
39044,670,6B,Industrial Incentive,NA,53889,161812,0,0,0,0,0,0,0,0,2
39045,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,17
39045,100,1,Vacant,Nonresidential,10985,32986,0,0,0,0,0,0,0,0,5
39045,190,1,Vacant,Nonresidential,9363,28114,0,0,0,0,0,0,0,0,1
39045,201,2,Residential,NA,420,1261,0,0,0,0,0,0,0,0,1
39045,205,2,Residential,Owner Occupied,14877,44671,0,0,0,0,0,0,0,0,1
39045,211,2,Residential,Rental,831137,2495656,20000,0,0,0,0,0,0,0,19
39045,290,2,Residential,NA,60626,182042,0,0,0,0,0,0,0,0,2
39045,295,2,Residential,Owner Occupied,155549,467067,60000,8000,0,0,0,0,5000,0,11
39045,299,2,Residential,Owner Occupied,980968,2945559,930000,172410,116471,0,0,0,0,0,132
39045,314,3,Multi-Family,Rental,727935,2185770,0,0,0,0,0,0,0,0,1
39045,315,3,Multi-Family,Rental,828530,2487828,0,0,0,0,0,0,0,0,9
39045,390,3,Multi-Family,NA,1820,5465,0,0,0,0,0,0,0,0,1
39045,517,5A,Commercial,NA,2666062,8005385,0,0,0,0,0,0,0,0,5
39045,523,5A,Commercial,NA,120203,360934,0,0,0,0,0,0,0,0,1
39045,531,5A,Commercial,NA,3904415,11723787,0,0,0,0,0,0,0,0,1
39045,580,5B,Industrial,NA,44234,132822,0,0,0,0,0,0,0,0,2
39045,590,5A,Commercial,NA,205772,617871,0,0,0,0,0,0,0,0,7
39045,593,5B,Industrial,NA,1645553,4941103,0,0,0,0,0,0,0,0,12
39048,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,19
39048,100,1,Vacant,Nonresidential,5243,15743,0,0,0,0,0,0,0,0,1
39048,201,2,Residential,NA,2741,8230,0,0,0,0,0,0,0,0,1
39048,202,2,Residential,Owner Occupied,9830,29517,10000,8000,2000,0,0,0,0,0,1
39048,203,2,Residential,Owner Occupied,86807,260655,40000,8000,2000,0,0,0,0,0,6
39048,205,2,Residential,Owner Occupied,88039,264355,40000,0,0,0,0,0,0,0,5
39048,210,2,Residential,Owner Occupied,17586470,52806869,11500000,2704395,1834368,0,96000,0,0,0,1499
39048,211,2,Residential,Rental,68510,205715,0,0,0,0,0,0,0,0,2
39048,213,2,Residential,Owner Occupied,858410,2577555,590000,1076645,95185,0,0,0,0,0,96
39048,241,2,Residential,Nonresidential,315,946,0,0,0,0,0,0,0,0,1
39048,278,2,Residential,Owner Occupied,26387,79232,10000,0,0,0,0,0,0,0,1
39048,295,2,Residential,Owner Occupied,326733,981080,230000,88000,6000,0,2000,0,0,0,34
39048,517,5A,Commercial,NA,756556,2271710,0,0,0,0,0,0,0,0,5
39048,522,5A,Commercial,NA,80707,242339,0,0,0,0,0,0,0,0,1
39048,523,5A,Commercial,NA,344189,1033497,0,0,0,0,0,0,0,0,2
39048,531,5A,Commercial,NA,1020774,3065078,0,0,0,0,0,0,0,0,4
39048,590,5A,Commercial,NA,170465,511855,0,0,0,0,0,0,0,0,4
39048,597,5A,Commercial,NA,83422,250491,0,0,0,0,0,0,0,0,1
39053,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2
39055,100,1,Vacant,Nonresidential,252,757,0,0,0,0,0,0,0,0,1
39055,202,2,Residential,Owner Occupied,136501,409870,90000,16000,9839,0,0,0,0,0,11
39055,203,2,Residential,Owner Occupied,192767,578821,110000,48000,38312,0,2000,0,0,0,12
39055,204,2,Residential,Owner Occupied,20044,60186,10000,8000,0,0,0,0,0,0,1
39055,205,2,Residential,Owner Occupied,37736,113310,20000,8000,10758,0,0,0,0,0,2
39055,234,2,Residential,Owner Occupied,107589,323058,40000,8000,0,0,0,0,0,0,5
39055,299,2,Residential,Owner Occupied,1304408,3916752,950000,196833,195639,0,2000,0,0,0,143
39055,315,3,Multi-Family,Rental,145600,437193,0,0,0,0,0,0,0,0,1
39055,318,3,Multi-Family,Rental,67370,202292,0,0,0,0,0,0,0,0,1
39055,390,3,Multi-Family,NA,19073,57270,0,0,0,0,0,0,0,0,2
39055,517,5A,Commercial,NA,547872,1645096,0,0,0,0,0,0,0,0,4
39055,523,5A,Commercial,NA,208139,624979,0,0,0,0,0,0,0,0,1
39055,592,5A,Commercial,NA,420546,1262773,0,0,0,0,0,0,0,0,1
39055,597,5A,Commercial,NA,2374996,7131400,0,0,0,0,0,0,0,0,2
39061,100,1,Vacant,Nonresidential,134428,403647,0,0,0,0,0,0,0,0,1
39061,915,9,Multi-Family Incentive,Rental,251997,756671,0,0,0,0,0,0,0,0,1
39068,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,6
39068,100,1,Vacant,Nonresidential,2387,7167,0,0,0,0,0,0,0,0,1
39068,202,2,Residential,Owner Occupied,690852,2074422,450000,88000,41274,0,4000,0,0,0,54
39068,203,2,Residential,Owner Occupied,7529341,22608346,3960000,1168000,1277113,0,34000,0,0,0,456
39068,204,2,Residential,Owner Occupied,702192,2108473,310000,120000,47262,0,6000,0,0,0,39
39068,205,2,Residential,Owner Occupied,202584,608299,80000,8000,0,0,0,0,0,0,9
39068,206,2,Residential,Owner Occupied,103983,312230,30000,0,0,0,0,0,0,0,4
39068,207,2,Residential,Owner Occupied,192307,577441,70000,32000,49063,0,0,0,0,0,8
39068,211,2,Residential,Rental,369460,1109378,10000,0,0,0,0,0,0,0,6
39068,212,2,Residential,Rental,48533,145730,10000,0,0,0,0,0,0,0,1
39068,234,2,Residential,Owner Occupied,68733,206385,10000,8000,0,0,0,0,0,0,3
39068,278,2,Residential,Owner Occupied,269220,808386,100000,24000,18092,0,2000,0,0,0,11
39068,315,3,Multi-Family,Rental,355805,1068375,0,0,0,0,0,0,0,0,4
39068,517,5A,Commercial,NA,841483,2526721,0,0,0,0,0,0,0,0,8
39068,522,5A,Commercial,NA,74501,223704,0,0,0,0,0,0,0,0,1
39068,528,5A,Commercial,NA,239854,720210,0,0,0,0,0,0,0,0,1
39068,590,5A,Commercial,NA,153173,459932,0,0,0,0,0,0,0,0,7
39073,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,70
39073,100,1,Vacant,Nonresidential,165515,496994,0,0,0,0,0,0,0,0,66
39073,201,2,Residential,NA,13835,41542,0,0,0,0,0,0,0,0,2
39073,202,2,Residential,Owner Occupied,281959,846638,100000,48000,51610,0,2000,0,0,0,16
39073,203,2,Residential,Owner Occupied,7833806,23522567,3230000,1328000,1063245,0,18000,0,0,0,374
39073,204,2,Residential,Owner Occupied,11315203,33976152,3170000,1328000,799439,0,12000,0,5000,0,356
39073,205,2,Residential,Owner Occupied,1440762,4326180,510000,200000,172831,0,4000,0,0,0,58
39073,206,2,Residential,Owner Occupied,1540360,4625240,430000,120000,0,0,0,0,2500,0,49
39073,207,2,Residential,Owner Occupied,706472,2121325,220000,80000,60887,0,0,0,0,0,27
39073,208,2,Residential,Owner Occupied,4208162,12635846,740000,208000,66602,0,0,5000,0,0,92
39073,209,2,Residential,Owner Occupied,526302,1580328,30000,24000,0,0,0,0,0,0,8
39073,212,2,Residential,Rental,41609,124939,10000,8000,2000,0,0,0,0,0,1
39073,234,2,Residential,Owner Occupied,10979455,32968015,3752500,1352000,1040878,0,18000,0,2500,0,422
39073,241,2,Residential,Nonresidential,58615,176004,0,0,0,0,0,0,0,0,13
39073,278,2,Residential,Owner Occupied,11148591,33475875,2760000,912000,266414,0,4000,0,0,0,307
39073,290,2,Residential,NA,24569,73773,0,0,0,0,0,0,0,0,3
39073,295,2,Residential,Owner Occupied,4609316,13840386,1520000,960000,414042,0,10000,0,2500,0,168
39073,299,2,Residential,Owner Occupied,14535430,43645543,5900000,2840000,1020485,0,24000,0,12500,0,696
39073,517,5A,Commercial,NA,5090281,15284586,0,0,0,0,0,0,0,0,30
39073,522,5A,Commercial,NA,82467,247624,0,0,0,0,0,0,0,0,1
39073,523,5A,Commercial,NA,910277,2733289,0,0,0,0,0,0,0,0,5
39073,528,5A,Commercial,NA,1119016,3360070,0,0,0,0,0,0,0,0,5
39073,530,5A,Commercial,NA,1127816,3386493,0,0,0,0,0,0,0,0,1
39073,531,5A,Commercial,NA,872184,2618907,0,0,0,0,0,0,0,0,1
39073,590,5A,Commercial,NA,126364,379433,0,0,0,0,0,0,0,0,7
39073,592,5A,Commercial,NA,1953686,5866334,0,0,0,0,0,0,0,0,20
39073,597,5A,Commercial,NA,2400592,7208257,0,0,0,0,0,0,0,0,3
39073,599,5A,Commercial,NA,741904,2227714,0,0,0,0,0,0,0,0,17
39075,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1
39076,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1
39077,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2
39077,100,1,Vacant,Nonresidential,16377,49175,0,0,0,0,0,0,0,0,2
39077,202,2,Residential,Owner Occupied,203313,610487,120000,32000,24964,0,2000,0,0,0,16
39077,203,2,Residential,Owner Occupied,3092858,9286927,1450000,440000,478528,0,8000,0,0,0,170
39077,204,2,Residential,Owner Occupied,454099,1363523,210000,48000,6036,0,2000,0,0,0,23
39077,205,2,Residential,Owner Occupied,208460,625942,90000,24000,6230,0,0,0,0,0,10
39077,206,2,Residential,Owner Occupied,134373,403481,30000,8000,27776,0,0,0,0,0,5
39077,207,2,Residential,Owner Occupied,203051,609701,80000,32000,18445,0,0,0,0,0,8
39077,208,2,Residential,Owner Occupied,40184,120660,10000,8000,30126,0,0,0,0,0,1
39077,234,2,Residential,Owner Occupied,626097,1879981,280000,112000,138934,0,0,0,0,0,31
39077,278,2,Residential,Owner Occupied,283423,851033,90000,0,0,0,2000,0,0,0,10
39077,517,5A,Commercial,NA,442897,1329887,0,0,0,0,0,0,0,0,2
39077,523,5A,Commercial,NA,178894,537165,0,0,0,0,0,0,0,0,2
39078,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,4
39078,241,2,Residential,Nonresidential,2507,7528,0,0,0,0,0,0,0,0,1
39079,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,7
39079,211,2,Residential,Rental,550218,1652140,20000,8000,0,0,0,0,0,0,13
39079,290,2,Residential,NA,80411,241450,0,0,0,0,0,0,0,0,2
39079,295,2,Residential,Owner Occupied,65475,196601,40000,0,0,0,0,0,0,0,6
39079,299,2,Residential,Owner Occupied,2207696,6629039,2219619,437700,223637,0,16000,0,0,0,349
39079,314,3,Multi-Family,Rental,110932,333095,0,0,0,0,0,0,0,0,2
39079,315,3,Multi-Family,Rental,839179,2519803,0,0,0,0,0,0,0,0,10
39079,528,5A,Commercial,NA,216801,650988,0,0,0,0,0,0,0,0,1
39079,590,5A,Commercial,NA,27752,83331,0,0,0,0,0,0,0,0,1
39081,517,5A,Commercial,NA,174709,524599,0,0,0,0,0,0,0,0,1
39081,531,5A,Commercial,NA,3559626,10688489,0,0,0,0,0,0,0,0,1
39081,590,5A,Commercial,NA,93494,280734,0,0,0,0,0,0,0,0,1
39082,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,14
39082,100,1,Vacant,Nonresidential,68,204,0,0,0,0,0,0,0,0,7
39082,295,2,Residential,Owner Occupied,866771,2602648,482000,89600,40185,0,0,0,4000,0,78
39082,397,3,Multi-Family,Rental,288790,867150,0,0,0,0,0,0,0,0,1
39084,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,6
39084,203,2,Residential,Owner Occupied,14700,44140,10000,0,0,0,0,0,0,0,1
39084,290,2,Residential,NA,6,18,0,0,0,0,0,0,0,0,3
39084,299,2,Residential,Owner Occupied,324411,974113,240000,39941,7795,0,4000,0,0,0,60
39084,314,3,Multi-Family,Rental,58675,176183,0,0,0,0,0,0,0,0,1
39084,315,3,Multi-Family,Rental,327694,983967,0,0,0,0,0,0,0,0,5
39085,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2
39085,212,2,Residential,Rental,154933,465217,0,0,0,0,0,0,0,0,3
39085,517,5A,Commercial,NA,1154176,3465643,0,0,0,0,0,0,0,0,11
39085,592,5A,Commercial,NA,203482,610995,0,0,0,0,0,0,0,0,2
39085,597,5A,Commercial,NA,1,3,0,0,0,0,0,0,0,0,1
39087,203,2,Residential,Owner Occupied,16474,49466,10000,0,0,0,0,0,0,0,1
39087,517,5A,Commercial,NA,41032,123207,0,0,0,0,0,0,0,0,1
39094,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1
39094,100,1,Vacant,Nonresidential,10,30,0,0,0,0,0,0,0,0,10
39094,211,2,Residential,Rental,1570356,4715307,50000,8000,0,0,0,0,0,0,50
39094,241,2,Residential,Nonresidential,231,694,0,0,0,0,0,0,0,0,2
39094,290,2,Residential,NA,144252,433146,0,0,0,0,0,0,0,0,2
39094,295,2,Residential,Owner Occupied,401682,1206131,170000,40000,58174,0,4000,0,0,0,23
39094,297,2,Residential,NA,5,15,0,0,0,0,0,0,0,0,1
39094,299,2,Residential,Owner Occupied,2607555,7829718,1471366,534534,300590,0,16000,0,0,0,419
39094,399,3,Multi-Family,Rental,93181,279795,0,0,0,0,0,0,0,0,17
39097,201,2,Residential,NA,971,2916,0,0,0,0,0,0,0,0,1
39097,202,2,Residential,Owner Occupied,2476,7435,0,0,0,0,0,0,0,0,1
39097,522,5A,Commercial,NA,25570,76779,0,0,0,0,0,0,0,0,2
39097,580,5B,Industrial,NA,13706,41156,0,0,0,0,0,0,0,0,5
39097,590,5A,Commercial,NA,8373,25141,0,0,0,0,0,0,0,0,2
39104,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,14
39104,100,1,Vacant,Nonresidential,387961,1164929,0,0,0,0,0,0,0,0,7
39104,203,2,Residential,Owner Occupied,78942,237039,30000,16000,4000,0,0,0,0,0,4
39104,204,2,Residential,Owner Occupied,189285,568366,50000,16000,2000,0,0,0,0,0,7
39104,207,2,Residential,Owner Occupied,195319,586484,80000,24000,2000,0,0,0,0,0,9
39104,234,2,Residential,Owner Occupied,3305382,9925068,1410000,456000,356377,0,6000,0,2500,0,154
39104,278,2,Residential,Owner Occupied,1289856,3873052,460000,144000,106662,0,0,0,0,0,51
39104,299,2,Residential,Owner Occupied,240362,721744,190000,48000,23615,0,2000,0,0,0,41
39104,522,5A,Commercial,NA,500978,1504287,0,0,0,0,0,0,0,0,1
39104,580,5B,Industrial,NA,8477,25454,0,0,0,0,0,0,0,0,1
39104,589,5B,Industrial,NA,1358344,4078701,0,0,0,0,0,0,0,0,32
39104,593,5B,Industrial,NA,3699012,11107024,0,0,0,0,0,0,0,0,6
39104,599,5A,Commercial,NA,268125,805099,0,0,0,0,0,0,0,0,7
39104,663,6B,Industrial Incentive,NA,85000,255230,0,0,0,0,0,0,0,0,1
39104,670,6B,Industrial Incentive,NA,86954,261097,0,0,0,0,0,0,0,0,1
39133,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1
39135,593,5B,Industrial,NA,852045,2558436,0,0,0,0,0,0,0,0,2
39137,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2
39137,100,1,Vacant,Nonresidential,49314,148075,0,0,0,0,0,0,0,0,2
39137,204,2,Residential,Owner Occupied,312002,936847,120000,96000,37462,0,0,0,0,0,13
39137,234,2,Residential,Owner Occupied,86383,259381,40000,16000,0,0,0,0,0,0,4
39137,278,2,Residential,Owner Occupied,243217,730308,60000,8000,0,0,0,0,0,0,7
39137,295,2,Residential,Owner Occupied,1149087,3450364,510000,344000,106196,0,2000,0,0,0,55
39137,299,2,Residential,Owner Occupied,1022652,3070725,450000,232000,160884,0,6000,0,0,0,148
39137,597,5A,Commercial,NA,350000,1050945,0,0,0,0,0,0,0,0,1
39142,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,13
39142,203,2,Residential,Owner Occupied,29924,89852,10000,8000,2000,0,2000,0,0,0,2
39142,211,2,Residential,Rental,116848,350860,0,0,0,0,0,0,0,0,3
39142,212,2,Residential,Rental,240407,721871,10000,0,0,0,0,0,0,0,8
39142,290,2,Residential,NA,6545,19653,0,0,0,0,0,0,0,0,1
39142,517,5A,Commercial,NA,7155092,21484591,0,0,0,0,0,0,0,0,89
39142,522,5A,Commercial,NA,177818,533934,0,0,0,0,0,0,0,0,6
39142,523,5A,Commercial,NA,206597,620349,0,0,0,0,0,0,0,0,4
39142,528,5A,Commercial,NA,702266,2108694,0,0,0,0,0,0,0,0,7
39142,530,5A,Commercial,NA,556374,1670624,0,0,0,0,0,0,0,0,1
39142,580,5B,Industrial,NA,32422,97353,0,0,0,0,0,0,0,0,3
39142,590,5A,Commercial,NA,547705,1644592,0,0,0,0,0,0,0,0,42
39142,592,5A,Commercial,NA,729930,2191762,0,0,0,0,0,0,0,0,7
39142,593,5B,Industrial,NA,252337,757693,0,0,0,0,0,0,0,0,5
39142,597,5A,Commercial,NA,517510,1553928,0,0,0,0,0,0,0,0,4
39143,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1
39143,517,5A,Commercial,NA,2010706,6037547,0,0,0,0,0,0,0,0,2
39143,530,5A,Commercial,NA,1170428,3514444,0,0,0,0,0,0,0,0,1
39144,517,5A,Commercial,NA,6475789,19444852,0,0,0,0,0,0,0,0,3
39144,528,5A,Commercial,NA,309533,929435,0,0,0,0,0,0,0,0,1
39144,580,5B,Industrial,NA,88506,265757,0,0,0,0,0,0,0,0,1
39144,593,5B,Industrial,NA,301519,905371,0,0,0,0,0,0,0,0,1
39145,529,5A,Commercial,NA,184968,555403,0,0,0,0,0,0,0,0,1
39145,590,5A,Commercial,NA,122820,368792,0,0,0,0,0,0,0,0,2
39146,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2
39146,517,5A,Commercial,NA,622574,1869404,0,0,0,0,0,0,0,0,5
39146,590,5A,Commercial,NA,34577,103824,0,0,0,0,0,0,0,0,1
39146,597,5A,Commercial,NA,1371921,4119467,0,0,0,0,0,0,0,0,2
39148,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1
39148,299,2,Residential,Owner Occupied,774357,2325159,224204,16000,2000,0,2000,0,0,0,135
39148,517,5A,Commercial,NA,329432,989186,0,0,0,0,0,0,0,0,6
39148,597,5A,Commercial,NA,417816,1254576,0,0,0,0,0,0,0,0,1
39149,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2
39149,299,2,Residential,Owner Occupied,1399726,4202978,386056,96000,13548,0,0,0,0,0,165
39149,517,5A,Commercial,NA,357429,1073252,0,0,0,0,0,0,0,0,1
39151,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1
39152,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2
39152,100,1,Vacant,Nonresidential,28241,84799,0,0,0,0,0,0,0,0,2
39153,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2
39153,590,5A,Commercial,NA,51949,155987,0,0,0,0,0,0,0,0,1
39153,767,7B,Commercial Incentive,NA,1512310,4541013,0,0,0,0,0,0,0,0,1
39154,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1
39155,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1
39156,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,9
39156,100,1,Vacant,Nonresidential,4856,14581,0,0,0,0,0,0,0,0,1
39156,202,2,Residential,Owner Occupied,28039,84193,0,0,0,0,0,0,0,0,2
39156,205,2,Residential,Owner Occupied,12763,38323,0,0,0,0,0,0,0,0,1
39156,212,2,Residential,Rental,98596,296054,0,0,0,0,0,0,0,0,1
39156,315,3,Multi-Family,Rental,78616,236060,0,0,0,0,0,0,0,0,1
39156,399,3,Multi-Family,Rental,47850,143678,0,0,0,0,0,0,0,0,8
39156,517,5A,Commercial,NA,94255,283019,0,0,0,0,0,0,0,0,1
39156,522,5A,Commercial,NA,313172,940362,0,0,0,0,0,0,0,0,3
39156,590,5A,Commercial,NA,29746,89319,0,0,0,0,0,0,0,0,2
39157,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1
39158,590,5A,Commercial,NA,112033,336401,0,0,0,0,0,0,0,0,1
39158,592,5A,Commercial,NA,4500008,13512174,0,0,0,0,0,0,0,0,1
39159,593,5B,Industrial,NA,239420,718906,0,0,0,0,0,0,0,0,1
39160,100,1,Vacant,Nonresidential,18724,56224,0,0,0,0,0,0,0,0,24
39160,295,2,Residential,Owner Occupied,234812,705068,110000,0,0,0,0,0,2500,0,12
39160,299,2,Residential,Owner Occupied,51488,154604,10000,0,0,0,0,0,0,0,5
39160,522,5A,Commercial,NA,49712,149270,0,0,0,0,0,0,0,0,1
39160,593,5B,Industrial,NA,194648,584470,0,0,0,0,0,0,0,0,1
39161,100,1,Vacant,Nonresidential,31963,95975,0,0,0,0,0,0,0,0,1
39161,202,2,Residential,Owner Occupied,11851,35585,10000,0,0,0,0,0,0,0,1
