tax_code,major_class_code,major_class_type,av,eav,pins_in_majorclass,parcel_count_in_majorclass,final_tax_to_dist,final_tax_to_tif,tax_amt_exe,tax_amt_pre_exe,tax_amt_post_exe,rpm_tif_to_cps,rpm_tif_to_rpm,rpm_tif_to_dist,tif_share,total_bill
73102,2,Residential,5046720,15153784,112,45,296702.67,682489.81,80057.09516916849,1059249.67,979192.4800000001,0,0,0,0.696992413981,979192.48
73102,3,Multi-Family,1267408,3805647,4,4,80604.45999999999,185410.26,0,266014.72,266014.72,0,0,0,0.696992413981,266014.72
73102,5A,Commercial,4301191,12915184,39,39,273546.57,629224.72,0,902771.29,902771.29,0,0,0,0.696992413981,902771.29
73102,NA,NA,0,0,23,23,0,0,0,0,0,0,0,0,0.696992413981,0
73103,1,Vacant,495,1486,1,1,103.86,0,0,103.86,103.86,0,0,0,0,103.86
73103,2,Residential,2619191,7864650,65,23,525957.39,0,23781.586532315745,549738.98,525957.39,0,0,0,0,525957.39
73103,3,Multi-Family,2759490,8285919,11,11,579185.6799999999,0,0,579185.6799999999,579185.6799999999,0,0,0,0,579185.6799999999
73103,4,Not For Profit,41472,124528,1,1,8704.52,0,0,8704.52,8704.52,0,0,0,0,8704.52
73103,5A,Commercial,5299594,15913092,32,32,1112325.07,0,0,1112325.07,1112325.07,0,0,0,0,1112325.07
73103,5B,Industrial,50358,151210,1,1,10569.57,0,0,10569.57,10569.57,0,0,0,0,10569.57
73103,NA,NA,0,0,21,21,0,0,0,0,0,0,0,0,0,0
73104,NA,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0
73105,1,Vacant,3408703,10235315,104,104,483410.31999999995,202048.7,0,685459.02,685459.02,117242.36830072539,84806.53529299964,21201.63382324991,0.32569494441400004,685459.02
73105,2,Residential,1459874066,4383563448,37307,9205,193050288.23,80688399.68,19828562.707504477,293567250.89,273738687.91,46820847.24204453,33867567.60061138,8466891.900152845,0.32569494441400004,273738687.90999997
73105,3,Multi-Family,187290376,562376807,788,788,26560848.1,11101526.48,0,37662374.58,37662374.58,6441852.631231314,4659673.891280828,1164918.472820207,0.32569494441400004,37662374.58
73105,4,Not For Profit,2509894,7536456,12,12,355944,148772.47999999998,0,504716.48,504716.48,86327.7799387711,62444.660767726935,15611.165191931734,0.32569494441400004,504716.48
73105,5A,Commercial,63145069,189605701,235,198,8955006.67,3742887.03,0,12697893.700000001,12697893.700000001,2171874.7385056815,1571012.03543256,392753.00885814,0.32569494441400004,12697893.7
73105,5B,Industrial,856631,2572206,13,13,121484.34,50776.340000000004,0,172260.68,172260.68,29463.832992223808,21312.47968407523,5328.119921018808,0.32569494441400004,172260.68
73105,9,Multi-Family Incentive,1069459,3211264,8,8,151666.82,63391.53,0,215058.35,215058.35,36784.037471483425,26607.503902026518,6651.875975506629,0.32569494441400004,215058.35
73105,NA,NA,0,0,548,518,0,0,0,0,0,0,0,0,0.32569494441400004,0
73106,2,Residential,143481,430830,2,2,21532.79,6650.219999999999,669.6999996161351,28852.71,28183.010000000002,3858.910110092418,2791.318541132208,697.8296352830521,0.260726525893,28183.010000000002
73106,5A,Commercial,68381,205328,1,1,10506.08,3244.73,0,13750.810000000001,13750.810000000001,1882.8059788844387,1361.9159525042278,340.47898812605695,0.260726525893,13750.81
73107,1,Vacant,44548,133764,2,2,6458.27,3222.21,0,9680.48,9680.48,1745.3422120849543,1476.8661382894495,369.2165345723624,0.370996570929,9680.48
73107,2,Residential,20164283,60547298,397,62,2723449.71,1358803.27,299555.0555387071,4381808.05,4082252.98,736009.8307525656,622793.6211937008,155698.4052984252,0.370996570929,4082252.98
73107,3,Multi-Family,15445834,46379203,23,23,2239243.26,1117219.6700000002,0,3356462.9299999997,3356462.9299999997,605153.5084032349,512066.18326165556,128016.54581541389,0.370996570929,3356462.9299999997
73107,5A,Commercial,13897636,41730436,53,53,2014795.1900000002,1005236.38,0,3020031.57,3020031.57,544496.6139024302,460739.7941319153,115184.94853297883,0.370996570929,3020031.5700000003
73107,5B,Industrial,242499,728152,2,2,35156.03,17540.33,0,52696.36,52696.36,9500.890609889706,8039.42260044033,2009.855650110083,0.370996570929,52696.36
73107,9,Multi-Family Incentive,431730,1296355,2,2,62589.55,31227.64,0,93817.19,93817.19,16914.77095414633,14312.867864038515,3578.216966009629,0.370996570929,93817.19
73107,NA,NA,0,0,15,15,0,0,0,0,0,0,0,0,0.370996570929,0
73108,NA,NA,0,0,5,5,0,0,0,0,0,0,0,0,0,0
73109,2,Residential,1337895,4017298,18,18,218868.77000000002,67532.71,714.699824848513,287116.18,286401.48,36989.97658333932,30542.746709357427,7635.686677339357,0.26245817574,286401.48000000004
73109,3,Multi-Family,675965,2029720,5,5,110858.34,34205.689999999995,0,145064.03,145064.03,18735.6401677283,15470.080409251472,3867.520102312868,0.26245817574,145064.03
73109,5A,Commercial,3050257,9159007,18,18,500242.42000000004,154351.62,0,654594.04,654594.04,84543.6211125497,69807.94918090152,17451.98729522538,0.26245817574,654594.04
73109,NA,NA,0,0,1,1,0,0,0,0,0,0,0,0,0.26245817574,0
73110,2,Residential,3497066,10500619,122,6,491649.24,209425.18000000002,25463.164993477065,726537.51,701074.4199999999,118063.00281438565,91362.02944063439,22840.507360158594,0.331299407009,701074.42
73110,5A,Commercial,12092096,36308937,27,27,1761766.14,750449.22,0,2512215.36,2512215.36,423064.4859614516,327384.77846835984,81846.19461708998,0.331299407009,2512215.36
73110,NA,NA,0,0,1,1,0,0,0,0,0,0,0,0,0.331299407009,0
73111,1,Vacant,77768,233514,1,1,10689.79,5936.41,0,16626.2,16626.2,3262.548201511781,2673.860810701333,668.4652026753332,0.397256992872,16626.2
73111,2,Residential,8092024,24297995,572,19,1021743.8300000001,567407.1699999999,140865.77887034643,1730016.76,1589151,311838.0469969475,255570.64038606736,63892.66009651684,0.397256992872,1589151
73111,3,Multi-Family,1691481,5079011,4,4,232506.62,129118.93,0,361625.55,361625.55,70961.54189010168,58157.38931886512,14539.34732971628,0.397256992872,361625.55
73111,5A,Commercial,13066544,39234911,53,52,1796093.26,997432.45,0,2793525.71,2793525.71,548171.6977443686,449260.7402566801,112315.18506417003,0.397256992872,2793525.71
73111,NA,NA,0,0,7,7,0,0,0,0,0,0,0,0,0.397256992872,0
73112,2,Residential,300626,902690,7,7,53002.23,10557.300000000001,711.9999821595188,64271.53,63559.53,5802.1115020826755,4755.190607620602,1188.7976519051506,0.184804698235,63559.530000000006
73112,3,Multi-Family,1700000,5104590,1,1,303077.91000000003,60368.88,0,363446.79,363446.79,33177.69657286684,27191.182222050058,6797.7955555125145,0.184804698235,363446.79000000004
73112,5A,Commercial,789896,2371820,2,2,140823.53,28050.059999999998,0,168873.59,168873.59,15415.837702654408,12634.236109725363,3158.5590274313404,0.184804698235,168873.59
73112,NA,NA,0,0,9,9,0,0,0,0,0,0,0,0,0.184804698235,0
73113,5A,Commercial,521652,1566364,1,1,71830.17,36577.869999999995,0,108408.04,108408.04,20615.421471711245,15962.442818380981,3990.6107045952454,0.374220168492,108408.04
73114,1,Vacant,290264,871573,21,6,38498.99,22031.61,0,60530.6,60530.6,12379.02422818353,9652.611291590143,2413.152822897536,0.403841831118,60530.6
73114,2,Residential,27412861,82312636,1313,78,3352733.04,1918649.89,445225.46248601924,5716608.42,5271382.93,1078042.7916872306,840609.71463051,210152.4286576275,0.403841831118,5271382.93
73114,3,Multi-Family,19557611,58725642,61,61,2594024.68,1484471.1300000001,0,4078495.81,4078495.81,834087.1963359856,650384.015825204,162596.003956301,0.403841831118,4078495.8100000005
73114,5A,Commercial,43652774,131076184,71,68,5789887.04,3313353.56,0,9103240.6,9103240.6,1861690.3837461378,1451663.1754124665,362915.79385311663,0.403841831118,9103240.6
73114,9,Multi-Family Incentive,1225196,3678894,13,13,162503.74,92995.42,0,255499.16,255499.16,52251.75848117382,40743.59211386963,10185.898028467407,0.403841831118,255499.15999999997
73114,NA,NA,0,0,50,50,0,0,0,0,0,0,0,0,0.403841831118,0
73115,1,Vacant,88951,267094,3,3,12162.43,6213.630000000001,0,18376.06,18376.06,3520.5480821796523,2693.114161773057,673.2785404432643,0.374777878631,18376.06
73115,2,Residential,22472678,67478736,519,132,2975747.27,1520284.73,146505.19639006618,4642537.23,4496032,861365.1041092784,658918.584886251,164729.64622156275,0.374777878631,4496032
73115,3,Multi-Family,608840,1828164,3,3,83247.29000000001,42530.39,0,125777.68,125777.68,24096.91577547124,18433.421051246012,4608.355262811503,0.374777878631,125777.68000000001
73115,5A,Commercial,12686780,38094590,75,50,1734676.5999999999,886231.34,0,2620907.94,2620907.94,502122.4583363585,384108.68760318856,96027.17190079716,0.374777878631,2620907.94
73115,NA,NA,0,0,5,5,0,0,0,0,0,0,0,0,0.374777878631,0
73116,1,Vacant,561633,1686415,4,4,85574.03,34178.33,0,119752.36,119752.36,18828.5480760788,15349.7903973499,3837.447599337475,0.317453335139,119752.36
73116,2,Residential,19493272,58532393,633,63,2837010.87,1133105.3900000001,186268.53192495907,4156384.75,3970116.26,624217.5508610617,508887.2774124092,127221.8193531023,0.317453335139,3970116.2600000002
73116,3,Multi-Family,15671786,47057669,62,62,2387854.08,953710.96,0,3341565.04,3341565.04,525391.0487023736,428319.9342636098,107079.98356590244,0.317453335139,3341565.04
73116,5A,Commercial,67323872,202153388,191,184,10257898.24,4097013.67,0,14354911.91,14354911.91,2257008.956026513,1840004.5643436315,460001.1410859079,0.317453335139,14354911.91
73116,9,Multi-Family Incentive,1549196,4651771,2,2,236045.47,94276.78,0,330322.25,330322.25,51936.24881149332,42340.52089730017,10585.130224325043,0.317453335139,330322.25
73116,NA,NA,0,0,30,30,0,0,0,0,0,0,0,0,0.317453335139,0
73117,1,Vacant,482512,1448839,12,12,62269.57,38381.259999999995,0,100650.83,100650.83,21559.96238384994,16821.30651465566,4205.326628663915,0.423112214049,100650.82999999999
73117,2,Residential,60513758,181704677,1185,304,7531625.680000001,4642291.34,449105.55061832047,12623022.63,12173917.020000001,2607720.105391188,2034570.302871853,508642.5757179633,0.423112214049,12173917.02
73117,3,Multi-Family,26211164,78704260,79,79,3382625.99,2084958.8800000001,0,5467584.87,5467584.87,1171186.806186368,913772.1069281169,228443.02673202922,0.423112214049,5467584.87
73117,5A,Commercial,78582290,235959043,195,179,10141270.42,6250804.21,0,16392074.63,16392074.63,3511272.707995164,2739531.4252484627,684882.8563121157,0.423112214049,16392074.629999999
73117,5B,Industrial,619897,1861365,7,7,79999.46,49309.56,0,129309.01999999999,129309.01999999999,27698.70459182999,21610.81692550115,5402.704231375287,0.423112214049,129309.02
73117,7A,Commercial Incentive,10357404,31100177,1,1,1336652.75,823876.52,0,2160529.27,2160529.27,462797.2744030702,361079.23883543967,90269.8097088599,0.423112214049,2160529.27
73117,9,Multi-Family Incentive,229761,689903,1,1,29651.31,18276.25,0,47927.56,47927.56,10266.34743846336,8009.910869682346,2002.4777174205865,0.423112214049,47927.56
73117,NA,NA,0,0,69,69,0,0,0,0,0,0,0,0,0.423112214049,0
73118,2,Residential,98295,295150,2,2,14473.1,6541.6,0,21014.699999999997,21014.699999999997,3595.150464071102,2946.449014914184,736.6122537285459,0.34633907373,21014.7
73118,5A,Commercial,375539,1127632,3,3,55295.01,24992.4,0,80287.41,80287.41,13735.400425443468,11257.013428909819,2814.2533572274547,0.34633907373,80287.41
73118,NA,NA,0,0,3,3,0,0,0,0,0,0,0,0,0.34633907373,0
73119,1,Vacant,180078,540721,5,5,23420.69,14159.419999999998,0,37580.11,37580.11,7950.756116669496,6208.687492835095,1552.1718732087738,0.418083275507,37580.11
73119,2,Residential,13264431,39829128,255,77,1682994.48,1017488.59,67641.42688619689,2768124.5,2700483.07,571336.3342141606,446152.3785141108,111538.0946285277,0.418083275507,2700483.07
73119,3,Multi-Family,8195452,24608483,18,18,1065886.17,644403.32,0,1710289.4899999998,1710289.4899999998,361842.86378866516,282560.4546045851,70640.11365114627,0.418083275507,1710289.4899999998
73119,5A,Commercial,9564062,28718011,69,64,1243885.16,752016.48,0,1995901.6400000001,1995901.6400000001,422269.3114123583,329747.0270629079,82436.75676572697,0.418083275507,1995901.64
73119,NA,NA,0,0,7,7,0,0,0,0,0,0,0,0,0.418083275507,0
73120,9,Multi-Family Incentive,417635,1254033,1,1,84258.48,0,0,84258.48,84258.48,0,0,0,0,84258.48
73120,NA,NA,0,0,2,2,0,0,0,0,0,0,0,0,0,0
73121,1,Vacant,2,6,1,1,0,0.39999999999999997,0,0.39999999999999997,0.39999999999999997,0,0,0,1,0.39999999999999997
73121,3,Multi-Family,536353,1610507,1,1,0,108209.97,0,108209.97,108209.97,0,0,0,1,108209.97
73121,9,Multi-Family Incentive,558747,1677749,2,2,0,112727.92,0,112727.92,112727.92,0,0,0,1,112727.92
73121,NA,NA,0,0,4,4,0,0,0,0,0,0,0,0,1,0
74001,1,Vacant,920336,2763494,60,60,185071.11000000002,0,0,185071.11000000002,185071.11000000002,0,0,0,0,185071.11000000002
74001,2,Residential,383738481,1152251541,6616,1543,74301538.42,0,2864743.5427579596,77166281.3,74301538.42,0,0,0,0,74301538.42
74001,3,Multi-Family,51250426,153889654,95,95,10305990.06,0,0,10305990.06,10305990.06,0,0,0,0,10305990.06
74001,5A,Commercial,77855148,233775653,133,125,15655955.44,0,0,15655955.44,15655955.44,0,0,0,0,15655955.44
74001,5B,Industrial,12224598,36706803,23,23,2458254.5100000002,0,0,2458254.5100000002,2458254.5100000002,0,0,0,0,2458254.5100000002
74001,6B,Industrial Incentive,570955,1714407,1,1,114813.84,0,0,114813.84,114813.84,0,0,0,0,114813.84
74001,9,Multi-Family Incentive,3629806,10899218,4,4,729920.57,0,0,729920.57,729920.57,0,0,0,0,729920.57
74001,NA,NA,0,0,121,119,0,0,0,0,0,0,0,0,0,0
74002,1,Vacant,2665587,8003963,77,77,536025.26,0,0,536025.26,536025.26,0,0,0,0,536025.26
74002,2,Residential,1308789286,3929901767,32793,1155,251692296.89000002,0,11493242.050312197,263185539.15,251692296.89000002,0,0,0,0,251692296.89000002
74002,3,Multi-Family,216181140,649127108,244,244,43472042.4,0,0,43472042.4,43472042.4,0,0,0,0,43472042.4
74002,4,Not For Profit,1456398,4373126,9,9,292868.25,0,0,292868.25,292868.25,0,0,0,0,292868.25
74002,5A,Commercial,302355596,907883140,619,505,60800933.58,0,0,60800933.58,60800933.58,0,0,0,0,60800933.58
74002,5B,Industrial,1692730,5082760,7,7,340392.47000000003,0,0,340392.47000000003,340392.47000000003,0,0,0,0,340392.47000000003
74002,7A,Commercial Incentive,1495385,4490193,1,1,300708.23,0,0,300708.23,300708.23,0,0,0,0,300708.23
74002,7B,Commercial Incentive,322186,967428,1,1,64788.64,0,0,64788.64,64788.64,0,0,0,0,64788.64
74002,9,Multi-Family Incentive,8089010,24288870,12,12,1626625.65,0,0,1626625.65,1626625.65,0,0,0,0,1626625.65
74002,NA,NA,0,0,145,136,0,0,0,0,0,0,0,0,0,0
74004,1,Vacant,3454281,10372172,39,39,694624.21,0,0,694624.21,694624.21,0,0,0,0,694624.21
74004,2,Residential,814010708,2444229785,17938,182,160015253.52,0,3674806.50105364,163690060.13,160015253.52,0,0,0,0,160015253.52
74004,3,Multi-Family,344242730,1033657641,121,121,69224052.16,0,0,69224052.16,69224052.16,0,0,0,0,69224052.16
74004,4,Not For Profit,3476406,10438605,5,5,699073.39,0,0,699073.39,699073.39,0,0,0,0,699073.39
74004,5A,Commercial,1495611696,4490873255,1479,881,300753781.94,0,0,300753781.94,300753781.94,0,0,0,0,300753781.94
74004,5B,Industrial,7148751,21465554,9,9,1437548.1300000001,0,0,1437548.1300000001,1437548.1300000001,0,0,0,0,1437548.1300000001
74004,7A,Commercial Incentive,47700164,143229282,7,7,9592064.969999999,0,0,9592064.969999999,9592064.969999999,0,0,0,0,9592064.969999999
74004,NA,NA,0,0,277,254,0,0,0,0,0,0,0,0,0,0
74005,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
74006,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
74007,1,Vacant,596507,1791131,33,33,11616.54,108335.51999999999,0,119952.06000000001,119952.06000000001,0,0,0,0.903157633333,119952.06
74007,5A,Commercial,22119106,66417042,31,31,430749.95,4017199.33,0,4447949.28,4447949.28,0,0,0,0.903157633333,4447949.28
74007,5B,Industrial,23750971,71317041,35,35,462529.07,4313573.11,0,4776102.18,4776102.18,0,0,0,0.903157633333,4776102.180000001
74007,6B,Industrial Incentive,564792,1695901,1,1,10998.83,102575.66,0,113574.49,113574.49,0,0,0,0.903157633333,113574.49
74007,NA,NA,0,0,5,5,0,0,0,0,0,0,0,0,0.903157633333,0
74008,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
74009,1,Vacant,4155996,12479215,98,98,49520.5,786212.2999999999,0,835732.8,835732.8,0,0,0,0.940745975369,835732.7999999999
74009,2,Residential,118950906,357173908,3404,604,1358916.1400000001,21574783.560000002,986238.2583946987,23919937.55,22933699.7,0,0,0,0.940745975369,22933699.700000003
74009,3,Multi-Family,23904703,71778652,61,61,284835.08,4522181.13,0,4807016.21,4807016.21,0,0,0,0.940745975369,4807016.21
74009,5A,Commercial,49995243,150120713,156,152,595715.24,9457868.93,0,10053584.17,10053584.17,0,0,0,0.940745975369,10053584.17
74009,5B,Industrial,2553345,7666927,9,9,30424.2,483029.88999999996,0,513454.09,513454.09,0,0,0,0.940745975369,513454.08999999997
74009,6C,Industrial Brownfield,8824043,26495953,9,9,105142.33,1669291.63,0,1774433.96,1774433.96,0,0,0,0.940745975369,1774433.96
74009,9,Multi-Family Incentive,2908610,8733683,28,28,34657.38,550237.48,0,584894.86,584894.86,0,0,0,0.940745975369,584894.86
74009,NA,NA,0,0,582,543,0,0,0,0,0,0,0,0,0.940745975369,0
74010,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
74011,5A,Commercial,3783148,11359658,3,3,97052.04000000001,663704.27,0,760756.3099999999,760756.3099999999,0,0,0,0.8724268963890001,760756.31
74011,5B,Industrial,66856,200749,1,1,1715.1100000000001,11729.05,0,13444.16,13444.16,0,0,0,0.8724268963890001,13444.16
74012,1,Vacant,33648,101035,1,1,635.14,6131.17,0,6766.31,6766.31,0,0,0,0.906130964123,6766.31
74012,5A,Commercial,7347146,22061274,6,6,138686.22999999998,1338757.29,0,1477443.52,1477443.52,0,0,0,0.906130964123,1477443.52
74012,5B,Industrial,811558,2436865,1,1,15319.12,147877.72,0,163196.84,163196.84,0,0,0,0.906130964123,163196.84
74012,6B,Industrial Incentive,5425213,16290284,10,10,102407.36,988552.9099999999,0,1090960.27,1090960.27,0,0,0,0.906130964123,1090960.27
74012,NA,NA,0,0,2,2,0,0,0,0,0,0,0,0,0.906130964123,0
74013,3,Multi-Family,1657797,4977868,4,4,40328.590000000004,293039.2,0,333367.79,333367.79,0,0,0,0.879026723891,333367.79000000004
74013,NA,NA,0,0,37,37,0,0,0,0,0,0,0,0,0.879026723891,0
74014,2,Residential,673634,2022717,16,5,53749.85,76353.83,5357.599996929081,135461.28,130103.68,0,0,0,0.586868554653,130103.68
74014,5B,Industrial,185000,555500,1,1,15369.24,21832.57,0,37201.81,37201.81,0,0,0,0.586868554653,37201.81
74014,NA,NA,0,0,16,16,0,0,0,0,0,0,0,0,0.586868554653,0
74015,1,Vacant,364106,1093301,7,7,4673.54,68544.81,0,73218.35,73218.35,0,0,0,0.936169797482,73218.34999999999
74015,2,Residential,103532270,310876225,3789,97,1279638.93,18767936.89,771810.0291676067,20819386.64,20047575.82,0,0,0,0.936169797482,20047575.82
74015,3,Multi-Family,7104733,21333382,1,1,91193.98000000001,1337502.59,0,1428696.57,1428696.57,0,0,0,0.936169797482,1428696.57
74015,5A,Commercial,91252494,274003863,42,40,1171286.7,17178752.02,0,18350038.72,18350038.72,0,0,0,0.936169797482,18350038.72
74015,5B,Industrial,419523,1259702,4,4,5384.83,78977.47,0,84362.29999999999,84362.29999999999,0,0,0,0.936169797482,84362.3
74015,NA,NA,0,0,54,16,0,0,0,0,0,0,0,0,0.936169797482,0
74016,5A,Commercial,4514428,13555473,2,2,43983.35,863826.6900000001,0,907810.0399999999,907810.0399999999,0,0,0,0.951550049194,907810.04
74017,5A,Commercial,5715134,17160833,2,2,41613.880000000005,1107647.09,0,1149260.97,1149260.97,0,0,0,0.963790743724,1149260.9700000002
74018,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
74019,5A,Commercial,220444,661927,1,1,4991.610000000001,39337.63,0,44329.24,44329.24,0,0,0,0.8873969486059999,44329.24
74020,1,Vacant,162055,486602,4,4,33667.97,0,0,33667.97,33667.97,0,0,0,0,33667.97
74020,2,Residential,17588583,52813220,404,43,3564774.5100000002,0,89372.79069295338,3654147.3,3564774.5100000002,0,0,0,0,3564774.5100000002
74020,3,Multi-Family,4786322,14371890,8,8,994391.06,0,0,994391.06,994391.06,0,0,0,0,994391.06
74020,5A,Commercial,10436943,31339007,16,16,2168345.7600000002,0,0,2168345.7600000002,2168345.7600000002,0,0,0,0,2168345.7600000002
74020,NA,NA,0,0,9,9,0,0,0,0,0,0,0,0,0,0
74021,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
74022,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
74023,1,Vacant,136920,411130,1,1,28289.86,0,0,28289.86,28289.86,0,0,0,0,28289.86
74023,2,Residential,12584761,37788204,602,15,2489725.36,0,110480.23039299792,2600205.6,2489725.36,0,0,0,0,2489725.36
74023,3,Multi-Family,40098181,120402808,17,17,8284916.94,0,0,8284916.94,8284916.94,0,0,0,0,8284916.94
74023,5A,Commercial,20125136,60429745,55,50,4158170.5500000003,0,0,4158170.5500000003,4158170.5500000003,0,0,0,0,4158170.5500000003
74023,5B,Industrial,721100,2165247,1,1,148990.64,0,0,148990.64,148990.64,0,0,0,0,148990.64
74023,NA,NA,0,0,15,15,0,0,0,0,0,0,0,0,0,0
74024,1,Vacant,1,3,1,1,0.2,0,0,0.2,0.2,0,0,0,0,0.2
74024,2,Residential,12340964,37056209,316,47,2477992.06,0,71845.7565580351,2549837.85,2477992.06,0,0,0,0,2477992.06
74024,3,Multi-Family,6802819,20426827,21,21,1405569.87,0,0,1405569.87,1405569.87,0,0,0,0,1405569.87
74024,5A,Commercial,8144109,24454318,32,30,1682701.5599999998,0,0,1682701.5599999998,1682701.5599999998,0,0,0,0,1682701.5599999998
74025,1,Vacant,219645,659528,9,9,45837.159999999996,0,0,45837.159999999996,45837.159999999996,0,0,0,0,45837.159999999996
74025,2,Residential,8234288,24725099,87,1,1682392.99,0,36000.99781049833,1718393.99,1682392.99,0,0,0,0,1682392.99
74025,3,Multi-Family,8552624,25680965,4,4,1784826.96,0,0,1784826.96,1784826.96,0,0,0,0,1784826.96
74025,5A,Commercial,13907238,41759263,12,12,2902268.56,0,0,2902268.56,2902268.56,0,0,0,0,2902268.56
74025,NA,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0
74026,1,Vacant,2420508,7268061,71,71,362798.1,123944.09,0,486742.19,486742.19,71920.6344765001,52023.34202582374,13005.835506455935,0.281360060464,486742.18999999994
74026,2,Residential,565656234,1698495972,6041,3019,82285753.48,28111560.97,3350962.551949264,113748276.84,110397314.45,16312218.383505428,11799341.348167833,2949835.3370419582,0.281360060464,110397314.45
74026,3,Multi-Family,36602246,109905560,125,125,5486130.17,1874245.1500000001,0,7360375.319999999,7360375.319999999,1087563.1368621907,786682.006568594,196670.5016421485,0.281360060464,7360375.32
74026,4,Not For Profit,228311,685549,1,1,34220.4,11690.83,0,45911.229999999996,45911.229999999996,6783.806415458921,4907.0240266541505,1226.7560066635374,0.281360060464,45911.23
74026,5A,Commercial,124110039,372665218,420,404,18602243.6,6355145.79,0,24957389.39,24957389.39,3687683.781440585,2667463.0450827256,666865.7612706814,0.281360060464,24957389.39
74026,5B,Industrial,865510,2598869,13,13,129727.17,44319.09,0,174046.26,174046.26,25716.935381052335,18602.18468486458,4650.546171216145,0.281360060464,174046.26
74026,6C,Industrial Brownfield,1512004,4540095,2,2,226626.87,77423.29000000001,0,304050.16000000003,304050.16000000003,44926.207074593985,32497.091461675907,8124.272865418977,0.281360060464,304050.16000000003
74026,NA,NA,0,0,438,281,0,0,0,0,0,0,0,0,0.281360060464,0
74027,5A,Commercial,480758,1443572,8,8,58167.49,38508.53,0,96676.01999999999,96676.01999999999,22345.22507218959,16163.279078890311,4040.819769722578,0.4401228341920001,96676.01999999999
74028,2,Residential,5075653,15240663,122,16,668471.88,331644.49,59109.607405083414,1059225.99,1000116.37,186223.6932250515,145420.72452352635,36355.18113088158,0.367956779749,1000116.37
74028,3,Multi-Family,2223680,6677044,14,14,310171.44,153883.15,0,464054.58999999997,464054.58999999997,86407.90432001134,67475.30259530495,16868.825648826234,0.367956779749,464054.58999999997
74028,5A,Commercial,4010789,12043196,24,12,559447.32,277554.73,0,837002.0499999999,837002.0499999999,155851.47655161293,121703.28192775889,30425.82048193972,0.367956779749,837002.0499999999
74029,2,Residential,5571577,16729762,208,11,133354.15,984379.81,33441.65859338221,1151175.62,1117733.96,0,0,0,0.880692188801,1117733.96
74029,3,Multi-Family,1940495,5826724,2,2,47834.89,353101.95999999996,0,400936.85,400936.85,0,0,0,0.880692188801,400936.85
74029,5A,Commercial,1181493,3547669,1,1,29124.829999999998,214990.26,0,244115.09,244115.09,0,0,0,0.880692188801,244115.09
74029,NA,NA,0,0,6,6,0,0,0,0,0,0,0,0,0.880692188801,0
74030,1,Vacant,5621381,16879329,90,90,719213.1000000001,411195.43,0,1130408.53,1130408.53,0,0,0,0.363758212777,1130408.53
74030,3,Multi-Family,1304982,3918469,3,3,166962.50000000003,95457.38,0,262419.88,262419.88,0,0,0,0.363758212777,262419.88
74030,5A,Commercial,12503979,37545697,41,39,1599788.67,914646.5,0,2514435.17,2514435.17,0,0,0,0.363758212777,2514435.17
74030,5B,Industrial,8824601,26497630,26,26,1129040.58,645505.78,0,1774546.3599999999,1774546.3599999999,0,0,0,0.363758212777,1774546.36
74030,NA,NA,0,0,11,11,0,0,0,0,0,0,0,0,0.363758212777,0
74031,2,Residential,257280,772535,1,1,53745.26,0,0,53745.26,53745.26,0,0,0,0,53745.26
74031,3,Multi-Family,2898100,8702125,1,1,605406.82,0,0,605406.82,605406.82,0,0,0,0,605406.82
74031,5A,Commercial,21302878,63966151,19,19,4450125.03,0,0,4450125.03,4450125.03,0,0,0,0,4450125.03
74032,5A,Commercial,10425629,31305036,14,14,2177891.23,0,0,2177891.23,2177891.23,0,0,0,0,2177891.23
74033,5A,Commercial,35791127,107470017,4,4,7235956.21,0,0,7235956.21,7235956.21,0,0,0,0,7235956.21
74034,1,Vacant,5,15,5,5,0.95,0,0,0.95,0.95,0,0,0,0,0.95
74034,2,Residential,807386,2424338,1,1,163230.69,0,0,163230.69,163230.69,0,0,0,0,163230.69
74034,5A,Commercial,652296471,1958650613,117,117,131875945.03,0,0,131875945.03,131875945.03,0,0,0,0,131875945.03
74034,7A,Commercial Incentive,15883411,47693118,8,8,3211177.62,0,0,3211177.62,3211177.62,0,0,0,0,3211177.62
74034,NA,NA,0,0,3,2,0,0,0,0,0,0,0,0,0,0
74504,0,Exempt and Railroad,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,0
75001,1,Vacant,545535,1638079,89,89,109702.15000000001,0,0,109702.15000000001,109702.15000000001,0,0,0,0,109702.15000000001
75001,2,Residential,490192361,1471900471,20019,8670,85810245.05,0,12762921.390774429,98573165.89,85810245.05,0,0,0,0,85810245.05
