year,class_group,cty_mc_PC,cty_mc_parcels,cty_mc_PC_residential,cty_mc_PC_industrial,cty_mc_PC_commercial,cty_mc_PC_com_incent,cty_mc_PC_com_incent_inTIF,cty_mc_PC_ind_incent,cty_mc_PC_ind_incent_inTIF,cty_mc_PC_inTIF,cty_mc_PC_withTIFincrement,cty_mc_PC_withincents,cty_mc_PC_incents_inTIFs,cty_mc_PC_claimed_exe,cty_mc_PC_comandind,cty_mc_PC_comandind_inTIF,cty_mc_fmv_incentive,cty_mc_fmv_taxed,cty_mc_fmv_incents_inTIFs,cty_mc_fmv_inTIF,cty_mc_fmv_incents_tif_increment,cty_mc_fmv_tif_increment,cty_mc_fmv_untaxable_value,cty_mc_fmv,cty_mc_fmv_exemptions,cty_mc_fmv_abatements,cty_mc_zero_bill,cty_mc_fmv_residential,cty_mc_fmv_c2,cty_mc_fmv_industrial,cty_mc_fmv_indwithincent,cty_mc_fmv_ind_incent_inTIF,cty_mc_fmv_commercial,cty_mc_fmv_comwithincent,cty_mc_fmv_com_incent_inTIF,cty_mc_fmv_comandind,cty_mc_levy,cty_mc_current_rate_avg,cty_mc_avg_C2_bill_noexe,cty_mc_avg_C2_bill_withexe,cty_mc_av_taxed,cty_mc_av_taxed_commerc,cty_mc_av_taxed_indust,cty_mc_untaxable_value_av,cty_mc_av,cty_mc_final_tax_to_dist,cty_mc_final_tax_to_tif,cty_mc_tif_revenue_gross_bill_allocated,cty_mc_tif_revenue_to_cps_bill_allocated,cty_mc_tif_revenue_to_other_districts_bill_allocated,cty_mc_taxed_eav,cty_mc_taxed_eav_commerc,cty_mc_taxed_eav_indust,exempt_allexemptions_eav,exempt_GHE_eav,exempt_SR_eav,exempt_FR_eav,exempt_LTHO_eav,exempt_DIS_eav,exempt_VET_eav,total_value_eav,untaxable_value_eav,has_HO_exemp,has_SR_exemp,has_FR_exemp,has_LTHO_exemp,has_DI_exemp,has_VR_exemp,has_DV_exemp,has_AB_exemp,cty_mc_taxable_value_fmv,cty_mc_pct_fmv_untaxable,cty_mc_pct_fmv_taxed,cty_mc_pct_fmv_incentinTIF,cty_mc_pct_fmv_incents_tif_increment,cty_mc_pct_av_taxed,cty_mc_pct_av_untaxable,cty_mc_pct_incent_oftotalPC,cty_mc_pct_incent_ofcomPC,cty_mc_pct_incent_ofindPC,cty_mc_pct_PC_incent_inTIF
2014,6,1747,1696,0,1747,0,0,0,1747,615,615,391,1747,615,42,1747,615,3667636021.6666665,3192338983.4200993,1260715620,1260715620,475149559.50101745,475149559.50101745,5290382820.843932,3667636021.6666665,0,37167234.18828508,1,0,0,3667636021.6666665,3667636021.6666665,1260715620,0,0,0,3667636021.6666665,105198295.19046064,0.12312149971379507,NA,NA,319904578.899559,0,319904578.899559,529509275.8495635,367434283,105198295.19046064,13974661.119539356,13974661.119539356,0,0,871835948.8749682,0,871835948.8749682,10327791,0,0,0,0,0,0,1001368651.4598999,1443071629.4728153,0,0,0,0,0,0,0,42,-1622746799.1772656,1.4424503384716592,0.8704077952559262,0.34374065816571925,0.1295519938985378,0.8706443402276619,1.44109926685737,1,NA,1,0.35203205495134515
2014,7A,19,19,0,0,19,19,9,0,0,9,9,19,9,0,19,9,350174500,336911720.15912086,122983880,122983880,13262781.600609733,13262781.600609733,518630361.8392909,350174500,0,0,0,0,0,0,0,0,350174500,350174500,122983880,350174500,6416230.720053063,0.08316842105263159,NA,NA,33691172.015912086,33691172.015912086,0,51863036.1839291,35017450,6416230.720053063,288945.9599469375,288945.9599469375,0,0,91818551.0949652,91818551.0949652,0,0,0,0,0,0,0,0,95433056.48499998,141342332.51206195,0,0,0,0,0,0,0,0,-168455861.83929092,1.4810626183211253,0.9621252265916589,0.3512074123044368,0.037874778433637325,0.9621252265916589,1.4810626183211257,1,1,NA,0.47368421052631576
2014,7B,61,61,0,0,61,61,29,0,0,29,21,61,29,0,61,29,750340220,724646827.7334969,264969740,264969740,25693395.131323718,25693395.131323718,1112663636.731569,750340220,0,0,0,0,0,0,0,0,750340220,750340220,264969740,750340220,13918916.613439878,0.0854311475409836,NA,NA,72464682.7733497,72464682.7733497,0,111266363.6731569,75034022,13918916.613439878,534804.0565601225,534804.0565601225,0,0,197487999.9622099,197487999.9622099,0,0,0,0,0,0,0,0,204490220.1566,303234220.91845447,0,0,0,0,0,0,0,0,-362323416.73156905,1.482878842255809,0.9657576768755604,0.3531327962134297,0.03424232694246847,0.9657576768755606,1.482878842255809,1,1,NA,0.47540983606557374
2014,8A,375,349,0,0,375,375,149,0,0,149,101,375,149,26,375,149,293544210,244805789.56641215,105067210,105067210,48000231.14857778,48000231.14857778,436738945.2196945,293544210,0,21530029.72149855,0,0,0,0,0,0,293544210,293544210,105067210,293544210,13393413.676086793,0.2069596,NA,NA,24480578.956641216,24480578.956641216,0,43673894.52196945,29354421,13393413.676086793,2388676.2239132067,2388676.2239132067,0,0,66716921.8305343,66716921.8305343,0,5867579,0,0,0,0,0,0,79999603.55129999,119024464.74072334,0,0,0,0,0,0,0,26,-143194735.2196945,1.4878131822790663,0.8339656556891794,0.3579263580092416,0.16351959777567332,0.8339656556891794,1.4878131822790663,1,1,NA,0.3973333333333333
2014,8B,346,346,0,346,0,0,0,346,129,129,86,346,129,22,346,129,225805780,144239917.04562256,109607400,109607400,78070064.31805995,78070064.31805995,308795987.66105074,225805780,0,14366047.77455693,0,0,0,225805780,225805780,109607400,0,0,0,225805780,8381814.040013327,0.20953809248554914,NA,NA,14423991.704562258,0,14423991.704562258,30879598.766105074,22580578,8381814.040013327,3594797.489986673,3594797.489986673,0,0,39309704.59244352,0,39309704.59244352,3915179,0,0,0,0,0,0,61538849.2234,84156170.51726615,0,0,0,0,0,0,0,22,-82990207.66105074,1.3675291556356561,0.6387786753980459,0.4854056437350718,0.3457398845948937,0.638778675398046,1.3675291556356561,1,NA,1,0.37283236994219654
2014,9,1816,1816,0,0,0,0,0,0,0,705,576,0,0,0,0,0,0,1353562216.0728374,0,497856770,0,209550552.13827598,209550552.13827598,1572611310,0,0,1,0,0,0,0,0,0,0,0,0,33290687.17547306,0.09949366189427312,NA,NA,135356221.60728374,0,0,20955055.2138276,157261131,33290687.17547306,4380005.134526939,4380005.134526939,0,0,368886310.7463304,0,0,0,0,0,0,0,0,0,428583760.3143,57108811.97424435,0,0,0,0,0,0,0,0,1363060757.861724,0.1332500604604427,0.8607099589490027,NA,NA,0.8607099589490027,0.1332500604604427,0,NA,NA,NA
2015,0,96939,96247,0,0,0,0,0,0,0,35525,28688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96939,0,0,0,0,0,0,0,0,0,0,0.10912062152487648,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2015,1,62759,62688,0,0,0,0,0,0,0,21243,16907,0,0,3,0,0,0,2871156768.770221,0,1347677150,0,584813082.7846699,584831722.4698863,3457424740,2529.510961214165,16110.17425519955,4145,0,0,0,0,0,0,0,0,0,80497230.08499907,0.11644560254306155,NA,NA,287115676.87702215,0,0,58483172.24698863,345742474,80497230.08499907,12349297.925000936,12349297.925000936,0,0,766168183.7463336,0,0,4974,0,0,0,0,0,675,922613791.869,156062345.14108914,0,0,0,0,0,0,1,2,2872593017.5301137,0.1691524086421289,0.8304321813727235,NA,NA,0.8304321813727236,0.1691524086421289,0,NA,NA,NA
2015,2,1580720,1145507,1580720,0,0,0,0,0,0,120097,103163,0,0,1037970,0,0,0,300094918163.95074,0,20100975690,0,9433165692.757788,47789665962.22086,347926250530,38340939045.965904,1432857.4105302605,14879,347926250530,347926250530,0,0,0,0,0,0,0,7524426069.419115,0.10554308826357604,4346.461855421465,5164.867223426496,30009491816.395077,0,0,4778966596.222085,34792625053,7524426069.419115,195593334.51088455,195593334.51088455,0,0,80080328912.05026,0,0,10231661942.416,7149475514,1322195677,1516338052,82274175,32253220,128742946.416,92844119953.9305,12752672362.018677,1033031,265547,104560,4714,16485,24,4295,10,300136584567.7791,0.13735573527269737,0.8625245083025864,NA,NA,0.8625245083025864,0.13735573527269734,0,NA,NA,NA
2015,3,22178,16667,22178,0,0,0,0,0,0,4209,3219,0,0,33,0,0,0,18641834230.158947,0,3463145180,0,1604416619.9564197,1618941397.9215689,20290594680,14524777.96514896,0,38,20290594680,0,0,0,0,0,0,0,0,418094345.99323714,0.09134773559383172,NA,NA,1864183423.0158947,0,0,161894139.79215688,2029059468,418094345.99323714,32353881.10676289,32353881.10676289,0,0,4974573464.317915,0,0,3875937,1400780,2475157,0,0,0,0,5414545190.358,432014512.03537065,13,25,0,0,0,0,0,0,18671653282.07843,0.07978777475247309,0.9187426255443267,NA,NA,0.9187426255443266,0.07978777475247309,0,NA,NA,NA
2015,4,852,781,0,42,810,0,0,0,0,202,159,0,0,0,852,202,0,544928635.5489138,0,125356996,0,25890691.948411632,25890691.948411632,571984184,0,0,1,0,0,47200808,0,0,524783376,0,0,571984184,34725761.73391552,0.11500536384976526,NA,NA,136232158.88722846,124843105.9336896,11389052.953538883,6472672.987102908,142996046,34725761.73391552,1293688.2560844803,1293688.2560844803,0,0,363535515.9905692,333143828.1840507,30391687.80651851,0,0,0,0,0,0,0,381584948.751,17272327.86608411,0,0,0,0,0,0,0,0,546093492.0515884,0.045264699047013565,0.9526987822252684,NA,NA,0.9526987822252684,0.045264699047013565,0,0,0,NA
2015,5A,70665,65939,0,0,70665,0,0,0,0,25853,19458,0,0,141,70665,25853,0,56886924761.579865,0,17821279740,0,6634542606.363725,6655517185.340678,63544618320,17902545.99962526,3072032.977328087,407,0,0,0,0,0,63544618320,0,0,63544618320,3318598776.1966653,0.10370629434656477,NA,NA,14221731190.394966,14221731190.394966,0,1663879296.3351696,15886154580,3318598776.1966653,374848797.7833348,374848797.7833348,0,0,37950689681.56896,37950689681.56896,0,13992666,8687666,1897499,1019868,338203,0,0,42392203496.729996,4440061902.270399,98,26,9,7,0,0,0,36,56889101134.659325,0.10473770023803769,0.8952280502356138,NA,NA,0.8952280502356138,0.10473770023803769,0,0,NA,NA
2015,5B,24123,23504,0,24123,0,0,0,0,0,11635,8810,0,0,68,24123,11635,0,9619734737.951569,0,4114682172,0,1324105437.624377,1335162800.187615,10944301496,98002.62319655238,10959359.940041222,18,0,0,10944301496,0,0,0,0,0,10944301496,727568124.4131984,0.10804040169133192,NA,NA,2404933684.487892,0,2404933684.487892,333790700.0469037,2736075374,727568124.4131984,72129987.42680167,72129987.42680167,0,0,6417565537.05594,0,6417565537.05594,7376643,65380,0,0,0,0,0,7301217135.519,890720483.0751625,12,0,0,0,0,0,0,56,9609138695.812386,0.12199616400147598,0.8789720149310083,NA,NA,0.8789720149310083,0.12199616400147598,0,NA,0,NA
2015,6,1783,1733,0,1783,0,0,0,1783,596,596,365,1783,596,26,1783,596,3949390650,3400565499.5758553,1426797290,1426797290,548452446.5650975,548452446.5650975,5683087890.399661,3949390650,0,34519883.82986697,1,0,0,3949390650,3949390650,1426797290,0,0,0,3949390650,113332553.2234215,0.1252667077958497,NA,NA,340115165.10631245,0,340115165.10631245,568323442.8271478,394997680,113332553.2234215,15307928.326578503,15307928.326578503,0,0,907597318.0861948,0,907597318.0861948,9211631,0,0,0,0,0,0,1054051309.0799999,1516571107.184244,0,0,0,0,0,0,0,26,-1733697240.399661,1.4389784131381536,0.8610354864682366,0.36127023544758735,0.13887014356634927,0.8610561082442623,1.4388019768297065,1,NA,1,0.33426808749298936
2015,7A,20,20,0,0,20,20,10,0,0,10,10,20,10,0,20,10,462569560,441147675.9688778,128406230,128406230,21421890.427280862,21421890.427280862,681951822.3944173,462569560,0,0,0,0,0,0,0,0,462569560,462569560,128406230,462569560,8284229.676889121,0.086465,NA,NA,44210094.15578221,44210094.15578221,0,68252861.3839685,48534778,8284229.676889121,1210868.5531108791,1210868.5531108791,0,0,117974636.25470482,117974636.25470482,0,0,0,0,0,0,0,0,129515055.093,182132760.60311994,0,0,0,0,0,0,0,0,-219382262.3944173,1.4742686967867433,0.9536893780232271,0.27759334185327716,0.04631063580422556,0.9108951555476819,1.4062670974608869,1,1,NA,0.5
2015,7B,127,127,0,0,127,127,32,0,0,32,28,127,32,0,127,32,1042487730,991403016.5513443,299451420,299451420,51084706.40414061,51084706.40414061,1538189231.2311568,1042487730,0,0,0,0,0,0,0,0,1042487730,1042487730,299451420,1042487730,19109043.51733976,0.09186401574803149,NA,NA,99946137.50803798,99946137.50803798,0,153818923.1231157,105054609,19109043.51733976,999798.5826602434,999798.5826602434,0,0,266706267.94019935,266706267.94019935,0,0,0,0,0,0,0,0,280338224.11649996,410465796.35403425,0,0,0,0,0,0,0,0,-495701501.2311568,1.4754986432609205,0.9509973000366577,0.28724694917991983,0.04900269320593405,0.9513731806668091,1.4641806255555687,1,1,NA,0.25196850393700787
2015,8A,392,365,0,0,392,392,141,0,0,141,78,392,141,0,392,141,308971146.6666667,262081517.50134963,126984403.33333333,126984403.33333333,46639451.682260215,46639451.682260215,437790891.12378407,308971146.6666667,0,0,0,0,0,0,0,0,308971146.6666667,308971146.6666667,126984403.33333333,308971146.6666667,14432240.53139568,0.21086270408163266,NA,NA,26326401.958764996,26326401.958764996,0,43857922.58479843,31015365,14432240.53139568,2350204.4986043214,2350204.4986043214,0,0,70252003.62696439,70252003.62696439,0,0,0,0,0,0,0,0,82764501.5025,117034866.41753462,0,0,0,0,0,0,0,0,-128819744.45711738,1.4169313084632285,0.8482394564308495,0.41099113850372043,0.15095083209364257,0.848818060298984,1.4140708189246984,1,1,NA,0.3596938775510204
2015,8B,389,389,0,389,0,0,0,389,147,147,103,389,147,0,389,147,248208620,163742299.23147625,108235530,108235530,78053501.90809238,78053501.90809238,323666950.7553067,248208620,0,0,0,0,0,248208620,248208620,108235530,0,0,0,248208620,9745275.732952313,0.21595979434447302,NA,NA,16374229.923147626,0,16374229.923147626,32366695.075530674,24820862,9745275.732952313,3529403.067047687,3529403.067047687,0,0,43694632.549919434,0,43694632.549919434,0,0,0,0,0,0,0,66234470.246999994,86370525.8090536,0,0,0,0,0,0,0,0,-75458330.75530672,1.304011725117793,0.6596962636973537,0.4360667651268518,0.3144673295717626,0.6596962636973537,1.304011725117793,1,NA,1,0.37789203084832906
2015,9,1809,1809,0,0,0,0,0,0,0,689,582,0,0,0,0,0,0,1418707738.6361854,0,536633990,0,224773281.74033016,224773281.74033016,1655558450,0,0,2,0,0,0,0,0,0,0,0,0,34249980.59950636,0.10194473189607518,NA,NA,141870773.86361855,0,0,22477328.174033016,165555845,34249980.59950636,4548108.230493636,4548108.230493636,0,0,378582160.05506605,0,0,0,0,0,0,0,0,0,441785772.3825,59980750.2324071,0,0,0,0,0,0,0,0,1430785168.2596698,0.13576885898551644,0.8569360620497485,NA,NA,0.8569360620497486,0.13576885898551644,0,NA,NA,NA
2016,0,96641,95945,0,0,0,0,0,0,0,36429,30248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96641,0,0,0,0,0,0,0,0,0,0,0.10840821493982884,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2016,1,63441,63352,0,0,0,0,0,0,0,21674,17833,0,0,2,0,0,0,3001580374.669979,0,1520337680,0,695944658.303911,695947076.9682945,3697814400,2407.9623287671234,10.702054794520548,4165,0,0,0,0,0,0,0,0,0,84842930.83918509,0.11478386075251021,NA,NA,300158037.4669979,0,0,69594707.69682945,369781440,84842930.83918509,15599435.780814905,15638165.519534864,32532.85984634903,6196.878873610879,841403010.6274885,0,0,678,0,0,0,0,0,675,1036571332.608,195087884.6157523,0,0,0,0,0,0,1,1,3001867323.0317054,0.18820497777505937,0.8117174227754587,NA,NA,0.8117174227754587,0.18820497777505937,0,NA,NA,NA
2016,2,1581414,1145964,1581414,0,0,0,0,0,0,169595,153721,0,0,1048479,0,0,0,312824249995.53625,0,37587647980,0,10633346710.358961,49465166723.52281,362327849530,38817201836.79814,0,14086,362327849530,362327849530,0,0,0,0,0,0,0,7956224248.744717,0.10226488615884262,4567.390596320377,5480.295245903828,31282424999.553623,0,0,4946516672.35229,36232784953,7956224248.744717,223872537.8352841,232011114.52216285,6865380.080948965,1273196.605929792,87690893758.74872,0,0,10881238018.8912,7238540321,1346208616,2038431596,68574164,33724438,155758883.8912,101567742780.2496,13866075535.93795,1045157,270787,136679,3133,17253,28,4716,0,312862682806.4772,0.1365204656161193,0.8633734624631305,NA,NA,0.8633734624631304,0.13652046561611955,0,NA,NA,NA
2016,3,22551,16870,22551,0,0,0,0,0,0,5723,4820,0,0,31,0,0,0,19568123444.72946,0,5421814370,0,1905350696.8908272,1923646687.187631,21519181660,14164451.3413242,4131538.955479452,40,21519181660,0,0,0,0,0,0,0,0,461667975.8905654,0.09113339851891268,NA,NA,1956812344.4729462,0,0,192364668.71876308,2151918166,461667975.8905654,40054051.09943459,41003872.16781756,798527.6189505585,151293.44943241263,5485336364.026563,0,0,5128732,50400,3794999,125180,0,0,0,6032257002.9312,539236639.3524367,9,23,1,0,0,0,0,1,19595534972.81237,0.08939218589168371,0.9093339957765597,NA,NA,0.9093339957765597,0.08939218589168371,0,NA,NA,NA
2016,4,843,772,0,42,801,0,0,0,0,210,182,0,0,0,843,210,0,540457945.1782309,0,133819456,0,32450750.72812456,32450750.72812456,573581944,0,0,1,0,0,47134396,0,0,526447548,0,0,573581944,33995335.262778364,0.10980953736654804,NA,NA,135114486.29455772,123846624.15026966,11267862.144288078,8112687.68203114,143395486,33995335.262778364,1724215.0572216325,1736101.306797639,10043.123479568258,1843.1260964382113,378752927.9809042,347166856.8180359,31586071.16286834,0,0,0,0,0,0,0,401966226.3552,22741486.110269688,0,0,0,0,0,0,0,0,541131193.2718754,0.05657561411682889,0.942250624922445,NA,NA,0.942250624922445,0.05657561411682889,0,0,0,NA
2016,5A,70669,65904,0,0,70669,0,0,0,0,27359,22142,0,0,113,70669,27359,0,57175677293.04179,0,19602678080,0,7457461651.822043,7478160035.098299,64656948536,18389412.10045662,2308971.1757990867,430,0,0,0,0,0,64656948536,0,0,64656948536,3443604357.649169,0.10179800223577523,NA,NA,14293919323.260447,14293919323.260447,0,1869540008.7745748,16164237134,3443604357.649169,439726865.920831,441583745.83473206,1553302.3528226598,303577.56107839243,40068714646.963684,40068714646.963684,0,14505427,8494178,1951999,2041239,397884,2000,0,45311589534.0288,5240694552.596888,100,29,9,7,1,0,0,6,57178788500.9017,0.11565903130944347,0.8842928499975102,NA,NA,0.8842928499975102,0.11565903130944347,0,0,NA,NA
2016,5B,23675,23057,0,23675,0,0,0,0,0,11463,9210,0,0,44,23675,11463,0,9631377108.376469,0,4137754752,0,1448941866.914661,1454864974.7913733,11080957824,109417.80821917808,5813690.068493151,18,0,0,11080957824,0,0,0,0,0,11080957824,722529710.1230648,0.10524615966209082,NA,NA,2407844277.094117,0,2407844277.094117,363716243.6978433,2770239456,722529710.1230648,84522677.92693523,84535260.65701872,10562.099317013226,2020.6307664887283,6749669077.550229,0,6749669077.550229,4150914,71680,5000,0,0,0,0,7765535243.059199,1019569374.3337944,13,1,0,0,0,0,0,30,9626092849.208626,0.13129415325815189,0.8691827242150568,NA,NA,0.8691827242150568,0.13129415325815189,0,NA,0,NA
2016,6,1890,1840,0,1890,0,0,0,1890,651,651,474,1890,651,6,1890,651,4093569030,3451237231.298684,1454942900,1454942900,641931877.7246033,641931877.7246033,5823888531.338286,4093569030,0,5833493.8641552515,1,0,0,4093569030,4093569030,1454942900,0,0,0,4093569030,112292666.96729195,0.11808702645502646,NA,NA,345182338.1057483,0,345182338.1057483,582403506.8777986,409415518,112292666.96729195,18750463.192708053,18756307.666674346,4938.208081640109,906.2658846552622,967615130.1780337,0,967615130.1780337,1635245,0,0,0,0,0,0,1147673580.0576,1632593510.479845,0,0,0,0,0,0,0,6,-1730319501.3382864,1.4226921516792612,0.8430875859197822,0.35542161115089344,0.15681471914120948,0.843110050620378,1.4225242602499462,1,NA,1,0.34444444444444444
2016,7A,27,27,0,0,27,27,15,0,0,15,15,27,15,0,27,15,458852810,431412508.98397243,127970160,127970160,27440305.721463166,27440305.721463166,674559069.1974218,458852810,0,0,0,0,0,0,0,0,458852810,458852810,127970160,458852810,8960160.990809392,0.09024925925925925,NA,NA,43593180.12159214,43593180.12159214,0,67455906.91974218,46473105,8960160.990809392,593473.4491906066,593473.4491906066,0,0,122200402.51684709,122200402.51684709,0,0,0,0,0,0,0,0,130273407.93599999,189092398.27742127,0,0,0,0,0,0,0,0,-215706259.1974218,1.4700990263030573,0.9401980320965506,0.27889152514942644,0.05980197815823154,0.9380302891660056,1.45150419623871,1,1,NA,0.5555555555555556
2016,7B,139,139,0,0,139,139,30,0,0,30,26,139,30,0,139,30,1088814950,1003831371.9406925,324785670,324785670,84983585.51348317,84983585.51348317,1590730643.424522,1088814950,0,0,0,0,0,0,0,0,1088814950,1088814950,324785670,1088814950,20732170.61187226,0.09597726618705035,NA,NA,100383137.19406927,100383137.19406927,0,159073064.3424522,108881495,20732170.61187226,2103526.728127742,2103526.728127742,0,0,281394010.18241495,281394010.18241495,0,0,0,0,0,0,0,0,305216606.784,445913613.964762,0,0,0,0,0,0,0,0,-501915693.4245219,1.460974285322333,0.9219485569523935,0.2982928090765102,0.07805144989374288,0.9219485569523936,1.4609742853223333,1,1,NA,0.2158273381294964
2016,8A,420,392,0,0,420,420,157,0,0,157,89,420,157,2,420,157,334318565,264959972.25756857,138357410,138357410,68640652.42545176,68640652.42545176,468660913.27132744,334318565,0,4695180.507990868,0,0,0,0,0,0,334318565,334318565,138357410,334318565,15050841.219531782,0.20528859523809523,NA,NA,26665187.4696343,26665187.4696343,0,46909068.26452518,33601726,15050841.219531782,3578094.4704682184,3578094.4704682184,0,0,74747853.51487887,74747853.51487887,0,1316153,0,0,0,0,0,0,94192358.3232,131495500.15911698,0,0,0,0,0,0,0,2,-134342348.27132744,1.4018393303145682,0.7925374178893373,0.4138490185251902,0.2053151084369238,0.7935660051996822,1.396031509349406,1,1,NA,0.3738095238095238
2016,8B,463,453,0,463,0,0,0,463,165,165,124,463,165,0,463,165,260435760,176775729.65586162,121647730,121647730,80760143.11915088,80760143.11915088,345923737.6029433,260435760,0,0,0,0,0,260435760,260435760,121647730,0,0,0,260435760,10835207.4850954,0.21010539956803456,NA,NA,17677572.965586163,0,17677572.965586163,34592373.76029433,26043576,10835207.4850954,3685569.954904599,3685569.954904599,0,0,49553772.53713113,0,49553772.53713113,0,0,0,0,0,0,0,73005352.2432,96969342.12485707,0,0,0,0,0,0,0,0,-85487977.6029433,1.3282497672475673,0.6787690356188475,0.467093036685899,0.3100962138192961,0.6787690356188475,1.3282497672475675,1,NA,1,0.3563714902807775
2016,9,1823,1823,0,0,0,0,0,0,0,764,668,0,0,1,0,0,0,1393317964.0523796,0,667022440,0,244348494.73219275,244656514.13858545,1652373140,0,308019.40639269404,2,0,0,0,0,0,0,0,0,0,35662625.20492238,0.10153190345584202,NA,NA,139331796.40523797,0,0,24465651.413858544,165237314,35662625.20492238,5154581.625077621,5230837.475666211,63928.6503559036,12327.20023268696,390574891.68316305,0,0,86344,0,0,0,0,0,0,463193238.6048,68582114.04332827,0,0,0,0,0,0,0,1,1407716625.8614144,0.14806372012231175,0.8432223511284985,NA,NA,0.8432223511284985,0.14806372012231175,0,NA,NA,NA
2017,0,96711,95891,0,0,0,0,0,0,0,36889,30885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96711,0,0,0,0,0,0,0,0,0,0,0.10675548407109843,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2017,1,63810,63694,0,0,0,0,0,0,0,22137,18562,0,0,2,0,0,0,3003827389.872444,0,1515541480,0,730753293.3602046,730755834.9607717,3735111730,2531.4746683768185,10.125898673507274,4244,0,0,0,0,0,0,0,0,0,89685017.93488571,0.11166257655539884,NA,NA,300382738.9872444,0,0,73075583.49607718,373511173,89685017.93488571,17991771.085114285,18091874.73739562,84702.13863594906,15401.513645387851,889943940.797509,0,0,753,0,0,0,0,0,750,1106601552.2470999,216501031.22382784,0,0,0,0,0,0,1,1,3004355895.0392284,0.19564497337293085,0.8042135301458423,NA,NA,0.8042135301458423,0.19564497337293088,0,NA,NA,NA
2017,2,1581809,1146217,1581809,0,0,0,0,0,0,169603,156730,0,0,1031457,0,0,0,308434498530.3422,0,37758933960,0,11400304811.031797,63174908774.44666,371657381320,51759624546.380424,37600.83707429034,29818,371657381320,371657381320,0,0,0,0,0,0,0,8205625071.58313,0.0999037708914288,4942.733638144315,5558.494259275955,30845334488.68822,0,0,6317626565.080823,37167758455,8205625071.58313,247966084.82687074,265518267.06197497,14931084.956202922,2621097.27890131,91385472489.6366,0,0,15334845104.3562,10166813978,2198339117,2682601187,53857123,34385649,198836910.35619998,110116917974.6285,18717232224.364906,1028627,281897,157155,2536,17701,28,5564,3,308482472545.55334,0.1699815796744598,0.8298893390328702,NA,NA,0.8298949350425179,0.16997599068907376,0,NA,NA,NA
2017,3,24196,18398,24196,0,0,0,0,0,0,6460,5635,0,0,43,0,0,0,21859456579.6104,0,6548087880,0,2666228987.5300016,2696978165.6445594,24597757840,20412856.516015798,10336321.59854187,40,24597757840,0,0,0,0,0,0,0,0,547027521.1063765,0.09049853074888412,NA,NA,2185945657.96104,0,0,269697816.5644559,2459775784,547027521.1063765,59089786.87362342,61413603.27843286,1969767.775703411,354048.6291060276,6476301200.841173,0,0,9110059,81000,5792265,174452,0,0,0,7287577715.2568,799033721.1355137,9,23,2,0,0,0,0,13,21900779674.355442,0.10964325216905865,0.8886767941126459,NA,NA,0.8886767941126459,0.10964325216905864,0,NA,NA,NA
2017,4,813,742,0,42,771,0,0,0,0,205,183,0,0,0,813,205,0,531086217.26187545,0,130848872,0,39346608.71432174,39346608.71432174,570432960,0,0,2,0,0,47623272,0,0,522809688,0,0,570432960,35043666.467383325,0.10687944649446494,NA,NA,132771554.31546886,121264074.17049302,11507480.144975843,9836652.178580435,142608240,35043666.467383325,2271310.3726166743,2294995.7136223963,20182.243168373338,3503.0978373485027,393362283.9704396,359269072.54491967,34093211.42551993,0,0,0,0,0,0,0,422505432.648,29143049.40948025,0,0,0,0,0,0,0,0,531086351.28567827,0.06897674481208403,0.9310230202369012,NA,NA,0.9310230202369012,0.06897674481208403,0,0,0,NA
2017,5A,70318,65547,0,0,70318,0,0,0,0,27412,23056,0,0,113,70318,27412,0,57254471646.907555,0,19822725972,0,8084106406.934719,8109586656.706886,65366651056,20518016.67397982,4962233.098187464,431,0,0,0,0,0,65366651056,0,0,65366651056,3635520658.206953,0.09933469893910521,NA,NA,14313617911.726889,14313617911.726889,0,2027396664.1767216,16341662764,3635520658.206953,501940986.94304687,506910748.2416136,4192117.8845886886,777643.413978045,42406955787.07325,42406955787.07325,0,18872584,11489821,2394400,993298,317663,2000,0,48415444270.9028,6006568096.956373,96,29,11,4,1,0,0,13,57257064399.29311,0.12406305854279356,0.8758972766993571,NA,NA,0.8758972766993571,0.12406305854279356,0,0,NA,NA
