year,clean_name,muni_PC_total,muni_PC_residential,muni_PC_industrial,muni_PC_commercial,muni_PC_inTIF,muni_PC_withincents,muni_PC_incents_inTIFs,muni_PC_claimed_exe,muni_fmv_incentive,muni_fmv_taxed,muni_fmv_inTIF,muni_fmv_exempt,muni_fmv_abated,muni_fmv_tif_increment,muni_fmv_abates_inTIF,muni_fmv_incents_inTIF,muni_fmv_untaxable_value,muni_fmv,muni_fmv_residential,muni_fmv_industrial,muni_fmv_commercial,muni_zero_bill,muni_levy,muni_current_rate_avg,muni_eav_taxed,muni_min_TC_rate,muni_max_TC_rate,muni_avg_C2_bill_noexe,muni_avg_C2_bill_withexe,muni_eav,muni_range_TC_rate,muni_effective_rate,muni_pct_eav_taxed,pct_fmv_taxed,pct_fmv_w_incentclass,pct_fmv_inTIF,pct_fmv_in_tif_increment,pct_fmv_untaxable_value,pct_fmv_incents_inTIFs
2006,Niles,11765,10687,180,534,783,3,0,8795,21289406,2134879085,128174390,433906712,0,83705847,0,0,517612559,2652344000.940989,1875978360,285398906,478004552,288,86217848.46,6.486,1342134287.1793497,5.945,7.589,4430.913,3657.107,1582237926,1.644,3.251,0.064,0.805,0.008,0.048,0.032,0.195,0
2006,Norridge,5685,5331,22,165,0,0,0,4472,0,887401326,0,234587786,0,0,0,0,234587786,1121835333.3433015,961018060,15547508,142330974,98,28847001.05,5.961,481692254.8016249,5.839,6.502,4411.347,3273.62,583255632,0.663,2.571,0.06,0.791,0,0,0,0.209,0
2006,North Lake,3938,3419,110,205,147,7,0,2606,48479106,524754525,45102990,97978530,0,33463426,0,0,131441956,656196520.8253589,395532056,184702473,72498014,167,30401805.82,9.258,329004779.93986636,7.99,9.524,4262.424,3129.882,404525532,1.534,4.633,0.092,0.8,0.074,0.069,0.051,0.2,0
2006,North Riverside,2664,2440,2,128,0,0,0,1941,0,471150394,0,99291529,0,0,0,0,99291529,570441830.6047316,371249085,6916661,190941684,77,22182037.51,6.722,322627589.54254127,5.826,7.436,4281.333,2907.495,365642243,1.61,3.889,0.069,0.826,0,0,0,0.174,0
2006,Northbrook,14456,13286,233,404,7,10,0,10429,29644875,4408198516,4664194,431648829,0,227214,0,0,431888609,4840000519.494949,3910469417,294046642,593908733,295,143637016.43,5.993,2407688261.4764185,4.931,7.549,5922.918,7003.196,2594807491,2.618,2.968,0.06,0.911,0.006,0.001,0,0.089,0
2006,Northfield,2975,2527,24,135,0,0,0,1919,0,1009827894,0,74395029,0,0,0,0,74395029,1084222444.9986708,905576562,11152094,159454784,245,31189135.98,5.803,536529630.1773007,5.31,6.252,7130.553,8655.639,568758559,0.942,2.877,0.058,0.931,0,0,0,0.069,0
2006,Oak Brook,15,8,0,0,0,0,0,3,0,1350306,0,146578,0,0,0,0,146578,1496928.4090909092,1286938,0,0,0,31548.92,5,619087.623129479,4.714,5.12,2137.878,4841.383,682608,0.406,2.108,0.051,0.902,0,0,0,0.098,0
2006,Oak Forest,10530,9695,58,360,298,18,1,7862,6456531,990191547,44465078,267470851,0,16180717,0,702000,283728998,1273920601.4659755,1148138648,19525828,93591939,206,48855281.01,9.95,490686842.3629351,8.874,10.575,3728.483,3911.288,620244965,1.701,3.835,0.1,0.777,0.005,0.035,0.013,0.223,0.001
2006,Oak Lawn,25566,23645,76,1021,234,4,0,18527,3062197,2293218332,50095057,692594912,0,20570373,0,0,713165285,3006270150.6711855,2660571317,24949491,309743395,602,104698366.79,8.76,1197661539.8796682,8.158,9.373,3118.631,3093.293,1510940609,1.215,3.483,0.087,0.763,0.001,0.017,0.007,0.237,0
2006,Oak Park,18273,16847,43,653,736,0,0,12639,0,3108240095,175211193,577410657,0,108374607,0,0,685785264,3794024407.670122,3583448315,9622294,191723674,657,138550766.52,9.471,1461715097.8353252,9.455,10.845,5773.597,7402.438,1801030661,1.39,3.652,0.095,0.819,0,0.046,0.029,0.181,0
2006,Olympia Fields,2083,1787,0,71,0,0,0,1416,0,350848305,0,38510417,0,0,0,0,38606298,389282000.04585326,331804206,0,49663676,85,17859780.39,9.769,182563370.30991542,9.717,10.029,8595.187,6534.628,199171933,0.312,4.588,0.098,0.901,0,0,0,0.099,0
2006,Orland Hills,2213,2094,2,26,12,0,0,1727,0,277168261,15874447,64939728,0,15254775,0,0,80196370,357364719.0124934,303446106,1336606,42755424,44,10563263.4,7.762,137805746.1742022,6.311,7.934,4987.12,3580.165,181622756,1.623,2.956,0.077,0.776,0,0.044,0.043,0.224,0
2006,Orland Park,23969,21851,65,669,29,18,0,18352,46130531,4002250365,59208340,691516848,0,39674432,0,0,733063912,4735145398.380516,3843161562,72239553,742238819,463,167951560.16,7.721,2181473053.6450534,6.614,9.072,4210.653,4893.772,2521634431,2.458,3.547,0.077,0.845,0.01,0.013,0.008,0.155,0
2006,Palatine,25643,23739,130,542,911,1,0,17551,1450962,3630902050,277591322,581089995,0,169168985,0,0,750260248,4381162629.54479,3844317254,81888635,409089365,509,149258976.33,8.111,1841277563.4684954,7.642,8.389,4088.948,4828.798,2222898234,0.747,3.407,0.081,0.829,0,0.063,0.039,0.171,0
2006,Palos Heights,5552,5025,2,222,15,0,0,4343,0,869951574,4427953,159696906,0,460532,0,0,160157438,1030108814.32084,898071588,772728,123030576,127,34721323.77,7.688,451644582.78251415,6.793,9.453,5289.669,4845.608,521301554,2.66,3.371,0.077,0.845,0,0.004,0,0.155,0
2006,Palos Hills,7385,6944,12,180,0,0,0,5324,0,767575934,0,203994499,0,0,0,0,203994499,971512092.5338916,896010556,7457817,58132911,114,30109286.76,7.829,378330086.1977575,6.306,8.686,2843.186,3470.288,466685293,2.38,3.099,0.08,0.79,0,0,0,0.21,0
2006,Palos Park,2397,2065,6,47,0,0,0,1673,0,460024695,0,64882684,0,0,0,0,64919532,524944111.85871875,479985531,1931486,28359776,84,14797659.77,6.741,219611914.5876466,6.15,6.98,5167.495,6036.35,247720144,0.83,2.819,0.067,0.876,0,0,0,0.124,0
2006,Park Forest,6442,5970,35,63,112,6,0,4014,1705544,322747921,9651641,99183906,0,5156287,0,0,104340193,427088220.182084,399131044,7021765,18127534,272,26022805.3,17.114,153485884.9586808,13.493,18.223,3602.032,3566.181,200700884,4.73,6.093,0.17,0.756,0.004,0.023,0.012,0.244,0
2006,Park Ridge,15927,14894,7,492,174,0,0,11817,0,3217156684,67451547,510843743,0,15281375,0,0,526125118,3742991639.4078946,3500358290,2378483,231553766,401,110622299.27,7.241,1527984185.3181505,6.516,7.777,5292.28,6523.476,1762455455,1.261,2.955,0.072,0.86,0,0.018,0.004,0.141,0
2006,Phoenix,1715,1060,7,30,1681,4,4,488,312019,12800238,41638632,11383875,41894,18026059,0,312019,29451828,42252129.90762892,33118954,4500156,1165029,299,1041957.89,14.318,7494158.985450541,13.167,14.321,1471.824,1003.16,21883683,1.154,2.466,0.139,0.303,0.007,0.985,0.427,0.697,0.007
2006,Posen,3080,2144,96,138,677,3,3,1362,2064975,129219688,28766259,35575881,0,13158052,0,2064975,48733934,177953569.7767145,148133733,16249983,8881989,242,6095559.65,9.435,64921216.581657216,8.972,11.204,2247.068,2059.234,91035520,2.232,3.425,0.094,0.726,0.012,0.162,0.074,0.274,0.012
2006,Prospect Heights,6101,5649,14,260,172,0,0,4284,0,858591608,53716266,157817547,0,28614903,0,0,186444287,1045035158.426369,907380642,12323464,119049221,109,34691274.43,8.159,447526447.53652185,4.894,8.613,3969.225,4728.527,535933148,3.719,3.32,0.078,0.822,0,0.051,0.027,0.178,0
2006,Richton Park,4257,3880,2,83,274,2,2,2740,2311606,369068585,56305080,59388104,0,29626062,0,2311606,89301461,458290248.04891014,402135573,2015022,37941543,105,18921342.18,10.499,180273811.48689532,9.979,10.798,4044.643,3575.229,228539932,0.819,4.129,0.105,0.805,0.005,0.123,0.065,0.195,0.005
2006,River Forest,4521,4237,2,119,537,1,0,3263,826400,1093659611,114765854,142329062,0,72638933,0,0,214967996,1308561770.3488836,1247670215,1076642,58421482,149,41956649.55,8.535,491583474.516696,8.535,8.535,7569.217,10194.951,601847353,0,3.206,0.085,0.836,0.001,0.088,0.056,0.164,0
2006,River Grove,3571,3163,74,145,107,0,0,2423,0,416078763,33050608,101758481,0,9474373,0,0,111232854,527311613.1499203,442428525,33045367,49808694,161,17203437.22,7.624,224701280.33786848,6.762,8.412,5141.873,3005.334,278451743,1.65,3.262,0.077,0.789,0,0.063,0.018,0.211,0
2006,Riverdale,4977,4151,86,175,1484,13,12,2540,Inf,Inf,Inf,49370282,3344123,Inf,318150,Inf,Inf,Inf,241420438,44648410,Inf,285,18721964.32,14.407,130754051.32907414,12.353,15.058,3261.231,2380.754,171567961,2.705,0,0.143,NA,NA,NA,NA,NA,NA
2006,Riverside,3497,3245,1,91,0,0,0,2637,0,685059743,0,135145562,0,0,0,0,135145562,820204953.3884902,799495244,190256,19941818,141,24917684.59,8.007,311233665.03305244,8.006,8.168,6243.362,7210.554,369780775,0.162,3.038,0.08,0.835,0,0,0,0.165,0
2006,Robbins,5687,2516,12,81,1,3,0,963,682369,76326024,1319881,22667150,5324905,1317916,0,0,29612301,105635078.50212653,77448102,1613414,9748890,707,3970351.61,9.567,41542622.06545229,8.862,10.416,1005.987,502.792,56044490,1.554,3.759,0.096,0.723,0.006,0.012,0.012,0.28,0
2006,Rolling Meadows,9161,8521,129,218,83,6,0,6468,56187331,1530725043,18770056,219183010,0,12709822,0,0,231892832,1762617512.921983,1191085096,179101570,379713853,189,71720079.08,7.475,965179874.2369158,6.544,8.592,2672.786,3827.508,1068712375,2.048,4.069,0.074,0.868,0.032,0.011,0.007,0.132,0
2006,Roselle,1392,1298,0,19,0,0,0,1062,0,194728123,0,31693040,0,0,0,0,31693040,226421221.94976076,202803938,0,19079653,36,7827224.76,7.939,98487419.25124179,7.467,8.01,4145.596,4324.67,112217359,0.543,3.457,0.079,0.86,0,0,0,0.14,0
2006,Rosemont,1550,867,54,117,431,0,0,545,0,406953578,577734655,21035922,0,479381389,0,0,500417311,907370964.098219,155023585,15912972,717697447,449,23900636.78,6.811,339913449.1957411,6.184,7.639,5585.552,3955.949,832408756,1.455,2.634,0.07,0.448,0,0.637,0.528,0.552,0
2006,Sauk Village,3477,3202,33,35,156,15,12,1993,30810156,191041628,49805657,39377147,0,46167799,0,29583312,85915555,276957090.54027116,210252558,50151150,9203855,97,10460553.65,10.752,97746624.31834956,9.337,17.933,2748.484,2094.113,138884314,8.596,3.777,0.107,0.69,0.111,0.18,0.167,0.31,0.107
2006,Schaumburg,26872,25001,410,659,238,34,0,19700,121115680,5713362209,66765459,651025163,0,45579207,0,0,696617765,6409604181.194843,3902509296,457423423,1988111949,350,287654318.91,7.363,3909847393.8898983,6.229,8.98,3607.7,3772.583,4222889880,2.751,4.488,0.074,0.891,0.019,0.01,0.007,0.109,0
2006,Schiller Park,4540,3494,202,170,210,5,0,2503,5517312,607961681,47004784,108333459,0,14242840,0,0,122576299,730537687.7724614,476038629,145854568,95715647,547,29492406.91,7.419,398197922.06064737,6.242,9.564,4114.626,3000.679,453108065,3.322,4.037,0.074,0.832,0.008,0.064,0.019,0.168,0
2006,Skokie,25995,22950,580,1257,399,2,0,17892,1835650,4162794160,78542500,763709930,0,23854077,0,0,787564007,4950306250.114301,3843542998,255157413,816397012,865,187493887.12,7.88,2437069634.74752,6.412,9.338,4893.159,4346.369,2787856701,2.926,3.788,0.077,0.841,0,0.016,0.005,0.159,0
2006,South Barrington,1787,1423,0,54,0,0,0,1126,0,842083056,0,42403748,0,0,0,0,43055811,885138789.3839713,762278531,0,87244376,49,24626005.16,5.781,422558881.5051949,5.351,7.435,10222.49,13236.393,440928891,2.084,2.782,0.058,0.951,0,0,0,0.049,0
2006,South Chicago Heights,2209,1570,91,198,213,28,0,1037,15067288,129652952,10443821,21286752,0,4154491,0,0,25441243,155094059.26368952,96302600,28435010,24374394,131,7370373.66,9.817,77286464.31812482,8.981,10.825,2191.438,1885.763,89988110,1.844,4.752,0.095,0.836,0.097,0.067,0.027,0.164,0
2006,South Holland,9365,7981,266,390,418,55,18,6159,Inf,Inf,Inf,172946689,0,54705989,0,Inf,227989161,Inf,810662358,131316910,Inf,380,49250166.7,11.035,444228937.34889555,9.803,12.496,4411.224,3556.014,565886808,2.693,0,0.111,NA,NA,NA,0,0,NA
2006,Steger,3213,2282,165,113,43,42,0,1547,1987606,127192338,3504703,31449315,0,1978570,0,0,33485214,160677658.85499734,136361000,7855178,10223739,261,5477590.14,8.347,65250796.18920927,8.14,9.77,1741.043,1608.277,80189716,1.63,3.409,0.084,0.792,0.012,0.022,0.012,0.208,0
2006,Stickney,2397,2150,25,94,0,0,0,1641,0,232350274,0,77764769,0,0,0,0,77764769,310115018.7553163,256635462,23433847,28025796,93,12146104.01,9.497,131926209.0201217,7.405,9.562,4222.005,3098.435,165618040,2.157,3.917,0.092,0.749,0,0,0,0.251,0
2006,Stone Park,1266,968,50,154,49,0,0,544,0,98790574,2957313,21402954,0,0,0,0,21402954,120193503.87825625,98969625,5817944,13987648,37,5303189.28,9.537,55506315.06942004,9.455,9.821,3737.619,3157.042,64778413,0.366,4.412,0.096,0.822,0,0.025,0,0.178,0
2006,Streamwood,14245,13557,112,155,9,18,3,10199,46513056,1652231888,7029683,276014734,0,6994474,0,5102388,283147287,1935383561.3137958,1697303308,81218640,133743682,196,67389974.04,8.209,818060195.6982358,7.649,9.023,3999.62,3634.287,940977959,1.374,3.482,0.082,0.854,0.024,0.004,0.004,0.146,0.003
2006,Summit,3347,2537,142,334,293,4,0,1697,8116462,289318881,21378346,71403949,0,7556806,0,0,78960755,368279614.93620414,282854438,46894754,33649755,218,18780327.17,11.494,165254003.0889757,7.324,11.519,5061.8,3680.639,202389142,4.195,5.099,0.114,0.786,0.022,0.058,0.021,0.214,0
2006,Thornton,1360,1007,96,56,235,5,1,769,916075,117141063,16216548,16313458,0,7057287,0,716094,23701531,140842556.216773,76338094,55120244,4240154,123,8005382.37,9.782,81411160.46013394,9.594,11.85,2547.477,2386.451,93912158,2.256,5.684,0.098,0.832,0.007,0.115,0.05,0.168,0.005
2006,Tinley Park,20030,18525,42,403,595,1,0,15233,1272806,2303281208,82345089,524706006,0,54216516,0,0,579352476,2882473103.587852,2557897354,31913203,261319891,349,104404257.14,9.032,1172354812.462779,7.761,10.852,4029.291,4186.27,1437511699,3.091,3.622,0.089,0.799,0,0.029,0.019,0.201,0
2006,University Park,4,2,0,0,0,0,0,0,0,5281201,0,0,0,0,0,0,0,5281214.583333334,5241215,0,0,0,484855.49,14.516,3287427.099889781,14.232,14.8,40492.42,NA,3287434,0.568,9.181,0.147,1,0,0,0,0,0
2006,Westchester,8478,7295,22,277,0,0,0,5958,0,1049850766,0,287408510,0,0,0,0,287408510,1337190915.2691388,1159790940,4856142,165972729,770,37070467.64,6.777,556707889.3952094,6.095,6.975,4195.053,3366.717,681188207,0.88,2.772,0.067,0.785,0,0,0,0.215,0
2006,Western Springs,5233,4807,3,86,0,0,0,3952,0,1292321618,0,186099825,0,0,0,0,186099825,1478420806.0991495,1414524212,318994,31969908,182,37406932.78,6.399,584321659.0206257,6.37,13.446,6672.481,7168.132,664942819,7.076,2.53,0.064,0.874,0,0,0,0.126,0
2006,Wheeling,12634,11157,624,281,1078,40,0,8163,54106700,1885524723,200965552,273287450,0,104742898,0,0,378208127,2263669241.4673047,1578056375,455765008,202485126,340,94834068.91,8.111,1162914795.997467,7.606,9.086,3982.468,3644.47,1349231796,1.48,4.189,0.082,0.833,0.024,0.089,0.046,0.167,0
2006,Willow Springs,2978,2578,19,70,243,1,0,1991,4077169,399951772,37897653,82004568,0,31515960,0,0,113520527,513472131.804891,460554656,19011930,19446718,182,13762756.36,7.717,194493901.7352077,5.578,9.33,4171.452,4628.857,244959363,3.752,2.68,0.071,0.779,0.008,0.074,0.061,0.221,0
2006,Wilmette,10712,10093,7,229,0,0,0,7935,0,3511583061,0,345410152,0,0,0,0,345410152,3856913016.7118554,3690873333,2164481,158242207,317,104238704.62,6.423,1622085310.3376684,5.461,6.649,7760.103,9581.339,1771690733,1.188,2.703,0.064,0.91,0,0,0,0.09,0
2006,Winnetka,4821,4454,1,129,0,0,0,3380,0,2693590160,0,141508686,0,0,0,0,141508686,2835098256.2599683,2778809775,595617,51471774,215,80619660.61,6.709,1202834135.1431406,5.684,6.732,14790.227,17881.203,1264137706,1.048,2.844,0.067,0.95,0,0,0,0.05,0
2006,Worth,4082,3613,5,211,41,0,0,2719,0,341585801,4958959,96737912,0,491550,0,0,97229462,438815251.6347687,391774688,1233017,40092201,183,17070316.92,9.622,177323455.51501673,7.783,9.782,3424.856,3222.012,219620839,1.999,3.89,0.096,0.778,0,0.011,0.001,0.222,0
2006,NA,40328,33057,423,734,0,11,0,23870,22041388,5749978425,0,951201861,0,0,0,0,957294745,6707006590.570175,5762623150,258968096,490995895,3076,194083060.78,7.007,2973955036.6009665,4.591,15.685,3818.155,4074.648,3386004772,11.094,2.894,0.065,0.857,0.003,0,0,0.143,0
2007,Alsip,7184,5927,420,286,245,39,0,4663,85728788,997400841,25507800,140504134,19361953,19653049,0,0,191188340,1176932305.2405636,662444664,362839253,130659125,351,56331122.51,8.077,697204987.2917593,7.365,15.308,3186.637,2984.143,784211033,7.943,4.786,0.081,0.847,0.073,0.022,0.017,0.162,0
2007,Arlington Heights,29575,27622,210,865,158,20,0,22423,109951219,6013668674,111220337,1617710237,0,70578246,0,0,1688288483,7701870889.1819515,6521489669,270531876,867686953,572,236496934.7,7.001,3385966837.092649,6.049,7.426,4846.347,5577.537,4181121380,1.377,3.071,0.07,0.781,0.014,0.014,0.009,0.219,0
2007,Barrington,2561,2121,14,215,203,0,0,1498,0,624981367,36310793,111676635,0,17357556,0,0,129049425,754030810.7290006,621188527,10711172,112805925,126,18316500.48,5.179,353680938.82259876,4.664,13.527,5117.037,5853.308,420313805,8.863,2.429,0.052,0.829,0,0.048,0.023,0.171,0
2007,Barrington Hills,1328,1039,0,1,0,0,0,668,0,576111336,0,43537728,0,0,0,0,44972296,621083572.6375598,591227181,0,72787,154,15886912.36,5.964,267272119.36623144,5.864,7.285,9084.549,17074.842,287082811,1.421,2.558,0.059,0.928,0,0,0,0.072,0
2007,Bartlett,5765,5408,12,77,191,0,0,3987,0,926204812,41820326,207674600,0,27583816,0,0,235491858,1161696454.5354865,1078037481,20218883,39629976,114,37247642.91,7.859,454737433.0974994,6.914,28.792,5953.068,5546.634,570539880,21.878,3.206,0.082,0.797,0,0.036,0.024,0.203,0
2007,Bedford Park,1052,238,435,69,31,79,0,193,203712970,570425458,86246493,4983807,6791034,76093626,0,0,89889524,658293957.5657895,23146950,491479331,125364826,206,39860189.48,9.043,455463657.9707612,6.849,11.471,3259.298,3994.598,545277877,4.622,6.055,0.088,0.867,0.309,0.131,0.116,0.137,0
2007,Bellwood,6738,5929,186,255,365,1,1,4542,500644,535487354,90244548,133947521,0,16110390,0,500644,150057912,685545195.33227,562428199,81514134,36326166,271,33985962.85,11.076,306881922.5245917,10.345,11.253,4303.465,3418.684,382320419,0.908,4.958,0.111,0.781,0.001,0.132,0.024,0.219,0.001
2007,Bensenville,83,1,68,2,9,4,4,0,20372044,49366944,21896889,0,0,15025880,0,20372044,15025880,64392867.54385965,644631,60953752,654884,2,3312886.0100000002,7.188,46141479.96342273,7.163,7.315,21010.72,NA,53157188,0.152,5.145,0.072,0.767,0.316,0.34,0.233,0.233,0.316
2007,Berkeley,2451,1784,28,59,99,0,0,1445,0,207170975,25141587,54476234,0,5692369,0,0,60168603,267339606.2353801,217075714,37229532,11399605,538,10952853.54,8.983,120913760.184603,7.578,9.29,4691.556,3442.425,150864115,1.712,4.097,0.091,0.775,0,0.094,0.021,0.225,0
2007,Berwyn,15557,14265,60,862,998,12,12,10801,2637531,1633080822,149547012,490002420,0,64399411,0,2637531,554401831,2187431180.6844764,2002061593,9375226,166886340,287,74612285.99,8.942,835200954.1409444,8.643,9.427,5316.389,3892.013,1112590695,0.784,3.411,0.089,0.747,0.001,0.068,0.029,0.253,0.001
2007,Blue Island,7985,6157,193,379,799,25,21,4088,13401650,458566548,63160926,108589458,12325027,30736919,2270531,7355569,153727727,610217933.2163743,500856854,46034707,46637026,733,26701250.61,10.498,252222480.09492412,8.923,13.879,3492.25,2636.431,331298895,4.956,4.376,0.106,0.751,0.022,0.104,0.05,0.252,0.012
2007,Bridgeview,5079,4129,295,303,187,16,0,3341,39994931,767114091,38636247,130352445,0,24432464,0,0,154784909,921898967.683413,558768018,209049998,138768616,183,42236181.09,7.931,530399507.6271533,7.417,9.823,4537.701,3384.474,608805949,2.406,4.581,0.08,0.832,0.043,0.042,0.027,0.168,0
2007,Broadview,3303,2662,287,168,186,12,1,1982,21334831,402473207,80751804,61883114,0,53785462,0,1574369,115668576,518098918.72607654,277481890,165802286,71035463,129,23555605.31,8.541,279402339.3859881,7.587,9.314,4012.933,2844.03,363737913,1.727,4.547,0.084,0.777,0.041,0.156,0.104,0.223,0.003
2007,Brookfield,8797,7994,76,368,0,1,0,5919,441538,811348480,0,227494049,0,0,0,0,227494049,1038842659.7501329,982888719,13783918,39694700,250,33454360.7,8.294,402911065.9459027,7.529,8.995,3403.099,3627.039,506443347,1.466,3.22,0.083,0.781,0,0,0,0.219,0
2007,Buffalo Grove,6107,5971,0,65,0,0,0,4798,0,784462796,0,301887083,0,0,0,0,301887083,1086349779.4557416,1013788643,0,71035237,60,29479943.02,7.32,402913739.1186297,6.902,7.394,3975.64,3921.229,540279564,0.492,2.714,0.073,0.722,0,0,0,0.278,0
2007,Burbank,9967,9331,3,372,0,0,0,7938,0,1022558290,0,331974755,0,0,0,0,331974755,1354532936.8414407,1217753153,1423714,129893552,106,41609163.58,7.573,550592672.3494166,7.442,9.607,4237.207,3049.864,701649109,2.165,3.072,0.076,0.755,0,0,0,0.245,0
2007,Burnham,2149,1382,78,121,0,0,0,940,0,97755129,0,21408671,0,0,0,0,21408671,119163888.0382775,89493899,9716200,12124179,172,6778389.22,11.402,59483948.7585845,10.931,12.407,2933.351,2273.128,69230529,1.476,5.688,0.114,0.82,0,0,0,0.18,0
2007,Burr Ridge,1848,1686,13,19,0,2,0,1160,4608119,699340796,0,43024113,0,0,0,0,43044748,742385421.4114833,619093556,21290419,70947974,46,20843339.46,5.481,377393336.3976541,5.367,5.952,6376.466,9600.272,396970291,0.585,2.808,0.055,0.942,0.006,0,0,0.058,0
2007,Calumet City,15579,11770,193,979,759,115,67,8260,36413900,933799985,40953305,196916558,35432938,11750293,9441731,13354888,252528769,1177871842.0859914,870405240,44483982,224702500,1615,69740725.28,12.254,559361081.2965854,11.632,13.239,3749.646,2811.055,689792631,1.607,5.921,0.125,0.793,0.031,0.035,0.01,0.214,0.011
2007,Calumet Park,3248,2507,95,230,476,9,9,1752,5997606,152799390,42739086,36579040,2564050,24614177,397944,5997606,63860204,216556852.020202,168166565,10841899,31779744,170,9498277.78,11.364,83582169.83456528,11.364,11.364,3075.265,2310.245,124325442,0,4.386,0.114,0.706,0.028,0.197,0.114,0.295,0.028
2007,Chicago,833743,696686,12456,37114,145270,349,304,409579,Inf,Inf,28250846877,24275352133,0,14961545437,0,719758314,39236897570,Inf,125689034781,3881008361,Inf,54789,3698275831.65,5.011,73783027778.02103,4.976,7.938,3339.049,2959.833,95857901344,2.962,0,0.05,NA,NA,0,0,0,0
2007,Chicago Heights,14187,9288,367,784,80,68,6,6147,44962869,682692779,23384479,141078005,32874748,9722319,0,2728719,198592282,866669910.0850612,580087639,123276013,122542957,2003,51434809.94,11.993,420559872.9809059,10.616,18.232,2751.56,2459.104,520308353,7.616,5.935,0.122,0.788,0.052,0.027,0.011,0.229,0.003
2007,Chicago Ridge,4604,4126,110,200,154,19,8,3085,5351272,543522012,41789677,91781376,0,34089875,0,4857694,125871252,669393097.7405635,436136726,50314944,176239752,106,32389944.95,8.768,377106111.6802196,8.131,9.345,3603.154,2852.963,448274653,1.214,4.839,0.086,0.812,0.008,0.062,0.051,0.188,0.007
2007,Cicero,17318,14749,584,929,2116,39,31,11286,Inf,Inf,Inf,488533148,0,Inf,0,Inf,Inf,Inf,1772871318,136488421,Inf,810,81149054.39,10.291,788584647.7129261,10.27,10.382,5105.42,3660.593,1145766591,0.112,0,0.103,NA,NA,NA,NA,NA,NA
2007,Country Club Hills,6386,5969,9,67,32,6,2,4540,5176738,530038411,10453178,100984884,0,7126326,0,1266000,108457217,638495574.7076024,542874606,4275236,65577376,164,39153413.78,13.989,279678761.38869,13.529,14.596,5630.291,4413.756,332847921,1.067,6.132,0.14,0.83,0.008,0.016,0.011,0.17,0.002
2007,Countryside,2679,2194,50,282,0,4,0,1575,5488400,487879101,0,67694023,0,0,0,0,67694023,555573045.6492558,354520974,45522939,149188296,73,19467085.59,5.686,342019858.44859207,5.242,6.459,2614.867,3406.686,372822236,1.217,3.504,0.057,0.878,0.01,0,0,0.122,0
2007,Crestwood,6141,5425,165,206,4,11,0,4008,7547288,568431981,19987481,106165582,0,14816795,0,0,120996496,689428016.0479798,459226874,58427310,154326647,130,28784183.27,7.646,377777864.1406509,6.212,8.003,1605.164,2464.863,442055271,1.791,4.175,0.076,0.824,0.011,0.029,0.021,0.176,0
2007,Deer Park,16,11,0,0,0,0,0,7,0,1614746,0,473287,0,0,0,0,473287,2088031.25,2028331,0,0,4,51393.07,6.899,744935.0630526163,6.899,6.899,4560.108,4367.959,960292,0,2.461,0.069,0.773,0,0,0,0.227,0
2007,Deerfield,75,0,4,58,0,0,0,0,0,199770623,0,0,0,0,0,0,0,199770660.44657096,0,5171417,192438521,8,11725888.99,5.481,214611196.36031365,5.189,5.692,NA,NA,214611237,0.503,5.87,0.055,1,0,0,0,0,0
2007,Des Plaines,23352,21103,320,923,1438,14,1,16724,79400544,3983486292,294443931,1192181703,0,160095430,0,17389006,1352277132,5335598842.331871,4108158813,570291678,619598927,673,156830887.79,6.357,2465849678.131832,5.627,7.528,4338.61,3823.953,3111214427,1.901,2.939,0.064,0.747,0.015,0.055,0.03,0.253,0.003
