year,clean_name,cur_comp_muni_rate,new_comp_muni_rate,current_taxable_eav,new_taxable_eav,av,eav,equalized_av,pins_in_muni,all_exemptions,exe_homeowner,exe_senior,exe_freeze,exe_longtime_homeowner,exe_disabled,exe_vet_returning,exe_vet_dis_lt50,exe_vet_dis_50_69,exe_vet_dis_ge70,exe_vet_dis,exe_abate,final_tax_to_dist,final_tax_to_tif,tax_amt_exe,tax_amt_pre_exe,tax_amt_post_exe,rpm_tif_to_cps,rpm_tif_to_rpm,rpm_tif_to_dist,tif_share,zero_bills,has_HO_exemp,has_SF_exemp,has_FR_exemp,has_LTHO_exemp,has_DI_exemp,has_VR_exemp,has_DV_exemp,has_AB_exemp,total_bill_current
2006,Mt Prospect,7.621084787895164,6.828883082976911,1591018565.1338007,1775588663.1338007,695064775,1881957512,1881957512,18505,251453507,184570098,15572624,51277543,0,0,0,0,0,33242,33242,0,121252873.84,2573672.41,19203731.327438325,143027481.78,123826546.25,0,0,0,0.02887042950079319,639,14378,4462,1651,0,0,0,1,0,123826546.25
2006,Niles,6.479846556016597,5.9539410898534335,1330553859.796972,1448080307.796972,584369176,1582237926,1582237926,12050,190347486,117526448,13171200,59586297,0,0,0,0,0,63541,63541,0,86217848.46,2961808.14,12411953.76292502,101587117.22,89179656.6,0,0,0,0.051812066156491615,573,8793,3629,1758,0,0,0,2,0,89179656.6
2006,Norridge,5.960063137865421,5.347061604097965,484004957.37586206,539492588.3758621,215414243,583255632,583255632,5781,101629960,55487631,6860700,39215184,0,0,0,0,0,66445,66445,0,28847001.05,0,6046126.279801117,34889240.15,28847001.05,0,0,0,0,194,4470,1984,1103,0,0,0,2,0,28847001.05
2006,North Lake,9.251441974102125,8.462116371490856,328616943.23009115,359269531.23009115,149403734,404525532,404525532,4093,42539364,30652588,2513327,9373449,0,0,0,0,0,0,0,0,30401805.82,2953712.43,3945754.858126862,37301271.48,33355518.25,0,0,0,0.02995589676722917,322,2606,592,364,0,0,0,0,0,33355518.25
2006,North Riverside,6.72412951477563,6.213065513375082,329887124.58998746,357022430.58998746,135042930,365642243,365642243,2741,43014679,27135306,2552900,13326473,0,0,0,0,0,0,0,0,22182037.51,0,2881635.1219720133,25063670.03,22182037.51,0,0,0,0,154,1941,744,406,0,0,0,0,0,22182037.51
2006,Northbrook,5.991855525423729,5.636487778707428,2397204268.7034307,2548342550.7034307,958344254,2594807491,2594812935,14750,186997179,151138282,10908100,24914062,0,0,0,0,0,36735,36735,0,143637016.43,9349.67,11209076.024624858,154853121.8,143646366.1,0,0,0,2.3118793856745766e-5,589,10428,3131,621,0,0,0,1,0,143646366.1
2006,Northfield,5.800217080745342,5.526834668347507,537723598.0276814,564321856.0276814,210060031,568758559,568758559,3220,32229117,26598258,2029475,3601384,0,0,0,0,0,0,0,0,31189135.98,0,1872355.5666044103,33061481.63,31189135.98,0,0,0,0,490,1919,604,89,0,0,0,0,0,31189135.98
2006,Oak Brook,5.000266666666667,4.566055392656862,630944.7496133539,690944.7496133539,252108,682608,682608,15,63500,60000,3500,0,0,0,0,0,0,0,0,0,31548.92,0,3251.0838462247484,34800,31548.92,0,0,0,0,0,3,1,0,0,0,0,0,0,31548.92
2006,Oak Forest,9.95326673503636,8.331670990000687,490846696.9746242,586380343.9746242,229087975,620244965,620278509,10726,115875547,95533647,5287255,15054645,0,0,0,0,0,0,0,0,48855281.01,1426142.22,11493345.647841455,61774765.6,50281423.23,0,0,0,0.010005596467861646,402,7862,1521,767,0,0,0,0,0,50281423.23
2006,Oak Lawn,8.757915192050449,7.44307031951407,1195471347.850395,1406655617.850395,558036869,1510940609,1510940609,26165,300044364,211184270,20470975,68340225,0,0,0,0,0,48894,48894,0,104698366.79,1167254.14,26408536.677748162,132269843.76,105865620.93,0,0,0,0.0058672944881242115,1201,18523,6223,3425,0,0,0,2,0,105865620.93
2006,Oak Park,9.473767677835324,8.318921749013183,1462467428.2878096,1665489479.2878096,665176023,1801030661,1801030661,18922,250146728,203022051,7982019,39142658,0,0,0,0,0,0,0,0,138550766.52,8881375.25,23694656.98198227,171126766.31,147432141.77,0,0,0,0.02791465018431978,1306,12637,2054,780,0,0,0,0,0,147432141.77
2006,Olympia Fields,9.768198060941828,9.067896400663702,182835977.30693433,196956158.30693433,73575664,199171933,199213470,2166,16683329,14120181,1393000,1095405,0,0,0,0,0,74743,74743,0,17859780.39,0,1628972.742321213,19481471.25,17859780.39,0,0,0,0,168,1414,400,61,0,0,0,2,0,17859780.39
2006,Orland Hills,7.761736375719982,6.521549802482928,136094075.9730473,161974740.9730473,67079169,181622756,181623565,2257,28132929,25880665,476000,1776264,0,0,0,0,0,0,0,0,10563263.4,1164377.0899999999,2191899.371748537,13919538.18,11727640.49,0,0,0,0.0037839173077877713,88,1727,136,71,0,0,0,0,0,11727640.49
2006,Orland Park,7.7202184928983675,6.956829057481107,2175476773.286849,2414197025.286849,931616797,2521634431,2522445685,24431,299581084,238720252,18312000,42496216,0,0,0,0,0,52616,52616,0,167951560.16,3085187.72,23100712.871635996,194131906.87,171036747.88,0,0,0,5.118216271376531e-4,925,18352,5246,2094,0,0,0,1,0,171036747.88
2006,Palatine,8.111546347992352,7.281100915712653,1840080422.7290442,2049950660.7290442,820985087,2222898234,2222898783,26150,251740378,209870238,11371497,30498643,0,0,0,0,0,0,0,0,149258976.33,10506610.66,20435422.862015314,180200989.22,159765586.99,0,0,0,0.02427006707386,1016,17551,3263,1169,0,0,0,0,0,159765586.99
2006,Palos Heights,7.689882197569995,6.893714748641452,451519579.59735656,503666383.59735656,192532718,521301554,521301554,5679,69183255,52146804,5754000,11282451,0,0,0,0,0,0,0,0,34721323.77,35319.72,5305087.56910025,40061718.71,34756643.49,0,0,0,1.950257921296003e-4,254,4343,1648,448,0,0,0,0,0,34756643.49
2006,Palos Hills,7.829330221392372,6.695298015206248,384570402.68567634,449707939.68567634,172361256,466685293,466685293,7498,88380520,65137537,5600000,17617611,0,0,0,0,0,25372,25372,0,30109286.76,0,7043124.4602949,37150260.18,30109286.76,0,0,0,0,227,5322,1612,855,0,0,0,1,0,30109286.76
2006,Palos Park,6.741215638855301,6.142751696409734,219510256.9439943,240896270.9439943,91496545,247720144,247736107,2481,28108217,21386014,1885100,4837103,0,0,0,0,0,0,0,0,14797659.77,0,1897538.0662663807,16695194.13,14797659.77,0,0,0,0,168,1673,543,156,0,0,0,0,0,14797659.77
2006,Park Forest,17.121816746126342,13.974887512841935,151986238.8778774,186211196.8778774,74125043,200700884,200700884,6712,42968055,34224958,4143739,4599358,0,0,0,0,0,0,0,0,26022805.3,761865.14,7275159.301238062,34059828.27,26784670.44,0,0,0,0.015405020870788889,542,4014,918,434,0,0,0,0,0,26784670.44
2006,Park Ridge,7.2402417151607965,6.557874845983096,1527881300.4041154,1686862007.4041154,650929075,1762455455,1762455455,16325,221305683,158980707,12981149,49218278,0,0,0,0,0,125549,125549,0,110622299.27,949657.32,16025708.921546191,127588539.7,111571956.59,0,0,0,0.0031403177480198463,799,11814,3630,1157,0,0,0,3,0,111571956.58999999
2006,Phoenix,14.318016546018614,9.4805112980664,7277250.215845961,10990524.215845961,8082321,21883683,21883683,1934,4931677,3713274,306054,912349,0,0,0,0,0,0,0,18149,1041957.89,1331184.11,708862.9649314996,3082004.73,2373142,0,0,0,0.6165759135153455,518,488,130,111,0,0,0,0,1,2373142
2006,Posen,9.427030412526348,7.966810335512012,64660443.249450095,76511921.24945009,33622211,91035520,91035520,3321,15412041,11851478,710500,2850063,0,0,0,0,0,0,0,0,6095559.65,1021001.47,1450151.5616361543,8566712.27,7116561.12,0,0,0,0.11360370887649654,483,1362,226,168,0,0,0,0,0,7116561.12
2006,Prospect Heights,8.154066355290707,7.2261058220030066,425447536.4612506,480082568.4612506,197938476,535933148,535938276,6209,68475168,54635032,3736431,10103705,0,0,0,0,0,0,0,0,34691274.43,1672790.32,5573892.8491767375,41937945.75,36364064.75,0,0,0,0.015145112937238846,217,4283,1068,341,0,0,0,0,0,36364064.75
2006,Richton Park,10.498069036697247,9.304599755141856,180236404.5602882,203354713.5602882,84452770,228539932,228664393,4360,25727877,23118309,1004500,1570589,0,0,0,0,0,34479,34479,0,18921342.18,2352542.0300000003,2707790.8446358335,23977951.47,21273884.21,0,0,0,0.03291892446168074,208,2738,290,138,0,0,0,2,0,21273884.21
2006,River Forest,8.535,7.762217568306963,491583474.516696,540524008.516696,222280748,601847353,601847353,4669,61659227,48940534,2773750,9916570,0,0,0,0,0,28373,28373,0,41956649.55,4150841.13,5262614.755448771,51367671.08,46107490.68,0,0,0,0.08786801387363632,297,3261,802,219,0,0,0,1,0,46107490.68
2006,River Grove,7.624316988210075,6.708629595203666,225639060.47718996,256437428.47718996,102840805,278451743,278451743,3732,44083402,30798368,2334150,10950884,0,0,0,0,0,0,0,0,17203437.22,708789.89,3381280.218415287,21293505.07,17912227.11,0,0,0,0.0021367840392122186,322,2423,683,418,0,0,0,0,0,17912227.11
2006,Riverdale,14.386092638386913,12.62503630620758,130139328.24291378,148292360.24291378,63365332,171567961,171567961,5257,21387996,18153032,1046494,2188470,0,0,0,0,0,0,0,3192594,18721964.32,2271308.25,3513437.2287074313,24506708.59,20993272.57,0,0,0,0.08465144844768652,565,2540,316,212,0,0,0,0,20,20993272.57
2006,Riverside,8.00743155579989,7.002260172289378,311181986.58784395,355852024.58784395,136571405,369780775,369780775,3638,58547220,44670038,2366000,11511182,0,0,0,0,0,0,0,0,24917684.59,0,4687321.687620034,29604996.21,24917684.59,0,0,0,0,282,2637,682,235,0,0,0,0,0,24917684.59
2006,Robbins,9.564340799226555,8.181750906270214,41512025.69361678,48526918.69361678,20698821,56044490,56044490,6206,9822667,7014893,750946,2056828,0,0,0,0,0,0,0,3394764,3970351.61,132033.3,1254811.4197482404,5357195.6,4102384.91,0,0,0,1.608946637114083e-4,1226,963,302,243,0,0,0,0,14,4102384.9099999997
2006,Rolling Meadows,7.476403422459893,6.9541367030046555,959285836.0818977,1031329727.0818977,394708402,1068712375,1068712375,9350,94953587,72043891,5437705,17471991,0,0,0,0,0,0,0,0,71720079.08,630738.79,7106051.075118166,79456854.96,72350817.87,0,0,0,0.00642335637848139,378,6468,1564,684,0,0,0,0,0,72350817.87
2006,Roselle,7.940008403361344,7.090880718670616,98579552.59450862,110384380.59450862,41445331,112217359,112217359,1428,13729932,11804828,569625,1355479,0,0,0,0,0,0,0,0,7827224.76,0,1089679.1236505753,8916903.74,7827224.76,0,0,0,0,72,1062,164,73,0,0,0,0,0,7827224.76
2006,Rosemont,6.844094547273637,6.721523940699465,349215467.6548249,355583599.6548249,307434172,832408756,832408756,1999,9113098,6368132,385000,2359966,0,0,0,0,0,0,0,0,23900636.78,31965140.51,603318.4385426098,56469095.26,55865777.29,0,0,0,0.18995180768791198,898,545,135,64,0,0,0,0,0,55865777.29000001
2006,Sauk Village,10.752044767767206,9.434303222701763,97288970.38597676,110877861.38597676,51353540,138884314,139044868,3574,17058810,13588891,1246000,2223919,0,0,0,0,0,0,0,0,10460553.65,2445361.41,1831818.3745900942,14737733.08,12905915.06,0,0,0,0.039538623207531064,194,1993,356,234,0,0,0,0,0,12905915.06
2006,Schaumburg,7.3633613917771985,6.949535099182256,3906562554.857472,4139187942.857472,1559645559,4222889880,4222895683,27217,282034517,232625388,13076000,36169808,0,0,0,0,0,163321,163321,0,287654318.91,2299201.82,20793260.570397593,310734148.47,289953520.73,0,0,0,0.006911210732993755,695,19694,3507,1595,0,0,0,5,0,289953520.73
2006,Schiller Park,7.40708279252704,6.843327670338069,398164942.0707799,430965874.0707799,167346737,453108065,453108065,5085,46933843,32800932,2259376,11873535,0,0,0,0,0,0,0,0,29492406.91,582275.88,3443752.0559779988,33518427.46,30074682.79,0,0,0,0.020683317357343363,1092,2502,666,355,0,0,0,0,0,30074682.79
2006,Skokie,7.8834130459064,7.139578751183078,2378333927.553872,2626119742.553872,1029641277,2787856701,2787856701,26859,330851940,247785815,17295040,65749599,0,0,0,0,0,21486,21486,0,187493887.12,1688813.8699999999,26040694.89018556,215221775.7,189182700.99,0,0,0,0.0066637344968099345,1729,17891,5550,2103,0,0,0,1,0,189182700.99
2006,South Barrington,5.788186274509804,5.568939204273691,425452879.22831327,442202801.22831327,162952922,440928891,441211375,1836,18369982,16749922,546000,1074060,0,0,0,0,0,0,0,0,24626005.16,0,1065700.065991199,25691702.330000002,24626005.16,0,0,0,0,98,1126,157,14,0,0,0,0,0,24626005.16
2006,South Chicago Heights,9.850558597091531,9.134575591505053,74821885.35151877,80686547.35151877,33235370,89988110,89988110,2338,9223209,5864662,1046432,2312115,0,0,0,0,0,0,0,0,7370373.66,344065.81,900561.2415824266,8614997.89,7714439.47,0,0,0,0.038669862210520954,260,1037,324,221,0,0,0,0,0,7714439.47
2006,South Holland,11.039110232987786,9.794406182210388,446142539.2132371,502839741.2132371,209053256,565886808,566032578,9743,74937951,56697202,5372500,12830747,0,0,0,0,0,37502,37502,0,49250166.7,5392998.95,8160492.859902293,62799225.64,54643165.65,0,0,0,0.026368664934099662,758,6157,1547,777,0,0,0,2,0,54643165.650000006
2006,Steger,8.344662636729995,7.197407728243439,65641840.52078696,76105041.52078697,29625729,80189716,80214552,3474,13627241,10463201,881649,2282391,0,0,0,0,0,0,0,0,5477590.14,108884.35,1140511.6119590863,6726986.12,5586474.49,0,0,0,0.005350414411261946,522,1547,335,210,0,0,0,0,0,5586474.489999999
2006,Stickney,9.463738554216867,8.02648560897919,128343613.26040563,151325307.26040563,61167838,165618040,165618040,2490,33691837,22981694,1689100,9021043,0,0,0,0,0,0,0,0,12146104.01,0,3221613.032332772,15367715.99,12146104.01,0,0,0,0,186,1641,514,337,0,0,0,0,0,12146104.01
2006,Stone Park,9.538705295471988,8.407948905713667,55596531.35019715,63073519.35019715,23924658,64778413,64778413,1303,9272102,7476988,301000,1494114,0,0,0,0,0,0,0,0,5303189.28,0,882903.1144233244,6186092.08,5303189.28,0,0,0,0,74,544,95,64,0,0,0,0,0,5303189.28
2006,Streamwood,8.208807007824943,7.286519314547584,820947233.5719595,924858236.5719595,347554204,940977959,941037777,14441,119573999,103911003,4375000,11287996,0,0,0,0,0,0,0,0,67389974.04,286980.94,9815211.30187353,77492162.21,67676954.98,0,0,0,6.204976845194237e-4,392,10199,1251,567,0,0,0,0,0,67676954.98
2006,Summit,11.489615147265077,10.144339182181966,163454797.4783156,185131104.4783156,74748536,202389142,202389142,3565,30941111,21676307,1436750,7828054,0,0,0,0,0,0,0,0,18780327.17,713489.34,3564106.0412705448,23057920.37,19493816.51,0,0,0,0.03357192108586423,436,1697,430,291,0,0,0,0,0,19493816.51
2006,Thornton,9.84770869858395,9.313534021504429,81291827.520762593,85954293.520762593,34737572,93912158,94055460,1483,7067251,4662466,819000,1585785,0,0,0,0,0,0,0,0,8005382.37,543943.53,678162.5950539011,9227488.03,8549325.9,0,0,0,0.08400710745558462,246,769,236,142,0,0,0,0,0,8549325.9
2006,Tinley Park,9.035220417177914,7.779525510842858,1155525292.349314,1342038881.349314,530986111,1437511699,1437697962,20375,227313932,186513589,11855757,28875204,0,0,0,0,0,69382,69382,0,104404257.14,3980499.53,20209690.958407436,128587341.58,108384756.67,0,0,0,0.021178323599809278,694,15229,3288,1547,0,0,0,2,0,108384756.67
2006,University Park,14.516,14.516000000000002,3340145.287958115,3340145.287958115,1214151,3287434,3287434,4,0,0,0,0,0,0,0,0,0,0,0,0,484855.49,0,0,484855.49,484855.49,0,0,0,0,0,0,0,0,0,0,0,0,0,484855.49
2006,Westchester,6.734582134746404,5.827533204977165,550449410.1978298,636126236.1978298,251583780,681188207,681188207,9247,124509965,85676826,7244650,31558975,0,0,0,0,0,29514,29514,0,37070467.64,0,8528119.885022536,45596545.339999996,37070467.64,0,0,0,0,1539,5957,2128,982,0,0,0,1,0,37070467.64
2006,Western Springs,6.398349769159742,5.760464096884325,584634071.7461659,649373594.7461659,245583839,664942819,664942819,5415,80621422,64739523,3480400,12401499,0,0,0,0,0,0,0,0,37406932.78,0,5155192.858052955,42562105.06,37406932.78,0,0,0,0,364,3952,1035,246,0,0,0,0,0,37406932.78
2006,Wheeling,8.111968236836018,7.491364166005562,1169063612.445664,1265911879.445664,498341212,1349231796,1349308812,12971,118392496,96848267,5437420,16079486,0,0,0,0,0,27323,27323,0,94834068.91,5542950.03,9574939.80887768,109949728.61,100377018.94,0,0,0,0.05519030319903191,677,8162,1557,704,0,0,0,1,0,100377018.94
2006,Willow Springs,7.740128797468355,6.686233930037509,177810430.8096466,205837194.8096466,90471010,244959363,244959363,3160,35526888,28026764,1335250,6164874,0,0,0,0,0,0,0,0,13762756.36,1343142.65,2608222.176352494,17714118.01,15105899.01,0,0,0,0.06917615917476931,364,1991,417,193,0,0,0,0,0,15105899.01
2006,Wilmette,6.423006256800871,5.973813437034924,1622895890.9954188,1744927351.9954188,654339885,1771690733,1771690733,11028,149640099,122031461,7391195,20183395,0,0,0,0,0,34048,34048,0,104238704.62,0,9609511.576961197,113845978.68,104238704.62,0,0,0,0,633,7934,2071,382,0,0,0,1,0,104238704.62
2006,Winnetka,6.708856036536934,6.418724133179546,1201690126.7658641,1256007563.7658641,466884956,1264137706,1264137706,5036,61303827,54317437,2758000,4228390,0,0,0,0,0,0,0,0,80619660.61,0,4118011.7077731974,84737655.53,80619660.61,0,0,0,0,430,3380,793,59,0,0,0,0,0,80619660.61
2006,Worth,9.623858114446529,8.188917580786034,177374985.34372064,208456328.34372064,81112742,219620839,219620839,4264,41911306,31081343,2349130,8480833,0,0,0,0,0,0,0,0,17070316.92,37767.98,4046816.9411096415,21154899.49,17108084.9,0,0,0,0.0012174600101665103,365,2718,683,402,0,0,0,0,0,17108084.900000002
2006,NA,7.003206977601622,6.282052527666209,2771345490.726412,3089484844.726412,1251530564,3386004772,3388644307,43396,412165024,318139354,20979294,72931880,0,0,0,0,0,114496,114496,0,194083060.78,0,28203767.314018458,222279596.64,194083060.78,0,0,0,0,6144,23864,5845,2494,0,0,0,3,0,194083060.78
2007,Alsip,8.079145208388638,7.535738038579994,697241119.6609137,747519648.6609137,275753945,784211033,784216620,7534,63932753,50278529,3313851,9907688,407185,18000,0,2500,5000,0,7500,13129826,56331122.51,873421.1699999999,6161509.18939801,63366048.62,57204543.68,0,0,0,0.03171942109944544,701,4645,966,500,18,9,0,2,54,57204543.68
2007,Arlington Heights,7.001521961252654,6.0634403706174655,3377793228.5123897,3900375368.5123897,1470206788,4181121380,4181121380,30144,736853560,522582140,23663986,90177519,100247586,114000,0,20000,10000,38329,68329,0,236496934.7,4072973.98,51888174.63927053,292455292.3,240569908.68,0,0,0,0.004515159084858246,1141,20035,5935,1680,2387,58,0,11,0,240569908.67999998
2007,Barrington,5.178280982508374,4.6687024522056415,353717778.9670161,392325290.9670161,147797303,420313805,420320737,2687,50815549,38607512,1197000,4802409,6208628,0,0,0,0,0,0,0,18316500.48,858406.1,2630038.3020452405,21804941.8,19174906.58,0,0,0,0.03872229842554001,252,1369,346,79,129,0,0,0,0,19174906.580000002
2007,Barrington Hills,5.9709554655870445,5.604018783242969,266069851.82794443,283491418.8279444,101176401,287082811,287735574,1482,19810711,17421567,504000,809359,1075785,0,0,0,0,0,0,0,15886912.36,0,1181500.7120660222,17068410.77,15886912.36,0,0,0,0,308,649,145,8,19,0,0,0,0,15886912.36
2007,Bartlett,7.861099676815785,6.665259465715005,473822295.1154274,558832602.1154274,200656135,570539880,570646101,5879,94496927,85010307,1568525,5042023,2858572,10000,0,2500,5000,0,7500,0,37247642.91,1662255.11,7398944.849823079,46308840.29,38909898.02,0,0,0,0.025888332512307877,228,3919,452,132,68,5,0,2,0,38909898.019999996
2007,Bedford Park,8.991670111287759,8.964616804528424,443301288.71121746,444639077.71121746,191735951,545277877,545277877,1258,2267752,1337789,195825,731320,318,0,0,2500,0,0,2500,5803152,39860189.48,6358794.99,896112.4182518726,47115096.59,46218984.47,0,0,0,0.024004433854970586,412,192,63,36,1,0,0,1,5,46218984.47
2007,Bellwood,11.075759811616955,9.59387257182136,306849944.6363344,354246552.6363344,134435244,382320419,382320419,7007,60949337,47396608,2845017,10456318,195894,28000,0,2500,25000,0,27500,0,33985962.85,1599532.95,6755817.760024271,42341310.59,35585495.8,0,0,0,0.013728244329502213,540,4528,835,458,13,14,0,6,0,35585495.800000004
2007,Bensenville,7.187305882352941,7.187305882352941,46093571.97575464,46093571.97575464,18691651,53157188,53157188,85,0,0,0,0,0,0,0,0,0,0,0,0,3312886.0100000002,510601.32,0,3823487.33,3823487.33,0,0,0,0.07265773477588235,4,0,0,0,0,0,0,0,0,3823487.33
2007,Berkeley,8.951503178320507,7.786440204646569,122357701.51460737,140665737.51460737,53048317,150864115,150864115,2989,24787994,18308036,1211000,5096102,161856,6000,0,0,5000,0,5000,0,10952853.54,473362.8,2239089.6144465883,13665306.08,11426216.34,0,0,0,0.008518108812930745,1076,1437,350,179,8,3,0,1,0,11426216.34
2007,Berwyn,8.940205202677106,7.5728174753622275,834570172.5913144,985264549.5913144,391220036,1112590695,1112590695,15838,222970677,150694377,8731998,47478422,15972562,50000,10000,5000,5000,23318,33318,0,74612285.99,4852084.01,19923050.422218017,99385392.99,79464370,0,0,0,0.028558549769612012,568,10126,2537,1328,674,25,2,4,0,79464370
2007,Blue Island,10.506528164957954,9.20024013354355,254139618.6330678,290223409.6330678,116494564,331298895,331298895,8681,49416482,36083791,3030198,9899756,398237,2000,0,2500,0,0,2500,11394133,26701250.61,1870821.66,6404811.942090762,34976880.07,28572072.27,0,0,0,0.06599061083792064,1429,4063,938,540,25,1,0,1,80,28572072.27
2007,Bridgeview,7.935706005321171,7.354272226121774,532229659.9909215,574308099.9909215,214074325,608805949,608805949,5262,59313491,42078440,3178000,11461613,2553938,24000,0,2500,15000,0,17500,0,42236181.09,1547842.3299999998,4694478.598304125,48478498.99,43784023.42,0,0,0,0.021640689136286962,366,3229,782,418,112,13,0,4,0,43784023.42
2007,Broadview,8.532957738268726,7.9461264407363466,276054400.273864,296441360.273864,127901098,363737913,363737913,3431,28158302,20386960,1626100,5926670,181021,8000,0,5000,5000,19551,29551,0,23555605.31,4681997.07,2437676.6285921126,30673776.77,28237602.38,0,0,0,0.021762822031698627,257,1972,469,244,9,4,0,4,0,28237602.38
2007,Brookfield,8.295002874198541,7.017189391729526,403307403.3531585,476748721.3531585,178080613,506443347,506443347,9046,103532328,73441318,4415243,20607985,5026282,14000,0,7500,20000,0,27500,0,33454360.7,0,8641777.516393503,42096130.44,33454360.7,0,0,0,0,499,5651,1415,622,267,9,0,8,0,33454360.7
2007,Buffalo Grove,7.320095894856401,5.824249998718578,402726186.1516681,506158613.1516681,189978397,540279564,540279564,6163,137365868,103432427,4684046,18271503,10952892,20000,0,0,5000,0,5000,0,29479943.02,0,10055796.196218725,39535734.45,29479943.02,0,0,0,0,116,4503,1340,504,295,10,0,1,0,29479943.02
