muni_mc_year,muni_mc_clean_name,muni_mc_major_class_code,muni_mc_mean_fmv_all,muni_mc_median_fmv_all,muni_mc_min_fmv_all,muni_mc_quant25_all_fmv,muni_mc_quant50_all_fmv,muni_mc_quant75_all_fmv,muni_mc_max_fmv_all,muni_mc_PC_major_class,muni_mc_parcels,muni_mc_PC_residential,muni_mc_PC_industrial,muni_mc_PC_commercial,muni_mc_PC_inTIF,muni_mc_PC_withincents,muni_mc_PC_incents_inTIFs,muni_mc_PC_claimed_exe,muni_mc_fmv_incentive,muni_mc_fmv_taxed,muni_mc_fmv_inTIF,muni_mc_fmv_exempt,muni_mc_fmv_abated,muni_mc_fmv_tif_increment,muni_mc_fmv_abates_inTIF,muni_mc_fmv_incents_inTIF,muni_mc_fmv_untaxable_value,muni_mc_fmv_residential,muni_mc_fmv_c2_res,muni_mc_fmv_industrial,muni_mc_fmv_indust_incent,muni_mc_fmv_commercial,muni_mc_fmv_commerc_incent,muni_mc_fmv,muni_mc_zero_bill,muni_mc_levy,muni_mc_current_rate_avg,muni_mc_eav_taxed,muni_mc_eav_c2_taxed,muni_mc_eav_res_taxed,muni_mc_eav_taxed_commerc,muni_mc_eav_taxed_indust,muni_mc_min_TC_rate,muni_mc_max_TC_rate,muni_mc_avg_C2_bill_noexe,muni_mc_avg_C2_bill_withexe,muni_mc_final_tax_to_dist,muni_mc_final_tax_to_tif,muni_mc_zero_bills,muni_mc_exempt_allexemptions_eav,muni_mc_exempt_GHE_eav,muni_mc_exempt_SR_eav,muni_mc_exempt_FR_eav,muni_mc_exempt_LTHO_eav,muni_mc_exempt_DIS_eav,muni_mc_exempt_VET_eav,muni_mc_has_HO_exemp,muni_mc_has_SR_exemp,muni_mc_has_FR_exemp,muni_mc_has_LTHO_exemp,muni_mc_has_DI_exemp,muni_mc_has_VR_exemp,muni_mc_has_DV_exemp,muni_mc_has_AB_exemp,muni_mc_total_billed,muni_mc_range_TC_rate,muni_mc_effective_rate,muni_mc_pct_eav_taxed,muni_mc_pct_fmv_taxed,muni_mc_pct_fmv_w_incentclass,muni_mc_pct_fmv_inTIF,muni_mc_pct_fmv_in_tif_increment,muni_mc_pct_fmv_untaxable_value,muni_mc_pct_fmv_incents_inTIFs
2021,Countryside,0,0,0,0,0,0,0,0,81,81,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.078,0,0,0,0,0,0.069,0.083,NA,NA,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,NA,NA,NA,NA,NA,NA,NA,NA
2021,Countryside,1,134863.14285714287,62880,10,12900,62880,163020,96324,70,70,0,0,0,5,0,0,0,0,9407908,1065180,0,0,31898,0,0,3190,0,0,0,0,0,0,9440420,14,222904.06706702846,0.078,2824912.4863586696,0,0,0,0,0.069,0.084,NA,NA,222904.06706702846,772.3729329715491,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223676.44,0.015,2.361,0.079,0.997,0,0.113,0.003,0,0
2021,Countryside,2,248716.40449438203,240840,10,96680,240840,335290,133986,2225,1494,2225,0,0,1,0,0,1553,0,467243587,415730,86094769,0,0,0,0,8609477,553394000,553394000,0,0,0,0,553394000,89,10909852.8,0.079,140299231.93879676,140299231.93879676,140299231.93879676,0,0,0.069,0.084,4257.711,5182.66,10909852.8,0,89,25851676.1447,15138429,4765108,4785363,0,102000,1060776.1447,1553,630,272,0,53,0,21,0,10909852.8,0.015,1.971,0.078,0.844,0,0.001,0,0.016,0
2021,Countryside,3,1377491,942335,59490,748682,942335,1171842,654696,30,30,30,0,0,0,0,0,0,0,41324731,0,0,0,0,0,0,0,41324730,0,0,0,0,0,41324730,0,998788.03,0.08,12408577.10308222,0,12408577.10308222,0,0,0.078,0.083,NA,NA,998788.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998788.03,0.005,2.417,0.08,1,0,0,0,0,0
2021,Countryside,4,950287.8571428572,625875,227400,535308,625875,944962,567640,7,7,0,0,7,0,0,0,0,0,6652015,0,0,0,0,0,0,0,0,0,0,0,6652015,0,6652015,0,322140.75,0.081,3994800.9672619044,0,0,3994800.9672619044,0,0.081,0.081,NA,NA,322140.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322140.75,0,4.843,0.081,1,0,0,0,0,0
2021,Countryside,5A,755782.9513108614,296212,8,117836,296212,732522,2884985,267,263,0,0,267,47,0,0,0,0,190835858,49670400,0,0,10958176,0,0,2739544,0,0,0,0,201794048,0,201794048,1,11441196.383055022,0.08,143255707.77508786,0,0,143255707.77508786,0,0.069,0.085,NA,NA,11441196.383055022,663346.956944977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12104543.34,0.015,5.67,0.08,0.946,0,0.246,0.054,0.014,0
2021,Countryside,5B,1036853.3333333334,877226,11160,558335,877226,1417298,640545,36,36,0,36,0,2,0,0,0,0,37240703,784900,0,0,86019,0,0,21505,0,0,37326720,0,0,0,37326720,0,2248741.4348137453,0.08,27955664.48399233,0,0,0,27955664.48399233,0.072,0.081,NA,NA,2248741.4348137453,5207.115186254556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2253948.55,0.009,6.024,0.08,0.998,0,0.021,0.002,0.001,0
2021,Countryside,6B,2095710,2153090,684000,1227500,2153090,2575520,391015,12,12,0,12,0,0,12,0,0,25148520,25148527,0,0,0,0,0,0,3772279,0,0,25148520,25148520,0,0,25148520,0,608940.71,0.081,7551348.090277777,0,0,0,7551348.090277777,0.081,0.081,NA,NA,608940.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608940.71,0,2.421,0.081,1,1,0,0,0.15,0
2021,Countryside,7B,1349843.3333333333,929740,763940,846840,929740,1642795,235585,3,3,0,0,3,0,3,0,0,4049530,4049529,0,0,0,0,0,0,607429,0,0,0,0,4049530,4049530,4049530,0,87487.75,0.072,1215952.0500347463,0,0,1215952.0500347463,0,0.072,0.072,NA,NA,87487.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87487.75,0,2.16,0.072,1,1,0,0,0.15,0
2021,Crestwood,0,0,0,0,0,0,0,0,165,164,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0.103,0,0,0,0,0,0.088,0.113,NA,NA,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,NA,NA,NA,NA,NA,NA,NA,NA
2021,Crestwood,1,53310.59259259259,31800,10,9450,31800,60000,52642,135,135,0,0,0,8,0,0,0,0,6709564,880100,0,0,486879,0,0,48688,0,0,0,0,0,0,7196930,7,207959.51854875594,0.104,2014680.6905512176,0,0,0,0,0.099,0.113,NA,NA,207959.51854875594,16476.191451244053,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224435.71,0.014,2.89,0.103,0.932,0,0.122,0.068,0.007,0
2021,Crestwood,2,118584.8776032152,97770,20,66620,97770,170058,111254,5474,2404,5474,0,0,0,0,0,3682,0,458363293,0,190756789,0,0,0,0,19077029,649133620,649133620,0,0,0,0,649133620,162,15076345.88,0.109,137632745.9877997,137632745.9877997,137632745.9877997,0,0,0.088,0.113,2417.424,2918.067,15076345.88,0,162,57278540.9531,36759110,11867866,7527709,0,220615,903240.9530999999,3682,1524,839,0,112,0,37,0,15076345.88,0.025,2.323,0.11,0.706,0,0,0,0.029,0
2021,Crestwood,3,910173.75,792980,437680,739575,792980,1003190,192927,16,16,16,0,0,0,0,0,0,0,14562779,0,0,0,0,0,0,0,14562780,0,0,0,0,0,14562780,0,408459.58,0.093,4372765.772754137,0,4372765.772754137,0,0,0.09,0.099,NA,NA,408459.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408459.58,0.009,2.805,0.093,1,0,0,0,0,0
2021,Crestwood,4,52557.5,52557.5,38300,45429,52558,59686,13363,2,2,0,0,2,0,0,0,0,0,105115,0,0,0,0,0,0,0,0,0,0,0,105115,0,105115,0,6272.200000000001,0.099,63126.00644122383,0,0,63126.00644122383,0,0.099,0.099,NA,NA,6272.200000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6272.2,0,5.967,0.099,1,0,0,0,0,0
2021,Crestwood,5A,1080858.3921568627,380106,40,196354,380106,866688,4819593,204,202,0,0,204,22,0,0,0,0,199940849,32464572,0,0,20554176,0,0,5138544,0,0,0,0,220495112,0,220495112,2,16636245.805596005,0.109,150090596.99813434,0,0,150090596.99813434,0,0.09,0.113,NA,NA,16636245.805596005,1738905.3144039954,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18375151.12,0.023,7.545,0.111,0.907,0,0.147,0.093,0.023,0
2021,Crestwood,5B,351988.4678362573,255460,7916,113458,255460,523106,423287,171,128,0,171,0,2,0,0,0,0,59058989,1560100,0,0,1131033,0,0,282758,0,0,60190028,0,0,0,60190028,0,4721342.103128584,0.107,44334106.92461584,0,0,0,44334106.92461584,0.099,0.113,NA,NA,4721342.103128584,95686.58687141613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4817028.69,0.014,7.844,0.106,0.981,0,0.026,0.019,0.005,0
2021,Crestwood,6B,1193806.6666666667,615420,83870,426020,615420,1104000,546243,9,9,0,9,0,0,9,0,0,10744260,10744260,0,0,0,0,0,0,1611639,0,0,10744260,10744260,0,0,10744260,0,320553.13,0.099,3226178.8446054747,0,0,0,3226178.8446054747,0.099,0.099,NA,NA,320553.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320553.13,0,2.983,0.099,1,1,0,0,0.15,0
2021,Crestwood,8,572056.9230769231,333110,40510,163892,333110,697260,279252,26,26,0,16,10,0,26,0,0,14873480,14873487,0,0,0,0,0,0,2231023,0,0,5564650,5564650,9308830,9308830,14873480,0,475910.99,0.105,4466061.9419396715,0,0,2795162.9591268296,1670898.9828128421,0.099,0.113,NA,NA,475910.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475910.99,0.014,3.2,0.107,1,1,0,0,0.15,0
2021,Deer Park,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.103,0,0,0,0,0,0.082,0.108,NA,NA,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,NA,NA,NA,NA,NA,NA,NA,NA
2021,Deer Park,1,80720,80720,34820,57770,80720,103670,12662,2,2,0,0,0,0,0,0,0,0,161438,0,0,0,0,0,0,0,0,0,0,0,0,0,161440,0,5228.52,0.108,48475.06026330429,0,0,0,0,0.108,0.108,NA,NA,5228.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5228.52,0,3.239,0.108,1,0,0,0,0,0
2021,Deer Park,2,197774,176410,60540,156575,176410,263308,33902,10,10,10,0,0,0,0,0,8,0,1711310,0,266427,0,0,0,0,26643,1977740,1977740,0,0,0,0,1977740,0,55424.4,0.108,513854.9972186168,513854.9972186168,513854.9972186168,0,0,0.108,0.108,2244.245,6366.989,55424.4,0,0,80000,80000,0,0,0,0,0,8,0,0,0,0,0,0,0,55424.4,0,2.802,0.108,0.865,0,0,0,0.013,0
2021,Deerfield,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0.088,0,0,0,0,0,0.083,0.089,NA,NA,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,NA,NA,NA,NA,NA,NA,NA,NA
2021,Deerfield,1,637483.3333333334,149180,19230,84205,149180,946610,174404,3,3,0,0,0,0,0,0,0,0,1912449,0,0,0,0,0,0,0,0,0,0,0,0,0,1912450,0,50588.89,0.088,574251.0164341555,0,0,0,0,0.088,0.089,NA,NA,50588.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50588.89,0.001,2.645,0.088,1,0,0,0,0,0
2021,Deerfield,3,27045725,27045725,14137680,20591702,27045725,33499748,3995377,2,2,2,0,0,0,0,0,0,0,54091451,0,0,0,0,0,0,0,54091450,0,0,0,0,0,54091450,0,1472665.77,0.091,16242040.03529282,0,16242040.03529282,0,0,0.091,0.091,NA,NA,1472665.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1472665.77,0,2.723,0.091,1,0,0,0,0,0
2021,Deerfield,5A,4609763.9130434785,2634602,25512,1047000,2634602,6505000,7092999,46,46,0,0,46,0,0,0,0,0,212049139,0,0,0,0,0,0,0,0,0,0,0,212049140,0,212049140,0,13970508.84,0.088,159179987.49025851,0,0,159179987.49025851,0,0.083,0.091,NA,NA,13970508.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13970508.84,0.007,6.588,0.088,1,0,0,0,0,0
2021,Deerfield,5B,1527513,1066784,366528,655629,1066784,1938668,902489,4,4,0,4,0,0,0,0,0,0,6110053,0,0,0,0,0,0,0,0,0,6110052,0,0,0,6110052,0,404039.24,0.088,4586664.093540697,0,0,0,4586664.093540697,0.088,0.088,NA,NA,404039.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404039.24,0,6.613,0.088,1,0,0,0,0,0
2021,Des Plaines,0,0,0,0,0,0,0,0,761,760,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,0,0.101,0,0,0,0,0,0.086,0.106,NA,NA,0,0,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA
2021,Des Plaines,1,134474.87671232875,41870,10,7890,41870,106440,395188,365,365,0,0,0,30,0,0,0,0,46549304,11784340,0,0,2532466,0,0,253247,0,0,0,0,0,0,49083330,40,1422738.761567472,0.102,13977359.376840305,0,0,0,0,0.093,0.106,NA,NA,1422738.761567472,74832.928432528,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497571.69,0.014,2.899,0.102,0.948,0,0.24,0.052,0.005,0
2021,Des Plaines,2,207118.95096184895,193300,0,153640,193300,260200,3553028,21677,16670,21677,0,0,58,0,0,16618,0,3605164953,12994750,882973501,0,1452783,0,0,88442628,4489717500,4489717500,0,0,0,0,4489717500,190,108957130.65080072,0.101,1082522880.5652661,1082522880.5652661,1082522880.5652661,0,0,0.093,0.119,4890.249,5070.527,108957130.65080072,44656.57919928398,190,265130453.0498,167374923,51057299,40605027,0,819325,5273879.0498,16617,6161,2782,0,416,0,117,0,109001787.23,0.026,2.427,0.101,0.803,0,0.003,0,0.02,0
2021,Des Plaines,3,1666065.6875,445685,100,173128,445685,828358,4174004,160,137,160,0,0,1,0,0,0,0,266460003,797290,0,0,96345,0,0,9635,266570510,0,0,0,0,0,266570510,2,8109587.264552116,0.102,80009945.1013791,0,80009945.1013791,0,0,0.093,0.102,NA,NA,8109587.264552116,2961.515447883221,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112548.78,0.01,3.042,0.101,1,0,0.003,0,0,0
2021,Des Plaines,4,382888,59770,7605,11590,59770,647068,332591,10,10,0,1,9,0,0,0,0,0,3828881,0,0,0,0,0,0,0,0,0,879495,0,2949385,0,3828880,0,218046.89,0.099,2299395.937052686,0,0,1771223.884745326,528172.0523073598,0.093,0.102,NA,NA,218046.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218046.89,0.01,5.695,0.095,1,0,0,0,0,0
2021,Des Plaines,5A,887342.3672566372,247958,4,98125,247958,647304,25141561,904,848,0,0,904,169,0,0,0,0,779048567,109456784,0,0,23108904,0,0,5777226,0,0,0,0,802157500,0,802157500,6,59161202.65606564,0.101,584812283.0818118,0,0,584812283.0818118,0,0.093,0.109,NA,NA,59161202.65606564,1763457.6539343568,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60924660.31,0.016,7.375,0.101,0.971,0,0.136,0.029,0.007,0
2021,Des Plaines,5B,2151408.6872246694,996068,10020,351344,996068,2431632,6678402,227,227,0,227,0,11,0,0,0,0,453426458,42542932,0,0,34943311,0,0,8735828,0,0,488369772,0,0,0,488369772,0,34275919.63749144,0.101,340375906.546836,0,0,0,340375906.546836,0.093,0.102,NA,NA,34275919.63749144,2429762.202508559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36705681.84,0.01,7.018,0.101,0.928,0,0.087,0.072,0.018,0
2021,Des Plaines,6A,8130,8130,8130,8130,8130,8130,1626,1,1,0,1,0,0,1,0,0,8130,8129,0,0,0,0,0,0,406,0,0,8130,8130,0,0,8130,0,499.77,0.102,4881.996678714467,0,0,0,4881.996678714467,0.102,0.102,NA,NA,499.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.77,0,6.147,0.102,1,1,0,0,0.05,0
2021,Des Plaines,6B,5061717.2549019605,3016850,42350,1049530,3016850,5457605,5159571,51,51,0,51,0,0,51,0,0,258147580,258147588,0,0,0,0,0,0,38722138,0,0,258147580,258147580,0,0,258147580,0,7904913.28,0.102,77513976.11550593,0,0,0,77513976.11550593,0.093,0.102,NA,NA,7904913.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7904913.28,0.01,3.062,0.102,1,1,0,0,0.15,0
2021,Des Plaines,6C,2482960,2482960,2482960,2482960,2482960,2482960,248296,1,1,0,1,0,0,1,0,0,2482960,2482959,0,0,0,0,0,0,372444,0,0,2482960,2482960,0,0,2482960,0,76322.77,0.102,745557.9759695224,0,0,0,745557.9759695224,0.102,0.102,NA,NA,76322.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76322.77,0,3.074,0.102,1,1,0,0,0.15,0
2021,Des Plaines,7A,1904265.5555555557,830000,488810,659405,830000,2611993,659098,3,3,0,0,3,1,3,1,0,5712797,5181825,4393987,0,0,530973,0,4393987,663769,0,0,0,0,5712797,5712797,5712796.666666667,0,218654.14959784242,0.102,2135920.1875338713,0,0,2135920.1875338713,0,0.102,0.102,NA,NA,218654.14959784242,24482.080402157604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243136.23,0,3.827,0.102,0.907,1,0.769,0.093,0.116,0.769
2021,Des Plaines,7B,4553430,4553430,4553430,4553430,4553430,4553430,455343,1,1,0,0,1,0,1,0,0,4553430,4553429,0,0,0,0,0,0,683014,0,0,0,0,4553430,4553430,4553430,0,139966.2,0.102,1367257.9857380092,0,0,1367257.9857380092,0,0.102,0.102,NA,NA,139966.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139966.2,0,3.074,0.102,1,1,0,0,0.15,0
2021,Des Plaines,9,2509940,2509940,2509940,2509940,2509940,2509940,250994,1,1,0,0,0,0,0,0,0,0,2509941,0,0,0,0,0,0,0,0,0,0,0,0,0,2509940,0,77152.17,0.102,753659.9589723551,0,0,0,0,0.102,0.102,NA,NA,77152.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77152.17,0,3.074,0.102,1,0,0,0,0,0
2021,Dixmoor,0,0,0,0,0,0,0,0,335,335,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0.177,0,0,0,0,0,0.177,0.177,NA,NA,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2021,Dixmoor,1,10551.69776119403,7810,140,7708,7810,7870,23955,536,536,0,0,0,148,0,0,0,0,4503936,2197150,0,0,1150408,0,0,115041,0,0,0,0,0,0,5655710,5,240009.8886523837,0.177,1352396.9609082309,0,0,0,0,0.177,0.177,NA,NA,240009.8886523837,61304.00134761631,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301313.89,0,4.244,0.177,0.796,0,0.388,0.203,0.02,0
2021,Dixmoor,2,39135.81261950287,37220,2360,25128,37220,49445,17949,1046,1046,1046,0,0,88,0,0,610,0,21552376,3031140,18514915,0,868747,0,0,1938366,40936060,40936060,0,0,0,0,40936060,162,1148502.7698072835,0.177,6471531.919802127,6471531.919802127,6471531.919802127,0,0,0.177,0.177,1710.932,735.789,1148502.7698072835,46294.570192716434,162,5559473.6398,4379692,647382,453629,0,26875,51895.6398,610,164,131,0,20,0,4,0,1194797.34,0,2.806,0.177,0.526,0,0.074,0.021,0.047,0
2021,Dixmoor,3,611796.9047619047,21960,19420,19420,21960,552225,828268,42,42,42,0,0,1,0,0,0,0,25275949,610050,0,0,419526,0,0,41953,25695470,0,0,0,0,0,25695470,0,1346927.9284756472,0.177,7589609.108444511,0,7589609.108444511,0,0,0.177,0.177,NA,NA,1346927.9284756472,22356.08152435271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369284.01,0,5.242,0.177,0.984,0,0.024,0.016,0.002,0
2021,Dixmoor,5A,133538.73504273503,31688,992,20636,31688,72860,576546,117,117,0,0,117,67,0,0,0,0,9761830,9627676,0,0,5862205,0,0,1465551,0,0,0,0,15624032,0,15624032,0,1300493.3225331148,0.177,7327961.472548121,0,0,7327961.472548121,0,0.177,0.177,NA,NA,1300493.3225331148,780976.377466885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2081469.7,0,8.324,0.177,0.625,0,0.616,0.375,0.094,0
2021,Dixmoor,5B,569750.1538461539,387420,54800,251313,387420,712348,523872,26,26,0,26,0,14,0,0,0,0,11346478,6928892,0,0,3467026,0,0,866757,0,0,14813504,0,0,0,14813504,0,1511603.7692545133,0.177,8517517.153628858,0,0,0,8517517.153628858,0.177,0.177,NA,NA,1511603.7692545133,461885.1607454866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973488.93,0,10.204,0.177,0.766,0,0.468,0.234,0.059,0
2021,Dixmoor,8,359952.14285714284,133455,19500,37668,133455,478070,145474,14,14,0,7,7,3,14,3,0,5039330,4830859,576510,0,0,208472,0,576510,745476,0,0,1136000,1136000,3903330,3903330,5039330,0,257431.2542769726,0.177,1450562.09092789,0,0,1172053.9809545276,278508.1099733624,0.177,0.177,NA,NA,257431.2542769726,11109.255723027374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268540.51,0,5.108,0.177,0.959,1,0.114,0.041,0.148,0.114
2021,Dolton,0,0,0,0,0,0,0,0,418,417,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0.255,0,0,0,0,0,0.218,0.279,NA,NA,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,NA,NA,NA,NA,NA,NA,NA,NA
2021,Dolton,1,65292.01680672269,22890,160,13142,22890,39375,262211,238,238,0,0,0,11,0,0,0,0,12202262,4997960,0,0,3337007,0,0,333701,0,0,0,0,0,0,15539500,1,932163.0598402099,0.257,3663973.2486287397,0,0,0,0,0.218,0.28,NA,NA,932163.0598402099,263618.11015979014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195781.17,0.062,5.999,0.254,0.785,0,0.322,0.215,0.021,0
2021,Dolton,2,89289.3256797583,91320,0,62745,91320,115385,62332,8275,8059,8275,0,0,1,0,0,5642,0,479928069,365830,258775053,0,0,0,0,25877505,738869170,738869170,0,0,0,0,738869170,596,35729945.39,0.252,144108001.3068488,144108001.3068488,144108001.3068488,0,0,0.222,0.279,5998.673,3533.399,35729945.39,0,596,77702385.2796,54130050,12560679,8692601,0,665142,1653913.2796,5639,1761,1127,0,353,0,107,0,35729945.39,0.058,4.836,0.248,0.65,0,0,0,0.035,0
2021,Dolton,3,160363.02325581395,32770,5300,14555,32770,217685,136129,43,43,43,0,0,0,0,0,0,0,6895614,0,0,0,0,0,0,0,6895610,0,0,0,0,0,6895610,0,525637.83,0.235,2070546.045137932,0,2070546.045137932,0,0,0.222,0.279,NA,NA,525637.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525637.83,0.058,7.623,0.254,1,0,0,0,0,0
2021,Dolton,4,262500,262500,262500,262500,262500,262500,52500,1,1,0,0,1,0,0,0,0,0,262500,0,0,0,0,0,0,0,0,0,0,0,262500,0,262500,0,44005.76,0.279,157641.98459609528,0,0,157641.98459609528,0,0.279,0.279,NA,NA,44005.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44005.76,0,16.764,0.279,1,0,0,0,0,0
2021,Dolton,5A,235765.67441860464,88112,4140,34960,88112,231480,1362864,301,301,0,0,301,29,0,0,3,0,63664591,14218508,0,816516,7179116,0,0,1998908,0,0,0,0,70965468,0,70965468,0,11596447.242503226,0.253,47791417.041466475,0,0,47791417.041466475,0,0.218,0.279,NA,NA,11596447.242503226,1246152.5874967743,0,612938,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12842599.83,0.061,16.341,0.243,0.897,0,0.2,0.101,0.028,0
2021,Dolton,5B,322904.40506329114,207740,11320,67536,207740,377440,471893,79,79,0,79,0,25,0,0,5,0,23762880,7369300,0,389964,1694443,0,0,521102,0,0,25509448,0,0,0,25509448,0,4775618.762095037,0.26,17838199.741739128,0,0,0,17838199.741739128,0.229,0.279,NA,NA,4775618.762095037,302403.71790496353,0,292736,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5078022.48,0.05,18.721,0.268,0.932,0,0.289,0.066,0.02,0
2021,Dolton,6B,450090,161590,10510,31930,161590,340022,300659,10,10,0,10,0,10,10,10,0,4500900,4128829,4500900,0,0,372074,0,4500900,656532,0,0,4500900,4500900,0,0,4500900,0,340239.70983741543,0.274,1239763.3877893272,0,0,0,1239763.3877893272,0.229,0.279,NA,NA,340239.70983741543,31187.36016258453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371427.07,0.05,7.559,0.274,0.917,1,1,0.083,0.146,1
2021,Dolton,8,346734.23076923075,163285,25020,66912,163285,365245,201613,26,26,0,11,15,1,26,1,0,9015090,8814272,304390,0,0,200812,0,304390,1342222,0,0,2091010,2091010,6924080,6924080,9015090,0,630458.7507850387,0.246,2646661.3118714425,0,0,2018794.3422450167,627866.9696264259,0.218,0.279,NA,NA,630458.7507850387,13830.479214961268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644289.23,0.061,6.993,0.238,0.978,1,0.034,0.022,0.149,0.034
2021,Dolton,9,206101.53846153847,214660,28320,37500,214660,327230,49207,13,13,0,0,0,0,0,0,0,0,2679315,0,0,0,0,0,0,0,0,0,0,0,0,0,2679320,0,184532.28,0.229,804517.9404455682,0,0,0,0,0.229,0.229,NA,NA,184532.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184532.28,0,6.887,0.229,1,0,0,0,0,0
2021,East Dundee,1,1500000,1500000,1500000,1500000,1500000,1500000,150000,1,1,0,0,0,1,0,0,0,0,399039,1500000,0,0,1100961,0,0,110096,0,0,0,0,0,0,1500000,0,10725.038930785013,0.09,119819.44956747863,0,0,0,0,0.09,0.09,NA,NA,10725.038930785013,29590.711069214987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40315.75,0,0.715,0.09,0.266,0,1,0.734,0.073,0
2021,East Dundee,5A,5849444,5849444,5849444,5849444,5849444,5849444,1462361,1,1,0,0,1,1,0,0,0,0,1556104,5849444,0,0,4293339,0,0,1073335,0,0,0,0,5849444,0,5849444,0,104559.18485707646,0.09,1168128.5315280578,0,0,1168128.5315280578,0,0.09,0.09,NA,NA,104559.18485707646,288481.99514292355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393041.18,0,1.788,0.09,0.266,0,1,0.734,0.183,0
