pin10,year,longitude,latitude,group,pin,keypin,sale_buyer_name,sale_document_num,num_parcels_sale,year_sold,proj_appeallant,timesappealed,incent_prop,appellant,appealid,year_appealed,geometry
1930116005,2022,-87.7926645841903,41.75578793453333,62,19301160050000,NA,NA,NA,NA,NA,3611408 - FEDEX GROUND PACKAGE S,13,Non-Incentive,FEDEX GROUND PACKAGE S,3611408,2023,"list(list(c(-87.79022, -87.79023, -87.79467, -87.79511, -87.7951, -87.79363, -87.79279, -87.79022, 41.75559, 41.75608, 41.75599, 41.75598, 41.7555, 41.75553, 41.75554, 41.75559)))"
1930116022,2022,-87.79124632684622,41.76146026873451,61,19301160220000,NA,NA,NA,NA,NA,3611832 - UPS RE DEPT,8,Non-Incentive,UPS RE DEPT,3611832,2020,"list(list(c(-87.79044, -87.79195, -87.79196, -87.79196, -87.79197, -87.79197, -87.79198, -87.79198, -87.79199, -87.79199, -87.792, -87.792, -87.79201, -87.79201, -87.79202, -87.79202, -87.79202, -87.79203, -87.79203, -87.79203, -87.79204, -87.79204, -87.79204, -87.79205, -87.79205, -87.79205, -87.79206, -87.79206, -87.79206, -87.79207, -87.79207, -87.79207, -87.79207, -87.79208, -87.79208, -87.79208, -87.79209, -87.79209, -87.79209, -87.79209, -87.7921, -87.7921, -87.7921, -87.7921, -87.79211, -87.79211, 
-87.79211, -87.79211, -87.79211, -87.79212, -87.79212, -87.79212, -87.79212, -87.79212, -87.79212, -87.79212, -87.79212, -87.79212, -87.79213, -87.79213, -87.79213, -87.79213, -87.79213, -87.79213, -87.79213, -87.79213, -87.79213, -87.79213, -87.79209, -87.79205, -87.79199, -87.79081, -87.79038, -87.79044, 41.76239, 41.76236, 41.76235, 41.76234, 41.76234, 41.76233, 41.76233, 41.76232, 41.76231, 41.7623, 41.7623, 41.76229, 41.76228, 41.76227, 41.76227, 41.76226, 41.76225, 41.76225, 41.76224, 41.76223, 
41.76223, 41.76222, 41.76221, 41.76221, 41.7622, 41.76219, 41.76219, 41.76218, 41.76217, 41.76217, 41.76216, 41.76215, 41.76214, 41.76214, 41.76213, 41.76212, 41.76211, 41.7621, 41.76209, 41.76208, 41.76208, 41.76207, 41.76206, 41.76205, 41.76204, 41.76203, 41.76202, 41.76201, 41.762, 41.762, 41.76199, 41.76198, 41.76197, 41.76196, 41.76195, 41.76194, 41.76193, 41.76192, 41.76192, 41.76191, 41.7619, 41.76189, 41.76188, 41.76187, 41.76186, 41.76185, 41.76184, 41.76183, 41.7609, 41.7609, 41.76054, 
41.76056, 41.76057, 41.76239)))"
1930116024,2022,-87.7933673597747,41.75654279235881,67,19301160240000,NA,FEDEX GROUND PACKAGE SYS INC,902633102,1,2009,3611408 - FEDEX GROUND PACKAGE S,4,Non-Incentive,FEDEX GROUND PACKAGE S,3611408,2023,"list(list(c(-87.79173, -87.79174, -87.79174, -87.79175, -87.79176, -87.79177, -87.79177, -87.79178, -87.79179, -87.7918, -87.79181, -87.79182, -87.79182, -87.79183, -87.79184, -87.79184, -87.79185, -87.79186, -87.79186, -87.79187, -87.79188, -87.79188, -87.79189, -87.7919, -87.7919, -87.79191, -87.79192, -87.79192, -87.79193, -87.79194, -87.79195, -87.79196, -87.79197, -87.79197, -87.79198, -87.79199, -87.79199, -87.792, -87.79201, -87.79202, -87.79202, -87.79203, -87.79204, -87.79205, -87.79205, 
-87.79206, -87.79207, -87.79208, -87.79208, -87.79209, -87.79209, -87.7921, -87.79211, -87.79212, -87.79212, -87.79213, -87.79213, -87.79214, -87.79214, -87.79215, -87.79215, -87.79216, -87.79216, -87.79217, -87.79218, -87.79219, -87.7922, -87.7922, -87.79221, -87.79222, -87.79223, -87.79223, -87.79224, -87.79225, -87.79225, -87.79226, -87.79226, -87.79227, -87.79227, -87.79228, -87.79228, -87.79229, -87.7923, -87.7923, -87.79231, -87.79231, -87.79232, -87.79233, -87.79233, -87.79234, -87.79234, 
-87.79234, -87.79235, -87.79235, -87.79236, -87.79236, -87.79237, -87.79237, -87.79238, -87.79238, -87.79238, -87.79239, -87.79239, -87.79239, -87.7924, -87.7924, -87.7924, -87.79241, -87.79241, -87.79241, -87.79241, -87.79242, -87.79242, -87.79242, -87.79243, -87.79243, -87.79243, -87.79243, -87.79244, -87.79244, -87.79244, -87.79244, -87.79245, -87.79245, -87.79245, -87.79245, -87.79245, -87.79246, -87.79246, -87.79246, -87.79246, -87.79246, -87.79246, -87.79246, -87.79246, -87.79247, -87.79247, 
-87.79247, -87.79247, -87.79247, -87.79247, -87.79247, -87.79247, -87.79449, -87.79445, -87.79173, 41.75609, 41.75609, 41.7561, 41.7561, 41.7561, 41.7561, 41.75611, 41.75611, 41.75611, 41.75612, 41.75612, 41.75612, 41.75613, 41.75613, 41.75613, 41.75614, 41.75614, 41.75614, 41.75615, 41.75615, 41.75615, 41.75616, 41.75616, 41.75616, 41.75617, 41.75617, 41.75617, 41.75618, 41.75618, 41.75619, 41.75619, 41.7562, 41.7562, 41.75621, 41.75621, 41.75621, 41.75622, 41.75622, 41.75623, 41.75623, 41.75624, 
41.75624, 41.75625, 41.75625, 41.75626, 41.75626, 41.75627, 41.75627, 41.75628, 41.75628, 41.75629, 41.75629, 41.7563, 41.7563, 41.75631, 41.75631, 41.75632, 41.75632, 41.75633, 41.75633, 41.75634, 41.75634, 41.75635, 41.75635, 41.75636, 41.75637, 41.75637, 41.75638, 41.75639, 41.7564, 41.7564, 41.75641, 41.75642, 41.75643, 41.75644, 41.75644, 41.75645, 41.75645, 41.75646, 41.75646, 41.75647, 41.75648, 41.75649, 41.7565, 41.7565, 41.75651, 41.75652, 41.75653, 41.75654, 41.75654, 41.75655, 41.75656, 
41.75656, 41.75657, 41.75658, 41.75659, 41.7566, 41.75661, 41.75661, 41.75662, 41.75663, 41.75663, 41.75664, 41.75665, 41.75665, 41.75666, 41.75667, 41.75667, 41.75668, 41.75669, 41.7567, 41.7567, 41.75671, 41.75672, 41.75672, 41.75673, 41.75674, 41.75675, 41.75676, 41.75677, 41.75678, 41.75679, 41.75679, 41.7568, 41.75681, 41.75682, 41.75683, 41.75683, 41.75684, 41.75685, 41.75686, 41.75687, 41.75688, 41.75689, 41.7569, 41.7569, 41.75691, 41.75692, 41.75693, 41.75694, 41.75695, 41.75696, 41.75709, 
41.75706, 41.75604, 41.75609)))"
1930116025,2022,-87.79353594208902,41.75859474005503,68,19301160250000,NA,"TLP 6969 73RD LLC, A DELAWARE LIMITED LIABILITY COMPANY",2226645000,1,2022,3610355 - TLP 6969 73RD LLC,11,Incentive,TLP 6969 73RD LLC,3610355,2023,"list(list(c(-87.79255, -87.79456, -87.79453, -87.79251, -87.79255, 41.75912, 41.75908, 41.75807, 41.75811, 41.75912)))"
1930116027,2022,-87.79057597992447,41.75995897004725,61,19301160270000,NA,NA,2314545128,2,2023,3612117 - OIL-CHEM RESEARCH CORP,7,Non-Incentive,OIL-CHEM RESEARCH CORP,3612117,2020,"list(list(c(-87.79038, -87.79081, -87.79077, -87.79034, -87.79038, 41.76057, 41.76056, 41.75935, 41.75935, 41.76057)))"
1930116028,2022,-87.79344345982128,41.76146799080029,61,19301160280000,NA,NA,NA,NA,NA,3611832 - UPS RE DEPT,8,Non-Incentive,UPS RE DEPT,3611832,2020,"list(list(c(-87.79205, -87.79209, -87.79213, -87.79213, -87.79213, -87.79213, -87.79213, -87.79213, -87.79213, -87.79213, -87.79213, -87.79213, -87.79212, -87.79212, -87.79212, -87.79212, -87.79212, -87.79212, -87.79212, -87.79212, -87.79212, -87.79211, -87.79211, -87.79211, -87.79211, -87.79211, -87.7921, -87.7921, -87.7921, -87.7921, -87.79209, -87.79209, -87.79209, -87.79209, -87.79208, -87.79208, -87.79208, -87.79207, -87.79207, -87.79207, -87.79207, -87.79206, -87.79206, -87.79206, -87.79205, 
-87.79205, -87.79205, -87.79204, -87.79204, -87.79204, -87.79203, -87.79203, -87.79203, -87.79202, -87.79202, -87.79202, -87.79201, -87.79201, -87.792, -87.792, -87.79199, -87.79199, -87.79198, -87.79198, -87.79197, -87.79197, -87.79196, -87.79196, -87.79195, -87.79313, -87.79469, -87.79461, -87.79376, -87.79377, -87.79199, -87.79205, 41.7609, 41.7609, 41.76183, 41.76184, 41.76185, 41.76186, 41.76187, 41.76188, 41.76189, 41.7619, 41.76191, 41.76192, 41.76192, 41.76193, 41.76194, 41.76195, 41.76196, 
41.76197, 41.76198, 41.76199, 41.762, 41.762, 41.76201, 41.76202, 41.76203, 41.76204, 41.76205, 41.76206, 41.76207, 41.76208, 41.76208, 41.76209, 41.7621, 41.76211, 41.76212, 41.76213, 41.76214, 41.76214, 41.76215, 41.76216, 41.76217, 41.76217, 41.76218, 41.76219, 41.76219, 41.7622, 41.76221, 41.76221, 41.76222, 41.76223, 41.76223, 41.76224, 41.76225, 41.76225, 41.76226, 41.76227, 41.76227, 41.76228, 41.76229, 41.7623, 41.7623, 41.76231, 41.76232, 41.76233, 41.76233, 41.76234, 41.76234, 41.76235, 
41.76236, 41.76233, 41.76278, 41.76031, 41.76033, 41.7605, 41.76054, 41.7609)))"
1930116029,2022,-87.79226954237812,41.759924775933236,61,19301160290000,NA,NA,NA,NA,NA,3611832 - UPS RE DEPT,8,Non-Incentive,UPS RE DEPT,3611832,2020,"list(list(c(-87.79081, -87.79199, -87.79377, -87.79376, -87.79373, -87.79077, -87.79081, 41.76056, 41.76054, 41.7605, 41.76033, 41.75929, 41.75935, 41.76056)))"
1930200002,2022,-87.78555913481631,41.762757997632434,61,19302000020000,NA,PLYMOUTH MWG 6510 WEST 73,1734006001,2,2017,NA,NA,Non-Incentive,NA,NA,NA,"list(list(c(-87.7829, -87.78242, -87.78165, -87.78084, -87.78066, -87.78067, -87.78068, -87.78554, -87.78556, -87.79044, -87.79046, -87.79046, -87.79044, -87.79032, -87.78605, -87.78553, -87.7843, -87.78318, -87.7829, 41.76254, 41.76255, 41.76256, 41.76258, 41.76258, 41.76304, 41.76313, 41.76303, 41.76303, 41.76294, 41.76294, 41.76285, 41.76239, 41.76239, 41.76247, 41.76248, 41.76251, 41.76253, 41.76254)))"
1930200013,2022,-87.78320420579465,41.75788901344543,69,19302000130000,NA,"6454 W. 74TH ST., LLC",2304641198,1,2022,3610854 - 6454 W 74TH ST LLC,9,Non-Incentive,6454 W 74TH ST LLC,3610854,2023,"list(list(c(-87.78286, -87.78297, -87.78341, -87.78341, -87.78355, -87.78353, -87.78284, -87.78286, 41.75816, 41.75816, 41.75823, 41.75826, 41.75826, 41.75757, 41.75758, 41.75816)))"
1930200014,2022,-87.78566482122233,41.757875212211324,69,19302000140000,NA,NA,NA,NA,NA,3611842 - STAR MOULDING & TRIM C,12,Non-Incentive,STAR MOULDING & TRIM C,3611842,2023,"list(list(c(-87.78523, -87.78525, -87.7854, -87.7861, -87.78608, -87.78538, -87.78523, 41.75754, 41.75823, 41.75822, 41.75821, 41.75753, 41.75754, 41.75754)))"
1930200015,2022,-87.78248037026239,41.758797347307834,69,19302000150000,NA,7300 BEDFORD IL LLC,1603401013,1,2016,3611937 - ARCHER WIRE INTL CORP,10,Non-Incentive,ARCHER WIRE INTL CORP,3611937,2023,"list(list(c(-87.78071, -87.78074, -87.78425, -87.78422, -87.78355, -87.78341, -87.78071, 41.75831, 41.75935, 41.75928, 41.75825, 41.75826, 41.75826, 41.75831)))"
1930200016,2022,-87.78438841406309,41.75789845946413,69,19302000160000,NA,SD PROPERTY HOLDING,522727072,1,2005,3611460 - SD PROPERTY HOLDINGS,4,Non-Incentive,SD PROPERTY HOLDINGS,3611460,2023,"list(list(c(-87.78353, -87.78355, -87.78422, -87.78525, -87.78523, -87.78353, 41.75757, 41.75826, 41.75825, 41.75823, 41.75754, 41.75757)))"
1930200019,2022,-87.78813502143262,41.760915047500326,61,19302000190000,NA,NA,NA,NA,NA,3611894 - UPS RE DEPT,10,Non-Incentive,UPS RE DEPT,3611894,2023,"list(list(c(-87.78605, -87.79032, -87.79026, -87.79022, -87.78595, -87.78605, 41.76247, 41.76239, 41.76057, 41.75936, 41.75944, 41.76247)))"
1930200020,2022,-87.78926613127743,41.757802759356416,69,19302000200000,NA,SHERIDAN PLBG & SEWER INC,1135004124,1,2011,3611765 - SHERIDAN PLUBBING,10,Incentive,SHERIDAN PLUBBING,3611765,2023,"list(list(c(-87.78872, -87.78872, -87.78889, -87.78969, -87.79018, -87.79016, -87.78833, -87.78835, -87.78872, 41.75812, 41.75816, 41.75815, 41.75814, 41.75813, 41.75745, 41.75749, 41.75807, 41.75812)))"
1930200021,2022,-87.783545675128,41.761005076978826,61,19302000210000,NA,"G3 BEDFORD PARK, LLC",2326313071,1,2023,3610362 - PLYMOUTH INDUSTRIAL,12,Incentive,PLYMOUTH INDUSTRIAL,3610362,2023,"list(list(c(-87.78282, -87.78283, -87.78285, -87.78288, -87.7829, -87.78318, -87.7843, -87.78419, -87.78305, -87.78279, -87.78282, 41.76024, 41.76047, 41.76107, 41.7619, 41.76254, 41.76253, 41.76251, 41.75947, 41.7595, 41.7595, 41.76024)))"
1930200022,2022,-87.7818359042274,41.76152348117617,61,19302000220000,NA,NA,NA,NA,NA,3611014 - METAL MATIC INC,5,Incentive,METAL MATIC INC,3611014,2023,"list(list(c(-87.78283, -87.78078, -87.7808, -87.78082, -87.78084, -87.78165, -87.78242, -87.7829, -87.78288, -87.78285, -87.78283, 41.76047, 41.76051, 41.76111, 41.76194, 41.76258, 41.76256, 41.76255, 41.76254, 41.7619, 41.76107, 41.76047)))"
1930200023,2022,-87.78181080433714,41.75795452934937,69,19302000230000,NA,6410 W 74TH OWNER LP,2208328010,1,2021,3610356 - 6410 W 74TH OWNER LP,14,Incentive,6410 W 74TH OWNER LP,3610356,2023,"list(list(c(-87.78071, -87.78341, -87.78341, -87.78297, -87.78286, -87.78284, -87.78069, -87.78071, 41.75831, 41.75826, 41.75823, 41.75816, 41.75816, 41.75758, 41.75762, 41.75831)))"
1930200025,2022,-87.7818054177528,41.75685101081236,70,19302000250000,NA,SPIDLER NICOLE,1418445047,2,2014,3610984 - VEGETABLE JUICES INC,14,Non-Incentive,VEGETABLE JUICES INC,3610984,2023,"list(list(c(-87.78068, -87.78297, -87.78292, -87.78065, -87.78068, 41.75744, 41.7574, 41.75626, 41.7563, 41.75744)))"
1930200026,2022,-87.78465378138235,41.756797047216814,71,19302000260000,NA,WARNER REAL ESTATE INVEST,1736029058,1,2017,3610959 - GERALD G WARNER,11,Incentive,GERALD G WARNER,3610959,2023,"list(list(c(-87.78407, -87.7841, -87.78523, -87.78519, -87.78534, -87.78554, -87.78534, -87.78432, -87.78407, 41.75628, 41.75738, 41.75736, 41.75626, 41.75624, 41.75621, 41.75621, 41.75623, 41.75628)))"
1930200029,2022,-87.78178497249115,41.760005808019365,61,19302000290000,NA,ATLAS FIRST ACCESS ACQUISITION LLC,1104848003,1,2011,3611923 - ATLAS FIRST ACCESS LLC,11,Non-Incentive,ATLAS FIRST ACCESS LLC,3611923,2023,"list(list(c(-87.78077, -87.78078, -87.78283, -87.78282, -87.78279, -87.78074, -87.78077, 41.76028, 41.76051, 41.76047, 41.76024, 41.7595, 41.75954, 41.76028)))"
1930200030,2022,-87.78512315136088,41.76097328568075,61,19302000300000,NA,PLYMOUTH MWG 6558 WEST 73,1734006005,2,2017,3610361 - PLYMOUTH MWG 6558 W 73,13,Incentive,PLYMOUTH MWG 6558 W 73,3610361,2023,"list(list(c(-87.7843, -87.78553, -87.78605, -87.78595, -87.78544, -87.78419, -87.7843, 41.76251, 41.76248, 41.76247, 41.75944, 41.75945, 41.75947, 41.76251)))"
1930200035,2022,-87.78727423300403,41.7578453605235,69,19302000350000,NA,"MARQUETTE BANK, AS TRUSTE",1826218041,1,2018,3611057 - RDS6700 LLC,5,Incentive,RDS6700 LLC,3611057,2021,"list(list(c(-87.7869, -87.78692, -87.78765, -87.78763, -87.7869, 41.75751, 41.75819, 41.75818, 41.7575, 41.75751)))"
1930200037,2022,-87.79034981306734,41.7614794656246,61,19302000370000,NA,NA,NA,NA,NA,3611832 - UPS RE DEPT,8,Non-Incentive,UPS RE DEPT,3611832,2020,"list(list(c(-87.79032, -87.79044, -87.79038, -87.79026, -87.79032, 41.76239, 41.76239, 41.76057, 41.76057, 41.76239)))"
1930200038,2022,-87.79029999879671,41.75996333999001,61,19302000380000,NA,NA,2314545128,2,2023,3612117 - OIL-CHEM RESEARCH CORP,7,Non-Incentive,OIL-CHEM RESEARCH CORP,3612117,2020,"list(list(c(-87.79026, -87.79038, -87.79034, -87.79022, -87.79026, 41.76057, 41.76057, 41.75935, 41.75936, 41.76057)))"
1930200041,2022,-87.78930780924468,41.75866430180237,69,19302000410000,NA,NA,NA,NA,NA,3611048 - REM MANAGEMENT CO 108,13,Non-Incentive,REM MANAGEMENT CO 108,3611048,2023,"list(list(c(-87.78892, -87.78973, -87.78969, -87.78889, -87.78892, 41.75919, 41.75917, 41.75814, 41.75815, 41.75919)))"
1930200042,2022,-87.78122681187617,41.75603059650148,62,19302000420000,NA,NA,NA,NA,NA,NA,NA,Non-Incentive,NA,NA,NA,"list(list(c(-87.78065, -87.78182, -87.78181, -87.78063, -87.78065, 41.75625, 41.75622, 41.75581, 41.75584, 41.75625)))"
1930200043,2022,-87.78581507558158,41.75591951609038,62,19302000430000,NA,NA,NA,NA,NA,3611408 - FEDEX GROUND PACKAGE S,13,Incentive,FEDEX GROUND PACKAGE S,3611408,2023,"list(list(c(-87.78046, -87.78046, -87.78047, -87.78047, -87.78047, -87.78534, -87.79023, -87.79022, -87.78532, -87.78046, 41.75578, 41.75579, 41.75618, 41.75622, 41.75627, 41.75617, 41.75608, 41.75559, 41.75569, 41.75578), c(-87.78181, -87.78182, -87.78065, -87.78063, -87.78181, 41.75581, 41.75622, 41.75625, 41.75584, 41.75581)))"
1930200044,2022,-87.78801300769643,41.75784614239563,69,19302000440000,NA,KENNETH J HANNA,335002145,1,2003,3611169 - KENNETH HANNA,12,Non-Incentive,KENNETH HANNA,3611169,2023,"list(list(c(-87.78872, -87.78872, -87.78835, -87.78833, -87.78763, -87.78765, -87.78872, 41.75816, 41.75812, 41.75807, 41.75749, 41.7575, 41.75818, 41.75816)))"
1930200045,2022,-87.78780464047533,41.75869347965342,69,19302000450000,NA,FISHER BEDFORD PARK REAL,1831917013,1,2018,3611099 - FISHER PRINTING,6,Incentive,FISHER PRINTING,3611099,2023,"list(list(c(-87.78692, -87.78669, -87.78672, -87.78892, -87.78889, -87.78872, -87.78765, -87.78692, 41.75819, 41.7582, 41.75923, 41.75919, 41.75815, 41.75816, 41.75818, 41.75819)))"
1930200047,2022,-87.78598652251699,41.75872949185048,69,19302000470000,NA,CHICAGO TITLE LAND TRUST,2023334045,1,2020,3610853 - CARL NODUS,14,Incentive,CARL NODUS,3610853,2023,"list(list(c(-87.7854, -87.78525, -87.78528, -87.78543, -87.78672, -87.78669, -87.78667, -87.7861, -87.7854, 41.75822, 41.75823, 41.75926, 41.75926, 41.75923, 41.7582, 41.7582, 41.75821, 41.75822)))"
1930200048,2022,-87.78475302719788,41.7587531092268,69,19302000480000,NA,"TIGER AUTO PARTS OF ILLINOIS, INC.",2311706200,1,2023,3611768 - TIGER AUTO PARTS OF IL,13,Incentive,TIGER AUTO PARTS OF IL,3611768,2023,"list(list(c(-87.78425, -87.78528, -87.78525, -87.78422, -87.78425, 41.75928, 41.75926, 41.75823, 41.75825, 41.75928)))"
1930200049,2022,-87.78637202778478,41.75786197182661,69,19302000490000,NA,NA,NA,NA,NA,3611842 - STAR MOULDING & TRIM C,10,Non-Incentive,STAR MOULDING & TRIM C,3611842,2023,"list(list(c(-87.78608, -87.7861, -87.78667, -87.78665, -87.78608, 41.75753, 41.75821, 41.7582, 41.75752, 41.75753)))"
1930200050,2022,-87.78678245394156,41.75785440258031,69,19302000500000,NA,NA,NA,NA,NA,3611842 - STAR MOULDING & TRIM C,10,Non-Incentive,STAR MOULDING & TRIM C,3611842,2023,"list(list(c(-87.78665, -87.78667, -87.78669, -87.78692, -87.7869, -87.78665, 41.75752, 41.7582, 41.7582, 41.75819, 41.75751, 41.75752)))"
1930309005,2022,-87.79449762209998,41.75007952624489,62,19303090050000,NA,NA,NA,NA,NA,3610676 - PUBLIC STORAGE,11,Non-Incentive,PUBLIC STORAGE,3610676,2023,"list(list(c(-87.79438, -87.79454, -87.79474, -87.79463, -87.79424, -87.79425, -87.79438, 41.75187, 41.75186, 41.75186, 41.74833, 41.74834, 41.74867, 41.75187)))"
1930309015,2022,-87.79146233996256,41.75439790622489,62,19303090150000,NA,NA,NA,NA,NA,3611408 - FEDEX GROUND PACKAGE S,13,Incentive,FEDEX GROUND PACKAGE S,3611408,2023,"list(list(c(-87.79021, -87.79278, -87.79272, -87.79271, -87.79015, -87.79021, 41.75533, 41.75528, 41.75372, 41.75346, 41.75351, 41.75533)))"
1930309018,2022,-87.79404539998355,41.75254719481712,62,19303090180000,NA,FEDEX GROUND P,707942177,3,2007,3611408 - FEDEX GROUND PACKAGE S,11,Incentive,FEDEX GROUND PACKAGE S,3611408,2023,"list(list(c(-87.79438, -87.7935, -87.79355, -87.79459, -87.79454, -87.79438, 41.75187, 41.75188, 41.75323, 41.75321, 41.75186, 41.75187)))"
1930309020,2022,-87.79420663520828,41.75434362770767,62,19303090200000,NA,FEDEX GROUND PACKAGE SYSTEM INC,1233333111,1,2012,3611408 - FEDEX GROUND PACKAGE S,5,Incentive,FEDEX GROUND PACKAGE S,3611408,2023,"list(list(c(-87.79357, -87.79362, -87.79485, -87.79479, -87.79356, -87.79357, 41.75371, 41.75527, 41.75524, 41.75342, 41.75345, 41.75371)))"
1930309021,2022,-87.79442114408165,41.752926586809664,62,19303090210000,NA,FEDEX GROUND P,707942177,3,2007,3611408 - FEDEX GROUND PACKAGE S,11,Non-Incentive,FEDEX GROUND PACKAGE S,3611408,2023,"list(list(c(-87.79459, -87.79355, -87.79356, -87.79479, -87.79474, -87.79454, -87.79459, 41.75321, 41.75323, 41.75345, 41.75342, 41.75186, 41.75186, 41.75321)))"
1930309022,2022,-87.79140587379119,41.75270680097888,62,19303090220000,NA,NA,NA,NA,NA,3611408 - FEDEX GROUND PACKAGE S,13,Incentive,FEDEX GROUND PACKAGE S,3611408,2023,"list(list(c(-87.7912, -87.79101, -87.79101, -87.7901, -87.79015, -87.79271, -87.79266, -87.7912, -87.7912, 41.75201, 41.75201, 41.75193, 41.75194, 41.75351, 41.75346, 41.7519, 41.75192, 41.75201)))"
1930309023,2022,-87.79110510150873,41.7519669355107,62,19303090230000,NA,FEDEX GROUND P,707942177,3,2007,3611408 - FEDEX GROUND PACKAGE S,11,Non-Incentive,FEDEX GROUND PACKAGE S,3611408,2023,"list(list(c(-87.79101, -87.7912, -87.7912, -87.79101, -87.79101, 41.75201, 41.75201, 41.75192, 41.75193, 41.75201)))"
1930309024,2022,-87.79317641155289,41.754624976259635,62,19303090240000,NA,NA,NA,NA,NA,NA,NA,Non-Incentive,NA,NA,NA,"list(list(c(-87.79278, -87.79279, -87.79363, -87.79362, -87.79357, -87.79272, -87.79278, -87.79278, 41.75545, 41.75554, 41.75553, 41.75527, 41.75371, 41.75372, 41.75528, 41.75545)))"
1930309025,2022,-87.79311349385281,41.752802449639944,62,19303090250000,NA,NA,NA,NA,NA,3610661 - COM ED,10,Non-Incentive,COM ED,3610661,2023,"list(list(c(-87.79272, -87.79357, -87.79356, -87.79355, -87.7935, -87.79266, -87.79271, -87.79272, 41.75372, 41.75371, 41.75345, 41.75323, 41.75188, 41.7519, 41.75346, 41.75372)))"
1930400004,2022,-87.786239020279,41.75379533366612,62,19304000040000,NA,NA,NA,NA,NA,3611278 - TFORCE FREIGHT,14,Non-Incentive,TFORCE FREIGHT,3611278,2023,"list(list(c(-87.7852, -87.78532, -87.78739, -87.78738, -87.78727, -87.78521, -87.78509, -87.7852, 41.7556, 41.75559, 41.75555, 41.75539, 41.75199, 41.75203, 41.75203, 41.7556)))"
1930400007,2022,-87.78866195015375,41.753666457573566,62,19304000070000,NA,FED EX GROUND PACKAGE SYSTEM INC,21328440,1,2002,3611408 - FEDEX GROUND PACKAGE S,13,Incentive,FEDEX GROUND PACKAGE S,3611408,2023,"list(list(c(-87.78738, -87.79005, -87.78994, -87.78727, -87.78738, 41.75539, 41.75534, 41.75195, 41.75199, 41.75539)))"
1930400008,2022,-87.79007421683976,41.753640002702745,62,19304000080000,NA,NA,NA,NA,NA,3611408 - FEDEX GROUND PACKAGE S,13,Incentive,FEDEX GROUND PACKAGE S,3611408,2023,"list(list(c(-87.79005, -87.79021, -87.79015, -87.7901, -87.78994, -87.79005, 41.75534, 41.75533, 41.75351, 41.75194, 41.75195, 41.75534)))"
