group,pin10,keypin,year,longitude,latitude,pin,sale_buyer_name,sale_document_num,num_parcels_sale,year_sold,proj_appeallant,timesappealed,incent_prop,appellant,appealid,year_appealed,geometry
76,0827402053,08274020530000,2022,-87.96100449475057,42.0086570386668,08274020530000,PENSKE TRUCK L,701705127,1,2007,1615955 - PENSKE TRUCK LEASING,14,Non-Incentive,PENSKE TRUCK LEASING,1615955,2023,"list(list(c(-87.9599, -87.95994, -87.9621, -87.96209, -87.96207, -87.9599, 42.00791, 42.00943, 42.00941, 42.00917, 42.00788, 42.00791)))"
76,0827402054,08274020540000,2022,-87.9610243921832,42.00966651075525,08274020540000,"1100 BUSSE, LLC",2016821133,1,2020,"1610974 - 1100 BUSSE, LLC",10,Non-Incentive,"1100 BUSSE, LLC",1610974,2023,"list(list(c(-87.96148, -87.96175, -87.96211, -87.9621, -87.95994, -87.95995, -87.95996, -87.96148, 42.00991, 42.00991, 42.0099, 42.00941, 42.00943, 42.00971, 42.00993, 42.00991)))"
76,0827402055,08274020550000,2022,-87.96203180432786,42.0101443351637,08274020550000,NA,NA,NA,NA,1612479 - AT&T,14,Non-Incentive,AT&T,1612479,2023,"list(list(c(-87.96176, -87.96204, -87.96231, -87.9623, -87.96211, -87.96175, -87.96176, 42.01039, 42.01039, 42.01038, 42.0099, 42.0099, 42.00991, 42.01039)))"
76,0827402057,08274020570000,2022,-87.96623134695695,42.01001713560557,08274020570000,SYNCHEM PROP LLC,907812040,1,2009,1611578 - SYNCHEM PROPERTY LLC,8,Non-Incentive,SYNCHEM PROPERTY LLC,1611578,2021,"list(list(c(-87.96632, -87.96633, -87.96634, -87.96635, -87.96636, -87.96637, -87.96638, -87.96639, -87.9664, -87.96641, -87.96642, -87.96643, -87.96644, -87.96645, -87.96646, -87.96647, -87.96648, -87.96649, -87.9665, -87.96651, -87.96652, -87.96651, -87.9665, -87.96649, -87.96648, -87.96647, -87.96646, -87.96645, -87.96644, -87.96643, -87.96642, -87.96641, -87.9664, -87.96639, -87.96638, -87.96637, -87.96636, -87.96635, -87.96634, -87.96633, -87.96632, -87.96631, -87.9663, -87.96629, -87.96628, 
-87.96627, -87.96626, -87.96625, -87.96624, -87.96623, -87.96622, -87.96621, -87.9662, -87.96619, -87.96618, -87.96617, -87.96616, -87.96615, -87.96614, -87.96613, -87.96612, -87.96611, -87.9661, -87.96609, -87.96608, -87.96607, -87.96606, -87.96605, -87.96604, -87.96603, -87.96602, -87.96601, -87.96594, -87.96595, -87.96632, 42.01041, 42.01041, 42.01041, 42.01041, 42.01041, 42.01041, 42.01041, 42.01041, 42.01041, 42.01041, 42.01041, 42.01041, 42.01041, 42.01041, 42.01041, 42.01041, 42.01041, 42.01041, 
42.01041, 42.01041, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 42.00963, 
42.00963, 42.00963, 42.00963, 42.00963, 42.01041, 42.01041)))"
76,0827402058,08274020580000,2022,-87.96571695245194,42.01002618587048,08274020580000,"ELK GROVE REALTY, LLC",1818306054,1,2018,1613631 - CF II 1420 CHASE LLC,7,Non-Incentive,CF II 1420 CHASE LLC,1613631,2017,"list(list(c(-87.96548, -87.96549, -87.96595, -87.96594, -87.96548, 42.00964, 42.01042, 42.01041, 42.00963, 42.00964)))"
76,0827402059,08274020590000,2022,-87.96526135064359,42.01002814435944,08274020590000,CONTAC MEDICAL SYS USA INC,1301641005,1,2013,1615899 - CONTEC MEDICAL SYSTEMS,6,Non-Incentive,CONTEC MEDICAL SYSTEMS,1615899,2023,"list(list(c(-87.96502, -87.96504, -87.96534, -87.96549, -87.96548, -87.96502, 42.00964, 42.01042, 42.01042, 42.01042, 42.00964, 42.00964)))"
76,0827402060,08274020600000,2022,-87.96969637481823,42.01048583827728,08274020600000,CHASE & LIVELY LLC,1133926079,1,2011,"1612238 - CHASE AND LIVELY, LLC",14,Incentive,"CHASE AND LIVELY, LLC",1612238,2023,"list(list(c(-87.96965, -87.96964, -87.96963, -87.96962, -87.96961, -87.9696, -87.96959, -87.96958, -87.96957, -87.96956, -87.96955, -87.96954, -87.96953, -87.96952, -87.96951, -87.9695, -87.96949, -87.96948, -87.96947, -87.96946, -87.96945, -87.96944, -87.96943, -87.96942, -87.96941, -87.9694, -87.96939, -87.96938, -87.96937, -87.96936, -87.96935, -87.96934, -87.96933, -87.96932, -87.96931, -87.9693, -87.96929, -87.96928, -87.96927, -87.96926, -87.96925, -87.96924, -87.96923, -87.96922, -87.96921, 
-87.9692, -87.96919, -87.96918, -87.96917, -87.96916, -87.96915, -87.96915, -87.96914, -87.96913, -87.96912, -87.96911, -87.9691, -87.96909, -87.96908, -87.96909, -87.96966, -87.97012, -87.97013, -87.97022, -87.9703, -87.97036, -87.97037, -87.97037, -87.97038, -87.97038, -87.97038, -87.97038, -87.97038, -87.97038, -87.97037, -87.97037, -87.97036, -87.97036, -87.97035, -87.97034, -87.97034, -87.97033, -87.97032, -87.97031, -87.97021, -87.96965, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 
42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.0101, 42.01009, 42.01009, 42.01009, 42.01009, 42.01009, 42.01009, 42.01009, 42.01009, 42.01091, 42.0109, 
42.0109, 42.01089, 42.01075, 42.01062, 42.01042, 42.01037, 42.01035, 42.01029, 42.0102, 42.01015, 42.01014, 42.01013, 42.01012, 42.01012, 42.01011, 42.01011, 42.0101, 42.0101, 42.0101, 42.01009, 42.01009, 42.01009, 42.01009, 42.01009, 42.0101)))"
76,0827402061,08274020610000,2022,-87.96853073392147,42.010471868531404,08274020610000,G&I X UL & ISF IL POOL I LLC,2308645095,1,2023,1611128 - G&I X UL & ISF IL POOL,7,Incentive,G&I X UL & ISF IL POOL,1611128,2023,"list(list(c(-87.9678, -87.96827, -87.96828, -87.96829, -87.9683, -87.96831, -87.96832, -87.96833, -87.96833, -87.96834, -87.96835, -87.96836, -87.96837, -87.96838, -87.96839, -87.9684, -87.96841, -87.96842, -87.96843, -87.96844, -87.96845, -87.96845, -87.96846, -87.96847, -87.96848, -87.96849, -87.9685, -87.96851, -87.96852, -87.96853, -87.96854, -87.96855, -87.96856, -87.96857, -87.96858, -87.96859, -87.9686, -87.96861, -87.96862, -87.96863, -87.96864, -87.96865, -87.96866, -87.96867, -87.96868, 
-87.96869, -87.9687, -87.96871, -87.96872, -87.96873, -87.96874, -87.96874, -87.96875, -87.96876, -87.96876, -87.96877, -87.96909, -87.96908, -87.96907, -87.96906, -87.96905, -87.96904, -87.96903, -87.96902, -87.96901, -87.969, -87.96899, -87.96898, -87.96897, -87.96897, -87.96896, -87.96895, -87.96894, -87.96893, -87.96892, -87.96891, -87.9689, -87.96889, -87.96888, -87.96887, -87.96886, -87.96885, -87.96884, -87.96883, -87.96882, -87.96881, -87.9688, -87.96879, -87.96879, -87.96878, -87.96877, 
-87.96876, -87.96875, -87.96874, -87.96873, -87.96872, -87.96872, -87.96871, -87.9687, -87.96869, -87.96868, -87.96867, -87.96866, -87.96865, -87.96865, -87.96864, -87.96863, -87.96862, -87.96861, -87.9686, -87.96859, -87.96859, -87.96858, -87.96857, -87.96856, -87.96855, -87.96854, -87.96853, -87.96853, -87.96852, -87.96851, -87.9685, -87.96849, -87.96848, -87.96847, -87.96846, -87.96845, -87.96844, -87.96843, -87.96842, -87.96842, -87.96841, -87.9684, -87.96839, -87.96838, -87.96837, -87.96837, 
-87.96836, -87.96835, -87.96834, -87.96833, -87.96832, -87.96831, -87.9683, -87.96829, -87.96828, -87.96828, -87.96827, -87.96826, -87.96825, -87.96824, -87.96823, -87.96822, -87.96821, -87.9682, -87.9678, 42.01071, 42.01084, 42.01084, 42.01084, 42.01085, 42.01085, 42.01085, 42.01085, 42.01086, 42.01086, 42.01086, 42.01086, 42.01087, 42.01087, 42.01087, 42.01087, 42.01088, 42.01088, 42.01088, 42.01088, 42.01088, 42.01089, 42.01089, 42.01089, 42.01089, 42.01089, 42.01089, 42.0109, 42.0109, 42.0109, 
42.0109, 42.0109, 42.0109, 42.0109, 42.01091, 42.01091, 42.01091, 42.01091, 42.01091, 42.01091, 42.01091, 42.01091, 42.01091, 42.01091, 42.01091, 42.01091, 42.01091, 42.01091, 42.01091, 42.01091, 42.01091, 42.01092, 42.01092, 42.01092, 42.01091, 42.01091, 42.01091, 42.01009, 42.01009, 42.01009, 42.01009, 42.01009, 42.01009, 42.01009, 42.01009, 42.01009, 42.01009, 42.01009, 42.01009, 42.01008, 42.01008, 42.01008, 42.01008, 42.01008, 42.01008, 42.01008, 42.01008, 42.01008, 42.01008, 42.01007, 42.01007, 
42.01007, 42.01007, 42.01007, 42.01007, 42.01007, 42.01007, 42.01007, 42.01006, 42.01006, 42.01006, 42.01006, 42.01006, 42.01006, 42.01006, 42.01006, 42.01005, 42.01005, 42.01005, 42.01005, 42.01005, 42.01005, 42.01005, 42.01005, 42.01004, 42.01004, 42.01004, 42.01004, 42.01004, 42.01004, 42.01004, 42.01003, 42.01003, 42.01003, 42.01003, 42.01003, 42.01003, 42.01003, 42.01002, 42.01002, 42.01002, 42.01002, 42.01002, 42.01002, 42.01001, 42.01001, 42.01001, 42.01001, 42.01001, 42.01001, 42.01, 42.01, 
42.01, 42.01, 42.01, 42.01, 42.00999, 42.00999, 42.00999, 42.00999, 42.00999, 42.00998, 42.00998, 42.00998, 42.00998, 42.00998, 42.00997, 42.00997, 42.00997, 42.00997, 42.00997, 42.00996, 42.00996, 42.00996, 42.00996, 42.01071)))"
79,0827402062,08274020620000,2022,-87.9640723766905,42.00910035597846,08274020620000,CHICAGO DRY LL LLC,1806706258,1,2018,1611327 - BRENNAN INVEST GROUP,13,Non-Incentive,BRENNAN INVEST GROUP,1611327,2023,"list(list(c(-87.96468, -87.96341, -87.96343, -87.96343, -87.96343, -87.96343, -87.96343, -87.96343, -87.96344, -87.96344, -87.96344, -87.96345, -87.96345, -87.96346, -87.96346, -87.96347, -87.96348, -87.96349, -87.96349, -87.9635, -87.96351, -87.96352, -87.96353, -87.96353, -87.96354, -87.96355, -87.96356, -87.96356, -87.96357, -87.96358, -87.96359, -87.9636, -87.96361, -87.96362, -87.96363, -87.96469, -87.96473, -87.96471, -87.96468, 42.0087, 42.00871, 42.00936, 42.00937, 42.00938, 42.00939, 42.0094, 
42.00941, 42.00941, 42.00942, 42.00943, 42.00943, 42.00944, 42.00945, 42.00946, 42.00946, 42.00947, 42.00947, 42.00948, 42.00948, 42.00949, 42.00949, 42.00949, 42.0095, 42.0095, 42.0095, 42.0095, 42.00951, 42.00951, 42.00951, 42.00951, 42.00951, 42.00951, 42.00951, 42.00951, 42.00949, 42.00949, 42.0087, 42.0087)))"
79,0827402063,08274020120000,2022,-87.96483057497822,42.00909485190344,08274020630000,CRP-2 HOLDINGS,710718037,1,2007,1613524 - P AMERICAS LLC,5,Non-Incentive,P AMERICAS LLC,1613524,2023,"list(list(c(-87.96471, -87.96473, -87.96495, -87.96493, -87.96471, 42.0087, 42.00949, 42.00949, 42.00869, 42.0087)))"
79,0827402064,08274020120000,2022,-87.9654762545829,42.0090831900392,08274020640000,NA,NA,NA,NA,1613524 - P AMERICAS LLC,5,Non-Incentive,P AMERICAS LLC,1613524,2023,"list(list(c(-87.96552, -87.96493, -87.96495, -87.966, -87.96601, -87.96602, -87.966, -87.96552, 42.00868, 42.00869, 42.00949, 42.00947, 42.00947, 42.00947, 42.00868, 42.00868)))"
79,0827402065,08274020650000,2022,-87.96611006783776,42.00907181169934,08274020650000,ITASCA BANK TR CO,419842014,1,2004,1610242 - MITCH RABIN,10,Non-Incentive,MITCH RABIN,1610242,2023,"list(list(c(-87.966, -87.96602, -87.96603, -87.96604, -87.96605, -87.96606, -87.96607, -87.96608, -87.96609, -87.9661, -87.96611, -87.96612, -87.96613, -87.96614, -87.96615, -87.96616, -87.96617, -87.96618, -87.96619, -87.9662, -87.96621, -87.9662, -87.966, 42.00868, 42.00947, 42.00947, 42.00947, 42.00947, 42.00947, 42.00947, 42.00947, 42.00947, 42.00947, 42.00947, 42.00947, 42.00947, 42.00947, 42.00947, 42.00947, 42.00947, 42.00947, 42.00947, 42.00947, 42.00947, 42.00868, 42.00868)))"
76,0827402066,08274020240000,2022,-87.96218891083251,42.010806840164236,08274020660000,NA,2425324627,2,2024,1613388 - ORACLE HOLDINGS LLC,14,Non-Incentive,ORACLE HOLDINGS LLC,1613388,2023,"list(list(c(-87.96234, -87.96232, -87.96232, -87.96231, -87.96204, -87.96206, -87.96234, 42.01123, 42.01052, 42.01046, 42.01038, 42.01039, 42.01123, 42.01123)))"
76,0827402067,08274020060000,2022,-87.96174446819848,42.01066203197707,08274020670000,NA,2125908005,2,2021,1610498 - HOLIDAY INN ELK GROVE,13,Non-Incentive,HOLIDAY INN ELK GROVE,1610498,2022,"list(list(c(-87.96151, -87.96206, -87.96204, -87.96176, -87.96175, -87.96148, -87.96151, 42.01122, 42.01123, 42.01039, 42.01039, 42.00991, 42.00991, 42.01122)))"
76,0827402068,08274020680000,2022,-87.96430738347469,42.01004589347022,08274020680000,"WPT 1490 CHASE AVENUE, LP",1910234017,1,2019,1610692 - WPT 1490 CHASE AVE LP,10,Non-Incentive,WPT 1490 CHASE AVE LP,1610692,2023,"list(list(c(-87.96431, -87.96471, -87.96504, -87.96502, -87.9647, -87.96429, -87.96358, -87.96357, -87.96359, -87.96431, 42.01044, 42.01043, 42.01042, 42.00964, 42.00965, 42.00966, 42.00967, 42.00967, 42.01044, 42.01044)))"
76,0827402069,08274020690000,2022,-87.96282608672118,42.0098218895134,08274020690000,"WPT 1500 CHASE AVENUE, LP",1910234018,1,2019,1610691 - WPT 1500 CHASE AVE LP,11,Incentive,WPT 1500 CHASE AVE LP,1610691,2023,"list(list(c(-87.96209, -87.9621, -87.96211, -87.9623, -87.96231, -87.96232, -87.96359, -87.96357, -87.96354, -87.96352, -87.96349, -87.96347, -87.96344, -87.96342, -87.9634, -87.96337, -87.96335, -87.96333, -87.96332, -87.9633, -87.96328, -87.96327, -87.96325, -87.96324, -87.96323, -87.96322, -87.96322, -87.96321, -87.96321, -87.96321, -87.9632, -87.96209, 42.00917, 42.00941, 42.0099, 42.0099, 42.01038, 42.01046, 42.01044, 42.00967, 42.00967, 42.00967, 42.00966, 42.00965, 42.00965, 42.00964, 42.00963, 
42.00961, 42.0096, 42.00959, 42.00957, 42.00956, 42.00954, 42.00953, 42.00951, 42.00949, 42.00947, 42.00945, 42.00943, 42.00941, 42.00939, 42.00937, 42.00916, 42.00917)))"
78,0827402070,08274020700000,2022,-87.96932009545957,42.00926427898635,08274020700000,NA,NA,NA,NA,1614543 - CP LOGISTICS 1111 CHAS,5,Incentive,CP LOGISTICS 1111 CHAS,1614543,2023,"list(list(c(-87.96931, -87.96899, -87.96821, -87.96824, -87.96839, -87.96854, -87.96869, -87.96885, -87.969, -87.96916, -87.96931, -87.96943, -87.96965, -87.9703, -87.97031, -87.97032, -87.97033, -87.97033, -87.97034, -87.97035, -87.97035, -87.97036, -87.97036, -87.97037, -87.97037, -87.97037, -87.97037, -87.97038, -87.97036, -87.97036, -87.96964, -87.96931, 42.00862, 42.00863, 42.00864, 42.00979, 42.00982, 42.00985, 42.00988, 42.0099, 42.00992, 42.00993, 42.00994, 42.00994, 42.00994, 42.00993, 42.00993, 
42.00993, 42.00993, 42.00992, 42.00992, 42.00992, 42.00991, 42.00991, 42.0099, 42.0099, 42.00989, 42.00988, 42.00987, 42.00979, 42.00864, 42.0086, 42.00861, 42.00862)))"
80,0828201009,08282010090000,2022,-87.98032239946063,42.01511444927526,08282010090000,UNKNOWN,1523319127,1,2015,1611392 - 7 ELEVEN INC,6,Non-Incentive,7 ELEVEN INC,1611392,2015,"list(list(c(-87.97987, -87.9799, -87.97994, -87.98062, -87.98077, -87.98079, -87.9808, -87.97987, 42.01488, 42.01525, 42.0153, 42.01543, 42.01498, 42.01494, 42.01489, 42.01488)))"
80,0828201011,08282010110000,2022,-87.98077170065834,42.01515674677538,08282010110000,NA,NA,NA,NA,1611392 - 7 ELEVEN INC,6,Non-Incentive,7 ELEVEN INC,1611392,2015,"list(list(c(-87.98091, -87.9808, -87.98079, -87.98077, -87.98062, -87.98072, -87.98089, -87.98093, -87.98091, 42.01489, 42.01489, 42.01494, 42.01498, 42.01543, 42.01545, 42.015, 42.01489, 42.01489)))"
53,0828224011,08282240110000,2022,-87.97968428969612,42.01583392353165,08282240110000,NA,NA,NA,NA,NA,NA,Non-Incentive,NA,NA,NA,"list(list(c(-87.97947, -87.97947, -87.97982, -87.97983, -87.97989, -87.97993, -87.97995, -87.98003, -87.97947, 42.01545, 42.01634, 42.01612, 42.0161, 42.01593, 42.01582, 42.01575, 42.01556, 42.01545)))"
81,0831101003,08311010030000,2022,-88.030553222957,42.00280965356861,08311010030000,Lee D Garr Jerry E Garr,1217912055,1,2012,1613240 - CANNELLA PROP BIESTERF,9,Non-Incentive,CANNELLA PROP BIESTERF,1613240,2023,"list(list(c(-88.03014, -88.03014, -88.03013, -88.03086, -88.03096, -88.03097, -88.03014, 42.00253, 42.00267, 42.00306, 42.00312, 42.00306, 42.00252, 42.00253)))"
82,0831202014,08312020140000,2022,-88.01922391191167,42.00192344884327,08312020140000,SEP ELK GROVE LLC,1314304097,2,2013,1613589 - SEP ELK GROVE LLC,12,Non-Incentive,SEP ELK GROVE LLC,1613589,2023,"list(list(c(-88.02009, -88.02008, -88.02007, -88.02006, -88.02005, -88.02004, -88.02003, -88.02002, -88.02002, -88.02001, -88.02, -88.01999, -88.01998, -88.01997, -88.01996, -88.01996, -88.01995, -88.01994, -88.01993, -88.01993, -88.01992, -88.01991, -88.0199, -88.01989, -88.01988, -88.01988, -88.01987, -88.01986, -88.01986, -88.01985, -88.01984, -88.01984, -88.01983, -88.01982, -88.01982, -88.01981, -88.0198, -88.0198, -88.01979, -88.01978, -88.01977, -88.01977, -88.01976, -88.01975, -88.01975, 
-88.01974, -88.01974, -88.01973, -88.01972, -88.01971, -88.01971, -88.0197, -88.0197, -88.01969, -88.01969, -88.01968, -88.01967, -88.01966, -88.01966, -88.01965, -88.01965, -88.01964, -88.01964, -88.01963, -88.01963, -88.01962, -88.01962, -88.01961, -88.01961, -88.0196, -88.0196, -88.01959, -88.01959, -88.01959, -88.01958, -88.01958, -88.01957, -88.01957, -88.01956, -88.01955, -88.01955, -88.01954, -88.01954, -88.01954, -88.01953, -88.01953, -88.01952, -88.01952, -88.01952, -88.01951, -88.01951, 
-88.01951, -88.0195, -88.0195, -88.0195, -88.01949, -88.01949, -88.01949, -88.01949, -88.01948, -88.01948, -88.01948, -88.01948, -88.01947, -88.01947, -88.01947, -88.01947, -88.01947, -88.01946, -88.01946, -88.01946, -88.01946, -88.01946, -88.01946, -88.01946, -88.01844, -88.0185, -88.01855, -88.02003, -88.02001, -88.02, -88.02009, 42.00123, 42.00123, 42.00123, 42.00123, 42.00122, 42.00122, 42.00122, 42.00122, 42.00121, 42.00121, 42.00121, 42.00121, 42.0012, 42.0012, 42.0012, 42.00119, 42.00119, 
42.00119, 42.00119, 42.00118, 42.00118, 42.00118, 42.00117, 42.00117, 42.00117, 42.00116, 42.00116, 42.00116, 42.00115, 42.00115, 42.00115, 42.00114, 42.00114, 42.00114, 42.00113, 42.00113, 42.00113, 42.00112, 42.00112, 42.00111, 42.00111, 42.0011, 42.0011, 42.0011, 42.00109, 42.00109, 42.00108, 42.00108, 42.00107, 42.00107, 42.00106, 42.00106, 42.00105, 42.00105, 42.00104, 42.00104, 42.00103, 42.00103, 42.00102, 42.00102, 42.00101, 42.00101, 42.001, 42.001, 42.00099, 42.00099, 42.00098, 42.00098, 
42.00097, 42.00097, 42.00096, 42.00096, 42.00095, 42.00094, 42.00094, 42.00093, 42.00093, 42.00092, 42.00091, 42.0009, 42.00089, 42.00089, 42.00088, 42.00087, 42.00087, 42.00086, 42.00085, 42.00084, 42.00083, 42.00083, 42.00082, 42.00081, 42.00081, 42.0008, 42.00079, 42.00079, 42.00078, 42.00077, 42.00076, 42.00076, 42.00075, 42.00074, 42.00073, 42.00072, 42.00071, 42.0007, 42.00069, 42.00068, 42.00067, 42.00066, 42.00065, 42.00064, 42.00063, 42.00062, 42.00061, 42.00061, 42.00211, 42.00324, 42.00324, 
42.00238, 42.00211, 42.00123), c(-88.01947, -88.01909, -88.01909, -88.0192, -88.01924, -88.01947, -88.01947, 42.00311, 42.00312, 42.00256, 42.00248, 42.00248, 42.00268, 42.00311)))"
82,0831202015,08312020140000,2022,-88.0192704629706,42.00282943813523,08312020150000,SEP ELK GROVE LLC,1314304097,2,2013,1613589 - SEP ELK GROVE LLC,12,Non-Incentive,SEP ELK GROVE LLC,1613589,2023,"list(list(c(-88.01947, -88.01924, -88.0192, -88.01909, -88.01909, -88.01947, -88.01947, 42.00268, 42.00248, 42.00248, 42.00256, 42.00312, 42.00311, 42.00268)))"
83,0831202019,08312020190000,2022,-88.02090609933812,42.002670968342215,08312020190000,NA,NA,NA,NA,1614653 - DAVID HILL,2,Non-Incentive,DAVID HILL,1614653,2020,"list(list(c(-88.0218, -88.02, -88.02003, -88.0218, -88.0218, 42.00211, 42.00211, 42.00324, 42.00324, 42.00211)))"
84,0831400010,08314000100000,2022,-88.02964984576546,41.99290290227357,08314000100000,"JGJG ELK, LLC",1231145023,1,2012,1616506 - JOHN GEORGES,12,Non-Incentive,JOHN GEORGES,1616506,2022,"list(list(c(-88.0299, -88.02938, -88.02936, -88.02992, -88.02993, -88.0299, 41.99266, 41.99266, 41.99315, 41.99315, 41.99266, 41.99266)))"
84,0831400012,08314000120000,2022,-88.03081642657776,41.995548033343475,08314000120000,"SALAD 1, LLC",1604856209,1,2016,1613235 - SALAD 1 LLC,13,Non-Incentive,SALAD 1 LLC,1613235,2023,"list(list(c(-88.03115, -88.03115, -88.03116, -88.03083, -88.03042, -88.03042, -88.03115, 41.99588, 41.99586, 41.9954, 41.99535, 41.9953, 41.99559, 41.99588)))"
84,0831400013,08314000130000,2022,-88.03078712012038,41.9949554189477,08314000130000,NA,NA,NA,NA,1612554 - CENTER 53,8,Non-Incentive,CENTER 53,1612554,2023,"list(list(c(-88.03083, -88.03116, -88.03116, -88.03084, -88.03043, -88.03043, -88.03042, -88.03083, 41.99535, 41.9954, 41.99466, 41.99458, 41.99448, 41.99475, 41.9953, 41.99535)))"
84,0831400014,08314000140000,2022,-88.03083298482447,41.994410968524015,08314000140000,1071 ROHLWING ROAD LLC,2419820282,1,2024,1612860 - ROBERT MAHR,5,Non-Incentive,ROBERT MAHR,1612860,2021,"list(list(c(-88.03084, -88.03116, -88.03117, -88.03044, -88.03043, -88.03084, 41.99458, 41.99466, 41.99425, 41.99424, 41.99448, 41.99458)))"
84,0831400016,08314000160000,2022,-88.03086752887312,41.9929114704362,08314000160000,EKM PROP LLC,912540074,1,2009,1613817 - EKM PROPERTIES LLC,8,Non-Incentive,EKM PROPERTIES LLC,1613817,2019,"list(list(c(-88.03119, -88.03119, -88.03112, -88.03072, -88.03055, -88.03055, -88.03119, -88.03119, 41.99307, 41.99273, 41.99267, 41.99267, 41.99267, 41.99315, 41.99315, 41.99307)))"
84,0831400019,08314000190000,2022,-88.02861289912656,41.99298012924443,08314000190000,EXCHANGERIGHT NET-LEASED PORTFOLIO 55 DST,2209619000,1,2022,1613805 - EXCHANGERIGHT NET LEAS,13,Non-Incentive,EXCHANGERIGHT NET LEAS,1613805,2022,"list(list(c(-88.02847, -88.02827, -88.02826, -88.02895, -88.02896, -88.02897, -88.02847, 41.99265, 41.99265, 41.99331, 41.99331, 41.99303, 41.99265, 41.99265)))"
85,0831400022,08314000220000,2022,-88.02696068168562,41.99416358518455,08314000220000,820 FRONTAGE RD LLC,1217716046,1,2012,1613065 - BLUE PEARL PROPERTIES,5,Non-Incentive,BLUE PEARL PROPERTIES,1613065,2016,"list(list(c(-88.02732, -88.02734, -88.02666, -88.02665, -88.02665, -88.02664, -88.02663, -88.02662, -88.02661, -88.0266, -88.02658, -88.02732, 41.99444, 41.99389, 41.99388, 41.99388, 41.99389, 41.99389, 41.99389, 41.99389, 41.99389, 41.99389, 41.99443, 41.99444)))"
85,0831400023,08314000230000,2022,-88.02763920598022,41.99417383994103,08314000230000,NU-ROC LLC,1413231023,1,2014,1614675 - NU ROC,8,Non-Incentive,NU ROC,1614675,2023,"list(list(c(-88.02778, -88.02734, -88.02732, -88.02781, -88.02805, -88.02803, -88.02803, -88.02802, -88.02802, -88.02802, -88.02801, -88.02801, -88.02801, -88.028, -88.028, -88.028, -88.02799, -88.02799, -88.02799, -88.02799, -88.02798, -88.02798, -88.02798, -88.02797, -88.02797, -88.02797, -88.02796, -88.02796, -88.02796, -88.02796, -88.02795, -88.02795, -88.02795, -88.02795, -88.02794, -88.02794, -88.02794, -88.02794, -88.02794, -88.02793, -88.02793, -88.02793, -88.02793, -88.02793, -88.02792, 
-88.02792, -88.02792, -88.02792, -88.02792, -88.02792, -88.02791, -88.02791, -88.02791, -88.02791, -88.02791, -88.02791, -88.0279, -88.0279, -88.02778, 41.9939, 41.99389, 41.99444, 41.99442, 41.99442, 41.99439, 41.99438, 41.99438, 41.99437, 41.99436, 41.99435, 41.99434, 41.99433, 41.99433, 41.99432, 41.99431, 41.99431, 41.9943, 41.99429, 41.99428, 41.99428, 41.99427, 41.99426, 41.99425, 41.99424, 41.99423, 41.99422, 41.99421, 41.9942, 41.99419, 41.99419, 41.99418, 41.99417, 41.99416, 41.99416, 41.99415, 
41.99414, 41.99413, 41.99412, 41.99412, 41.99411, 41.9941, 41.99409, 41.99408, 41.99408, 41.99407, 41.99406, 41.99405, 41.99404, 41.99403, 41.99403, 41.99402, 41.99401, 41.994, 41.99399, 41.99398, 41.99392, 41.9939, 41.9939)))"
85,0831400024,08314000240000,2022,-88.02751385215073,41.9935593765682,08314000240000,NA,NA,NA,NA,1615093 - NERGE LTD PARTNERSHIP,9,Non-Incentive,NERGE LTD PARTNERSHIP,1615093,2022,"list(list(c(-88.02789, -88.02789, -88.02776, -88.02713, -88.02713, -88.02778, -88.02789, -88.02789, 41.99369, 41.99339, 41.99339, 41.99341, 41.99372, 41.99372, 41.99372, 41.99369)))"
85,0831400025,08314000240000,2022,-88.02752597228815,41.99321108106767,08314000250000,NA,NA,NA,NA,1615093 - NERGE LTD PARTNERSHIP,9,Non-Incentive,NERGE LTD PARTNERSHIP,1615093,2022,"list(list(c(-88.02715, -88.02714, -88.02713, -88.02776, -88.02789, -88.02789, -88.02789, -88.02789, -88.02775, -88.02715, 41.99307, 41.99307, 41.99341, 41.99339, 41.99339, 41.99333, 41.99299, 41.99298, 41.99299, 41.99307)))"
